0 0 50820 51306 89 193 0 445 2488 2603 91486 91927 29834 30266 15387 15874 18064 18152 131276 131548 52822 53169 39272 39356 53153 53451 167247 167654 
1 32 51365 51863 246 347 497 1005 2650 2754 91980 92433 30314 30762 15925 16425 18204 18298 131594 132066 53215 53665 39402 39486 53497 53977 167701 167968 
2 64 51919 52398 396 489 1051 1408 2814 2903 92480 92946 30809 31158 16477 16813 18348 18434 132118 132394 53711 53991 39532 39621 54023 54347 168014 168391 
3 96 52458 52941 550 1021 1459 1956 2955 3425 93000 93095 31205 31700 16859 17357 18484 18570 132440 132915 54042 54504 39669 40126 54393 54477 168437 168714 
4 128 53034 53443 1114 1419 2047 2494 3504 3810 93185 93288 31789 32066 17431 17700 18644 18728 132990 133256 54579 55023 40197 40634 54549 54637 168784 169253 
5 160 53497 53987 1470 1960 2542 3024 3860 4322 93355 93449 32118 32624 17752 18232 18775 18863 133310 133787 55070 55528 40680 41174 54683 54767 169300 169572 
6 192 54046 54509 2013 2494 3070 3538 4371 4843 93505 93600 32670 32989 18278 18721 18909 19007 133849 134259 55574 55845 41223 41671 54814 54909 169618 169890 
7 224 54555 55026 2541 2630 3600 4112 4889 4978 93646 94101 33035 33496 18767 19221 19055 19521 134306 134789 55892 56508 41718 41804 54955 55039 169936 170214 
8 256 55144 55540 2708 2812 4195 4620 5060 5178 94192 94743 33570 34037 19306 19590 19614 19993 134875 135151 56587 57022 41874 41958 55108 55192 170284 170560 
9 288 55598 56083 2866 2971 4671 5142 5224 5328 94797 95291 34092 34563 19636 20089 20039 20511 135205 135691 57068 57528 42004 42088 55238 55324 170606 171059 
10 320 56134 56635 3017 3123 5190 5702 5376 5473 95338 95774 34609 35066 20135 20566 20557 20855 135738 136006 57574 57935 42134 42229 55370 55455 171105 171384 
11 352 56687 57186 3178 3621 5753 6257 5529 5623 95822 95918 35116 35229 20620 21103 20901 21363 136061 136552 57981 58436 42275 42359 55501 55585 171430 171885 
12 384 57296 57609 3702 4113 6346 6779 5696 5832 95991 96101 35305 35397 21178 21635 21442 21718 136630 137042 58506 58816 42428 42512 55656 55741 171962 172237 
13 416 57659 58133 4168 4613 6831 7303 5881 5990 96150 96237 35443 35527 21690 22176 21765 22244 137110 137574 58862 59313 42558 42644 55787 55872 172283 172733 
14 448 58184 58597 4669 5037 7361 7811 6041 6129 96293 96398 35573 35659 22222 22619 22290 22611 137624 137897 59359 59721 42690 42780 55918 56003 172779 173059 
15 480 58647 59122 5095 5694 7862 8358 6189 6275 96452 96931 35707 36147 22665 23177 22657 22743 137948 138421 59768 60226 42826 42910 56049 56529 173105 173520 
16 512 59216 59636 5787 6261 8446 8922 6356 6447 97017 97445 36225 36615 23258 23726 22821 22905 138500 138933 60296 60751 42981 43065 56602 57024 173635 173992 
17 544 59692 60180 6316 6777 8969 9516 6493 6581 97495 97966 36667 37137 23778 24233 22951 23040 138984 139458 60800 61267 43111 43199 57073 57553 174044 174543 
18 576 60227 60625 6835 7305 9569 9954 6629 6729 98012 98464 37187 37674 24280 24613 23088 23186 139504 139799 61313 61704 43245 43329 57599 58063 174595 174872 
19 608 60679 61165 7359 7831 10014 10547 6777 6884 98520 98614 37725 38184 24661 25153 23237 23331 139852 140322 61750 62206 43375 43832 58111 58587 174918 175580 
20 640 61244 61694 7930 8373 10654 11052 6961 7048 98683 98783 38278 38713 25226 25694 23414 23509 140409 140867 62279 62746 43906 44360 58657 59098 175677 175970 
21 672 61752 62216 8420 8921 11116 11582 7095 7199 98831 98936 38760 39195 25740 26192 23555 23639 140918 141397 62795 63254 44406 44862 59145 59620 176027 176477 
22 704 62278 62747 8972 9401 11628 11963 7249 7355 99006 99106 39247 39616 26238 26711 23685 23783 141444 141892 63300 63670 44908 45300 59666 60066 176535 176825 
23 736 62809 63270 9447 9925 12016 12511 7404 7520 99159 99622 39670 39759 26763 27223 23830 23923 141946 142422 63716 64187 45346 45808 60112 60198 176877 176966 
24 768 63364 63844 10022 10474 12612 12897 7602 7694 99713 100197 39842 39945 27304 27753 24007 24099 142508 142959 64256 64690 45879 46346 60267 60352 177054 177189 
25 800 63906 64398 10520 10969 12952 13535 7740 7824 100254 100736 39997 40091 27801 28257 24149 24235 143021 143485 64739 65202 46393 46850 60398 60484 177236 177483 
26 832 64445 64825 11020 11307 13581 13978 7872 7985 100782 101228 40137 40221 28303 28718 24281 24377 143531 143860 65248 65702 46896 47330 60530 60617 177531 177767 
27 864 64885 65364 11359 11461 14033 14512 8040 8158 101275 101383 40267 40360 28766 29220 24425 24515 143911 144369 65748 65838 47376 47465 60663 60750 177814 178051 
28 896 65454 65857 11544 11645 14594 15021 8249 8348 101482 101588 40449 40543 29322 29764 24602 24692 144447 144879 65907 65994 47538 47622 60823 60910 178121 178205 
29 928 65905 66371 11691 11776 15071 15531 8402 8513 101654 101753 40589 40690 29810 30263 24738 24822 144926 145499 66040 66125 47668 47752 60956 61043 178251 178335 
30 960 66419 66868 11822 11916 15579 15886 8565 8661 101800 101900 40738 40837 30311 30593 24868 24953 145546 146022 66171 66255 47798 47884 61090 61174 178383 178467 
31 992 66923 67388 11967 12463 15936 16022 8719 8822 101950 102431 40883 40973 30642 31100 24999 25092 146068 146543 66301 66757 47932 48397 61220 61306 178513 178828 
32 1024 67485 67785 12545 12851 16095 16179 8901 9010 102512 102992 41051 41137 31177 31531 25176 25274 146621 146890 66827 67094 48468 48912 61375 61459 178898 179168 
33 1056 67856 68339 12898 13482 16225 16310 9056 9140 103041 103520 41187 41274 31578 32032 25322 25416 146955 147435 67143 67599 48962 49432 61505 61593 179214 179649 
34 1088 68390 68832 13529 13970 16359 16450 9186 9292 103581 104060 41320 41404 32084 32426 25462 25546 147483 147751 67646 68052 49480 49940 61639 61729 179696 179968 
35 1120 68890 69364 14027 14511 16499 16944 9346 9446 104113 104620 41450 41539 32480 32960 25592 26044 147801 148257 68101 68563 49987 50444 61775 61860 180015 180291 
36 1152 69441 69816 14584 15014 17027 17493 9532 9635 104718 105138 41616 41709 33045 33497 26133 26612 148333 148602 68632 69202 50516 50975 61930 62014 180360 180805 
37 1184 69869 70325 15071 15561 17539 17984 9685 9779 105200 105672 41758 41852 33546 34038 26660 27113 148659 149114 69248 69704 51021 51489 62060 62144 180854 181312 
38 1216 70382 70835 15613 15894 18047 18521 9825 9916 105733 106205 41907 41992 34085 34548 27162 27494 149164 149590 69750 70152 51535 51859 62190 62275 181359 181632 
39 1248 70886 71353 15944 16420 18571 19026 9966 10079 106256 106746 42038 42525 34604 35060 27546 27994 149638 150089 70199 70665 51905 52361 62322 62775 181678 181948 
40 1280 71443 71734 16524 16957 19111 19573 10171 10273 106833 107434 42598 42979 35141 35581 28069 28347 150168 150443 70735 71180 52439 52846 62848 63275 182017 182285 
41 1312 71795 72285 17008 17485 19619 20072 10341 10443 107498 107986 43039 43516 35646 36133 28393 28845 150491 150978 71228 71684 52895 53366 63325 63789 182331 182673 
42 1344 72356 72840 17533 17985 20118 20562 10489 10574 108050 108492 43565 44003 36180 36607 28896 29259 151024 151478 71731 72021 53413 53838 63838 64189 182719 182991 
43 1376 72887 73345 18047 18537 20616 21075 10620 10705 108543 109041 44053 44531 36653 37115 29305 29401 151526 151978 72068 72528 53886 54345 64235 64676 183039 183506 
44 1408 73443 73875 18624 19030 21159 21633 10792 10897 109133 109635 44613 44899 37200 37677 29480 29577 152061 152332 72597 73040 54414 54858 64745 65197 183576 184020 
45 1440 73937 74408 19082 19567 21685 22155 10963 11058 109685 110161 44950 45425 37724 38208 29623 29713 152383 152851 73086 73550 54904 55364 65244 65700 184069 184549 
46 1472 74460 74828 19617 19988 22202 22614 11109 11231 110207 110741 45471 45822 38254 38529 29759 29844 152915 153318 73596 74076 55410 55803 65746 66036 184595 184868 
47 1504 74892 75379 20040 20552 22660 23171 11283 11769 110794 111279 45868 46345 38581 39052 29890 30335 153388 153845 74123 74569 55851 56449 66083 66524 184916 185388 
48 1536 75484 75902 20661 21109 23244 23722 11847 12297 111369 111780 46418 46874 39133 39611 30414 31027 153921 154198 74640 75107 56521 56792 66593 67048 185458 185904 
49 1568 75949 76428 21157 21631 23773 24213 12345 12802 111826 112322 46937 47413 39657 40113 31073 31530 154261 154711 75154 75691 56838 57296 67094 67538 185953 186430 
50 1600 76482 76950 21683 21972 24259 24609 12872 13320 112378 112817 47460 47861 40159 40625 31576 31906 154758 155036 75737 76101 57348 57619 67584 68006 186476 186750 
51 1632 77004 77486 22022 22593 24656 25095 13371 13834 112870 113354 47907 48384 40671 41168 31954 32417 155087 155548 76148 76596 57665 58132 68052 68499 186796 187260 
52 1664 77609 78021 22682 23185 25168 25440 13918 14199 113456 113871 48464 48910 41239 41675 32500 32960 155634 155917 76671 77141 58202 58593 68568 68849 187330 187771 
53 1696 78075 78555 23237 23715 25503 25989 14253 14724 113923 114397 48958 49432 41722 42178 33006 33453 155966 156420 77188 77637 58640 59097 68895 69342 187820 188297 
54 1728 78615 79076 23761 24044 26042 26337 14777 15062 114443 114811 49494 49952 42224 42649 33499 33776 156467 156742 77683 78016 59143 59551 69389 69812 188343 188619 
55 1760 79143 79687 24090 24570 26383 26467 15110 15577 114868 115329 50003 50487 42698 43155 33822 34278 156792 157236 78063 78548 59597 60057 69859 70295 188665 189097 
56 1792 79791 80262 24667 25155 26540 26624 15658 16098 115411 115841 50569 50983 43228 43776 34365 34820 157325 157611 78619 79073 60127 60403 70366 70676 189167 189608 
57 1824 80318 80783 25201 25670 26673 26770 16153 16620 115889 116362 51029 51523 43823 44281 34866 35311 157658 158219 79120 79584 60449 60906 70725 71178 189657 190100 
58 1856 80835 81301 25718 26173 26821 26917 16680 17113 116409 116846 51569 51861 44327 44712 35362 35790 158265 158539 79630 79909 60952 61268 71226 71695 190146 190424 
59 1888 81361 81966 26223 26709 26963 27053 17160 17618 116897 117390 51911 52397 44758 45223 35836 36295 158590 159053 79955 80414 61315 61778 71743 72186 190473 190913 
60 1920 82074 82488 26794 27227 27126 27210 17700 17996 117474 117940 52468 52846 45292 45651 36377 36806 159135 159412 80484 80932 61847 62267 72259 72690 190983 191424 
61 1952 82536 83007 27278 27753 27260 27350 18042 18535 117998 118481 52893 53365 45697 46154 36852 37300 159465 159925 80980 81438 62313 62773 72736 73184 191473 191929 
62 1984 83077 83500 27809 28262 27408 27510 18582 19030 118530 118971 53411 53836 46200 46635 37346 37766 159978 160245 81484 81969 62819 63270 73230 73583 191975 192247 
63 2016 83553 84043 28308 28418 27558 28043 19076 19171 119023 119144 53884 53968 46681 47114 37812 38293 160300 160766 82016 82446 63318 63404 73629 73717 192293 192775 
