0 0 49410 49840 53397 53828 499 947 0 440 85684 86115 92160 92615 16717 17207 26632 27080 128412 128855 126270 126547 38053 38329 44499 44792 159603 159885 164767 165037 
1 32 49907 50385 53881 54402 995 1468 504 975 86168 86641 92671 93209 17253 17734 27128 27604 128902 129355 126599 127053 38375 38825 44838 45337 159931 160377 165083 165542 
2 64 50437 50815 54448 54899 1527 1992 1031 1475 86687 87140 93256 93717 17780 18268 27654 28042 129401 129844 127103 127514 38871 39295 45383 46108 160423 160707 165588 165859 
3 96 50867 50977 54960 55426 2039 2520 1521 1991 87188 87651 93767 94266 18314 18795 28088 28545 129891 130342 127563 128053 39341 39803 46155 46631 160756 161201 165905 166366 
4 128 51081 51180 55524 55827 2605 3059 2072 2525 87727 88186 94351 94830 18875 19312 28638 29114 130419 130760 128147 128626 39875 40266 46714 47153 161270 161552 166435 166706 
5 160 51236 51326 55877 56355 3113 3588 2571 3049 88237 88715 94884 95336 19358 19835 29160 29611 130807 131255 128681 129132 40312 40779 47200 47668 161598 162050 166752 167213 
6 192 51380 51484 56406 56805 3634 4018 3098 3440 88768 89215 95390 95861 19881 20317 29657 30119 131304 131595 129182 129678 40825 41200 47714 48139 162098 162563 167259 167587 
7 224 51540 52074 56855 57305 4074 4537 3488 3952 89266 89733 95909 96400 20363 20847 30165 30615 131642 132095 129733 130212 41246 41732 48185 48655 162609 163058 167633 168105 
8 256 52175 52651 57392 57830 4617 5017 4034 4468 89811 90232 96486 96913 20920 21302 30696 31085 132178 132630 130292 130748 41804 42245 48732 49167 163127 163411 168181 168450 
9 288 52712 53180 57877 58338 5069 5550 4518 5013 90281 90804 96964 97557 21348 21825 31134 31624 132678 133127 130796 131296 42292 42767 49214 49715 163458 163903 168497 168959 
10 320 53234 53719 58408 58946 5604 6071 5061 5507 90855 91317 97615 97993 21871 22130 31680 32161 133173 133466 131345 131795 42813 43206 49761 50163 163949 164219 169005 169449 
11 352 53771 53874 58995 59440 6121 6230 5557 6061 91367 91844 98041 98516 22190 22670 32207 32653 133513 133965 131854 131947 43252 43698 50209 50682 164265 164717 169496 169966 
12 384 53980 54100 59519 59951 6310 6420 6150 6599 91922 92256 98615 99021 22743 23008 32722 33250 134046 134484 132026 132112 43767 44201 50763 51261 164788 165241 170039 170449 
13 416 54152 54241 60025 60498 6466 6566 6646 7327 92310 92806 99067 99531 23054 23538 33297 33755 134531 135006 132160 132249 44247 44694 51307 51776 165288 165732 170498 170965 
14 448 54304 54413 60554 61033 6612 6704 7373 7680 92858 93278 99590 100032 23584 24056 33801 34230 135056 135532 132295 132404 44740 45006 51822 52247 165780 166052 171012 171284 
15 480 54464 54962 61097 61218 6756 7341 7736 8243 93338 93447 100082 100554 24104 24204 34276 34363 135579 135672 132454 132909 45052 45502 52293 52751 166098 166539 171330 171414 
16 512 55058 55493 61301 61417 7431 7727 8336 8616 93524 93629 100641 101179 24282 24367 34441 34526 135753 135845 132991 133460 45571 46114 52821 53305 166612 166893 171483 171570 
17 544 55562 56042 61472 61576 7775 8250 8667 9191 93678 93770 101229 101697 24413 24517 34572 34661 135895 135996 133512 133966 46161 46607 53352 53808 166939 167385 171616 171700 
18 576 56095 56584 61639 61748 8307 8598 9237 9720 93825 93941 101745 102198 24564 24663 34707 34805 136042 136136 134015 134484 46653 46928 53854 54227 167431 167709 171746 171833 
19 608 56636 56736 61796 62263 8669 9201 9793 9903 93987 94076 102246 102760 24710 24800 34851 34935 136182 136273 134539 134655 46974 47430 54273 54741 167755 168211 171879 171964 
20 640 56823 56926 62345 62763 9282 9726 9989 10080 94174 94275 102846 103306 24872 24957 35015 35107 136371 136479 134725 134809 47502 47928 54810 55257 168280 168561 172039 172123 
21 672 56975 57078 62819 63295 9787 10270 10128 10225 94351 94458 103356 103852 25005 25109 35159 35256 136537 136621 134855 134946 47974 48421 55304 55761 168607 169053 172169 172253 
22 704 57133 57230 63352 63681 10319 10609 10272 10361 94523 94619 103899 104335 25157 25248 35309 35395 136667 136752 135007 135113 48467 48787 55808 56077 169099 169456 172299 172383 
23 736 57280 57764 63733 64200 10661 11165 10417 10909 94665 94756 104397 104872 25294 25381 35444 35529 136798 136896 135163 135614 48833 48919 56123 56582 169507 169979 172430 172516 
24 768 57851 58174 64284 64719 11273 11705 10989 11307 94836 94933 104980 105487 25464 25555 35603 35687 136990 137081 135699 136052 48990 49074 56655 57044 170051 170454 172587 172673 
25 800 58228 58924 64775 65310 11751 12245 11354 11892 94984 95079 105540 106023 25614 25702 35734 35828 137131 137215 136099 136549 49120 49209 57091 57566 170505 170977 172719 172803 
26 832 58977 59257 65361 65721 12291 12697 11944 12263 95125 95215 106083 106545 25748 25832 35890 35978 137261 137353 136595 136912 49255 49342 57612 58084 171023 171481 172849 172933 
27 864 59308 59410 65775 66272 12756 13236 12312 12402 95265 95371 106598 107061 25879 25978 36024 36119 137404 137508 136970 137059 49388 49834 58131 58594 171530 171986 172979 173063 
28 896 59506 59609 66362 66720 13336 13617 12492 12589 95461 95557 107150 107433 26073 26157 36194 36300 137591 137695 137141 137225 49903 50298 58663 59116 172081 172416 173135 173219 
29 928 59665 59775 66774 67315 13671 14208 12645 12754 95618 95716 107481 107956 26204 26289 36346 36449 137741 137825 137277 137379 50344 50796 59162 59626 172516 173182 173265 173349 
30 960 59846 59940 67369 67856 14267 14566 12807 12918 95775 95877 108004 108423 26335 26428 36495 36587 137871 137966 137431 137538 50842 51263 59672 59958 173231 173604 173395 173479 
31 992 59991 60493 67908 68006 14618 15074 12964 13069 95923 96015 108471 108582 26477 26578 36633 36720 138017 138121 137589 138039 51311 51777 60004 60088 173680 174338 173525 173973 
32 1024 60581 61104 68092 68210 15154 15431 13152 13252 96113 96226 108658 108787 26653 26737 36800 36884 138207 138298 138135 138456 51850 52296 60158 60247 174424 174839 174043 174314 
33 1056 61169 61641 68264 68364 15481 15939 13309 13412 96300 96393 108841 108934 26783 26884 36930 37014 138344 138428 138503 138949 52343 52802 60293 60379 174887 175404 174360 174835 
34 1088 61696 62113 68420 68533 15988 16336 13469 13560 96468 96576 108988 109083 26930 27020 37060 37155 138479 138589 138995 139269 52848 53306 60425 60509 175450 175962 174881 175176 
35 1120 62171 62644 68589 68682 16388 16485 13611 13725 96622 96713 109133 109225 27066 27158 37207 37308 138640 138746 139315 139763 53354 53815 60555 60650 176009 176490 175225 175679 
36 1152 62724 63146 68782 68906 16559 16643 13815 13917 96797 96887 109303 109391 27234 27318 37398 37484 138824 138914 139853 140139 53892 54395 60727 60811 176559 177012 175748 176014 
37 1184 63193 63670 68963 69064 16689 16779 13963 14051 96939 97039 109437 109528 27364 27464 37534 37618 138961 139051 140186 140639 54441 54892 60857 60941 177058 177530 176060 176514 
38 1216 63722 64197 69118 69232 16828 16927 14102 14193 97090 97204 109583 109705 27510 27618 37664 37756 139098 139189 140686 141123 54939 55274 60987 61071 177577 178035 176560 177014 
39 1248 64244 64714 69279 69403 16973 17446 14245 14344 97258 97361 109753 109869 27670 27759 37804 37891 139237 139333 141173 141658 55320 55767 61117 61203 178082 178555 177060 177531 
40 1280 64821 65323 69498 69588 17530 17982 14433 14540 97447 97546 109951 110044 27842 27926 37970 38054 139411 139500 141753 142166 55843 56282 61283 61367 178627 179076 177602 178049 
41 1312 65378 65858 69642 69744 18028 18480 14593 14694 97593 97711 110090 110184 27974 28071 38101 38191 139546 139635 142214 142677 56328 56785 61413 61497 179122 179600 178096 178556 
42 1344 65916 66393 69798 69897 18526 18955 14745 14833 97764 97864 110233 110337 28119 28216 38238 38333 139688 139775 142724 142998 56831 57144 61543 61627 179646 179920 178603 178903 
