0 0 38710 39047 54452 54870 42861 42959 0 461 82730 83133 77613 78180 79217 79674 28544 28893 121985 122268 116466 116939 114131 114568 56590 56681 169879 170162 171939 172390 161244 161328 
1 32 39097 39616 54930 55462 43007 43150 507 964 83188 83657 78239 78724 79723 80231 28943 29412 122320 122823 116985 117530 114615 115129 56727 56812 170208 170663 172436 172901 161374 161458 
2 64 39666 40081 55508 55800 43196 43296 1018 1306 83707 84056 78781 79268 80278 80796 29458 29902 122875 123257 117579 118026 115175 115454 56858 56942 170709 171121 172947 173215 161504 161592 
3 96 40135 40622 55854 55966 43347 43806 1355 1874 84102 84632 79315 79768 80849 81354 29948 30422 123305 123798 118075 118539 115515 115999 56988 57458 171169 171623 173261 173345 161638 161722 
4 128 40719 41102 56076 56172 43888 44357 1958 2317 84711 85159 79863 80332 81449 81901 30492 30871 123883 124310 118613 118914 116096 116435 57528 57957 171698 172064 173414 173499 161791 161879 
5 160 41163 41629 56220 56327 44423 44988 2368 2842 85207 85684 80382 80910 81955 82450 30919 31414 124361 124830 118967 119474 116488 116977 58003 58477 172110 172568 173545 173630 161928 162012 
6 192 41683 42159 56373 56482 45039 45421 2892 3168 85734 86042 80961 81365 82496 82928 31461 31919 124887 125364 119520 119807 117031 117536 58523 58909 172615 172909 173676 173760 162058 162142 
7 224 42209 42728 56528 56993 45475 45983 3224 3716 86097 86200 81422 81883 82985 83461 31965 32427 125411 125940 119856 120311 117588 118060 58955 59043 172956 173411 173807 173894 162188 162274 
8 256 42826 43256 57091 57538 46088 46542 3808 4254 86276 86373 81988 82455 83547 83975 32499 32773 126038 126471 120386 120657 118138 118597 59113 59199 173482 173930 173964 174069 162346 162430 
9 288 43304 43776 57587 58068 46599 47105 4300 4844 86431 86535 82501 82978 84026 84531 32838 33381 126520 127010 120711 121161 118643 119180 59245 59329 173977 174427 174118 174332 162476 162560 
10 320 43825 44118 58129 58579 47159 47503 4894 5353 86609 86705 83029 83532 84589 84867 33428 33947 127057 127434 121208 121673 119228 119733 59375 59460 174473 174743 174378 174632 162606 162691 
11 352 44171 44657 58628 59108 47567 48050 5407 5903 86759 86871 83578 84039 84918 85427 33993 34447 127486 127970 121722 122241 119780 120254 59506 59590 174789 175238 174679 175290 162737 163188 
12 384 44756 45239 59185 59802 48134 48639 5987 6452 86951 87041 84125 84631 85506 85856 34535 34805 128057 128335 122314 122750 120323 120617 59661 59746 175307 175602 175378 175850 163259 163705 
13 416 45288 45767 59853 60315 48693 49174 6501 6975 87087 87177 84677 85155 85902 86404 34851 35335 128381 128869 122798 123248 120671 121140 59792 59876 175648 176099 175901 176456 163752 164216 
14 448 45823 46349 60366 60794 49225 49639 7025 7442 87235 87330 85204 85664 86452 86925 35382 35732 128916 129320 123301 123795 121187 121655 59922 60008 176145 176457 176505 176981 164262 164531 
15 480 46407 46970 60842 61293 49691 50174 7489 7581 87380 87472 85713 85811 86980 87490 35778 35866 129378 129464 123845 124306 121701 122162 60056 60141 176504 176961 177027 177643 164579 164668 
16 512 47068 47500 61382 61694 50281 50739 7682 7786 87563 87669 85898 85984 87576 87914 35947 36038 129537 129624 124385 124825 122244 122686 60210 60295 177032 177332 177731 178086 164737 164821 
17 544 47548 48035 61752 62206 50806 51298 7839 7944 87728 87830 86036 86138 87961 88463 36090 36185 129670 129758 124888 125349 122738 123198 60341 60426 177379 177835 178141 178612 164868 164952 
18 576 48086 48463 62254 62676 51352 51810 8000 8085 87892 87995 86213 86304 88527 88941 36239 36325 129818 129916 125399 125941 123246 123602 60473 60560 177881 178157 178661 179118 164998 165085 
19 608 48520 49010 62733 63214 51871 52351 8131 8215 88052 88140 86350 86440 88992 89478 36371 36455 129964 130070 125988 126453 123655 124125 60607 61097 178203 178652 179167 179635 165131 165215 
20 640 49123 49550 63321 63624 52446 52900 8292 8397 88224 88320 86529 86626 89556 90008 36527 36625 130139 130224 126542 127016 124209 124481 61170 61633 178721 179115 179704 180167 165284 165368 
21 672 49603 50117 63680 64197 52969 53482 8451 8558 88372 88470 86685 86784 90055 90537 36680 36780 130270 130363 127066 127528 124534 124996 61679 62157 179161 179610 180213 180686 165414 165498 
22 704 50169 50469 64253 64547 53547 54076 8613 8708 88522 88619 86839 86943 90586 91069 36826 36910 130409 130499 127580 128081 125042 125363 62203 62612 179656 179932 180733 181170 165544 165638 
23 736 50518 50998 64598 64702 54149 54637 8760 8863 88675 88796 86997 87099 91118 91595 36956 37045 130549 130640 128128 128574 125411 125942 62658 62747 179978 180436 181217 181678 165684 165769 
24 768 51088 51520 64802 64914 54725 55148 8944 9037 88869 88960 87172 87263 91692 92168 37119 37212 130720 130804 128659 129117 126037 126473 62816 62902 180507 180954 181749 182212 165838 165922 
25 800 51573 52064 64979 65090 55198 55684 9083 9178 89012 89098 87315 87423 92215 92734 37275 37362 130850 130938 129168 129628 126527 127013 62948 63033 181002 181444 182258 182724 165968 166056 
26 832 52114 52577 65157 65273 55748 56217 9231 9339 89151 89255 87475 87576 92780 93236 37409 37499 130986 131087 129682 130165 127063 127519 63079 63169 181490 181760 182771 183041 166103 166187 
27 864 52639 53126 65332 65444 56271 56774 9409 9500 89307 89420 87629 87743 93283 93774 37556 37641 131133 131222 130211 130667 127565 128035 63215 63305 181806 182253 183087 183546 166233 166318 
28 896 53218 53511 65536 65644 56875 57154 9586 9680 89500 89600 87826 87922 93864 94311 37714 37798 131297 131381 130740 131063 128104 128374 63374 63458 182324 182767 183616 184079 166388 166474 
29 928 53562 54079 65697 65798 57216 57789 9728 9822 89646 89745 87976 88083 94363 94867 37844 37944 131427 131511 131110 131590 128438 128961 63504 63590 182814 183264 184127 184589 166520 166612 
30 960 54146 54605 65854 65949 57850 58327 9877 9976 89791 89886 88139 88252 94928 95386 37996 38090 131557 131665 131641 132138 129008 129326 63636 63723 183310 183581 184635 184905 166658 166743 
31 992 54672 55141 65998 66552 58375 58911 10022 10495 89932 90458 88304 88798 95437 95525 38136 38612 131715 132207 132189 132668 129377 129842 63769 64224 183627 184078 184951 185403 166789 167188 
32 1024 55231 55685 66646 67138 59002 59429 10572 11056 90545 90968 88885 89296 95604 95690 38693 39042 132284 132782 132744 133148 129921 130301 64303 64572 184148 184590 185474 185901 167260 167708 
33 1056 55739 56226 67190 67748 59491 59962 11106 11600 91015 91490 89351 89881 95741 95836 39102 39606 132830 133324 133196 133667 130358 130859 64618 65066 184637 185085 185948 186405 167754 168193 
34 1088 56281 56593 67797 68259 60011 60477 11646 12149 91542 91989 89932 90470 95890 96002 39653 40079 133370 133693 133719 134157 130906 131192 65112 65552 185132 185404 186451 186722 168240 168507 
35 1120 56643 57121 68312 68807 60530 61049 12197 12666 92040 92513 90528 91063 96049 96143 40126 40591 133747 134233 134206 134686 131239 131723 65599 66053 185451 185900 186768 187219 168553 169009 
36 1152 57204 57544 68886 69258 61134 61552 12762 13228 92606 92927 91145 91609 96223 96314 40686 41095 134311 134785 134764 135192 131813 132223 66125 66554 185969 186407 187290 187719 169085 169559 
37 1184 57600 58076 69323 69824 61600 62073 13277 13729 92977 93444 91657 92158 96366 96462 41147 41614 134833 135310 135239 135712 132269 132781 66600 67057 186453 186899 187766 188215 169605 170068 
38 1216 58131 58593 69872 70279 62120 62618 13775 14189 93498 94006 92217 92693 96517 96620 41660 41970 135356 135724 135759 136030 132828 133153 67104 67494 186945 187221 188261 188538 170115 170493 
39 1248 58641 59113 70325 70853 62669 63138 14235 14700 94053 94518 92740 93217 96690 96780 42023 42488 135773 136265 136083 136558 133205 133686 67540 67989 187267 187718 188584 189038 170539 171049 
40 1280 59209 59803 70950 71245 63217 63588 14785 15224 94609 95010 93294 93773 96868 96979 42571 42855 136356 136778 136642 137132 133776 134246 68059 68507 187787 188221 189108 189556 171119 171551 
41 1312 59859 60348 71300 71873 63639 64179 15270 15730 95058 95528 93819 94306 97029 97120 42901 43361 136832 137363 137179 137654 134296 134786 68553 69002 188268 188729 189603 190053 171598 172061 
42 1344 60398 60794 71920 72236 64240 64541 15781 16102 95574 96022 94357 94848 97177 97278 43415 43815 137409 137788 137700 138036 134836 135315 69048 69420 188775 189051 190099 190368 172107 172391 
43 1376 60843 61349 72295 72797 64591 65073 16155 16609 96068 96534 94894 95382 97331 97434 43873 44351 137834 138313 138084 138599 135362 135880 69466 69918 189097 189555 190415 190872 172438 172904 
44 1408 61444 61732 72886 73202 65157 65560 16691 17144 96622 97076 95456 95922 97513 97600 44436 44908 138393 138835 138692 139124 135968 136466 69990 70289 189624 190063 190941 191385 172975 173413 
45 1440 61794 62264 73257 73753 65610 66102 17194 17765 97130 97628 95971 96471 97659 97766 44954 45400 138882 139370 139171 139634 136513 137131 70335 70851 190110 190568 191431 191879 173459 173923 
46 1472 62318 62676 73823 74244 66152 66555 17816 18166 97680 98119 96524 97006 97829 97932 45450 45777 139422 139840 139680 140133 137177 137492 70897 71184 190614 190889 191925 192290 173969 174237 
47 1504 62742 63215 74298 74803 66616 66743 18216 18677 98177 98663 97052 97557 97979 98081 45824 46345 139887 140373 140183 140654 137549 138022 71230 71685 190935 191382 192339 192429 174283 174552 
48 1536 63312 63606 74892 75262 66848 66943 18788 19263 98746 99213 97640 98112 98167 98263 46418 46974 140448 140896 140737 141178 138100 138595 71761 72221 191453 191925 192500 192584 174622 175073 
49 1568 63658 64184 75347 75906 67004 67130 19309 19766 99259 99724 98186 98676 98313 98415 47020 47501 140949 141430 141225 141703 138641 139090 72268 72758 191973 192422 192630 192714 175120 175598 
50 1600 64231 64547 75968 76437 67186 67287 19823 20218 99777 100267 98734 99213 98461 98558 47549 47952 141476 141904 141751 142208 139136 139594 72806 73199 192468 192786 192760 192847 175645 175908 
51 1632 64600 65109 76489 76989 67337 67459 20266 20725 100315 100841 99268 99755 98608 98702 47998 48448 141951 142430 142254 142717 139647 140129 73246 73750 192834 193274 192894 192978 175954 176221 
52 1664 65210 65564 77069 77544 67558 67662 20815 21311 100925 101411 99845 100291 98776 98873 48521 48797 142519 142961 142797 143241 140213 140657 73837 74246 193344 193832 193047 193131 176290 176745 
53 1696 65631 66118 77597 78170 67743 67851 21357 21813 101463 101934 100348 100858 98925 99032 48847 49296 143012 143517 143287 143765 140708 141175 74298 74756 193892 194350 193177 193261 176792 177062 
54 1728 66172 66559 78225 78699 67905 68007 21864 22389 101986 102531 100905 101409 99078 99168 49342 49706 143563 143898 143817 144218 141226 141703 74804 75227 194401 194701 193307 193391 177108 177558 
55 1760 66612 67109 78747 79260 68060 68154 22435 22944 102578 103056 101462 101970 99230 99340 49755 50222 143945 144448 144267 144744 141749 142206 75275 75727 194751 195210 193437 193521 177604 178072 
56 1792 67190 67498 79342 79772 68250 68370 23030 23333 103157 103698 102075 102550 99424 99537 50301 50732 144524 144967 144821 145247 142279 142727 75803 76237 195297 195584 193590 193674 178141 178575 
