0 0 62973 63243 64231 64321 77517 77601 0 380 74587 74671 89474 89926 66970 67057 
1 32 63289 63784 64367 64451 77647 77732 426 882 74717 74803 89973 90413 67103 67190 
2 64 63830 64099 64497 64586 77778 77862 928 1361 74850 74934 90459 90872 67238 67341 
3 96 64150 64616 64639 64737 77908 77994 1407 1491 74980 75064 90919 91003 67388 67485 
4 128 64690 65021 64820 64912 78063 78148 1560 1645 75140 75224 91072 91156 67558 67642 
5 160 65068 65533 64958 65042 78194 78278 1691 1775 75272 75360 91202 91294 67688 67773 
6 192 65579 65842 65095 65197 78324 78408 1821 1905 75406 75490 91340 91425 67821 67910 
7 224 65893 66367 65244 65342 78454 78538 1951 2035 75536 75620 91471 91555 67964 68053 
8 256 66443 66719 65423 65513 78611 78695 2104 2190 75690 75774 91624 91708 68130 68233 
9 288 66770 67231 65559 65643 78741 78825 2236 2320 75820 75904 91754 91838 68279 68377 
10 320 67279 67772 65689 65784 78871 78955 2366 2450 75950 76034 91884 91968 68424 68521 
11 352 67834 68301 65830 65920 79001 79085 2496 2957 76080 76166 92014 92098 68567 68657 
12 384 68376 68824 65996 66082 79154 79239 3026 3297 76236 76321 92170 92255 68738 68823 
13 416 68872 69337 66132 66216 79286 79370 3343 3801 76367 76451 92301 92386 68870 68954 
14 448 69396 69819 66262 66346 79417 79501 3847 4117 76497 76582 92432 92518 69000 69086 
15 480 69865 70326 66393 66492 79549 80007 4163 4247 76628 77079 92564 93002 69146 69231 
16 512 70409 70793 66567 66666 80076 80522 4317 4401 77148 77431 93075 93513 69304 69400 
17 544 70839 71309 66714 66809 80569 81049 4447 4531 77477 77946 93560 94000 69448 69541 
18 576 71355 71805 66855 66939 81096 81367 4577 4661 77992 78357 94046 94320 69587 69671 
19 608 71857 72332 66985 67070 81413 81888 4707 4791 78403 78940 94366 94806 69717 70075 
20 640 72405 72838 67155 67247 81957 82228 4860 4944 79011 79455 94875 95197 70148 70424 
21 672 72904 73371 67293 67385 82274 82741 4990 5074 79502 79947 95244 95689 70475 70793 
22 704 73417 73688 67437 67531 82787 83157 5120 5204 79993 80276 95735 96065 70842 71310 
23 736 73751 74224 67577 67661 83205 83670 5250 5335 80322 80773 96113 96565 71357 71804 
24 768 74309 74761 67734 67834 83740 84186 5405 5489 80843 81129 96637 97072 71882 72334 
25 800 74807 75270 67883 67978 84233 84695 5535 5620 81176 81623 97119 97596 72387 72833 
26 832 75317 75613 68024 68111 84743 85183 5666 5750 81669 82154 97643 97912 72881 73160 
27 864 75661 76124 68163 68260 85230 85694 5796 5881 82201 82640 97958 98400 73216 73301 
28 896 76193 76460 68333 68417 85763 86205 5950 6034 82709 83158 98469 98742 73374 73459 
29 928 76509 76977 68463 68556 86253 86712 6080 6167 83207 83671 98788 99233 73506 73606 
30 960 77024 77414 68602 68693 86759 87067 6213 6298 83718 84184 99279 99553 73652 73746 
31 992 77461 77914 68739 69219 87113 87556 6344 6794 84231 84319 99599 100077 73798 73899 
32 1024 77985 78353 69292 69716 87629 87898 6870 7142 84388 84472 100146 100418 73972 74056 
