0 0 0 0 53385 0.613805
0 0 1 0 53386 0.613794
0 1 0 516 53335 0.620383
0 1 1 517 53335 0.620395
0 2 0 1049 55068 0.606601
0 2 1 1050 55070 0.606590
0 3 0 1416 55130 0.610046
0 3 1 1412 55134 0.609955
0 4 0 1414 55204 0.609184
0 4 1 1414 55196 0.609274
0 5 0 2065 55535 0.612830
0 5 1 2065 55536 0.612818
0 6 0 2341 57969 0.589056
0 6 1 2343 57969 0.589077
0 7 0 2783 57150 0.602719
0 7 1 2783 57153 0.602685
0 8 0 2921 58085 0.594011
0 8 1 2921 58085 0.594011
0 9 0 3018 58081 0.595100
0 9 1 3018 58077 0.595143
0 10 0 3488 59558 0.584412
0 10 1 3485 59558 0.584381
0 11 0 4588 61354 0.577247
0 11 1 4589 61354 0.577257
0 12 0 4645 61359 0.577776
0 12 1 4646 61359 0.577786
0 13 0 4651 61624 0.575150
0 13 1 4649 61624 0.575129
0 14 0 5147 62384 0.572497
0 14 1 5151 62384 0.572537
0 15 0 5202 62397 0.572917
0 15 1 5197 62397 0.572867
