40 40 32 1 1.472918e-05 9.204186e-07 4.345117e+08
40 40 64 1 1.117152e-05 1.142554e-06 5.728851e+08
40 40 128 1 9.872019e-06 7.637315e-07 6.482970e+08
40 40 256 1 8.509805e-06 5.931530e-07 7.520737e+08
40 40 512 1 8.089468e-06 6.723418e-07 7.911522e+08
40 40 1024 1 9.081016e-06 1.002770e-06 7.047670e+08
40 40 32 17 7.730598e-06 6.911682e-07 8.278790e+08
40 40 64 17 7.720664e-06 6.401938e-07 8.289442e+08
40 40 128 17 7.746120e-06 1.163663e-06 8.262201e+08
40 40 256 17 7.215266e-06 8.693005e-07 8.870081e+08
40 40 512 17 7.323300e-06 9.372892e-07 8.739230e+08
40 40 1024 17 9.167939e-06 1.259542e-06 6.980849e+08
40 40 32 34 7.664785e-06 6.533399e-07 8.349876e+08
40 40 64 34 7.433817e-06 1.105932e-06 8.609306e+08
40 40 128 34 7.252519e-06 9.818400e-07 8.824520e+08
40 40 256 34 7.213404e-06 9.116899e-07 8.872372e+08
40 40 512 34 7.359311e-06 9.116197e-07 8.696466e+08
40 40 1024 34 7.407119e-06 7.832038e-07 8.640337e+08
40 40 32 68 7.181739e-06 9.562107e-07 8.911491e+08
40 40 64 68 7.087365e-06 1.066123e-06 9.030155e+08
40 40 128 68 7.170563e-06 8.333671e-07 8.925380e+08
40 40 256 68 7.220233e-06 9.111900e-07 8.863979e+08
40 40 512 68 9.123857e-06 1.181883e-06 7.014577e+08
40 40 1024 68 7.890165e-06 4.449578e-07 8.111364e+08
40 40 32 136 7.143865e-06 9.129170e-07 8.958736e+08
40 40 64 136 8.869295e-06 1.006847e-06 7.215906e+08
40 40 128 136 7.315228e-06 1.046657e-06 8.748872e+08
40 40 256 136 7.033348e-06 9.481175e-07 9.099507e+08
40 40 512 136 9.118890e-06 1.207187e-06 7.018398e+08
40 40 1024 136 7.677202e-06 4.851427e-07 8.336370e+08
200 200 32 1 2.723628e-04 2.805358e-05 5.874517e+08
200 200 64 1 1.296972e-04 1.442926e-06 1.233642e+09
200 200 128 1 7.017888e-05 1.311187e-06 2.279888e+09
200 200 256 1 4.091052e-05 1.228993e-06 3.910975e+09
200 200 512 1 2.468067e-05 7.294697e-07 6.482806e+09
200 200 1024 1 1.668930e-05 7.076156e-07 9.586981e+09
200 200 32 17 2.316944e-05 1.454201e-06 6.905647e+09
200 200 64 17 1.479809e-05 9.179526e-07 1.081220e+10
200 200 128 17 1.114731e-05 9.084800e-07 1.435324e+10
200 200 256 17 1.111440e-05 1.110077e-06 1.439573e+10
200 200 512 17 8.456409e-06 4.504675e-07 1.892056e+10
200 200 1024 17 7.805725e-06 7.013419e-07 2.049778e+10
200 200 32 34 1.435479e-05 6.471744e-07 1.114611e+10
200 200 64 34 1.060714e-05 7.130799e-07 1.508417e+10
200 200 128 34 9.159247e-06 4.750544e-07 1.746868e+10
200 200 256 34 7.880852e-06 8.542308e-07 2.030237e+10
200 200 512 34 9.392699e-06 1.145152e-06 1.703451e+10
200 200 1024 34 7.715076e-06 5.317017e-07 2.073862e+10
200 200 32 68 1.104362e-05 7.893573e-07 1.448800e+10
200 200 64 68 9.148692e-06 5.346934e-07 1.748884e+10
200 200 128 68 7.994473e-06 9.127810e-07 2.001383e+10
200 200 256 68 7.703900e-06 6.532762e-07 2.076870e+10
200 200 512 68 7.837390e-06 5.606538e-07 2.041496e+10
200 200 1024 68 9.077912e-06 1.343658e-06 1.762520e+10
200 200 32 136 9.130687e-06 6.415526e-07 1.752333e+10
200 200 64 136 8.139759e-06 7.115028e-07 1.965660e+10
200 200 128 136 9.113302e-06 1.001958e-06 1.755675e+10
200 200 256 136 8.968016e-06 8.333227e-07 1.784118e+10
200 200 512 136 7.788961e-06 4.875278e-07 2.054189e+10
200 200 1024 136 9.034450e-06 9.894911e-07 1.770999e+10
1000 1000 32 1 8.470599e-03 1.938360e-06 4.722216e+08
1000 1000 64 1 4.212117e-03 1.895027e-06 9.496411e+08
1000 1000 128 1 2.129699e-03 7.328721e-06 1.878199e+09
1000 1000 256 1 1.098677e-03 4.604630e-06 3.640743e+09
1000 1000 512 1 5.732756e-04 2.467366e-06 6.977447e+09
1000 1000 1024 1 3.118434e-04 1.356487e-06 1.282695e+10
1000 1000 32 17 5.120387e-04 1.422266e-06 7.811910e+09
1000 1000 64 17 2.608976e-04 7.612035e-07 1.533169e+10
1000 1000 128 17 1.370534e-04 9.354312e-07 2.918570e+10
1000 1000 256 17 7.902831e-05 8.779799e-07 5.061477e+10
1000 1000 512 17 4.916452e-05 9.242074e-07 8.135949e+10
1000 1000 1024 17 3.372257e-05 9.139425e-07 1.186149e+11
1000 1000 32 34 2.602655e-04 6.179043e-07 1.536892e+10
1000 1000 64 34 1.363785e-04 1.145756e-06 2.933013e+10
1000 1000 128 34 7.514283e-05 6.787342e-07 5.323196e+10
1000 1000 256 34 4.641898e-05 8.005431e-07 8.617165e+10
1000 1000 512 34 3.050889e-05 8.370863e-07 1.311093e+11
1000 1000 1024 34 2.260630e-05 9.671671e-07 1.769418e+11
1000 1000 32 68 1.376898e-04 1.312241e-06 2.905080e+10
1000 1000 64 68 7.586057e-05 2.715719e-06 5.272831e+10
1000 1000 128 68 4.541501e-05 9.521208e-07 8.807660e+10
1000 1000 256 68 3.097331e-05 1.033637e-06 1.291435e+11
1000 1000 512 68 2.293289e-05 1.134418e-06 1.744220e+11
1000 1000 1024 68 1.747223e-05 6.903965e-07 2.289347e+11
1000 1000 32 136 7.683908e-05 8.001462e-07 5.205684e+10
1000 1000 64 136 4.483573e-05 7.756942e-07 8.921456e+10
1000 1000 128 136 2.953907e-05 4.111128e-07 1.354139e+11
1000 1000 256 136 2.091688e-05 4.558507e-07 1.912331e+11
1000 1000 512 136 1.704693e-05 1.082410e-06 2.346464e+11
1000 1000 1024 136 2.027986e-05 1.002508e-06 1.972400e+11
5000 5000 32 1 2.135240e-01 1.005406e-02 4.683314e+08
5000 5000 64 1 1.027386e-01 3.642580e-05 9.733444e+08
5000 5000 128 1 5.208971e-02 1.023544e-04 1.919765e+09
5000 5000 256 1 2.633083e-02 1.868600e-05 3.797829e+09
5000 5000 512 1 1.367837e-02 1.972087e-05 7.310813e+09
5000 5000 1024 1 7.354089e-03 2.322736e-05 1.359788e+10
5000 5000 32 17 1.229100e-02 4.934644e-06 8.136034e+09
5000 5000 64 17 6.217627e-03 7.909250e-06 1.608331e+10
5000 5000 128 17 3.296506e-03 3.217091e-06 3.033515e+10
5000 5000 256 17 2.266717e-03 5.171280e-06 4.411666e+10
5000 5000 512 17 1.367950e-03 2.227664e-06 7.310208e+10
5000 5000 1024 17 8.156343e-04 2.487063e-06 1.226040e+11
5000 5000 32 34 7.817796e-03 2.620115e-06 1.279133e+10
5000 5000 64 34 3.941540e-03 1.855573e-06 2.537079e+10
5000 5000 128 34 2.144655e-03 3.595779e-06 4.662756e+10
5000 5000 256 34 1.287215e-03 6.858133e-07 7.768709e+10
5000 5000 512 34 7.555820e-04 1.077379e-06 1.323483e+11
5000 5000 1024 34 5.129067e-04 2.479826e-06 1.949672e+11
5000 5000 32 68 4.027986e-03 2.661516e-06 2.482630e+10
5000 5000 64 68 2.062730e-03 1.176115e-06 4.847945e+10
5000 5000 128 68 1.192838e-03 5.479411e-06 8.383368e+10
5000 5000 256 68 7.100577e-04 5.125769e-07 1.408336e+11
5000 5000 512 68 4.699485e-04 1.078012e-07 2.127893e+11
5000 5000 1024 68 4.671800e-04 1.173017e-05 2.140503e+11
5000 5000 32 136 2.177969e-03 1.677629e-06 4.591433e+10
5000 5000 64 136 1.204588e-03 4.824568e-06 8.301593e+10
5000 5000 128 136 7.205692e-04 4.439569e-07 1.387792e+11
5000 5000 256 136 4.733130e-04 4.194654e-06 2.112767e+11
5000 5000 512 136 4.721005e-04 4.256865e-06 2.118193e+11
5000 5000 1024 136 4.930353e-04 8.830890e-06 2.028252e+11
20000 20000 32 1 3.301519e+00 3.013377e-04 4.846254e+08
20000 20000 64 1 1.644459e+00 2.393137e-04 9.729641e+08
20000 20000 128 1 8.331659e-01 1.302746e-04 1.920386e+09
20000 20000 256 1 4.224854e-01 6.900594e-04 3.787113e+09
20000 20000 512 1 2.195992e-01 1.150346e-03 7.286002e+09
20000 20000 1024 1 1.198324e-01 1.565376e-03 1.335198e+10
20000 20000 32 17 1.979862e-01 9.934019e-04 8.081370e+09
20000 20000 64 17 1.009242e-01 1.084550e-03 1.585348e+10
20000 20000 128 17 5.603003e-02 1.974538e-03 2.855612e+10
20000 20000 256 17 3.239659e-02 1.236421e-03 4.938792e+10
20000 20000 512 17 1.870236e-02 3.002431e-04 8.555069e+10
20000 20000 1024 17 1.224374e-02 3.889009e-04 1.306790e+11
20000 20000 32 34 1.019787e-01 1.390463e-03 1.568955e+10
20000 20000 64 34 5.310339e-02 1.333100e-03 3.012991e+10
20000 20000 128 34 3.111925e-02 1.150935e-03 5.141512e+10
20000 20000 256 34 1.777492e-02 2.682914e-04 9.001449e+10
20000 20000 512 34 1.135812e-02 3.146634e-04 1.408684e+11
20000 20000 1024 34 9.852873e-03 4.172720e-04 1.623892e+11
20000 20000 32 68 5.466773e-02 1.739179e-03 2.926772e+10
20000 20000 64 68 2.854831e-02 9.173255e-04 5.604535e+10
20000 20000 128 68 1.702494e-02 2.652892e-04 9.397976e+10
20000 20000 256 68 1.034004e-02 2.550716e-04 1.547383e+11
20000 20000 512 68 9.853397e-03 6.971406e-04 1.623805e+11
20000 20000 1024 68 9.885716e-03 5.313253e-04 1.618497e+11
20000 20000 32 136 3.056404e-02 1.074430e-03 5.234910e+10
20000 20000 64 136 1.710974e-02 2.594108e-04 9.351396e+10
20000 20000 128 136 1.109533e-02 3.158762e-04 1.442048e+11
20000 20000 256 136 9.777431e-03 5.290026e-04 1.636422e+11
20000 20000 512 136 1.000015e-02 4.364638e-04 1.599976e+11
20000 20000 1024 136 9.821612e-03 4.732811e-04 1.629061e+11
