0 0 59 
1 8 206 
2 16 53 
3 24 53 
4 32 53 
5 40 204 
6 48 53 
7 56 53 
8 64 53 
9 72 205 
10 80 53 
11 88 53 
12 96 53 
13 104 203 
14 112 53 
15 120 45 
16 128 59 
17 136 368 
18 144 53 
19 152 53 
20 160 53 
21 168 203 
22 176 53 
23 184 53 
24 192 53 
25 200 369 
26 208 53 
27 216 53 
28 224 53 
29 232 203 
30 240 53 
31 248 45 
32 256 59 
33 264 364 
34 272 53 
35 280 53 
36 288 53 
37 296 205 
38 304 53 
39 312 53 
40 320 53 
41 328 365 
42 336 53 
43 344 53 
44 352 53 
45 360 205 
46 368 53 
47 376 45 
48 384 59 
49 392 366 
50 400 53 
51 408 53 
52 416 53 
53 424 204 
54 432 53 
55 440 53 
56 448 53 
57 456 365 
58 464 53 
59 472 53 
60 480 53 
61 488 205 
62 496 53 
63 504 45 
64 512 59 
65 520 368 
66 528 53 
67 536 53 
68 544 53 
69 552 203 
70 560 53 
71 568 53 
72 576 53 
73 584 368 
74 592 53 
75 600 53 
76 608 53 
77 616 203 
78 624 53 
79 632 45 
80 640 59 
81 648 368 
82 656 53 
83 664 53 
84 672 53 
85 680 203 
86 688 53 
87 696 53 
88 704 53 
89 712 369 
90 720 53 
91 728 53 
92 736 53 
93 744 202 
94 752 53 
95 760 45 
96 768 59 
97 776 365 
98 784 53 
99 792 53 
100 800 53 
101 808 204 
102 816 53 
103 824 53 
104 832 53 
105 840 365 
106 848 53 
107 856 53 
108 864 53 
109 872 204 
110 880 53 
111 888 45 
112 896 59 
113 904 366 
114 912 53 
115 920 53 
116 928 53 
117 936 205 
118 944 53 
119 952 53 
120 960 53 
121 968 365 
122 976 53 
123 984 53 
124 992 53 
125 1000 205 
126 1008 53 
127 1016 45 
128 1024 59 
129 1032 368 
130 1040 53 
131 1048 53 
132 1056 53 
133 1064 207 
134 1072 53 
135 1080 53 
136 1088 53 
137 1096 366 
138 1104 53 
139 1112 53 
140 1120 53 
141 1128 206 
142 1136 53 
143 1144 45 
144 1152 59 
145 1160 368 
146 1168 53 
147 1176 53 
148 1184 53 
149 1192 208 
150 1200 53 
151 1208 53 
152 1216 53 
153 1224 368 
154 1232 53 
155 1240 53 
156 1248 53 
157 1256 207 
158 1264 53 
159 1272 45 
160 1280 59 
161 1288 364 
162 1296 53 
163 1304 53 
164 1312 53 
165 1320 209 
166 1328 53 
167 1336 53 
168 1344 53 
169 1352 364 
170 1360 53 
171 1368 53 
172 1376 53 
173 1384 211 
174 1392 53 
175 1400 45 
176 1408 59 
177 1416 364 
178 1424 53 
179 1432 53 
180 1440 53 
181 1448 210 
182 1456 53 
183 1464 53 
184 1472 53 
185 1480 363 
186 1488 53 
187 1496 53 
188 1504 53 
189 1512 210 
190 1520 53 
191 1528 45 
192 1536 59 
193 1544 368 
194 1552 53 
195 1560 53 
196 1568 53 
197 1576 207 
198 1584 53 
199 1592 53 
200 1600 53 
201 1608 367 
202 1616 53 
203 1624 53 
204 1632 53 
205 1640 207 
206 1648 53 
207 1656 45 
208 1664 59 
209 1672 368 
210 1680 53 
211 1688 53 
212 1696 53 
213 1704 208 
214 1712 53 
215 1720 53 
216 1728 53 
217 1736 368 
218 1744 53 
219 1752 53 
220 1760 53 
221 1768 207 
222 1776 53 
223 1784 45 
224 1792 59 
225 1800 363 
226 1808 53 
227 1816 53 
228 1824 53 
229 1832 210 
230 1840 53 
231 1848 53 
232 1856 53 
233 1864 364 
234 1872 53 
235 1880 53 
236 1888 53 
237 1896 210 
238 1904 53 
239 1912 45 
240 1920 59 
241 1928 363 
242 1936 53 
243 1944 53 
244 1952 53 
245 1960 210 
246 1968 53 
247 1976 53 
248 1984 53 
249 1992 365 
250 2000 53 
251 2008 53 
252 2016 53 
253 2024 211 
254 2032 53 
255 2040 45 
256 2048 59 
257 2056 358 
258 2064 53 
259 2072 53 
260 2080 53 
261 2088 197 
262 2096 53 
263 2104 53 
264 2112 53 
265 2120 356 
266 2128 53 
267 2136 53 
268 2144 53 
269 2152 196 
270 2160 53 
271 2168 45 
272 2176 59 
273 2184 356 
274 2192 53 
275 2200 53 
276 2208 53 
277 2216 196 
278 2224 53 
279 2232 53 
280 2240 53 
281 2248 357 
282 2256 53 
283 2264 53 
284 2272 53 
285 2280 195 
286 2288 53 
287 2296 45 
288 2304 59 
289 2312 354 
290 2320 53 
291 2328 53 
292 2336 53 
293 2344 195 
294 2352 53 
295 2360 53 
296 2368 53 
297 2376 355 
298 2384 53 
299 2392 53 
300 2400 53 
301 2408 195 
302 2416 53 
303 2424 45 
304 2432 59 
305 2440 353 
306 2448 53 
307 2456 53 
308 2464 53 
309 2472 195 
310 2480 53 
311 2488 53 
312 2496 53 
313 2504 354 
314 2512 53 
315 2520 53 
316 2528 53 
317 2536 194 
318 2544 53 
319 2552 45 
320 2560 59 
321 2568 356 
322 2576 53 
323 2584 53 
324 2592 53 
325 2600 195 
326 2608 53 
327 2616 53 
328 2624 53 
329 2632 356 
330 2640 53 
331 2648 53 
332 2656 53 
333 2664 195 
334 2672 53 
335 2680 45 
336 2688 59 
337 2696 356 
338 2704 53 
339 2712 53 
340 2720 53 
341 2728 196 
342 2736 53 
343 2744 53 
344 2752 53 
345 2760 356 
346 2768 53 
347 2776 53 
348 2784 53 
349 2792 195 
350 2800 53 
351 2808 45 
352 2816 59 
353 2824 353 
354 2832 53 
355 2840 53 
356 2848 53 
357 2856 194 
358 2864 53 
359 2872 53 
360 2880 53 
361 2888 354 
362 2896 53 
363 2904 53 
364 2912 53 
365 2920 195 
366 2928 53 
367 2936 45 
368 2944 59 
369 2952 353 
370 2960 53 
371 2968 53 
372 2976 53 
373 2984 194 
374 2992 53 
375 3000 53 
376 3008 53 
377 3016 355 
378 3024 53 
379 3032 53 
380 3040 53 
381 3048 194 
382 3056 53 
383 3064 45 
384 3072 59 
385 3080 359 
386 3088 53 
387 3096 53 
388 3104 53 
389 3112 198 
390 3120 53 
391 3128 53 
392 3136 53 
393 3144 357 
394 3152 53 
395 3160 53 
396 3168 53 
397 3176 197 
398 3184 53 
399 3192 45 
400 3200 59 
401 3208 358 
402 3216 53 
403 3224 53 
404 3232 53 
405 3240 198 
406 3248 53 
407 3256 53 
408 3264 53 
409 3272 358 
410 3280 53 
411 3288 53 
412 3296 53 
413 3304 198 
414 3312 53 
415 3320 45 
416 3328 59 
417 3336 356 
418 3344 53 
419 3352 53 
420 3360 53 
421 3368 197 
422 3376 53 
423 3384 53 
424 3392 53 
425 3400 357 
426 3408 53 
427 3416 53 
428 3424 53 
429 3432 196 
430 3440 53 
431 3448 45 
432 3456 59 
433 3464 356 
434 3472 53 
435 3480 53 
436 3488 53 
437 3496 196 
438 3504 53 
439 3512 53 
440 3520 53 
441 3528 357 
442 3536 53 
443 3544 53 
444 3552 53 
445 3560 197 
446 3568 53 
447 3576 45 
448 3584 59 
449 3592 358 
450 3600 53 
451 3608 53 
452 3616 53 
453 3624 197 
454 3632 53 
455 3640 53 
456 3648 53 
457 3656 358 
458 3664 53 
459 3672 53 
460 3680 53 
461 3688 198 
462 3696 53 
463 3704 45 
464 3712 59 
465 3720 357 
466 3728 53 
467 3736 53 
468 3744 53 
469 3752 198 
470 3760 53 
471 3768 53 
472 3776 53 
473 3784 358 
474 3792 53 
475 3800 53 
476 3808 53 
477 3816 198 
478 3824 53 
479 3832 45 
480 3840 59 
481 3848 356 
482 3856 53 
483 3864 53 
484 3872 53 
485 3880 196 
486 3888 53 
487 3896 53 
488 3904 53 
489 3912 357 
490 3920 53 
491 3928 53 
492 3936 53 
493 3944 197 
494 3952 53 
495 3960 45 
496 3968 59 
497 3976 356 
498 3984 53 
499 3992 53 
500 4000 53 
501 4008 197 
502 4016 53 
503 4024 53 
504 4032 53 
505 4040 358 
506 4048 53 
507 4056 53 
508 4064 53 
509 4072 196 
510 4080 53 
511 4088 45 
