0 0 59 
1 4 206 
2 8 53 
3 12 53 
4 16 53 
5 20 53 
6 24 53 
7 28 53 
8 32 53 
9 36 204 
10 40 53 
11 44 53 
12 48 53 
13 52 53 
14 56 53 
15 60 45 
16 64 59 
17 68 206 
18 72 53 
19 76 53 
20 80 53 
21 84 53 
22 88 53 
23 92 53 
24 96 53 
25 100 202 
26 104 53 
27 108 53 
28 112 53 
29 116 53 
30 120 53 
31 124 45 
32 128 59 
33 132 368 
34 136 53 
35 140 53 
36 144 53 
37 148 53 
38 152 53 
39 156 53 
40 160 53 
41 164 203 
42 168 53 
43 172 53 
44 176 53 
45 180 53 
46 184 53 
47 188 45 
48 192 59 
49 196 369 
50 200 53 
51 204 53 
52 208 53 
53 212 53 
54 216 53 
55 220 53 
56 224 53 
57 228 202 
58 232 53 
59 236 53 
60 240 53 
61 244 53 
62 248 53 
63 252 45 
64 256 59 
65 260 370 
66 264 53 
67 268 53 
68 272 53 
69 276 53 
70 280 53 
71 284 53 
72 288 53 
73 292 202 
74 296 53 
75 300 53 
76 304 53 
77 308 53 
78 312 53 
79 316 45 
80 320 59 
81 324 368 
82 328 53 
83 332 53 
84 336 53 
85 340 53 
86 344 53 
87 348 53 
88 352 53 
89 356 202 
90 360 53 
91 364 53 
92 368 53 
93 372 53 
94 376 53 
95 380 45 
96 384 59 
97 388 368 
98 392 53 
99 396 53 
100 400 53 
101 404 53 
102 408 53 
103 412 53 
104 416 53 
105 420 203 
106 424 53 
107 428 53 
108 432 53 
109 436 53 
110 440 53 
111 444 45 
112 448 59 
113 452 368 
114 456 53 
115 460 53 
116 464 53 
117 468 53 
118 472 53 
119 476 53 
120 480 53 
121 484 201 
122 488 53 
123 492 53 
124 496 53 
125 500 53 
126 504 53 
127 508 45 
128 512 59 
129 516 368 
130 520 53 
131 524 53 
132 528 53 
133 532 53 
134 536 53 
135 540 53 
136 544 53 
137 548 202 
138 552 53 
139 556 53 
140 560 53 
141 564 53 
142 568 53 
143 572 45 
144 576 59 
145 580 367 
146 584 53 
147 588 53 
148 592 53 
149 596 53 
150 600 53 
151 604 53 
152 608 53 
153 612 203 
154 616 53 
155 620 53 
156 624 53 
157 628 53 
158 632 53 
159 636 45 
160 640 59 
161 644 368 
162 648 53 
163 652 53 
164 656 53 
165 660 53 
166 664 53 
167 668 53 
168 672 53 
169 676 203 
170 680 53 
171 684 53 
172 688 53 
173 692 53 
174 696 53 
175 700 45 
176 704 59 
177 708 367 
178 712 53 
179 716 53 
180 720 53 
181 724 53 
182 728 53 
183 732 53 
184 736 53 
185 740 202 
186 744 53 
187 748 53 
188 752 53 
189 756 53 
190 760 53 
191 764 45 
192 768 59 
193 772 367 
194 776 53 
195 780 53 
196 784 53 
197 788 53 
198 792 53 
199 796 53 
200 800 53 
201 804 202 
202 808 53 
203 812 53 
204 816 53 
205 820 53 
206 824 53 
207 828 45 
208 832 59 
209 836 369 
210 840 53 
211 844 53 
212 848 53 
213 852 53 
214 856 53 
215 860 53 
216 864 53 
217 868 202 
218 872 53 
219 876 53 
220 880 53 
221 884 53 
222 888 53 
223 892 45 
224 896 59 
225 900 368 
226 904 53 
227 908 53 
228 912 53 
229 916 53 
230 920 53 
231 924 53 
232 928 53 
233 932 202 
234 936 53 
235 940 53 
236 944 53 
237 948 53 
238 952 53 
239 956 45 
240 960 59 
241 964 369 
242 968 53 
243 972 53 
244 976 53 
245 980 53 
246 984 53 
247 988 53 
248 992 53 
249 996 201 
250 1000 53 
251 1004 53 
252 1008 53 
253 1012 53 
254 1016 53 
255 1020 45 
256 1024 59 
257 1028 368 
258 1032 53 
259 1036 53 
260 1040 53 
261 1044 53 
262 1048 53 
263 1052 53 
264 1056 53 
265 1060 208 
266 1064 53 
267 1068 53 
268 1072 53 
269 1076 53 
270 1080 53 
271 1084 45 
272 1088 59 
273 1092 367 
274 1096 53 
275 1100 53 
276 1104 53 
277 1108 53 
278 1112 53 
279 1116 53 
280 1120 53 
281 1124 206 
282 1128 53 
283 1132 53 
