0 0 0 14 13174 3.734954
0 0 1 16 13177 3.734671
0 0 2 14 13170 3.736090
0 0 3 17 13184 3.732969
0 0 4 12 13183 3.731835
0 0 5 14 13172 3.735522
0 0 6 12 13175 3.734103
0 0 7 15 13175 3.734954
0 0 8 10 13169 3.735238
0 0 9 12 13167 3.736374
0 0 10 10 13165 3.736374
0 0 11 13 13170 3.735806
0 0 12 8 13164 3.736090
0 0 13 10 13162 3.737226
0 0 14 8 13160 3.737226
0 0 15 11 13165 3.736658
0 0 16 6 13159 3.736942
0 0 17 8 13157 3.738079
0 0 18 6 13155 3.738079
0 0 19 9 13160 3.737510
0 0 20 4 13132 3.744059
0 0 21 6 13152 3.738932
0 0 22 4 13150 3.738932
0 0 23 7 13122 3.747770
0 0 24 2 13119 3.747198
0 0 25 4 13125 3.746056
0 0 26 2 13119 3.747198
0 0 27 5 13120 3.747770
0 0 28 0 13117 3.747198
0 0 29 2 13120 3.746913
0 0 30 0 13117 3.747198
0 0 31 3 13118 3.747770
0 1 0 12717 25836 3.746627
0 1 1 12718 25845 3.744344
0 1 2 12728 25841 3.748341
0 1 3 12727 25859 3.742918
0 1 4 12715 25767 3.765860
0 1 5 12716 25820 3.750916
0 1 6 12726 25767 3.769036
0 1 7 12725 25767 3.768747
0 1 8 12713 25762 3.766725
0 1 9 12714 25767 3.765571
0 1 10 12724 25762 3.769903
0 1 11 12723 25762 3.769614
0 1 12 12711 25757 3.767592
0 1 13 12712 25757 3.767880
0 1 14 12722 25757 3.770771
0 1 15 12717 25757 3.769325
0 1 16 12709 25752 3.768458
0 1 17 12710 25752 3.768747
0 1 18 12719 25752 3.771350
0 1 19 12715 25752 3.770193
0 1 20 12707 25747 3.769325
0 1 21 12708 25747 3.769614
0 1 22 12717 25747 3.772218
0 1 23 12712 25747 3.770771
0 1 24 12705 25720 3.776566
0 1 25 12706 25720 3.776856
0 1 26 12715 25720 3.779469
0 1 27 12710 25720 3.778017
0 1 28 12703 25718 3.776566
0 1 29 12704 25718 3.776856
0 1 30 12713 25718 3.779469
0 1 31 12706 25718 3.777436
