0 0 2614 3099 0 384 3673 3941 3158 3692 25830 26291 29097 29566 28056 28532 24779 25254 70323 70842 70335 70837 74642 75091 69261 69672 131835 132229 126668 127257 135136 135528 126118 126616 823644 823922 824985 825418 
1 32 3155 3683 449 913 4007 4485 3739 4219 26337 26802 29634 30166 28595 29074 25310 25805 70894 71381 70884 71326 75139 75627 69727 70259 132277 132758 127305 127752 135574 136274 126663 127256 823968 824460 825465 825925 
2 64 3739 4248 967 1438 4539 4967 4266 4746 26861 27200 30215 30580 29129 29587 25857 26308 71427 71876 71372 71661 75673 75943 70308 70587 132804 133284 127798 128080 136328 136746 127303 127571 824506 824931 825971 826239 
3 96 4301 4817 1493 1969 5022 5511 4792 5298 27247 27771 30626 31074 29638 30185 26372 26845 71924 72409 71710 72156 75996 76483 70633 71095 133330 133824 128126 128623 136798 137329 127617 128078 824977 825417 826285 826762 
4 128 4907 5357 2067 2560 5599 6038 5376 5675 27872 28343 31153 31614 30262 30713 26935 27427 72498 72989 72247 72681 76561 76987 71174 71615 133912 134360 128694 129145 137427 137871 128147 128625 825486 825926 826831 827244 
5 160 5410 5918 2615 3106 6092 6643 5723 6188 28393 29004 31660 32132 30769 31243 27478 28019 73059 73553 72728 73196 77034 77498 71665 72141 134408 134895 129192 129700 137940 138628 128671 129144 825973 826423 827290 827802 
6 192 5964 6416 3159 3629 6694 7376 6245 6715 29050 29512 32178 32472 31289 31736 28069 28527 73603 74049 73245 73690 77545 77955 72189 72671 134944 135397 129746 130145 138678 139190 129190 129598 826469 826764 827848 828118 
7 224 6465 6933 3677 4123 7423 7897 6766 7402 29565 30045 32526 33169 31782 32248 28575 29026 74096 74581 73758 74260 78002 78485 72717 73164 135445 135897 130191 130663 139236 139730 129645 130107 826810 827242 828164 828622 
8 256 7015 7509 4204 4511 7982 8465 7476 7931 30126 30569 33247 33671 32338 32754 29112 29576 74656 75099 74334 74702 78559 79036 73244 73587 135975 136384 130732 131126 139818 140324 130178 130587 827311 827804 828691 828960 
9 288 7570 8095 4563 5017 8511 9003 7980 8465 30621 31072 33717 34169 32816 33405 29626 30164 75147 75631 74750 75268 79083 79556 73639 74105 136488 137012 131175 131673 140379 140868 130636 131118 827850 828340 829006 829466 
10 320 8160 8566 5088 5522 9059 9515 8518 9004 31122 31395 34225 34617 33453 33999 30222 30584 75677 75946 75314 75815 79603 79974 74151 74679 137061 137446 131719 132108 140917 141249 131170 131670 828386 828656 829512 829781 
11 352 8613 9134 5576 6032 9579 10069 9062 9544 31445 31939 34663 35132 34051 34524 30633 31088 76008 76481 75864 76334 80021 80630 74727 75185 137494 137996 132154 132689 141306 141818 131716 132184 828702 829153 829827 830308 
12 384 9224 9664 6125 6652 10152 10649 9629 10078 32024 32470 35243 35688 34610 35087 31157 31608 76564 76989 76415 76857 80710 81144 75255 75637 138153 138639 132788 133252 141902 142362 132257 132732 829222 829490 830377 830798 
13 416 9717 10189 6698 7372 10695 11164 10125 10649 32520 33162 35738 36188 35134 35604 31654 32108 77037 77540 76911 77447 81192 81661 75684 76206 138707 139277 133322 133869 142409 142899 132778 133247 829536 829969 830844 831301 
