0 0 82771 83253 77283 77559 459 1003 0 458 100838 101287 94870 95143 
1 32 83300 83771 77608 78228 1049 1511 504 1020 101334 101778 95189 95648 
2 64 83817 84100 78275 78559 1557 1821 1066 1513 101824 102265 95694 95995 
3 96 84148 84606 78605 79054 1867 2326 1559 2011 102314 102758 96043 96560 
4 128 84688 85108 79127 79406 2395 2665 2080 2550 102827 103279 96632 97090 
5 160 85154 85613 79456 79909 2711 3187 2596 3054 103327 103791 97137 97600 
6 192 85660 86114 79956 80284 3233 3657 3100 3372 103838 104314 97646 98086 
7 224 86166 86633 80331 80765 3703 4172 3418 3876 104361 104811 98132 98595 
8 256 86706 86978 80842 81255 4246 4516 3947 4216 104881 105347 98664 99095 
9 288 87024 87496 81301 81740 4562 5025 4262 4722 105394 105849 99142 99601 
10 320 87544 87823 81786 82223 5071 5341 4768 5035 105895 106205 99649 100044 
11 352 87869 88350 82274 82722 5387 5851 5081 5543 106254 106764 100091 100553 
12 384 88431 88735 82807 83255 5922 6336 5612 5882 106833 107272 100623 101084 
13 416 88782 89238 83304 83736 6382 6845 5928 6386 107320 107772 101131 101590 
14 448 89285 89677 83783 84098 6891 7159 6432 6875 107818 108089 101636 101922 
15 480 89724 90189 84145 84584 7205 7664 6921 7381 108136 108583 101969 102445 
16 512 90262 90688 84658 85103 7733 8003 7452 7848 108655 109101 102516 102947 
17 544 90736 91223 85150 85594 8049 8516 7894 8351 109148 109590 102994 103470 
18 576 91275 91722 85640 86115 8562 8833 8397 8765 109636 109904 103516 103796 
19 608 91770 92231 86164 86610 8879 9342 8811 9319 109951 110393 103844 104317 
20 640 92309 92688 86683 86962 9412 9790 9389 9789 110464 110904 104389 104832 
21 672 92735 93195 87021 87495 9837 10342 9835 10298 110951 111402 104881 105346 
22 704 93241 93513 87542 87836 10388 10747 10344 10746 111448 111709 105392 105676 
23 736 93561 94021 87883 88353 10794 11254 10792 11244 111756 112206 105723 106204 
24 768 94095 94383 88434 88736 11323 11592 11313 11582 112276 112812 106277 106765 
25 800 94431 94900 88784 89239 11638 12098 11628 12085 112859 113302 106812 107267 
26 832 94946 95218 89286 89749 12144 12457 12131 12456 113349 113618 107313 107584 
27 864 95264 95729 89798 90249 12504 12993 12502 12973 113665 114125 107630 108088 
28 896 95813 96098 90322 90690 13062 13331 13042 13311 114199 114626 108158 108585 
29 928 96150 96625 90739 91225 13377 13931 13357 13930 114674 115122 108631 109092 
30 960 96671 97089 91277 91723 13978 14247 13976 14239 115168 115471 109138 109408 
31 992 97136 97594 91772 92247 14293 14751 14285 14742 115517 115970 109455 109903 
32 1024 97677 98088 92321 92689 14820 15092 14811 15080 116040 116504 109972 110394 
33 1056 98135 98596 92737 93214 15138 15583 15126 15576 116550 117014 110441 110888 
34 1088 98643 98915 93260 93531 15629 15900 15622 15891 117060 117344 110934 111205 
35 1120 98969 99447 93591 94077 15946 16393 15937 16391 117390 117849 111251 111699 
36 1152 99520 99798 94164 94448 16463 16734 16461 16723 117920 118401 111768 112207 
37 1184 99844 100297 94494 94971 16780 17237 16769 17221 118448 118905 112254 112703 
38 1216 100343 100786 95017 95470 17283 17555 17267 17538 118951 119233 112749 113017 
39 1248 100833 101283 95516 95991 17601 18075 17584 18074 119279 119732 113063 113519 
40 1280 101352 101782 96062 96564 18146 18428 18144 18417 119801 120281 113588 114036 
41 1312 101828 102291 96611 97086 18474 18932 18463 18931 120328 120781 114083 114538 
42 1344 102337 102762 97132 97405 18979 19260 18977 19252 120827 121277 114584 114863 
43 1376 102809 103275 97451 97939 19306 19766 19298 19752 121326 121783 114909 115362 
44 1408 103347 103795 98008 98281 19835 20115 19821 20097 121852 122316 115431 115711 
45 1440 103842 104318 98327 98806 20161 20613 20143 20598 122363 122813 115757 116210 
46 1472 104367 104831 98852 99124 20659 20939 20644 20920 122859 123130 116256 116534 
47 1504 104879 105331 99170 99647 20985 21536 20966 21535 123176 123630 116580 117029 
48 1536 105400 105853 99716 100048 21607 22080 21605 22079 123700 123981 117098 117551 
49 1568 105899 106362 100095 100575 22127 22588 22125 22587 124027 124484 117598 118050 
50 1600 106408 106768 100621 100887 22635 23072 22633 23071 124530 124810 118096 118400 
51 1632 106815 107268 100933 101410 23119 23565 23117 23563 124856 125311 118446 118899 
52 1664 107338 107776 101479 101918 23641 24043 23633 24042 125380 125779 118968 119436 
53 1696 107822 108277 101965 102441 24090 24566 24088 24565 125825 126274 119482 119933 
54 1728 108323 108603 102487 102760 24613 25020 24611 25018 126320 126597 119979 120279 
55 1760 108649 109097 102806 103274 25066 25596 25064 25595 126643 127094 120325 120776 
56 1792 109166 109594 103345 103792 25671 26065 25665 26063 127164 127435 120845 121315 
57 1824 109640 110092 103840 104313 26111 26654 26109 26653 127481 127931 121361 121812 
58 1856 110138 110407 104359 104629 26701 26982 26699 26971 127977 128248 121858 122314 
59 1888 110453 110900 104675 105156 27028 27482 27017 27474 128294 128745 122360 122807 
60 1920 110969 111406 105225 105672 27551 27833 27543 27823 128814 129086 122876 123354 
61 1952 111452 111904 105719 106200 27879 28331 27869 28328 129132 129587 123401 123853 
62 1984 111950 112219 106246 106514 28377 28657 28374 28648 129633 129905 123899 124192 
63 2016 112265 112808 106560 107011 28703 29151 28694 29141 129951 130397 124239 124717 
64 2048 112877 113311 107080 107532 29220 29493 29210 29484 130466 130737 124789 125244 
65 2080 113358 113837 107579 108024 29539 30091 29530 29969 130783 131230 125291 125777 
66 2112 113883 114155 108070 108339 30137 30660 30015 30288 131276 131546 125823 126275 
67 2144 114203 114686 108385 108833 30706 31151 30334 30783 131592 132039 126322 126798 
68 2176 114755 115126 108902 109342 31228 31640 30852 31152 132108 132378 126867 127141 
69 2208 115172 115654 109390 109838 31686 32133 31199 31638 132424 132862 127187 127663 
70 2240 115700 115974 109884 110152 32179 32452 31684 31952 132908 133178 127709 127983 
71 2272 116021 116498 110198 110643 32498 32986 31998 32448 133224 133677 128029 128508 
72 2304 116568 117018 110712 111165 33055 33476 32517 32987 133746 134025 128577 128849 
73 2336 117064 117550 111212 111662 33522 33979 33034 33474 134071 134522 128895 129373 
74 2368 117596 117869 111708 111978 34025 34488 33520 33786 134569 134841 129419 129692 
75 2400 117915 118397 112024 112474 34534 35026 33832 34274 134887 135360 129738 130223 
76 2432 118467 118909 112543 112812 35095 35367 34343 34615 135431 135705 130292 130566 
77 2464 118955 119434 112860 113310 35413 35861 34661 35100 135751 136224 130612 131094 
78 2496 119480 119752 113356 113624 35907 36179 35146 35415 136271 136543 131140 131413 
79 2528 119798 120277 113670 114127 36225 36677 35461 35899 136589 137027 131459 131939 
80 2560 120346 120785 114198 114625 36746 37018 35968 36241 137097 137368 132008 132281 
81 2592 120831 121312 114672 115113 37064 37530 36287 36733 137414 137852 132327 132804 
82 2624 121358 121787 115159 115468 37576 37850 36779 37052 137898 138169 132850 133124 
83 2656 121834 122312 115515 115959 37896 38343 37098 37538 138215 138653 133170 133650 
84 2688 122381 122817 116028 116500 38419 38692 37607 38047 138722 138993 133719 133992 
