0 0 1065 1415 455 766 0 405 2204 2664 29396 29681 29729 30197 29605 29888 28517 28882 74847 75282 68030 68414 67724 68189 75429 75878 130635 131145 132234 132693 124267 124738 133283 133698 
1 32 1474 2010 812 1355 470 952 2711 3176 29729 30177 30253 30724 29942 30396 28944 29386 75329 75797 68460 68916 68235 68670 75925 76398 131263 131883 132742 133285 124785 125274 133748 134219 
2 64 2062 2530 1401 1992 1014 1399 3224 3634 30223 30630 30775 31239 30442 30786 29452 29721 75843 76254 68962 69432 68716 69071 76447 76847 131939 132509 133337 133738 125323 125795 134266 134655 
3 96 2580 3093 2047 2523 1448 2019 3694 4168 30677 31137 31305 31774 30835 31302 29773 30226 76301 76762 69478 69949 69119 69560 76893 77416 132562 133112 133803 134302 125841 126291 134704 135299 
4 128 3180 3623 2633 3102 2119 2554 4255 4701 31234 31527 31888 32368 31393 31788 30303 30723 76835 77295 70041 70542 69636 70093 77519 77987 133209 133694 134465 134905 126363 126817 135401 135857 
5 160 3676 4140 3154 3604 2608 3096 4757 5235 31587 32037 32416 32894 31834 32335 30770 31230 77341 77804 70594 71065 70144 70575 78034 78505 133741 134215 134951 135528 126869 127335 135978 136461 
6 192 4195 4693 3652 4010 3159 3611 5303 5780 32088 32440 32948 33531 32385 32785 31295 31768 77850 78276 71111 71648 70638 71101 78557 79003 134261 134654 135576 136029 127382 127657 136509 137004 
7 224 4749 5203 4066 4649 3677 4166 5837 6288 32497 32985 33608 34103 32837 33444 31815 32322 78323 78786 71699 72157 71147 71653 79051 79508 134700 135393 136095 136597 127703 128149 137050 137679 
8 256 5286 5666 4725 5144 4265 4704 6366 6693 33076 33566 34194 34557 33527 33912 32406 32891 78866 79308 72234 72510 71775 72207 79590 80043 135482 135992 136699 137269 128225 128611 137782 138208 
9 288 5716 6177 5206 5648 4750 5216 6751 7207 33642 34116 34613 35155 33958 34443 32937 33531 79354 79814 72556 73004 72255 72696 80090 80671 136038 136515 137316 137874 128658 129097 138273 138791 
10 320 6227 6665 5696 6166 5267 5661 7269 7711 34168 34553 35212 35697 34495 34810 33582 34036 79860 80123 73050 73322 72742 73190 80723 81262 136562 137005 137920 138192 129143 129460 138837 139209 
11 352 6716 7190 6212 6664 5713 6174 7763 8305 34617 35159 35747 36219 34880 35348 34102 34548 80169 80675 73368 73851 73237 73728 81311 81784 137052 137510 138238 138713 129507 130046 139255 139721 
