0 0 4685 5077 3271 3736 0 277 1098 1537 23785 24278 21251 21720 20224 20497 21010 21292 
1 32 5124 5592 3782 4221 329 797 1583 2043 24325 24770 21768 22213 20543 21001 21338 21774 
2 64 5643 6097 4267 4645 843 1115 2089 2526 24816 25102 22259 22536 21047 21321 21820 22259 
3 96 6151 6620 4695 5141 1167 1636 2572 3028 25148 25592 22582 23023 21367 21817 22308 22759 
4 128 6694 7154 5217 5596 1718 2105 3101 3549 25661 25942 23092 23368 21888 22258 22835 23278 
5 160 7201 7676 5642 6097 2152 2616 3596 4052 25988 26440 23414 23862 22306 22757 23327 23771 
6 192 7722 7987 6152 6616 2666 3029 4098 4370 26487 26766 23908 24282 22805 23079 23819 24279 
7 224 8033 8488 6671 7153 3076 3548 4416 4873 26812 27325 24333 24819 23126 23576 24327 24774 
8 256 8561 8834 7226 7678 3621 4054 4946 5397 27399 27845 24888 25344 23645 23918 24850 25126 
9 288 8880 9415 7726 8166 4100 4563 5444 5902 27893 28353 25390 25837 23964 24411 25172 25608 
10 320 9461 9734 8212 8621 4609 4888 5948 6227 28400 28698 25883 26185 24457 24824 25654 25933 
11 352 9780 10248 8667 9116 4934 5396 6273 6730 28746 29194 26232 26677 24876 25341 25979 26422 
12 384 10328 10733 9190 9538 5469 5904 6803 7155 29263 29701 26746 27207 25411 25838 26491 26767 
13 416 10780 11240 9584 10072 5950 6432 7203 7677 29749 30193 27253 27702 25885 26333 26814 27324 
14 448 11291 11562 10118 10390 6478 6900 7724 7990 30240 30543 27748 28045 26379 26679 27370 27703 
15 480 11608 12070 10441 10914 6946 7412 8036 8510 30591 31048 28092 28534 26725 27172 27750 28187 
16 512 12143 12412 10987 11268 7488 7813 8583 8867 31117 31534 28603 29067 27241 27515 28256 28698 
17 544 12463 12926 11331 11784 7859 8325 8913 9416 31582 32033 29113 29557 27561 28007 28745 29189 
18 576 12972 13422 11833 12293 8373 8644 9463 9735 32079 32399 29603 29906 28053 28356 29236 29558 
19 608 13470 13931 12339 12799 8695 9169 9782 10258 32447 33010 29953 30394 28402 28849 29605 30041 
20 640 14011 14319 12880 13167 9255 9536 10346 10731 33083 33513 30463 30926 28918 29352 30110 30543 
21 672 14368 14831 13213 13671 9586 10038 10777 11234 33561 34017 30972 31418 29399 29850 30590 31032 
22 704 14877 15143 13718 14001 10084 10355 11284 11556 34065 34341 31464 31767 29896 30196 31079 31419 
23 736 15189 15654 14052 14504 10407 10911 11602 12061 34387 34833 31814 32258 30242 30697 31466 31905 
24 768 15735 16165 14579 14855 10984 11252 12134 12403 34902 35325 32327 32795 30766 31205 31974 32399 
25 800 16211 16670 14901 15337 11315 11780 12462 12930 35373 35818 32841 33293 31252 31700 32446 33009 
26 832 16716 17127 15383 15655 11826 12294 12977 13419 35864 36171 33339 33612 31746 32034 33056 33335 
