0 0 2476 2979 686 1135 182 620 0 347 28770 29187 29241 29686 29375 29814 29831 30305 73864 74177 72600 73064 73690 74142 69562 69985 
1 32 3044 3513 1187 1711 667 1128 401 867 29233 29677 29732 30186 29861 30314 30351 30794 74223 74673 73111 73573 74192 74668 70031 70477 
2 64 3564 3964 1762 2213 1174 1702 915 1356 29723 30005 30232 30633 30361 30794 30842 31292 74727 75208 73619 74091 74717 75194 70523 70943 
3 96 4016 4506 2260 2718 1754 2227 1402 1909 30051 30506 30680 31121 30842 31291 31343 31805 75256 75726 74138 74599 75242 75724 70990 71446 
4 128 4586 5038 2791 3238 2303 2719 1998 2423 30575 30856 31194 31471 31371 31807 31889 32354 75807 76246 74669 75126 75797 76244 71518 71793 
5 160 5094 5562 3285 3820 2766 3237 2471 2979 30902 31363 31522 31984 31855 32309 32407 32856 76294 76763 75174 75633 76290 76762 71840 72308 
6 192 5608 5895 3871 4334 3283 3553 3034 3431 31420 31835 32030 32360 32355 32714 32905 33233 76814 77251 75681 75958 76810 77250 72355 72637 
7 224 5953 6419 4382 4851 3605 4086 3482 3956 31893 32358 32412 32863 32762 33218 33279 33722 77299 77770 76005 76467 77297 77769 72683 73143 
8 256 6514 7008 4954 5357 4167 4523 4040 4507 32431 32889 32949 33392 33298 33723 33795 34253 77841 78294 76536 76992 77841 78296 73217 73671 
9 288 7060 7520 5408 5887 4574 5034 4563 5036 32935 33385 33447 33915 33770 34252 34301 34757 78342 78789 77040 77506 78344 78817 73717 74177 
10 320 7568 8054 5945 6410 5083 5559 5090 5359 33449 33916 33963 34397 34299 34582 34803 35189 78835 79224 77554 77991 78863 79317 74225 74676 
11 352 8100 8561 6461 6914 5617 6084 5418 5886 33967 34428 34443 34890 34631 35098 35235 35674 79272 79712 78038 78499 79364 79844 74730 75208 
12 384 8646 9102 6987 7444 6178 6583 5976 6423 34502 34895 34967 35428 35181 35458 35747 36025 79781 80219 78570 79038 79913 80366 75277 75732 
13 416 9156 9616 7490 7942 6646 7113 6475 6943 34949 35425 35474 35937 35511 35980 36079 36527 80266 80717 79085 79546 80413 80898 75784 76246 
14 448 9662 9966 7988 8265 7163 7555 6995 7457 35471 35926 35993 36447 36034 36447 36573 36977 80763 81123 79592 79863 80944 81237 76292 76766 
15 480 10018 10491 8311 8764 7604 8081 7509 8006 35979 36444 36496 36958 36500 36960 37024 37515 81172 81643 79910 80365 81283 81759 76817 77269 
16 512 10565 11005 8843 9211 8158 8567 8101 8562 36519 36961 37060 37526 37037 37514 37603 38038 81712 82144 80437 80900 81828 82270 77339 77777 
17 544 11052 11551 9257 9719 8613 9091 8608 9090 37014 37518 37582 38037 37560 38010 38085 38526 82191 82649 80947 81409 82317 82793 77828 78298 
18 576 11597 12131 9766 10151 9144 9411 9137 9412 37566 38020 38083 38522 38058 38505 38573 39076 82695 82975 81457 81913 82839 83291 78348 78824 
19 608 12181 12655 10197 10647 9480 9959 9486 9964 38066 38521 38570 39071 38561 39013 39132 39602 83023 83488 81960 82423 83338 83813 78870 79326 
20 640 12734 13002 10754 11094 10040 10495 10050 10494 38597 39075 39153 39604 39087 39364 39675 40108 83561 84008 82498 82955 83884 84350 79396 79861 
