0 0 3 276 0 273 1 278 2 280 7 297 4 286 5 291 6 292 12 301 9 290 10 303 11 306 16 314 
1 32 288 551 287 539 290 543 293 546 309 564 298 542 304 556 304 559 315 567 303 554 315 571 318 568 326 579 
2 64 563 830 551 814 555 807 558 809 576 835 555 818 568 819 571 821 582 848 566 831 583 838 580 834 591 852 
3 96 844 1095 827 1076 820 1067 822 1070 847 1109 830 1079 831 1082 833 1085 860 1110 843 1095 850 1100 846 1100 867 1116 
4 128 1144 1389 1121 1370 1113 1358 1118 1360 1160 1415 1130 1375 1131 1374 1131 1377 1156 1410 1141 1388 1146 1390 1147 1393 1168 1427 
5 160 1401 1650 1382 1634 1370 1614 1372 1618 1428 1677 1387 1637 1386 1638 1391 1641 1423 1673 1400 1647 1403 1651 1405 1654 1439 1688 
6 192 1662 1923 1646 1905 1626 1883 1630 1885 1691 1957 1650 1909 1650 1897 1653 1900 1685 1940 1659 1921 1663 1911 1666 1914 1700 1953 
7 224 1935 2183 1917 2167 1895 2141 1897 2144 1970 2221 1922 2170 1909 2156 1912 2159 1955 2211 1933 2180 1923 2171 1926 2174 1965 2214 
8 256 2228 2485 2212 2479 2188 2442 2190 2445 2275 2541 2221 2483 2201 2454 2206 2457 2259 2516 2228 2495 2217 2470 2218 2474 2263 2520 
9 288 2497 2750 2492 2747 2455 2717 2458 2720 2554 2814 2496 2758 2466 2725 2469 2728 2529 2791 2507 2762 2483 2736 2486 2739 2532 2795 
10 320 2762 3021 2759 3026 2730 2989 2733 2992 2827 3091 2770 3035 2737 3001 2740 3004 2803 3067 2776 3043 2749 3009 2751 3012 2808 3071 
11 352 3033 3290 3038 3293 3002 3256 3005 3259 3103 3362 3047 3308 3013 3266 3016 3269 3079 3339 3055 3309 3021 3274 3024 3277 3084 3342 
12 384 3333 3601 3338 3598 3303 3559 3304 3561 3409 3671 3354 3610 3315 3571 3316 3573 3385 3640 3358 3619 3319 3579 3325 3581 3389 3644 
13 416 3613 3872 3611 3869 3572 3826 3575 3829 3683 3945 3622 3882 3583 3835 3586 3838 3652 3917 3631 3885 3591 3844 3593 3849 3657 3925 
14 448 3884 4143 3881 4148 3838 4098 3841 4100 3958 4224 3894 4160 3847 4110 3850 4112 3930 4195 3899 4164 3857 4118 3862 4120 3937 4207 
15 480 4155 4416 4161 4419 4111 4365 4114 4368 4236 4495 4172 4429 4122 4375 4125 4378 4208 4473 4177 4433 4130 4385 4132 4388 4219 4476 
16 512 4460 4707 4465 4710 4412 4656 4415 4658 4542 4794 4477 4723 4421 4664 4424 4670 4518 4763 4481 4727 4433 4676 4435 4682 4522 4767 
