1000000 1 1 9.275068e-03 8.832281e+11
1000000 2 1 9.274583e-03 1.766548e+12
1000000 3 1 1.297196e-02 1.894548e+12
1000000 4 1 1.297202e-02 2.526052e+12
1000000 5 1 2.372103e-02 1.726738e+12
1000000 6 1 2.371229e-02 2.072849e+12
1000000 7 1 2.371294e-02 2.418258e+12
1000000 8 1 2.371240e-02 2.763786e+12
1000000 9 1 3.556458e-02 2.073074e+12
1000000 10 1 3.556491e-02 2.303394e+12
1000000 11 1 3.556474e-02 2.533746e+12
1000000 12 1 3.556520e-02 2.764050e+12
1000000 13 1 4.741625e-02 2.245981e+12
1000000 14 1 4.741950e-02 2.418583e+12
1000000 15 1 4.741633e-02 2.591512e+12
1000000 16 1 4.741660e-02 2.764264e+12
1000000 17 1 5.926809e-02 2.349730e+12
1000000 18 1 5.926868e-02 2.487924e+12
1000000 19 1 5.926856e-02 2.626148e+12
1000000 20 1 5.926848e-02 2.764370e+12
1000000 21 1 7.139876e-02 2.409453e+12
1000000 22 1 7.139815e-02 2.524211e+12
1000000 23 1 7.139803e-02 2.638952e+12
1000000 24 1 7.139837e-02 2.753676e+12
1000000 25 1 8.311122e-02 2.464168e+12
1000000 26 1 7.418434e-02 2.871118e+12
1000000 27 1 7.406056e-02 2.986529e+12
1000000 28 1 7.406018e-02 3.097157e+12
1000000 29 1 8.450223e-02 2.811382e+12
1000000 30 1 7.358309e-02 3.339898e+12
1000000 31 1 7.357704e-02 3.451512e+12
1000000 32 1 7.358265e-02 3.562579e+12
