1000000 32 1 7.358234e-02 3.562594e+12
1000000 32 2 7.385164e-02 7.099206e+12
1000000 32 3 7.414573e-02 1.060657e+13
1000000 32 4 7.446628e-02 1.408122e+13
1000000 32 5 7.296446e-02 1.796381e+13
1000000 32 6 7.295362e-02 2.155978e+13
1000000 32 7 7.295361e-02 2.515308e+13
1000000 32 8 7.295338e-02 2.874647e+13
1000000 32 9 7.193084e-02 3.279951e+13
1000000 32 10 7.195772e-02 3.643028e+13
1000000 32 11 7.193054e-02 4.008845e+13
1000000 32 12 7.195911e-02 4.371549e+13
1000000 32 13 7.200508e-02 4.732822e+13
1000000 32 14 7.194816e-02 5.100917e+13
1000000 32 15 7.197446e-02 5.463272e+13
1000000 32 16 7.203211e-02 5.822825e+13
1000000 32 17 7.465988e-02 5.969000e+13
1000000 32 18 7.880320e-02 5.987817e+13
1000000 32 19 7.200538e-02 6.917172e+13
1000000 32 20 7.205185e-02 7.276538e+13
1000000 32 21 7.207259e-02 7.638166e+13
1000000 32 22 7.205553e-02 8.003782e+13
1000000 32 23 7.147065e-02 8.436067e+13
1000000 32 24 7.150885e-02 8.798150e+13
1000000 32 25 7.153931e-02 9.160838e+13
1000000 32 26 7.156269e-02 9.524158e+13
1000000 32 27 7.158187e-02 9.887822e+13
1000000 32 28 7.156277e-02 1.025677e+14
1000000 32 29 7.158599e-02 1.061964e+14
1000000 32 30 7.044866e-02 1.116319e+14
1000000 32 31 7.042256e-02 1.153957e+14
1000000 32 32 7.043606e-02 1.190954e+14
1000000 32 33 7.046923e-02 1.227593e+14
1000000 32 34 7.047842e-02 1.264628e+14
1000000 32 35 7.046732e-02 1.302028e+14
1000000 32 36 7.047992e-02 1.338989e+14
1000000 32 37 7.049238e-02 1.375940e+14
1000000 32 38 7.051154e-02 1.412743e+14
1000000 32 39 7.050647e-02 1.450025e+14
1000000 32 40 7.050148e-02 1.487311e+14
1000000 32 41 7.051994e-02 1.524094e+14
1000000 32 42 7.051466e-02 1.561384e+14
1000000 32 43 7.051801e-02 1.598484e+14
1000000 32 44 6.885528e-02 1.675156e+14
1000000 32 45 6.885710e-02 1.713183e+14
1000000 32 46 6.885990e-02 1.751182e+14
1000000 32 47 6.886014e-02 1.789245e+14
1000000 32 48 6.926740e-02 1.816570e+14
1000000 32 49 6.930662e-02 1.853367e+14
1000000 32 50 6.935086e-02 1.889984e+14
1000000 32 51 6.972533e-02 1.917430e+14
1000000 32 52 7.690108e-02 1.772600e+14
1000000 32 53 7.113340e-02 1.953180e+14
1000000 32 54 7.113678e-02 1.989938e+14
1000000 32 55 7.113497e-02 2.026840e+14
1000000 32 56 7.122890e-02 2.060970e+14
1000000 32 57 7.034194e-02 2.124225e+14
1000000 32 58 7.078335e-02 2.148013e+14
1000000 32 59 7.073887e-02 2.186421e+14
1000000 32 60 7.096741e-02 2.216319e+14
1000000 32 61 7.094425e-02 2.253993e+14
1000000 32 62 7.102939e-02 2.288197e+14
1000000 32 63 7.172766e-02 2.302469e+14
1000000 32 64 7.266871e-02 2.308726e+14
1000000 32 65 7.218013e-02 2.360672e+14
1000000 32 66 7.163315e-02 2.415293e+14
1000000 32 67 7.212976e-02 2.435007e+14
1000000 32 68 7.227808e-02 2.466279e+14
1000000 32 69 1.421141e-01 1.272776e+14
1000000 32 70 1.420601e-01 1.291713e+14
1000000 32 71 1.417425e-01 1.313101e+14
1000000 32 72 1.425226e-01 1.324307e+14
1000000 32 73 1.419853e-01 1.347781e+14
1000000 32 74 1.420789e-01 1.365344e+14
1000000 32 75 1.418267e-01 1.386255e+14
1000000 32 76 1.424990e-01 1.398111e+14
1000000 32 77 1.421343e-01 1.420142e+14
1000000 32 78 1.425362e-01 1.434529e+14
1000000 32 79 1.424644e-01 1.453653e+14
1000000 32 80 1.425226e-01 1.471452e+14
1000000 32 81 1.425003e-01 1.490078e+14
1000000 32 82 1.423631e-01 1.509928e+14
1000000 32 83 1.425491e-01 1.526347e+14
1000000 32 84 1.426651e-01 1.543482e+14
1000000 32 85 1.426404e-01 1.562127e+14
1000000 32 86 1.428873e-01 1.577774e+14
1000000 32 87 1.427778e-01 1.597344e+14
1000000 32 88 1.426017e-01 1.617699e+14
1000000 32 89 1.422169e-01 1.640509e+14
1000000 32 90 1.423802e-01 1.657040e+14
1000000 32 91 1.428556e-01 1.669876e+14
1000000 32 92 1.433906e-01 1.681927e+14
1000000 32 93 1.428978e-01 1.706072e+14
1000000 32 94 1.430481e-01 1.722605e+14
1000000 32 95 1.433163e-01 1.737673e+14
1000000 32 96 1.427532e-01 1.762891e+14
1000000 32 97 1.429983e-01 1.778200e+14
1000000 32 98 1.433199e-01 1.792501e+14
1000000 32 99 1.433407e-01 1.810530e+14
1000000 32 100 1.429970e-01 1.833213e+14
1000000 32 101 1.427255e-01 1.855068e+14
1000000 32 102 1.430576e-01 1.869086e+14
1000000 32 103 1.437483e-01 1.878341e+14
1000000 32 104 1.437225e-01 1.896917e+14
1000000 32 105 1.432189e-01 1.921892e+14
1000000 32 106 1.438593e-01 1.931558e+14
1000000 32 107 1.431710e-01 1.959154e+14
1000000 32 108 1.437554e-01 1.969425e+14
1000000 32 109 1.439918e-01 1.984397e+14
1000000 32 110 1.433595e-01 2.011436e+14
1000000 32 111 1.435552e-01 2.026955e+14
1000000 32 112 1.438229e-01 2.041408e+14
1000000 32 113 1.442165e-01 2.054014e+14
1000000 32 114 1.446376e-01 2.066158e+14
1000000 32 115 1.445833e-01 2.085066e+14
1000000 32 116 1.445406e-01 2.103818e+14
1000000 32 117 1.442313e-01 2.126505e+14
1000000 32 118 1.442826e-01 2.143918e+14
1000000 32 119 1.447224e-01 2.155515e+14
1000000 32 120 1.440729e-01 2.183427e+14
1000000 32 121 1.441720e-01 2.200110e+14
1000000 32 122 1.453635e-01 2.200110e+14
1000000 32 123 1.450876e-01 2.222361e+14
1000000 32 124 1.449817e-01 2.242066e+14
1000000 32 125 1.465385e-01 2.236136e+14
1000000 32 126 1.468840e-01 2.248724e+14
1000000 32 127 1.473387e-01 2.259575e+14
1000000 32 128 1.469078e-01 2.284047e+14
1000000 32 129 1.476813e-01 2.289834e+14
1000000 32 130 1.469983e-01 2.318307e+14
1000000 32 131 1.474992e-01 2.328207e+14
1000000 32 132 1.476518e-01 2.343555e+14
1000000 32 133 1.478606e-01 2.357974e+14
1000000 32 134 1.479934e-01 2.373572e+14
1000000 32 135 1.484142e-01 2.384505e+14
1000000 32 136 1.480949e-01 2.407348e+14
1000000 32 137 2.166123e-01 1.657972e+14
1000000 32 138 2.161739e-01 1.673461e+14
