0 0 3 249 0 246 1 247 2 248 7 258 4 254 5 255 6 256 12 265 
1 32 261 509 258 507 259 503 260 505 270 516 266 514 267 510 268 512 277 525 
2 64 521 770 519 767 515 763 517 764 528 782 526 779 522 772 524 773 538 794 
3 96 783 1029 780 1027 775 1018 776 1020 796 1039 791 1037 784 1028 785 1030 806 1057 
4 128 1074 1318 1071 1315 1062 1307 1064 1308 1090 1332 1083 1330 1076 1320 1077 1321 1102 1351 
5 160 1330 1577 1327 1575 1319 1562 1320 1564 1344 1590 1342 1588 1332 1575 1333 1577 1363 1617 
6 192 1589 1842 1587 1838 1574 1824 1576 1825 1602 1854 1600 1851 1587 1836 1589 1837 1629 1886 
7 224 1855 2096 1850 2094 1837 2080 1838 2082 1866 2111 1863 2109 1848 2090 1849 2092 1898 2149 
8 256 2140 2401 2137 2397 2124 2379 2126 2380 2157 2415 2153 2410 2138 2391 2139 2392 2194 2455 
9 288 2413 2667 2409 2665 2392 2645 2393 2647 2427 2683 2422 2681 2403 2656 2404 2658 2467 2729 
10 320 2679 2939 2677 2936 2657 2921 2659 2922 2696 2956 2693 2953 2668 2929 2670 2930 2741 3007 
11 352 2951 3204 2948 3202 2933 3187 2934 3189 2968 3222 2965 3220 2941 3194 2942 3196 3019 3280 
12 384 3251 3508 3250 3505 3232 3486 3233 3487 3267 3523 3266 3522 3241 3494 3242 3499 3323 3585 
13 416 3520 3776 3517 3774 3498 3752 3500 3754 3535 3792 3535 3790 3506 3759 3511 3761 3597 3859 
14 448 3788 4048 3786 4046 3764 4023 3766 4024 3805 4063 3802 4061 3771 4031 3773 4032 3871 4137 
15 480 4060 4320 4058 4318 4035 4290 4036 4292 4075 4333 4073 4331 4043 4297 4044 4299 4149 4411 
16 512 4365 4609 4362 4607 4334 4579 4336 4580 4377 4621 4374 4619 4343 4587 4345 4592 4454 4706 
17 544 4622 4866 4620 4864 4591 4834 4593 4836 4633 4879 4631 4877 4599 4842 4604 4844 4718 4969 
18 576 4878 5128 4876 5126 4847 5096 4849 5097 4891 5140 4889 5139 4854 5104 4856 5105 4981 5237 
19 608 5141 5386 5140 5384 5108 5352 5109 5354 5152 5396 5151 5394 5116 5359 5117 5361 5249 5500 
20 640 5430 5675 5428 5673 5396 5641 5398 5642 5442 5688 5440 5685 5405 5649 5407 5654 5543 5795 
21 672 5689 5935 5686 5933 5653 5897 5655 5899 5700 5943 5697 5941 5661 5904 5666 5906 5807 6058 
22 704 5948 6199 5946 6196 5909 6157 5911 6158 5955 6208 5953 6205 5916 6165 5918 6170 6070 6326 
23 736 6211 6455 6208 6453 6169 6412 6171 6414 6220 6463 6217 6461 6177 6420 6182 6422 6338 6589 
24 768 6500 6756 6498 6754 6457 6712 6459 6713 6509 6768 6507 6763 6466 6724 6468 6725 6632 6895 
25 800 6769 7025 6766 7023 6725 6979 6726 6981 6780 7032 6775 7030 6736 6988 6737 6990 6907 7168 
26 832 7037 7297 7035 7295 6991 7252 6993 7253 7044 7305 7042 7303 7000 7260 7002 7261 7180 7446 
27 864 7309 7567 7307 7565 7264 7518 7265 7520 7317 7573 7315 7571 7272 7525 7273 7527 7458 7719 
28 896 7611 7868 7609 7866 7562 7817 7564 7818 7620 7876 7618 7874 7571 7825 7573 7830 7762 8024 
29 928 7880 8137 7878 8135 7829 8083 7831 8085 7888 8144 7886 8142 7837 8091 7842 8093 8036 8298 
30 960 8149 8409 8147 8407 8096 8355 8098 8356 8156 8417 8154 8415 8103 8363 8105 8368 8310 8576 
31 992 8421 8679 8419 8677 8367 8621 8369 8623 8429 8685 8427 8683 8375 8628 8380 8630 8588 8850 
32 1024 8723 8974 8721 8972 8665 8913 8667 8915 8732 8982 8730 8980 8674 8925 8676 8927 8893 9150 
33 1056 8986 9237 8984 9235 8926 9174 8928 9176 8994 9244 8992 9242 8937 9185 8939 9187 9162 9418 
34 1088 9249 9503 9247 9501 9186 9440 9188 9442 9256 9511 9254 9509 9197 9452 9199 9454 9430 9691 
35 1120 9515 9766 9513 9764 9453 9701 9455 9703 9523 9773 9521 9771 9464 9711 9466 9713 9703 9960 
36 1152 9810 10060 9808 10059 9745 9994 9747 9995 9819 10072 9817 10067 9757 10006 9759 10007 10003 10259 
37 1184 10073 10323 10071 10321 10007 10254 10008 10256 10084 10330 10079 10328 10018 10265 10019 10267 10271 10526 
38 1216 10335 10589 10333 10588 10266 10521 10268 10522 10342 10597 10340 10596 10277 10533 10279 10534 10538 10797 
39 1248 10601 10852 10600 10850 10534 10781 10535 10783 10609 10859 10608 10857 10545 10794 10546 10796 10809 11065 
40 1280 10896 11152 10894 11151 10825 11079 10827 11081 10905 11164 10903 11159 10838 11091 10839 11093 11108 11371 
41 1312 11165 11421 11163 11419 11092 11346 11094 11348 11176 11429 11171 11427 11103 11357 11105 11359 11383 11644 
42 1344 11434 11695 11432 11694 11358 11619 11360 11620 11441 11703 11439 11702 11369 11631 11371 11632 11656 11922 
43 1376 11707 11964 11706 11962 11632 11886 11633 11888 11715 11971 11714 11969 11643 11896 11644 11898 11934 12195 
44 1408 12008 12264 12006 12263 11930 12186 11932 12187 12017 12276 12015 12271 11942 12198 11944 12199 12238 12501 
45 1440 12277 12533 12275 12531 12199 12452 12200 12454 12288 12541 12283 12539 12210 12463 12211 12465 12513 12777 
46 1472 12546 12808 12544 12806 12464 12725 12466 12726 12553 12816 12551 12814 12475 12733 12477 12738 12789 13056 
47 1504 12820 13076 12818 13074 12737 12991 12739 12993 12828 13084 12826 13082 12745 12999 12750 13001 13068 13334 
48 1536 13122 13370 13119 13369 13036 13285 13038 13286 13131 13382 13128 13377 13045 13297 13047 13298 13381 13632 
49 1568 13383 13635 13381 13629 13298 13545 13299 13547 13396 13647 13389 13636 13309 13556 13310 13558 13644 13894 
50 1600 13648 13907 13641 13897 13557 13812 13559 13813 13659 13919 13648 13909 13568 13820 13570 13825 13906 14165 
51 1632 13920 14171 13910 14159 13824 14073 13826 14075 13931 14187 13921 14169 13832 14079 13837 14081 14178 14438 
52 1664 14215 14464 14203 14457 14117 14366 14119 14367 14231 14486 14216 14469 14126 14374 14128 14379 14481 14739 
53 1696 14476 14727 14470 14725 14378 14626 14380 14628 14498 14752 14481 14732 14386 14633 14391 14635 14751 15001 
54 1728 14740 15002 14737 14994 14638 14891 14640 14892 14764 15026 14744 14998 14645 14899 14647 14900 15013 15265 
55 1760 15014 15270 15006 15259 14903 15152 14904 15154 15039 15299 15011 15269 14911 15158 14912 15160 15277 15534 
56 1792 15314 15566 15303 15564 15196 15452 15198 15453 15342 15606 15315 15572 15205 15460 15207 15461 15581 15838 
57 1824 15578 15842 15576 15832 15464 15718 15465 15720 15618 15879 15584 15840 15472 15725 15473 15727 15850 16106 
58 1856 15855 16118 15845 16109 15730 15990 15732 15991 15891 16156 15852 16117 15737 15998 15739 15999 16119 16380 
59 1888 16130 16385 16121 16377 16002 16256 16003 16258 16168 16430 16129 16383 16010 16263 16011 16265 16392 16654 
60 1920 16429 16692 16421 16680 16300 16555 16302 16556 16474 16735 16430 16684 16309 16563 16311 16568 16699 16953 
61 1952 16704 16957 16692 16947 16567 16821 16569 16823 16747 17008 16697 16955 16575 16828 16580 16830 16965 17221 
62 1984 16970 17233 16960 17224 16833 17092 16835 17093 17020 17287 16967 17232 16840 17100 16842 17101 17234 17494 
63 2016 17245 17500 17236 17491 17104 17358 17105 17360 17299 17560 17244 17498 17112 17366 17113 17368 17507 17769 
64 2048 17544 17801 17535 17789 17403 17653 17405 17654 17603 17860 17544 17793 17412 17661 17414 17666 17816 18066 
65 2080 17813 18065 17801 18054 17665 17915 17667 17917 17872 18128 17806 18057 17673 17921 17678 17923 18078 18331 
66 2112 18077 18332 18066 18323 17928 18183 17930 18184 18140 18401 18069 18327 17933 18191 17935 18192 18343 18600 
67 2144 18344 18599 18335 18589 18195 18444 18196 18446 18413 18669 18340 18592 18203 18451 18204 18453 18614 18875 
68 2176 18642 18890 18633 18887 18488 18738 18490 18739 18712 18970 18642 18899 18497 18746 18499 18751 18919 19166 
69 2208 18902 19152 18900 19154 18750 18999 18752 19001 18982 19238 18911 19160 18758 19006 18763 19008 19178 19426 
70 2240 19164 19422 19167 19423 19011 19263 19013 19265 19250 19511 19172 19431 19018 19275 19020 19277 19439 19698 
71 2272 19434 19685 19435 19687 19276 19524 19278 19526 19523 19779 19443 19694 19287 19537 19289 19539 19710 19967 
72 2304 19729 19987 19731 19986 19568 19823 19570 19825 19822 20084 19740 20000 19580 19835 19582 19837 20010 20269 
73 2336 19999 20256 19998 20258 19836 20089 19838 20091 20096 20357 20012 20264 19847 20100 19849 20102 20281 20534 
74 2368 20268 20529 20271 20530 20101 20361 20103 20362 20369 20635 20276 20538 20112 20373 20114 20374 20546 20810 
75 2400 20541 20797 20542 20799 20374 20627 20375 20629 20647 20908 20550 20806 20385 20640 20386 20642 20822 21084 
76 2432 20841 21097 20843 21098 20672 20925 20673 20927 20951 21210 20852 21112 20684 20937 20685 20939 21130 21387 
77 2464 21109 21364 21110 21366 20938 21193 20940 21195 21222 21482 21124 21381 20949 21202 20951 21204 21399 21653 
78 2496 21376 21640 21378 21639 21205 21466 21207 21467 21494 21759 21393 21655 21214 21474 21216 21475 21665 21923 
79 2528 21652 21908 21651 21906 21478 21732 21479 21734 21771 22031 21668 21921 21486 21739 21487 21741 21935 22197 
80 2560 21952 22206 21949 22203 21776 22026 21778 22027 22074 22331 21965 22221 21785 22034 21787 22039 22240 22491 
81 2592 22218 22467 22215 22465 22038 22287 22040 22289 22343 22599 22234 22485 22046 22294 22051 22296 22503 22751 
82 2624 22479 22736 22477 22735 22299 22553 22301 22554 22611 22871 22497 22753 22306 22561 22308 22562 22763 23020 
83 2656 22748 22999 22747 22997 22565 22814 22566 22816 22883 23139 22766 23015 22573 22821 22574 22823 23032 23284 
84 2688 23042 23293 23044 23300 22858 23108 22860 23109 23182 23439 23060 23315 22867 23116 22869 23121 23327 23574 
85 2720 23305 23561 23312 23568 23120 23369 23122 23371 23451 23707 23327 23581 23128 23376 23133 23378 23586 23838 
86 2752 23573 23831 23580 23832 23381 23635 23383 23636 23719 23979 23593 23844 23388 23643 23390 23644 23850 24108 
87 2784 23843 24095 23845 24097 23647 23896 23648 23898 23991 24247 23856 24104 23655 23903 23656 23905 24120 24376 
88 2816 24139 24397 24141 24396 23940 24195 23942 24196 24290 24552 24150 24409 23949 24203 23951 24208 24419 24678 
89 2848 24409 24665 24408 24667 24207 24461 24209 24463 24564 24825 24421 24674 24215 24469 24220 24471 24690 24944 
