0 0 0 81 
1 32 125 200 
2 64 244 319 
3 96 362 437 
4 128 500 581 
5 160 625 700 
6 192 744 819 
7 224 862 937 
8 256 1000 1081 
9 288 1125 1200 
10 320 1244 1319 
11 352 1362 1437 
12 384 1500 1581 
13 416 1625 1700 
14 448 1744 1819 
15 480 1862 1937 
16 512 2000 2081 
17 544 2125 2200 
18 576 2244 2319 
19 608 2362 2437 
20 640 2500 2581 
21 672 2625 2700 
22 704 2744 2819 
23 736 2862 2937 
24 768 3000 3081 
25 800 3125 3200 
26 832 3244 3319 
27 864 3362 3437 
28 896 3500 3581 
29 928 3625 3700 
30 960 3744 3819 
31 992 3862 3937 
32 1024 4000 4081 
33 1056 4125 4200 
34 1088 4244 4319 
35 1120 4362 4437 
36 1152 4500 4581 
37 1184 4625 4700 
38 1216 4744 4819 
39 1248 4862 4937 
40 1280 5000 5081 
41 1312 5125 5200 
42 1344 5244 5319 
43 1376 5362 5437 
44 1408 5500 5581 
45 1440 5625 5700 
46 1472 5744 5819 
47 1504 5862 5937 
48 1536 6000 6081 
49 1568 6125 6200 
50 1600 6244 6319 
51 1632 6362 6437 
52 1664 6500 6581 
53 1696 6625 6700 
54 1728 6744 6819 
55 1760 6862 6937 
56 1792 7000 7081 
57 1824 7125 7200 
58 1856 7244 7319 
59 1888 7362 7437 
60 1920 7500 7581 
61 1952 7625 7700 
62 1984 7744 7819 
63 2016 7862 7937 
64 2048 8000 8081 
65 2080 8125 8200 
66 2112 8244 8319 
67 2144 8362 8437 
68 2176 8500 8581 
69 2208 8625 8700 
70 2240 8744 8819 
71 2272 8862 8937 
72 2304 9000 9081 
73 2336 9125 9200 
74 2368 9244 9319 
75 2400 9362 9437 
76 2432 9500 9581 
77 2464 9625 9700 
78 2496 9744 9819 
79 2528 9862 9937 
80 2560 10000 10081 
81 2592 10125 10200 
82 2624 10244 10319 
83 2656 10362 10437 
84 2688 10500 10581 
85 2720 10625 10700 
86 2752 10744 10819 
87 2784 10862 10937 
88 2816 11000 11081 
89 2848 11125 11200 
90 2880 11244 11319 
91 2912 11362 11437 
92 2944 11500 11581 
93 2976 11625 11700 
94 3008 11744 11819 
95 3040 11862 11937 
96 3072 12000 12081 
97 3104 12125 12200 
98 3136 12244 12319 
99 3168 12362 12437 
100 3200 12500 12581 
101 3232 12625 12700 
102 3264 12744 12819 
103 3296 12862 12937 
104 3328 13000 13081 
105 3360 13125 13200 
106 3392 13244 13319 
107 3424 13362 13437 
108 3456 13500 13581 
109 3488 13625 13700 
110 3520 13744 13819 
111 3552 13862 13937 
112 3584 14000 14081 
113 3616 14125 14200 
114 3648 14244 14319 
115 3680 14362 14437 
116 3712 14500 14581 
117 3744 14625 14700 
118 3776 14744 14819 
119 3808 14862 14937 
120 3840 15000 15081 
121 3872 15125 15200 
122 3904 15244 15319 
123 3936 15362 15437 
124 3968 15500 15581 
125 4000 15625 15700 
126 4032 15744 15819 
127 4064 15862 15937 
128 4096 16000 16081 
129 4128 16125 16200 
130 4160 16244 16319 
131 4192 16362 16437 
132 4224 16500 16581 
133 4256 16625 16700 
134 4288 16744 16819 
135 4320 16862 16937 
136 4352 17000 17081 
137 4384 17125 17200 
138 4416 17244 17319 
139 4448 17362 17437 
140 4480 17500 17581 
141 4512 17625 17700 
142 4544 17744 17819 
143 4576 17862 17937 
144 4608 18000 18081 
145 4640 18125 18200 
146 4672 18244 18319 
147 4704 18362 18437 
148 4736 18500 18581 
149 4768 18625 18700 
150 4800 18744 18819 
151 4832 18862 18937 
152 4864 19000 19081 
153 4896 19125 19200 
154 4928 19244 19319 
155 4960 19362 19437 
156 4992 19500 19581 
157 5024 19625 19700 
158 5056 19744 19819 
159 5088 19862 19937 
160 5120 20000 20081 
161 5152 20125 20200 
162 5184 20244 20319 
163 5216 20362 20437 
164 5248 20500 20581 
165 5280 20625 20700 
166 5312 20744 20819 
167 5344 20862 20937 
168 5376 21000 21081 
169 5408 21125 21200 
170 5440 21244 21319 
171 5472 21362 21437 
172 5504 21500 21581 
173 5536 21625 21700 
174 5568 21744 21819 
175 5600 21862 21937 
176 5632 22000 22081 
177 5664 22125 22200 
178 5696 22244 22319 
179 5728 22362 22437 
180 5760 22500 22581 
181 5792 22625 22700 
182 5824 22744 22819 
183 5856 22862 22937 
184 5888 23000 23081 
185 5920 23125 23200 
186 5952 23244 23319 
187 5984 23362 23437 
188 6016 23500 23581 
189 6048 23625 23700 
190 6080 23744 23819 
191 6112 23862 23937 
