0 0 259618 260021 77236 77820 56585 57008 21289 21962 194288 194701 27771 28200 0 418 8925 9350 113920 114337 3983 4458 6382 6797 11343 11758 106814 107236 17968 18389 31564 31959 37530 37942 124837 125354 50457 50885 77973 78386 96877 97423 178249 178705 
1 32 260033 260449 77833 78233 57035 57462 21974 22393 194713 195296 28218 28662 432 868 9363 9797 114349 114795 4470 5193 6809 7297 11770 12191 107249 107674 18401 19072 31973 32411 37954 38385 125366 125798 50897 51333 78398 78820 97436 97887 178717 179153 
2 64 260461 260878 78245 78649 57483 57918 22405 22811 195309 195733 28676 29237 880 1305 9809 10256 114807 115275 5205 5632 7310 7897 12203 12609 107691 108141 19084 19503 32424 33121 38397 38831 125810 126221 51345 51765 78832 79245 97900 98314 179165 179609 
3 96 260890 261308 78661 79058 57931 58375 22823 23302 195745 196154 29258 29705 1318 1733 10269 10747 115288 115690 5645 6074 7909 8325 12626 13042 108156 108659 19517 19948 33133 33560 38843 39280 126233 126638 51777 52210 79257 79673 98326 98743 179622 180057 
4 128 261352 261758 79107 79495 58420 58835 23345 23771 196218 196620 29761 30378 1792 2399 10802 11225 115816 116223 6123 6539 8370 8786 13094 13635 108735 109173 19998 20488 33625 34040 39342 39761 126681 127082 52253 52757 79720 80124 98791 99211 180110 180534 
5 160 261770 262386 79507 79910 58857 59288 23783 24246 196632 197067 30390 30814 2411 2837 11240 11683 116235 116703 6552 6990 8798 9284 13647 14095 109185 109601 20500 20936 34052 34497 39777 40210 127094 127521 52770 53228 80136 80692 99224 99648 180547 180980 
6 192 262398 262812 79922 80319 59309 59731 24260 24784 197079 197484 30826 31242 2849 3254 11696 12123 116717 117137 7002 7419 9297 9719 14107 14514 109614 110037 20950 21386 34509 34930 40222 40661 127533 128170 53240 53729 80706 81119 99669 100268 180992 181429 
7 224 262824 263248 80331 80733 59743 60170 24796 25209 197499 198069 31255 31699 3266 3684 12135 12552 117158 117658 7434 7965 9731 10248 14527 15046 110050 110459 21398 21953 34945 35376 40674 41096 128182 128607 53742 54166 81131 81563 100281 100746 181444 181877 
8 256 263291 263702 80782 81181 60216 60635 25252 25692 198156 198570 31743 32179 3736 4136 12601 13030 117728 118124 8012 8414 10292 10867 15097 15523 110509 110931 22002 22500 35425 35914 41142 41628 128656 129077 54212 54624 81607 82041 100805 101230 181923 182357 
9 288 263714 264144 81193 81625 60647 61181 25704 26121 198582 199021 32192 32623 4149 4559 13043 13625 118136 118589 8426 8852 10880 11461 15536 16026 110943 111415 22512 22983 35926 36365 41641 42112 129090 129507 54636 55056 82053 82479 101242 101699 182369 182798 
10 320 264156 264572 81637 82085 61193 61621 26133 26553 199033 199447 32641 33299 4571 5208 13638 14085 118601 119061 8864 9292 11473 11910 16038 16578 111429 111864 22996 23442 36377 36797 42124 42546 129519 129960 55068 55547 82491 82985 101711 102213 182811 183240 
11 352 264584 265151 82100 82529 61635 62064 26565 26993 199460 199873 33334 33780 5222 5676 14098 14511 119074 119501 9304 9736 11922 12407 16590 17014 111877 112297 23454 23910 36809 37227 42558 42978 129973 130398 55563 56012 82998 83462 102227 102709 183252 183685 
12 384 265198 265616 82577 82996 62107 62540 27036 27569 199921 200341 33839 34266 5724 6145 14559 15060 119560 119973 9790 10256 12456 12933 17059 17490 112358 112812 23953 24377 37273 37689 43023 43485 130442 131000 56065 56490 83505 83931 102760 103188 183730 184278 
13 416 265628 266054 83010 83544 62552 62991 27581 27998 200353 200889 34280 34727 6158 6570 15072 15516 119986 120454 10268 10774 12945 13543 17502 17925 112826 113240 24390 24993 37702 38152 43497 43923 131012 131444 56503 56984 83943 84379 103200 103646 184290 184734 
14 448 266066 266506 83559 84005 63003 63437 28012 28521 200903 201327 34740 35172 6582 6996 15528 15953 120466 120880 10786 11198 13555 13979 17937 18396 113252 113657 25005 25420 38164 38731 43935 44531 131456 131918 56997 57419 84391 84814 103659 104099 184746 185188 
15 480 266518 266934 84017 84435 63449 63917 28533 28978 201340 201752 35184 35624 7009 7434 15965 16568 120893 121392 11210 11649 13991 14407 18409 18818 113670 114157 25432 25863 38745 39151 44549 44981 131934 132362 57432 57866 84826 85236 104111 104547 185200 185631 
16 512 266995 267401 84484 84896 63968 64401 29022 29471 201803 202210 35680 36101 7495 7987 16616 17160 121442 121896 11693 12108 14454 14870 18865 19277 114213 114625 25936 26349 39199 39600 45031 45494 132412 132813 57910 58331 85282 85689 104591 105012 185682 186125 
17 544 267413 267979 84912 85383 64413 64833 29484 29961 202226 202674 36123 36554 7999 8442 17172 17613 121909 122344 12121 12548 14882 15323 19289 19808 114637 115066 26362 26860 39612 40011 45506 45966 132826 133246 58343 58786 85701 86214 105024 105468 186138 186590 
18 576 267991 268436 85396 85816 64845 65263 29973 30397 202690 203148 36574 37029 8454 8880 17625 18064 122357 122828 12560 12983 15335 15787 19821 20234 115078 115526 26872 27427 40023 40465 45982 46413 133259 133839 58798 59228 86226 86648 105481 105897 186602 187041 
19 608 268448 268884 85828 86441 65275 65688 30409 30819 203163 203664 37043 37458 8892 9317 18076 18556 122840 123283 13003 13704 15802 16365 20253 20698 115538 115964 27440 27860 40484 40887 46425 47055 133857 134275 59240 59678 86661 87077 105909 106319 187053 187473 
20 640 268929 269338 86490 86906 65731 66148 30862 31302 203710 204121 37530 37949 9370 9791 18605 19130 123335 123772 13783 14245 16443 16933 20752 21166 116007 116411 27903 28317 40939 41500 47100 47517 134322 134737 59727 60154 87123 87529 106362 106763 187521 187961 
21 672 269350 269767 86918 87345 66160 66649 31314 31772 204134 204541 37961 38404 9803 10268 19143 19599 123784 124202 14258 14715 16945 17446 21178 21594 116423 117007 28329 28773 41512 41926 47529 47948 134750 135163 60168 60609 87541 87969 106775 107193 187974 188421 
