0 0 0 342 5118 5366 5131 5381 
1 32 354 615 5378 5634 5393 5651 
2 64 627 884 5646 5897 5663 5918 
3 96 896 1153 5909 6161 5930 6187 
4 128 1196 1449 6204 6451 6230 6481 
5 160 1461 1721 6463 6719 6493 6752 
6 192 1733 1990 6731 6983 6764 7021 
7 224 2002 2269 6995 7252 7033 7300 
8 256 2312 2574 7295 7548 7343 7606 
9 288 2586 2856 7560 7822 7618 7890 
10 320 2868 3134 7834 8090 7902 8168 
11 352 3146 3411 8102 8358 8180 8447 
12 384 3454 3715 8401 8654 8490 8750 
13 416 3727 3996 8666 8928 8762 9032 
14 448 4008 4273 8940 9196 9044 9311 
15 480 4285 4540 9208 9458 9323 9579 
16 512 4583 4834 9501 9750 9622 9876 
17 544 4846 5104 9762 10019 9888 10150 
18 576 5116 5370 10031 10283 10162 10420 
19 608 5382 5636 10295 10547 10432 10690 
20 640 5679 5929 10590 10838 10733 10987 
21 672 5941 6200 10850 11106 10999 11261 
22 704 6212 6467 11118 11369 11273 11531 
23 736 6479 6745 11381 11638 11543 11812 
24 768 6788 7048 11681 11934 11855 12120 
25 800 7060 7330 11946 12207 12132 12406 
26 832 7342 7605 12219 12475 12418 12687 
27 864 7617 7883 12487 12743 12699 12968 
28 896 7926 8187 12786 13039 13011 13274 
29 928 8199 8469 13051 13310 13286 13557 
30 960 8481 8747 13322 13576 13569 13836 
31 992 8759 9019 13588 13842 13848 14110 
32 1024 9062 9318 13885 14135 14153 14409 
33 1056 9330 9592 14147 14400 14421 14682 
34 1088 9604 9865 14412 14665 14694 14953 
35 1120 9877 10138 14677 14933 14965 15223 
36 1152 10181 10438 14976 15225 15266 15522 
37 1184 10450 10715 15237 15498 15534 15797 
38 1216 10727 10988 15510 15767 15809 16069 
39 1248 11000 11266 15779 16040 16081 16347 
40 1280 11309 11572 16083 16335 16390 16652 
41 1312 11584 11856 16347 16615 16664 16934 
42 1344 11868 12135 16627 16888 16946 17213 
43 1376 12147 12414 16900 17161 17225 17491 
44 1408 12457 12720 17204 17461 17534 17793 
45 1440 12732 13004 17473 17740 17805 18075 
46 1472 13016 13280 17752 18014 18087 18354 
47 1504 13292 13550 18026 18282 18366 18629 
48 1536 13593 13848 18325 18581 18672 18929 
49 1568 13860 14122 18593 18856 18941 19207 
50 1600 14134 14394 18868 19126 19219 19481 
51 1632 14406 14666 19138 19396 19493 19755 
52 1664 14709 14964 19439 19693 19798 20055 
53 1696 14976 15239 19705 19968 20067 20332 
54 1728 15251 15509 19980 20238 20344 20606 
55 1760 15521 15786 20250 20513 20618 20886 
56 1792 15829 16091 20556 20815 20929 21192 
57 1824 16103 16372 20827 21094 21204 21475 
58 1856 16384 16649 21106 21369 21487 21755 
59 1888 16661 16927 21381 21644 21767 22034 
60 1920 16970 17231 21687 21946 22077 22340 
61 1952 17243 17513 21958 22225 22352 22621 
62 1984 17525 17790 22237 22498 22633 22899 
63 2016 17802 18063 22510 22768 22911 23167 
64 2048 18106 18363 22811 23066 23210 23461 
65 2080 18375 18641 23078 23342 23473 23732 
66 2112 18653 18916 23354 23612 23744 24000 
67 2144 18928 19190 23624 23882 24012 24268 
68 2176 19233 19490 23925 24180 24311 24563 
69 2208 19502 19768 24192 24456 24575 24836 
70 2240 19780 20042 24468 24727 24848 25104 
71 2272 20054 20321 24739 25009 25116 25388 
72 2304 20364 20627 25052 25317 25431 25699 
73 2336 20639 20909 25329 25604 25711 25988 
74 2368 20921 21187 25616 25885 26000 26272 
75 2400 21199 21466 25897 26166 26284 26556 
76 2432 21509 21772 26209 26474 26599 26866 
77 2464 21784 22055 26486 26761 26878 27156 
78 2496 22067 22334 26773 27043 27168 27442 
79 2528 22346 22606 27055 27316 27454 27713 
80 2560 22649 22904 27359 27616 27756 28010 
81 2592 22916 23179 27628 27894 28022 28285 
82 2624 23191 23451 27906 28166 28297 28555 
83 2656 23463 23724 28178 28438 28567 28825 
84 2688 23767 24023 28481 28738 28868 29121 
85 2720 24035 24299 28750 29016 29133 29396 
86 2752 24311 24570 29028 29288 29408 29665 
87 2784 24582 24846 29300 29571 29677 29950 
88 2816 24889 25151 29614 29881 29993 30262 
89 2848 25163 25432 29893 30168 30274 30552 
90 2880 25444 25709 30180 30450 30564 30837 
91 2912 25721 25985 30462 30732 30849 31120 
92 2944 26028 26290 30775 31040 31163 31430 
93 2976 26302 26572 31052 31326 31442 31718 
94 3008 26584 26850 31338 31607 31730 32002 
95 3040 26862 27113 31619 31877 32014 32274 
96 3072 27156 27403 31920 32174 32317 32573 
97 3104 27415 27670 32186 32449 32585 32849 
98 3136 27682 27933 32461 32718 32861 33121 
99 3168 27945 28195 32730 32987 33133 33393 
100 3200 28238 28485 33030 33285 33436 33692 
101 3232 28497 28751 33297 33560 33704 33970 
102 3264 28763 29013 33572 33829 33982 34243 
103 3296 29025 29279 33841 34104 34255 34531 
104 3328 29322 29573 34147 34405 34574 34846 
105 3360 29585 29844 34417 34685 34858 35139 
106 3392 29856 30110 34697 34960 35151 35430 
107 3424 30122 30377 34972 35236 35442 35719 
108 3456 30420 30670 35279 35540 35762 36037 
109 3488 30682 30941 35552 35821 36049 36332 
110 3520 30953 31205 35833 36098 36344 36622 
111 3552 31217 31466 36110 36369 36634 36897 
112 3584 31509 31754 36412 36666 36940 37198 
113 3616 31766 32019 36678 36940 37210 37478 
114 3648 32031 32280 36952 37209 37490 37752 
115 3680 32292 32541 37221 37477 37764 38026 
116 3712 32584 32829 37520 37774 38069 38323 
117 3744 32841 33095 37786 38047 38335 38597 
118 3776 33107 33357 38059 38314 38609 38871 
119 3808 33369 33623 38326 38588 38883 39161 
120 3840 33666 33916 38631 38891 39204 39477 
121 3872 33928 34185 38903 39170 39489 39770 
122 3904 34197 34450 39182 39447 39782 40058 
123 3936 34462 34715 39459 39723 40070 40347 
124 3968 34766 35016 39766 40026 40390 40661 
125 4000 35028 35287 40038 40307 40673 40952 
126 4032 35299 35555 40319 40582 40964 41238 
127 4064 35567 35826 40594 40850 41250 41504 
128 4096 35869 36124 40893 41145 41547 41798 
129 4128 36136 36399 41157 41418 41810 42069 
130 4160 36411 36669 41430 41687 42081 42336 
131 4192 36681 36938 41699 41955 42348 42603 
132 4224 36981 37236 41998 42251 42646 42898 
133 4256 37248 37512 42263 42525 42910 43169 
134 4288 37524 37782 42537 42794 43181 43436 
135 4320 37794 38062 42806 43079 43448 43709 
136 4352 38105 38370 43122 43391 43752 44008 
137 4384 38382 38656 43403 43682 44020 44285 
138 4416 38668 38937 43694 43967 44297 44563 
139 4448 38949 39217 43979 44252 44575 44844 
140 4480 39260 39525 44295 44561 44887 45144 
141 4512 39537 39809 44573 44847 45156 45419 
142 4544 39821 40090 44859 45134 45431 45694 
143 4576 40102 40360 45146 45404 45706 45958 
144 4608 40403 40655 45447 45699 46001 46251 
145 4640 40667 40928 45711 45970 46263 46521 
146 4672 40940 41197 45982 46241 46533 46790 
147 4704 41209 41466 46253 46510 46802 47059 
148 4736 41509 41762 46553 46805 47102 47351 
149 4768 41774 42035 46817 47077 47363 47632 
150 4800 42047 42304 47089 47346 47644 47901 
151 4832 42316 42583 47358 47626 47913 48176 
152 4864 42626 42890 47669 47938 48219 48478 
153 4896 42902 43174 47950 48226 48490 48757 
154 4928 43186 43453 48238 48510 48769 49031 
155 4960 43465 43733 48522 48794 49043 49305 
156 4992 43776 44039 48837 49106 49348 49606 
157 5024 44051 44322 49118 49395 49618 49881 
158 5056 44334 44604 49407 49680 49893 50153 
159 5088 44616 44885 49692 49959 50165 50414 
160 5120 44928 45193 50002 50265 50457 50703 
161 5152 45205 45479 50277 50549 50715 50970 
162 5184 45491 45760 50561 50829 50982 51232 
163 5216 45772 46040 50841 51108 51244 51494 
164 5248 46083 46347 51151 51415 51537 51783 
165 5280 46359 46632 51427 51700 51795 52050 
166 5312 46644 46912 51712 51981 52062 52312 
167 5344 46924 47201 51993 52270 52324 52588 
168 5376 47244 47517 52313 52586 52631 52882 
169 5408 47529 47811 52598 52881 52894 53171 
170 5440 47823 48100 52893 53165 53183 53454 
171 5472 48112 48388 53177 53452 53466 53724 
172 5504 48431 48704 53496 53771 53767 54021 
173 5536 48716 48998 53783 54067 54033 54295 
174 5568 49010 49286 54079 54358 54307 54565 
175 5600 49298 49566 54370 54639 54577 54830 
176 5632 49609 49871 54682 54947 54873 55121 
177 5664 49883 50154 54959 55233 55133 55390 
178 5696 50166 50431 55245 55513 55402 55653 
179 5728 50443 50709 55525 55794 55665 55916 
180 5760 50752 51014 55837 56103 55959 56206 
181 5792 51026 51297 56115 56388 56218 56472 
182 5824 51309 51575 56400 56668 56484 56734 
183 5856 51587 51862 56680 56958 56746 57002 
184 5888 51905 52177 57001 57275 57045 57298 
185 5920 52189 52469 57287 57569 57310 57570 
186 5952 52481 52757 57581 57853 57582 57855 
187 5984 52769 53047 57865 58137 57867 58139 
188 6016 53090 53364 58180 58447 58182 58449 
189 6048 53376 53658 58459 58736 58461 58737 
190 6080 53670 53948 58748 59019 58749 59021 
191 6112 53960 54217 59031 59283 59033 59295 
