0 0 346328 346739 346388 346784 0 437 27429 28101 283191 283714 282303 282978 6089 6718 13448 13873 252761 253218 252163 252612 6359 6784 15937 16370 172938 173370 166893 167324 46336 46780 47804 48247 172951 173428 172896 173330 115490 115939 106319 106724 194870 195320 195836 196261 161016 161445 151477 151912 241583 242031 247739 248154 190058 190455 190357 190761 299272 299699 296834 297253 
1 32 346752 347192 346796 347215 449 1006 28116 28665 283727 284188 282997 283440 6730 7170 13885 14323 253232 253703 252650 253092 6797 7302 16382 16837 173384 173812 167337 167809 46792 47209 48259 48694 173441 173874 173343 173784 115954 116420 106740 107159 195333 195807 196274 196752 161457 161922 151924 152363 242044 242477 248166 248750 190467 190873 190773 191206 299712 300156 297269 297707 
2 64 347204 347627 347227 347649 1018 1512 28769 29779 284200 284664 283454 283881 7182 7604 14336 14819 253715 254169 253112 253586 7314 7743 16852 17276 173824 174291 167823 168425 47222 47626 48706 49300 173886 174347 173796 174238 116432 116875 107171 107594 195819 196256 196764 197210 161935 162361 152375 152809 242489 243105 248763 249170 190885 191327 191218 191823 300169 300634 297719 298194 
3 96 347639 348059 347661 348117 1524 1976 29794 30330 284683 285098 283893 284317 7617 8037 14831 15323 254182 254695 253606 254135 7755 8263 17288 17704 174303 174744 168437 169051 47640 48057 49312 49740 174359 174795 174252 174705 116890 117315 107606 108065 196269 196713 197226 197770 162373 162805 152822 153253 243121 243541 249182 249602 191339 191951 191835 192245 300649 301114 298207 298617 
4 128 348103 348591 348198 348669 2023 2492 30384 30862 285144 285548 284373 284789 8083 8510 15394 15851 254766 255207 254192 254625 8322 8748 17764 18238 174845 175316 169127 169591 48109 48530 49783 50203 174877 175375 174760 175182 117379 117815 108160 108578 196758 197206 197823 198247 162850 163273 153297 153717 243587 244015 249646 250056 191999 192400 192295 192700 301188 301619 298673 299073 
5 160 348603 349030 348681 349134 2504 2962 30876 31314 285565 285982 284801 285265 8524 8979 15864 16320 255224 255661 254637 255162 8760 9202 18250 18695 175328 175874 169603 170049 48543 49024 50215 50667 175387 175882 175194 175662 117827 118286 108590 109206 197219 197753 198260 198712 163285 163719 153729 154160 244028 244453 250068 250546 192412 192842 192713 193128 301631 302059 299085 299518 
6 192 349042 349458 349146 349549 2974 3427 31327 31853 285995 286425 285280 285736 8991 9600 16333 16791 255677 256107 255175 255688 9214 9842 18707 19142 175886 176358 170061 170545 49037 49551 50679 51164 175894 176394 175675 176110 118299 118763 109218 109806 197765 198216 198724 199165 163731 164146 154172 154673 244465 244888 250559 250972 192854 193273 193140 193558 302071 302496 299530 300049 
7 224 349470 349896 349561 349965 3439 6945 31871 32631 286447 286930 285757 286175 9613 10036 16804 17219 256128 256588 255708 256372 9854 10294 19158 19573 176370 176795 170557 171098 49564 50106 51178 51629 176409 176848 176123 176574 118775 119243 109821 110349 198228 198664 199178 199610 164159 164578 154685 155100 244901 245328 250984 251649 193285 193770 193570 193994 302508 302927 300061 300472 
8 256 349940 350359 350008 350406 6996 7645 32721 33329 287006 287482 286241 286673 10093 10494 17267 17693 256650 257269 256479 256944 10340 10778 19649 20064 176839 177428 171152 171775 50151 50558 51672 52155 176916 177546 176618 177044 119291 119719 110416 110856 198718 199172 199663 200343 164630 165049 155143 155550 245374 245975 251695 252111 193815 194221 194039 194653 302980 303392 300516 300914 
9 288 350371 350807 350418 350827 7658 8142 33374 33836 287499 287957 286685 287147 10507 10951 17705 18227 257283 257697 256962 257411 10790 11235 20081 20509 177441 177866 171788 172230 50570 50988 52167 52600 177558 178003 177056 177589 119732 120163 110868 111309 199184 199627 200356 200792 165061 165482 155562 155983 245987 246419 252123 252578 194233 194722 194666 195092 303404 303832 300926 301337 
10 320 350819 351433 350839 351242 8159 8626 33848 34334 287969 288394 287163 287627 10963 11391 18239 18683 257709 258129 257433 257880 11247 11690 20521 21010 177878 178401 172242 172744 51001 51413 52613 53053 178015 178443 177601 178042 120176 120747 111322 112034 199640 200096 200805 201229 165494 166070 155995 156417 246432 246871 252590 253012 194734 195166 195106 195527 303844 304263 301349 301750 
11 352 351445 351865 351254 351658 8686 9499 34350 35165 288409 288849 287641 288125 11403 11871 18696 19128 258141 258559 257907 258359 11702 12371 21022 21480 178413 178843 172756 173177 51429 51840 53066 53499 178455 178920 178054 178498 120763 121252 112046 112489 200110 200563 201244 201657 166082 166495 156430 156854 246884 247313 253024 253452 195181 195591 195539 195961 304276 304697 301763 302162 
12 384 351909 352329 351701 352100 9545 9985 35253 35925 288912 289319 288174 288775 11931 12568 19175 19607 258617 259021 258443 258859 12418 12836 21528 21977 178907 179368 173224 173652 51919 52507 53555 53982 178968 179425 178548 178985 121341 121760 112541 112985 200610 201053 201705 202128 166542 166976 156904 157547 247375 247814 253499 253911 195639 196095 196004 196407 304750 305165 302205 302598 
13 416 352341 352766 352112 352520 10021 10889 35965 36587 289331 289795 288788 289231 12580 13070 19619 20065 259043 259547 258873 259344 12848 13279 21989 22421 179380 179873 173664 174167 52520 52936 53994 54436 179437 179909 178997 179486 121773 122212 112997 113452 201065 201599 202140 202564 166988 167403 157561 157995 247826 248275 253923 254473 196107 196516 196419 196848 305178 305834 302610 303014 
