0 0 267305 267714 244695 245086 209057 209518 30149 30605 200690 201096 166664 167091 113112 113525 0 608 113717 114108 111776 112391 117761 118180 6329 6760 106976 107408 118724 119155 138414 138809 32757 33186 116950 117354 148927 149348 183404 183815 92968 93382 160769 161193 202016 202426 230837 231265 
1 32 267726 268145 245098 245512 209541 210135 30625 31279 201115 201580 167103 167555 113537 114064 620 1104 114120 114529 112403 112842 118192 118719 6773 7243 107422 107943 119168 119604 138821 139231 33198 33677 117366 117906 149361 149796 183828 184272 93394 93808 161205 161688 202439 202857 231277 231719 
2 64 268157 268574 245525 245937 210147 210576 31291 31716 201592 202005 167567 167997 114076 114558 1116 1557 114541 115202 112854 113290 118731 119217 7255 7710 107955 108418 119619 120076 139243 139649 33689 34147 117918 118330 149808 150228 184284 184697 93820 94234 161700 162127 202869 203320 231731 232144 
3 96 268586 269003 245949 246520 210589 211029 31728 32137 202018 202425 168011 168442 114572 115183 1571 2026 115214 115634 113302 113733 119230 119679 7723 8184 108430 108849 120089 120791 139661 140062 34165 34604 118342 118764 150241 150674 184709 185190 94247 94707 162141 162807 203332 203784 232156 232593 
4 128 269046 269454 246568 246980 211079 211522 32181 32664 202479 202876 168498 168928 115245 115706 2083 2557 115681 116076 113788 114213 119754 120181 8237 8919 108895 109302 120846 121296 140122 140564 34653 35071 118813 119218 150720 151135 185252 185680 94760 95169 162854 163296 203837 204269 232637 233094 
5 160 269466 269885 246993 247420 211535 212024 32676 33163 202889 203343 168941 169423 115718 116182 2569 3218 116091 116514 114225 114685 120193 120823 8931 9366 109315 109788 121308 121741 140578 141037 35083 35507 119230 119645 151148 151614 185694 186150 95189 95796 163308 163766 204282 204753 233106 233530 
6 192 269897 270309 247433 247858 212046 212521 33175 33595 203355 203756 169435 169889 116195 116645 3230 3653 116526 116923 114698 115195 120837 121288 9379 9863 109800 110326 121754 122170 141050 141491 35519 35946 119657 120061 151627 152170 186162 186587 95809 96345 163778 164216 204765 205206 233542 233954 
7 224 270321 270744 247871 248292 212534 213052 33607 34101 203787 204202 169901 170393 116658 117122 3667 4093 116937 117330 115207 115689 121303 121751 9875 10296 110347 110828 122184 122632 141504 141908 35959 36394 120073 120689 152183 152642 186600 187022 96362 96833 164229 164690 205219 205717 233966 234390 
8 256 270787 271198 248339 248748 213113 213580 34146 34559 204254 204666 170447 171070 117169 117578 4139 4573 117378 117994 115737 116144 121811 122241 10350 10782 110885 111304 122679 123085 141953 142379 36437 36888 120734 121158 152730 153145 187065 187495 96882 97302 164741 165259 205770 206187 234433 234838 
9 288 271210 271697 248761 249337 213592 214067 34571 34993 204678 205133 171088 171514 117590 118097 4585 5032 118006 118450 116156 116631 122255 122702 10794 11222 111316 111772 123097 123639 142393 142834 36900 37315 121172 121615 153157 153657 187507 188021 97315 97746 165271 165703 206200 206648 234850 235388 
10 320 271709 272125 249349 249743 214079 214550 35005 35421 205148 205560 171542 171962 118109 118577 5046 5458 118464 118879 116643 117069 122714 123181 11234 11783 111796 112344 123651 124073 142846 143281 37327 37748 121627 122062 153671 154320 188033 188463 97758 98355 165715 166152 206660 207091 235401 235809 
11 352 272137 272553 249755 250153 214562 215009 35433 35847 205574 205971 171985 172406 118589 119002 5470 6118 118891 119289 117083 117498 123196 123648 11795 12207 112358 112783 124085 124527 143301 143783 37760 38180 122074 122513 154332 154745 188475 188897 98367 98822 166164 166587 207106 207515 235821 236223 
12 384 272596 273012 250196 250591 215053 215478 35890 36307 206018 206428 172465 172899 119047 119454 6165 6574 119334 119747 117545 118091 123697 124123 12259 12664 112846 113260 124573 124981 143837 144280 38223 38634 122560 122979 154792 155225 188944 189392 98870 99355 166630 167054 207558 207969 236266 236681 
13 416 273024 273445 250603 251004 215494 215953 36319 36889 206440 206862 172923 173378 119466 119881 6587 7024 119759 120169 118103 118580 124135 124567 12676 13157 113273 113698 124993 125407 144293 144722 38646 39065 122991 123618 155237 155703 189404 189854 99367 99795 167066 167502 207981 208388 236693 237105 
14 448 273457 273877 251016 251417 215969 216435 36905 37333 206874 207416 173392 173949 119893 120315 7037 7450 120181 120780 118592 119030 124580 125005 13169 13573 113711 114119 125419 125825 144734 145136 39077 39676 123631 124069 155715 156135 189866 190293 99807 100261 167515 167964 208400 208802 237117 237525 
15 480 273889 274491 251429 251829 216460 216894 37351 37776 207428 207853 173961 174403 120328 120909 7463 7889 120792 121204 119043 119512 125018 125467 13585 14009 114131 114532 125837 126316 145149 145566 39688 40128 124084 124523 156147 156583 190305 190717 100273 100712 167976 168402 208814 209240 237537 237959 
16 512 274534 274939 251877 252292 216946 217348 37820 38233 207942 208349 174447 174859 120955 121363 7940 8420 121255 121659 119562 119990 125520 125954 14056 14542 114581 115205 126361 126775 145625 146049 40172 40590 124580 124992 156626 157126 190761 191228 100758 101325 168455 168884 209284 209740 238002 238417 
17 544 274951 275375 252304 252728 217360 217777 38246 38658 208361 208795 174872 175308 121375 121800 8432 9023 121671 122080 120002 120426 125967 126413 14554 15013 115217 115642 126787 127210 146061 146513 40603 41027 125006 125461 157138 157612 191240 191685 101337 101789 168896 169322 209752 210212 238429 238850 
18 576 275387 275800 252741 253164 217789 218202 38671 39083 208811 209266 175320 175756 121812 122244 9035 9457 122092 122517 120438 120917 126425 126879 15026 15470 115654 116069 127222 127680 146525 146968 41039 41462 125473 125922 157626 158054 191698 192145 101801 102261 169335 169755 210226 210707 238862 239277 
19 608 275812 276222 253176 253602 218217 218673 39107 39760 209285 209697 175770 176194 122258 122694 9469 9906 122529 122944 120930 121391 126891 127399 15490 15985 116084 116503 127693 128117 146980 147389 41474 41895 125934 126437 158067 158506 192157 192579 102273 102818 169767 170199 210719 211177 239289 239707 
20 640 276265 276679 253650 254068 218717 219129 39804 40252 209749 210198 176240 176778 122775 123187 9994 10416 122990 123605 121454 121887 127472 127943 16074 16505 116549 116949 128168 128587 147436 147846 41938 42488 126486 126901 158550 159022 192623 193035 102861 103266 170242 170669 211226 211691 239750 240159 
21 672 276691 277273 254080 254511 219141 219594 40264 40675 210211 210652 176791 177324 123199 123657 10428 10860 123617 124038 121899 122356 127955 128387 16517 16925 116962 117383 128599 129220 147858 148270 42505 43062 126913 127387 159035 159478 193047 193501 103278 103914 170681 171132 211704 212166 240171 240587 
22 704 277285 277706 254524 255002 219606 220026 40687 41099 210666 211146 177336 177790 123669 124091 10875 11310 124051 124451 122369 122801 128399 128833 16939 17485 117396 117998 129232 129712 148282 148785 43074 43531 127399 127807 159491 159931 193517 193998 103926 104338 171144 171578 212178 212660 240599 241011 
23 736 277718 278145 255015 255441 220038 220477 41111 41532 211164 211657 177803 178234 124105 124532 11323 11813 124463 124906 122814 123303 128845 129287 17499 17960 118011 118449 129731 130153 148797 149223 43543 44054 127820 128246 159943 160385 194010 194437 104350 104774 171593 172079 212674 213147 241026 241434 
24 768 278189 278610 255489 255909 220530 220953 41585 41994 211754 212163 178285 178718 124598 125393 11909 12334 124963 125438 123350 123773 129338 129863 18008 18433 118497 118906 130201 130680 149267 149670 44098 44599 128296 128741 160433 160852 194493 194910 104817 105236 172128 172556 213191 213706 241480 241877 
25 800 278623 279049 255921 256350 220965 221480 42006 42545 212175 212598 178732 179172 125413 126400 12347 12853 125454 125980 123785 124247 129875 130317 18445 18869 118919 119345 130693 131113 149682 150092 44613 45248 128753 129308 160864 161299 194922 195351 105248 105676 172568 173003 213719 214169 241890 242314 
26 832 279061 279486 256363 256790 221492 221935 42558 43063 212615 213050 179189 179642 126422 127287 12865 13319 125992 126478 124260 124687 130329 130772 18882 19295 119357 119771 131125 131598 150104 150501 45260 45679 129320 129763 161311 161729 195363 195786 105688 106113 173015 173449 214181 214629 242326 242735 
27 864 279498 280166 256802 257223 221953 222442 43077 43535 213069 213501 179668 180130 127314 127781 13331 13743 126491 126953 124699 125135 130785 131240 19313 20034 119784 120190 131610 132035 150513 150918 45691 46102 129775 130208 161741 162160 195799 196306 106125 106749 173461 174023 214641 215052 242749 243158 
28 896 280209 280620 257269 257834 222489 222926 43598 44065 213545 213942 180199 180617 127837 128258 13786 14426 127005 127448 125195 125626 131291 131916 20094 20501 120234 120806 132084 132489 150965 151543 46145 46555 130256 130695 162205 162816 196366 196835 106797 107262 174070 174498 215095 215493 243206 243760 
29 928 280632 281058 257846 258325 222944 223367 44077 44598 213955 214386 180635 181097 128275 128739 14438 14870 127462 128015 125638 126105 131928 132371 20513 20926 120818 121240 132503 132943 151556 151970 46567 46994 130707 131140 162828 163297 196848 197298 107274 107700 174511 174946 215505 215912 243772 244180 
30 960 281070 281486 258337 258774 223379 223798 44610 45257 214398 214797 181135 181582 128755 129237 14882 15291 128049 128498 126117 126559 132383 132831 20939 21341 121253 121681 132955 133455 151982 152386 47006 47424 131152 131571 163309 163768 197310 197756 107712 108141 174959 175400 215924 216327 244192 244598 
31 992 281498 281918 258788 259236 223811 224363 45277 45744 214809 215213 181608 182039 129266 129748 15303 15720 128554 129187 126573 127038 132843 133253 21353 21820 121696 122098 133469 133960 152399 152822 47437 48053 131583 132007 163785 164250 197768 198185 108153 108583 175414 175830 216339 216758 244610 245025 
32 1024 281961 282373 259306 259733 224411 224848 45813 46235 215266 215841 182134 182574 129812 130280 15765 16201 129231 129680 127092 127507 133298 133716 21868 22266 122146 122543 134006 134708 152869 153305 48106 48535 132051 132495 164308 164734 198231 198637 108627 109071 175875 176289 216801 217219 245071 245486 
33 1056 282385 282978 259745 260202 224860 225297 46253 46679 215853 216260 182590 183059 130300 131114 16214 16664 129692 130117 127520 127967 133728 134216 22278 22947 122555 122954 134720 135168 153318 153786 48547 49021 132508 132943 164747 165186 198649 199142 109083 109761 176301 176738 217231 217656 245498 245922 
34 1088 282991 283412 260214 260634 225309 225730 46694 47112 216272 216691 183096 183550 131146 131614 16676 17297 130132 130586 127979 128444 134228 134805 22959 23373 122967 123602 135180 135617 153798 154407 49033 49457 132955 133405 165200 165640 199154 199589 109773 110197 176751 177187 217668 218092 245934 246516 
35 1120 283426 283847 260646 261052 225742 226173 47128 47554 216704 217135 183588 184094 131666 132104 17309 17787 130609 131051 128463 129200 134817 135226 23385 23869 123614 124019 135634 136076 154421 154860 49470 49905 133419 133859 165652 166096 199601 200028 110209 110620 177205 177634 218104 218615 246528 246954 
