0 0 325883 326302 140530 140952 114999 115444 56382 56851 250453 250855 55063 55489 3792 4239 0 426 132441 132841 3330 3756 2961 3398 5201 5676 125962 126361 9547 9984 20407 20829 47743 48174 122978 123407 46115 46545 71672 72101 92830 93299 170705 171150 91366 91855 133440 133871 140469 140905 233283 233702 
1 32 326314 326733 140964 141390 115456 116002 56863 57279 250868 251298 55501 55924 4251 4686 439 881 132853 133343 3769 4212 3410 3852 5688 6121 126373 126811 9996 10756 20841 21278 48189 48674 123419 123927 46558 47017 72114 72560 93311 93757 171165 171617 91867 92296 133883 134307 140922 141370 233714 234166 
2 64 326745 327163 141402 141949 116015 116460 57291 57707 251310 251729 55936 56356 4698 5279 894 1427 133355 133771 4225 4657 3864 4295 6133 6545 126824 127263 10768 11186 21290 21698 48687 49198 123941 124387 47029 47621 72572 73037 93769 94203 171630 172055 92308 92730 134319 134740 141383 141888 234179 234609 
3 96 327175 327592 141961 142361 116472 116917 57719 58167 251742 252161 56370 56806 5291 5759 1439 1876 133783 134240 4676 5145 4307 4734 6558 6980 127276 127699 11200 11618 21710 22306 49211 49669 124399 124839 47634 48064 73049 73580 94216 94637 172073 172493 92742 93243 134752 135173 141900 142349 234621 235054 
4 128 327635 328047 142405 142805 116970 117394 58212 58616 252218 252633 56853 57286 5905 6325 1933 2469 134287 134683 5329 5878 4784 5282 7023 7434 127749 128163 11664 12101 22353 22765 49721 50175 124904 125326 48108 48533 73625 74056 94680 95095 172537 173037 93286 93704 135216 135630 142394 142827 235102 235526 
5 160 328059 328480 142817 143221 117406 117828 58632 59124 252645 253141 57298 57743 6337 6922 2481 3009 134695 135156 5890 6330 5294 5773 7446 7961 128175 128737 12114 12556 22778 23310 50188 50636 125340 125869 48545 48978 74068 74491 95107 95527 173049 173509 93716 94145 135642 136226 142839 143288 235538 236035 
6 192 328492 328912 143233 143634 117840 118257 59136 59571 253153 253577 57773 58241 6935 7357 3021 3451 135169 135576 6342 6768 5787 6301 7973 8450 128750 129171 12568 13010 23322 23740 50648 51085 125881 126292 48990 49425 74503 74922 95539 96187 173521 173966 94157 94570 136238 136654 143300 143728 236047 236477 
7 224 328924 329350 143646 144057 118269 118908 59583 59999 253589 253996 58255 58681 7369 7966 3464 3934 135590 136258 6783 7219 6320 6838 8469 8942 129187 129608 13026 13685 23752 24157 51099 51553 126306 126726 49437 49878 74935 75359 96199 96637 173979 174426 94582 95012 136666 137080 143740 144155 236489 236919 
8 256 329393 330015 144101 144641 118954 119388 60042 60457 254047 254447 58810 59322 8014 8435 3982 4395 136304 136731 7279 7877 6887 7344 8992 9404 129659 130084 13745 14168 24237 24643 51601 52036 126777 127195 49932 50521 75404 75829 96708 97157 174473 174908 95056 95477 137124 137527 144198 144687 236987 237443 
9 288 330027 330457 144653 145067 119405 119847 60470 60896 254461 254872 59358 59904 8447 8864 4408 5105 136743 137151 7891 8389 7360 7891 9416 9866 130096 130565 14180 14630 24656 25214 52048 52513 127207 127646 50533 50965 75841 76283 97173 97628 174920 175369 95489 96048 137539 137961 144699 145122 237455 237927 
