0 0 334924 335337 317281 317675 277830 278333 4133 4845 270419 270837 228020 228445 152277 152705 0 438 245043 245463 154205 154780 147365 147808 1247 1671 160236 160670 158421 158895 162875 163352 33164 33584 161822 162255 177710 178139 190842 191270 101485 101961 181190 181685 226515 226982 250359 250789 149287 149777 239793 240232 280060 280474 303836 304234 178415 178820 290375 290790 330498 330900 338714 339138 
1 32 335349 335761 317687 318126 278347 278788 4871 5363 270849 271470 228458 228983 152717 153206 450 1063 245476 245980 154792 155248 147821 148328 1683 2097 160683 161187 158909 159383 163364 163862 33596 34066 162268 162711 178154 178608 191282 191773 101976 102508 181697 182142 226994 227463 250802 251465 149791 150233 240245 240746 280487 280904 304246 304650 178832 179249 290805 291333 330913 331532 339150 339581 
2 64 335773 336187 318138 318561 278826 279281 5377 6096 271484 271894 228999 229481 153218 153658 1076 1535 245993 246465 155260 155794 148341 149011 2109 2520 161199 161690 159396 159848 163875 164308 34078 34505 162723 163375 178620 179066 191785 192233 102520 102940 182155 182633 227475 227899 251482 251911 150245 150696 240759 241193 280916 281326 304664 305078 179261 179668 291345 291764 331545 331950 339593 340162 
3 96 336200 336617 318580 319004 279295 279853 6170 6920 271906 272316 229521 230002 153671 154115 1549 1978 246489 246915 155807 156293 149023 149492 2533 2967 161702 162194 159860 160491 164327 164816 34517 34940 163387 163834 179079 179534 192245 192686 102953 103603 182645 183232 227911 228343 251929 252357 150708 151133 241206 241668 281338 281749 305090 305727 179680 180351 291776 292208 331962 332367 340183 340621 
4 128 336662 337157 319064 319489 279896 280308 6992 7425 272359 272759 230049 230468 154162 154736 2025 2472 246985 247411 156377 156813 149569 150010 3013 3450 162238 162649 160559 161022 164863 165275 34984 35414 163883 164347 179585 180064 192733 193171 103651 104105 183293 183737 228390 228815 252408 252832 151176 151840 241715 242163 281793 282194 305779 306214 180394 180800 292260 292678 332416 332814 340672 341092 
5 160 337172 337597 319506 320018 280320 280751 7437 8004 272771 273188 230481 230918 154748 155196 2484 2955 247433 248044 156825 157297 150022 150450 3462 4025 162661 163295 161034 161491 165288 165705 35427 35979 164359 164841 180078 180569 193183 193627 104117 104560 183750 184223 228829 229297 252846 253277 151852 152295 242175 242672 282206 282781 306226 306687 180812 181224 292690 293121 332827 333237 341104 341529 
6 192 337610 338025 320030 320496 280766 281184 8055 8874 273201 273648 230930 231599 155208 155745 2968 3443 248073 248660 157311 157820 150462 150940 4039 4503 163307 163816 161504 161994 165717 166240 35991 36475 164854 165286 180581 181129 193639 194082 104572 104989 184236 184690 229311 229760 253291 253707 152307 152740 242684 243118 282793 283204 306699 307134 181236 181656 293133 293577 333249 333651 341545 341990 
7 224 338044 338504 320509 320993 281196 281653 8889 9820 273660 274213 231613 232071 155757 156188 3455 4003 248675 249130 157834 158307 150961 151445 4515 4921 163828 164246 162006 162471 166257 166787 36487 36911 165299 165726 181141 181611 194094 194637 105002 105485 184703 185138 229777 230191 253719 254368 152753 153161 243132 243609 283217 283643 307151 307600 181668 182082 293589 294236 333669 334093 342002 342453 
8 256 338552 338972 321099 321521 281717 282140 10068 10549 274261 274676 232114 232539 156272 156773 4071 4510 249173 249590 158383 158834 151525 152138 4975 5397 164293 164698 162540 163203 166837 167256 36964 37384 165794 166249 181672 182100 194683 195128 105538 105993 185183 185616 230256 230678 254417 254831 153210 153661 243674 244130 283687 284103 307667 308067 182127 182543 294283 294700 334136 334545 342503 342966 
9 288 338985 339421 321533 321992 282152 282775 10563 11033 274691 275108 232552 232983 156785 157246 4522 4948 249605 250027 158846 159272 152150 152630 5410 5883 164713 165188 163215 163632 167268 167735 37397 38196 166261 166758 182112 182580 195144 195573 106005 106492 185628 186147 230690 231127 254843 255261 153673 154122 244145 244637 284116 284547 308079 308615 182555 183221 294712 295144 334558 334982 342981 343416 
