0 0 334201 334615 336001 336396 57912 58409 67763 68207 258772 259172 255200 255620 0 706 16112 16573 141334 141731 135577 136007 9223 9636 18400 18829 124901 125303 124772 125214 49683 50097 42730 43319 120605 121102 124720 125162 100918 101330 94158 94699 163733 164207 172279 172698 145165 145773 141638 142061 237697 238133 239206 239830 
1 32 334627 335047 336408 336812 58423 58862 68221 68672 259187 259846 255633 256061 718 1143 16585 17028 141744 142165 136019 136449 9648 10084 18843 19275 125316 125889 125226 125906 50110 50553 43331 43775 121114 121628 125174 125856 101345 101845 94712 95145 164219 164677 172710 173190 145785 146207 142073 142501 238145 238578 239842 240255 
2 64 335059 335477 336824 337223 58907 59406 68690 69156 259858 260262 256076 256527 1155 1574 17041 17731 142177 142587 136461 136911 10097 10542 19287 19695 125901 126326 125919 126399 50566 51021 43787 44242 121644 122130 125869 126390 101857 102275 95157 95570 164689 165192 173203 173651 146219 146640 142513 143084 238591 239019 240270 240684 
3 96 335491 335913 337235 337634 59418 59895 69168 69679 260274 260676 256547 256973 1586 2005 17744 18172 142599 143115 136925 137423 10555 10979 19710 20140 126338 126774 126413 126856 51036 51504 44255 44689 122147 122574 126406 126876 102293 102758 95582 95997 165204 165889 173663 174112 146652 147067 143096 143526 239032 239456 240696 241112 
4 128 335958 336369 337677 338071 59943 60403 69733 70189 260721 261125 257031 257463 2051 2459 18221 18654 143215 143620 137492 137950 11026 11442 20205 20668 126819 127230 126905 127327 51575 51975 44734 45168 122648 123084 126934 127446 102831 103261 96048 96498 165945 166397 174165 174581 147110 147518 143571 143987 239502 239924 241258 241674 
5 160 336381 336801 338083 338486 60418 60878 70201 70644 261137 261562 257475 257919 2471 2889 18666 19102 143632 144097 137962 138422 11455 12033 20680 21176 127243 127668 127339 127768 51988 52464 45180 45612 123096 123575 127459 127996 103274 103723 96511 96937 166409 166842 174593 175027 147530 147951 143999 144431 239936 240455 241686 242159 
6 192 336813 337225 338498 338892 60892 61307 70657 71168 261574 261988 257931 258373 2902 3484 19115 19560 144109 144588 138435 138945 12045 12576 21188 21596 127680 128104 127780 128194 52476 52938 45624 46120 123595 124051 128010 128647 103739 104191 96949 97551 166855 167278 175039 175484 147963 148385 144443 144869 240468 240896 242174 242674 
7 224 337240 337663 338904 339309 61325 61785 71184 71846 262003 262413 258391 258828 3496 3933 19573 19993 144606 145529 138958 139407 12590 13038 21613 22064 128116 128743 128209 128731 52950 53392 46132 46547 124063 124503 128659 129086 104203 104648 97563 97994 167290 167718 175496 175904 148397 148809 144881 145295 240908 241350 242686 243193 
8 256 337706 338127 339352 339900 61840 62275 71890 72297 262463 262891 258871 259280 3982 4384 20041 20609 145587 146234 139460 140054 13095 13547 22141 22550 128789 129243 128778 129189 53482 53888 46600 47018 124559 124994 129132 129567 104695 105143 98042 98465 167764 168262 175948 176421 148853 149259 145340 145902 241403 241864 243252 243681 
9 288 338139 338571 339912 340320 62290 62732 72309 72730 262906 263313 259293 259802 4396 4811 20622 21104 146249 146880 140066 140483 13559 14012 22563 23032 129255 129728 129201 129626 53901 54393 47031 47461 125007 125449 129579 130004 105155 105609 98477 98976 168274 168756 176433 176853 149271 149693 145914 146341 241877 242331 243693 244129 
