0 0 116634 117045 110850 111352 68284 68750 75775 76209 32474 33048 5530 6067 916 1397 10869 11312 8557 8960 0 457 8053 8494 9726 10179 16431 16878 22365 22777 43579 44173 26823 27436 58283 58696 67719 68140 85513 86073 78961 79364 114805 115217 121985 122515 129569 129983 135991 136477 
1 32 117057 117473 111364 111768 68764 69358 76227 76737 33061 33534 6080 6655 1409 1839 11325 11820 8972 9424 469 906 8507 8965 10193 10649 16891 17333 22790 23226 44185 44622 27448 27875 58708 59118 68153 68596 86085 86504 79376 79796 115229 115664 122527 122948 129995 130416 136489 136911 
2 64 117485 117898 111780 112186 69370 69826 76766 77245 33546 34116 6667 7161 1851 2378 11833 12260 9436 9874 918 1337 8977 9411 10662 11094 17345 17806 23238 23673 44635 45058 27891 28313 59130 59534 68609 69038 86516 86928 79808 80223 115676 116096 122960 123370 130428 130945 136923 137344 
3 96 117910 118323 112199 112606 69839 70290 77276 77857 34170 34719 7177 7932 2391 2817 12273 12775 9888 10323 1349 1766 9423 9849 11108 11565 17818 18270 23687 24133 45073 45506 28325 28756 59546 59953 69050 69503 86940 87354 80237 80679 116109 116529 123382 123800 130957 131380 137356 137779 
4 128 118366 118771 112653 113043 70350 70763 77901 78312 34782 35196 8007 8714 2862 3316 12819 13375 10369 10762 1809 2357 9900 10333 11646 12095 18317 19003 24202 24784 45555 45997 28804 29243 60002 60402 69565 69984 87406 87818 80743 81152 116572 116987 123849 124261 131423 131834 137823 138238 
5 160 118783 119206 113055 113463 70775 71212 78324 78760 35214 35786 8726 9291 3329 3797 13387 13833 10775 11224 2369 2791 10345 10783 12107 12591 19015 19453 24796 25287 46009 46431 29255 29684 60414 60986 69996 70459 87834 88250 81164 81594 116999 117422 124273 124693 131846 132268 138250 138670 
6 192 119218 119692 113475 114022 71224 71668 78772 79237 35798 36196 9305 9739 3809 4276 13846 14265 11237 11679 2803 3224 10795 11332 12603 13034 19465 19876 25300 25801 46443 46975 29696 30215 61000 61410 70472 70899 88263 88895 81607 82026 117434 117851 124705 125231 132280 132696 138682 139173 
7 224 119704 120133 114034 114459 71682 72194 79249 79671 36209 36659 9752 10220 4288 4741 14279 14706 11697 12136 3236 3653 11345 11804 13046 13504 19888 20293 25813 26245 46987 47451 30227 30640 61423 61893 70911 71347 88907 89375 82040 82496 117863 118288 125243 125648 132708 133120 139185 139595 
8 256 120181 120601 114509 114925 72254 72696 79716 80160 36808 37239 10409 10927 4792 5266 14751 15160 12317 12794 3698 4148 11852 12268 13551 13975 20341 20750 26293 26706 47496 47946 30713 31120 61941 62351 71398 71812 89423 89848 82559 82991 118336 118762 125693 126093 133163 133699 139638 140041 
9 288 120613 121045 114937 115376 72714 73180 80172 80612 37254 37711 10940 11632 5278 5751 15172 15681 12806 13438 4161 4596 12281 12724 13987 14415 20762 21200 26719 27426 47958 48424 31133 31574 62363 62852 71824 72303 89860 90356 83003 83456 118774 119201 126105 126515 133711 134120 140053 140468 
10 320 121059 121480 115392 115837 73196 73640 80624 81053 37735 38167 11660 12120 5763 6238 15693 16250 13450 13874 4608 5133 12736 13170 14427 14863 21213 21922 27438 27843 48436 48856 31589 32098 62864 63286 72315 72757 90368 90804 83469 83902 119213 119689 126527 126931 134132 134542 140480 140888 
11 352 121492 121921 115853 116311 73653 74102 81065 81511 38203 38857 12136 12612 6253 6676 16262 16715 13886 14368 5145 5570 13184 13642 14876 15276 21944 22515 27855 28275 48869 49288 32111 32554 63298 63832 72770 73196 90816 91242 83925 84379 119701 120123 126945 127347 134554 134979 140900 141308 
12 384 121965 122520 116367 116921 74151 74595 81555 82003 38914 39438 12686 13176 6725 7164 16780 17186 14427 14873 5639 6083 13698 14181 15321 15723 22567 23013 28319 28745 49338 49981 32610 33063 63883 64324 73252 73675 91285 91725 84433 84855 120166 120586 127400 127983 135046 135467 141351 141756 
13 416 122533 122962 116933 117368 74625 75112 82019 82459 39453 39934 13198 13811 7176 7810 17198 17627 14885 15309 6095 6562 14193 14627 15736 16348 23027 23524 28757 29202 49993 50417 33076 33570 64336 64777 73688 74136 91740 92172 84867 85310 120598 121033 127995 128402 135479 135933 141768 142180 
14 448 122974 123391 117380 117840 75125 75664 82472 82899 39948 40365 13859 14358 7823 8229 17640 18064 15322 15754 6574 6986 14639 15067 16360 16854 23537 23997 29215 29638 50429 50973 33584 34012 64789 65206 74148 74564 92184 92605 85322 85754 121046 121467 128414 128817 135945 136476 142192 142604 
15 480 123403 123820 117853 118262 75705 76197 82911 83369 40378 40850 14374 14971 8241 8654 18076 18540 15766 16343 6999 7501 15085 15581 16866 17276 24009 24755 29650 30343 50985 51393 34026 34450 65218 65623 74576 75074 92617 93033 85766 86244 121479 121907 128829 129243 136488 136927 142616 143042 
16 512 123869 124281 118307 118713 76248 76723 83423 83879 40903 41483 15047 15529 8711 9114 18592 19130 16391 16863 7549 7986 15635 16327 17371 17813 24815 25279 30395 30842 51443 51845 34500 34923 65666 66069 75162 75584 93076 93483 86288 86697 121954 122516 129286 129698 136985 137420 143085 143500 
17 544 124293 124713 118725 119155 76735 77166 83893 84343 41495 41922 15559 16444 9126 9548 19142 19612 16877 17311 7998 8484 16339 16780 17825 18276 25291 25770 30854 31305 51857 52282 34936 35365 66081 66658 75597 76059 93495 93907 86709 87130 122528 122950 129710 130129 137432 137879 143512 143940 
18 576 124726 125294 119167 119694 77178 77736 84355 84816 41937 42335 16638 17180 9563 10023 19624 20067 17323 17739 8496 8914 16793 17230 18289 18696 25783 26261 31317 31733 52294 52768 35377 35882 66671 67119 76072 76537 93920 94513 87142 87558 122963 123384 130141 130555 137891 138333 143952 144372 
19 608 125306 125724 119709 120149 77748 78180 84829 85272 42350 42821 17197 17736 10041 10747 20080 20525 17760 18207 8926 9353 17242 17668 18708 19291 26276 26724 31747 32216 52780 53186 35894 36322 67131 67548 76549 77007 94525 94947 87570 87987 123396 123817 130567 130983 138347 138759 144384 144884 
20 640 125770 126181 120197 120601 78250 78717 85341 85757 42889 43281 17812 18343 10834 11254 20571 21043 18283 18692 9469 9970 17713 18155 19335 19760 26774 27434 32262 32957 53271 53735 36367 36807 67592 68009 77062 77511 94991 95458 88031 88431 123860 124266 131029 131441 138805 139293 144927 145348 
21 672 126193 126622 120614 121034 78739 79183 85769 86290 43293 43775 18356 19099 11267 11702 21056 21486 18704 19167 9983 10659 18167 18596 19772 20189 27448 27876 32969 33388 53747 54172 36820 37269 68022 68432 77524 78045 95471 95941 88443 88961 124278 124696 131453 131872 139305 139721 145360 145787 
22 704 126634 127080 121046 121470 79203 79633 86302 86762 43787 44296 19111 19832 11714 12152 21498 21950 19179 19637 10671 11093 18610 19091 20201 20675 27889 28318 33401 33816 54185 54623 37284 37731 68444 68904 78059 78506 95953 96396 88979 89401 124708 125285 131884 132299 139733 140155 145799 146224 
23 736 127093 127547 121482 121889 79653 80098 86775 87219 44312 44737 19877 20345 12164 12610 21974 22543 19650 20128 11105 11533 19108 19596 20687 21108 28330 28759 33828 34235 54635 55084 37744 38164 68918 69444 78523 78967 96408 96963 89414 89853 125297 125718 132311 132715 140168 140578 146236 146645 
24 768 127608 128123 121934 122464 80143 80739 87271 87688 44798 45293 20448 21085 12657 13083 22602 23017 20197 20618 11582 11989 19682 20139 21156 21890 28805 29247 34280 34686 55166 55623 38220 38810 69488 69934 79027 79459 97013 97467 89898 90315 125762 126174 132758 133158 140621 141022 146688 147096 
25 800 128138 128578 122476 122906 80751 81228 87700 88145 45305 45744 21098 21550 13095 13527 23029 23532 20630 21082 12001 12417 20151 20584 21902 22358 29260 29760 34698 35112 55635 56051 38822 39249 69946 70393 79471 79922 97479 97942 90327 90784 126186 126615 133170 133714 141034 141440 147108 147538 
26 832 128590 129039 122918 123333 81243 81709 88157 88587 45756 46182 21562 22019 13539 14004 23544 24020 21094 21816 12429 12900 20596 21081 22370 22858 29772 30391 35124 35723 56065 56501 39262 39675 70406 70829 79935 80544 97955 98412 90796 91214 126627 127076 133726 134136 141452 141995 147550 147955 
27 864 129051 129521 123345 123755 81722 82168 88599 89035 46206 46627 22041 22567 14016 14450 24041 24764 21828 22227 12912 13509 21095 21533 22870 23370 30405 30831 35736 36145 56513 56989 39688 40106 70841 71269 80557 80999 98424 98925 91226 91655 127088 127532 134152 134554 142007 142419 147967 148377 
28 896 129576 129995 123803 124207 82211 82678 89085 89504 46686 47156 22627 23055 14499 14966 24826 25268 22273 22750 13558 13972 21576 21998 23415 23854 30877 31321 36192 36599 57068 57467 40150 40580 71312 71725 81051 81463 98973 99394 91698 92118 127579 128116 134599 135000 142462 142867 148420 148822 
29 928 130007 130437 124219 124638 82692 83330 89517 90010 47168 47596 23067 23485 14979 15401 25280 25761 22762 23183 13985 14421 22010 22443 23866 24285 31334 31753 36612 37024 57479 58128 40593 41030 71737 72262 81475 81897 99406 99840 92130 92555 128129 128570 135012 135458 142879 143293 148834 149250 
30 960 130449 130867 124651 125228 83342 83763 90022 90478 47624 48095 23501 23966 15413 15821 25773 26241 23196 23601 14433 14847 22455 22916 24297 24987 31765 32234 37036 37453 58141 58561 41043 41530 72274 72771 81909 82328 99852 100301 92567 92991 128582 129038 135472 135876 143305 143716 149262 149669 
31 992 130879 131299 125240 125641 83775 84201 90491 90934 48107 48577 23983 24670 15833 16389 26256 26699 23615 24028 14860 15273 22929 23385 24999 25429 32246 32642 37466 37917 58573 58998 41551 42070 72785 73216 82340 82786 100313 100909 93003 93406 129050 129500 135892 136474 143728 144149 149681 150099 
32 1024 131342 131754 125685 126085 84267 84690 90986 91410 48630 49114 24718 25169 16445 16902 26749 27373 24096 24769 15319 15737 23435 23900 25474 25897 32689 33157 37962 38574 59041 59468 42132 42624 73265 73705 82835 83408 100983 101429 93458 93858 129548 129955 136524 136946 144192 144610 150143 150556 
33 1056 131766 132191 126098 126505 84706 85194 91422 91896 49132 49737 25181 25614 16914 17366 27386 27803 24781 25268 15749 16341 23912 24554 25909 26330 33169 33636 38586 39033 59481 59910 42638 43075 73717 74141 83421 83952 101441 101854 93870 94530 129968 130389 136958 137388 144622 145046 150568 150995 
34 1088 132203 132622 126519 126921 85206 85635 91917 92340 49749 50169 25629 26062 17378 17837 27815 28250 25280 25755 16354 16874 24566 24984 26342 26815 33649 34055 39045 39475 59922 60379 43089 43532 74153 74569 83967 84412 101869 102308 94542 94958 130401 130819 137401 137825 145058 145479 151007 151427 
35 1120 132634 133052 126934 127339 85647 86149 92357 92772 50193 50644 26076 26550 17849 18253 28263 28728 25769 26245 16887 17309 24996 25407 26827 27439 34068 34496 39487 39916 60391 61035 43547 44242 74581 75015 84424 84840 102324 102837 94970 95373 130831 131245 137837 138267 145491 145911 151439 151859 
36 1152 133097 133701 127389 127791 86193 86614 92820 93247 50761 51238 26614 27032 18301 18998 28774 29189 26293 26733 17357 17835 25453 25858 27483 27881 34546 34983 39962 40389 61081 61558 44291 44731 75059 75472 84883 85299 102883 103406 95419 95818 131289 131691 138319 138734 145954 146372 151903 152323 
37 1184 133713 134130 127803 128210 86626 87065 93263 93699 51256 51777 27048 27574 19011 19438 29201 29620 26746 27437 17849 18284 25870 26315 27894 28322 34995 35437 40401 40841 61570 62007 44743 45198 75486 75912 85312 85742 103418 103864 95830 96242 131703 132116 138746 139303 146384 146810 152335 152759 
38 1216 134142 134558 128222 128628 87077 87500 93711 94152 51792 52241 27587 28180 19450 19851 29632 30208 27449 27875 18296 18718 26328 26771 28335 28731 35451 35900 40854 41474 62019 62446 45210 45669 75926 76356 85754 86213 103876 104295 96255 96662 132129 132536 139315 139733 146822 147243 152771 153307 
39 1248 134570 134986 128642 129048 87512 87935 94166 94638 52253 52849 28194 28641 19863 20267 30220 30630 27894 28341 18730 19149 26785 27494 28745 29155 35914 36412 41488 41943 62458 62888 45681 46129 76369 76795 86226 86637 104307 104721 96674 97232 132548 132966 139746 140157 147255 147668 153319 153734 
40 1280 135029 135445 129092 129505 87978 88426 94696 95116 52972 53372 28690 29111 20320 20716 30685 31095 28394 28810 19231 19629 27540 27978 29206 29619 36459 36920 42002 42399 62932 63397 46173 46592 76839 77259 86681 87082 104764 105185 97276 97688 133009 133594 140201 140606 147711 148123 153777 154186 
41 1312 135457 135886 129518 129959 88438 88990 95128 95553 53401 53903 29144 29578 20729 21202 31107 31545 28826 29259 19645 20092 27990 28418 29633 30223 36932 37351 42411 42830 63409 63869 46605 47078 77271 77867 87094 87508 105197 105706 97700 98119 133606 134028 140618 141037 148135 148557 154198 154617 
42 1344 135898 136473 129972 130381 89002 89441 95565 95988 53919 54367 29596 30210 21214 21809 31557 32051 29271 29773 20104 20547 28430 28969 30235 30688 37363 37898 42842 43254 63882 64321 47090 47521 77879 78302 87520 87937 105718 106145 98131 98543 134040 134458 141049 141458 148569 148982 154629 155042 
43 1376 136485 136905 130394 130944 89460 89895 96000 96415 54383 54868 30222 30643 21821 22239 32063 32516 29786 30395 20559 21005 28981 29414 30711 31126 37910 38321 43266 43684 64334 64821 47533 47980 78314 78735 87949 88359 106157 106613 98555 98969 134470 134889 141470 142002 148994 149409 155054 155467 
44 1408 136948 137365 130992 131395 89943 90372 96458 96867 54921 55430 30701 31119 22283 22692 32561 33055 30459 30875 21053 21500 29463 29904 31183 31585 38365 38946 43734 44181 64955 65383 48026 48454 78782 79239 88404 88952 106661 107136 99014 99427 134933 135350 142048 142462 149452 149862 155510 156060 
45 1440 137377 137806 131407 131821 90386 90889 96879 97306 55446 55903 31134 31643 22704 23135 33068 33529 30887 31381 21512 21983 29917 30430 31597 32109 38959 39369 44194 44674 65395 65833 48466 48937 79251 79688 88965 89389 107148 107575 99439 100049 135362 135785 142474 142893 149874 150405 156072 156490 
46 1472 137818 138233 131833 132237 90901 91351 97318 97727 55916 56417 31660 32259 23147 23560 33541 33969 31393 31868 21995 22412 30442 30914 32121 32555 39381 39881 44686 45172 65845 66342 48949 49378 79700 80133 89401 89835 107587 108058 100061 100478 135797 136360 142905 143322 150417 150832 156502 156916 
47 1504 138245 138660 132249 132653 91365 91830 97739 98167 56439 56883 32287 32961 23572 23983 33982 34405 31881 32332 22424 22903 30927 31368 32577 33059 39893 40289 45185 45623 66359 66800 49390 49885 80145 80608 89850 90273 108070 108471 100490 100896 136372 136785 143334 143755 150844 151264 156928 157344 
48 1536 138703 139289 132698 133099 91879 92306 98211 98617 56938 57357 33006 33434 24061 24694 34453 34871 32379 33009 22949 23387 31413 31823 33162 33633 40333 40788 45675 46157 66867 67284 49951 50401 80657 81084 90317 90730 108518 108924 100943 101401 136828 137234 143798 144214 151307 151724 157387 157809 
49 1568 139301 139720 133111 133704 92320 92788 98629 99043 57373 57889 33448 33884 24706 25148 34883 35297 33021 33505 23399 23838 31835 32284 33646 34074 40801 41384 46169 46615 67298 67726 50418 50918 81096 81538 90742 91160 108936 109342 101413 101890 137246 137661 144226 144774 151736 152163 157821 158246 
50 1600 139732 140151 133717 134133 92800 93254 99055 99466 57901 58310 33896 34355 25160 25589 35310 35822 33518 33948 23851 24271 32296 33017 34086 34543 41396 41857 46628 47075 67738 68196 50933 51385 81550 81972 91173 91714 109354 109763 101902 102360 137673 138077 144786 145205 152175 152597 158258 158856 
51 1632 140163 140581 134145 134547 93266 93723 99478 100106 58325 58743 34385 34815 25601 26012 35835 36251 33960 34383 24284 24787 33030 33458 34556 34993 41870 42264 47087 47513 68209 68633 51398 51835 81985 82402 91726 92146 109775 110191 102372 102859 138089 138493 145217 145632 152609 153179 158868 159290 
52 1664 140625 141032 134595 134989 93775 94195 100150 100564 58804 59264 34881 35382 26056 26459 36296 36734 34432 34862 24874 25285 33505 33914 35040 35513 42311 42729 47570 47999 68678 69100 51879 52305 82445 82872 92189 92613 110244 110661 102905 103365 138536 138940 145680 146096 153222 153643 159333 159751 
53 1696 141044 141468 135001 135446 94207 94739 100577 100998 59280 59699 35394 35890 26471 26882 36746 37171 34875 35337 25297 25802 33926 34346 35525 35934 42741 43151 48013 48532 69112 69542 52319 52762 82884 83372 92627 93083 110673 111211 103377 103830 138952 139363 146108 146532 153656 154081 159763 160187 
54 1728 141480 142058 135459 135870 94752 95291 101010 101464 59711 60130 35902 36323 26894 27563 37184 37622 35349 35877 25814 26276 34358 34776 35946 36371 43163 43611 48544 48980 69554 69977 52775 53218 83385 83872 93095 93545 111224 111659 103842 104300 139375 139785 146545 146964 154094 154514 160199 160611 
55 1760 142070 142494 135883 136470 95312 95805 101479 101940 60142 60596 36346 36789 27576 27981 37634 38063 35892 36338 26288 26699 34790 35223 36390 36808 43623 44244 48992 49408 69989 70407 53240 53674 83886 84317 93557 94004 111671 112102 104312 104773 139797 140212 146976 147529 154528 154940 160623 161031 
56 1792 142539 142952 136516 136929 95850 96334 101993 102445 60660 61080 36847 37311 28029 28431 38107 38647 36384 36799 26747 27439 35270 35862 36861 37270 44293 44733 49452 49996 70458 70887 53719 54145 84360 84784 94054 94515 112164 112581 104822 105288 140255 140670 147572 147975 154983 155395 161074 161600 
57 1824 142965 143395 136941 137379 96346 96847 102457 102954 61092 61532 37324 37770 28443 28977 38659 39087 36812 37238 27453 27885 35874 36310 37283 37694 44745 45155 50008 50481 70899 71334 54158 54631 84796 85235 94527 94956 112594 113017 105300 105782 140682 141104 147988 148396 155407 155997 161612 162026 
58 1856 143408 143833 137391 137804 96859 97341 102966 103443 61544 61990 37784 38241 28989 29417 39099 39503 37251 37670 27897 28324 36322 36743 37706 38119 45168 45668 50496 50984 71347 71775 54643 55087 85247 85671 94970 95411 113029 113444 105795 106345 141116 141535 148409 148818 156009 156425 162038 162451 
59 1888 143845 144264 137816 138234 97353 97836 103460 103920 62003 62437 38258 38670 29431 29894 39515 39925 37682 38096 28338 28780 36757 37184 38136 38660 45681 46126 50996 51429 71787 72262 55099 55576 85683 86176 95423 95890 113456 113979 106358 106828 141547 142065 148831 149237 156438 156855 162463 162868 
60 1920 144312 144880 138279 138688 97884 98322 103967 104445 62493 62911 38724 39177 29947 30472 39976 40393 38143 38657 28828 29267 37231 37660 38756 39217 46170 46564 51478 51905 72320 72737 55623 56043 86219 86635 95942 96370 114038 114456 106881 107307 142113 142526 149281 149679 156900 157309 162911 163316 
61 1952 144892 145318 138700 139294 98335 98783 104457 104922 62923 63388 39189 39629 30484 30929 40406 40872 38669 39222 29279 29708 37673 38229 39230 39637 46577 47003 51921 52591 72749 73232 56055 56512 86647 87078 96382 96854 114469 114905 107322 107792 142538 142964 149691 150103 157321 157740 163328 163738 
62 1984 145330 145756 139306 139736 98795 99254 104934 105425 63402 63884 39646 40171 30941 31451 40884 41487 39234 39649 29720 30346 38243 38696 39649 40061 47016 47421 52607 53072 73244 73680 56527 57014 87090 87527 96866 97341 114917 115344 107804 108449 142976 143393 150115 150522 157752 158168 163753 164324 
63 2016 145768 146184 139750 140160 99266 99668 105442 105876 63897 64373 40183 40714 31463 31879 41500 41957 39661 40076 30358 30782 38709 39129 40075 40494 47433 47849 53084 53511 73692 74137 57031 57461 87540 87953 97357 97819 115357 115824 108468 108928 143405 143805 150534 150952 158180 158733 164336 164788 
