0 0 182648 183058 32157 32574 26129 26542 5754 6168 142498 142892 22891 23307 6035 6463 0 425 83286 83691 8030 8447 5195 5614 6487 6890 84336 84776 19235 19654 29812 30210 42435 42853 106854 107257 
1 32 183070 183487 32587 33037 26561 26986 6180 6614 142904 143432 23319 23763 6476 6977 437 925 83703 84104 8459 8893 5627 6081 6902 7307 84788 85267 19666 20091 30223 30676 42868 43300 107269 107680 
2 64 183499 183912 33051 33479 26998 27411 6626 7036 143446 143879 23776 24211 6989 7415 937 1408 84117 84638 8905 9324 6093 6515 7319 7722 85279 85718 20103 20591 30688 31099 43312 43739 107692 108101 
3 96 183924 184337 33499 33922 27423 27838 7049 7460 143902 144320 24225 24649 7429 7864 1421 1848 84650 85061 9338 9786 6527 6967 7734 8140 85730 86133 20603 21027 31113 31572 43751 44179 108114 108517 
4 128 184380 184787 33972 34402 27883 28297 7508 7946 144382 144791 24698 25120 7910 8324 1901 2335 85106 85515 9858 10286 7017 7428 8183 8583 86176 86604 21070 21477 31625 32084 44225 44644 108562 108962 
5 160 184799 185316 34414 34835 28311 28849 7958 8383 144803 145223 25132 25585 8337 8777 2347 2810 85527 85953 10298 10759 7440 7886 8595 9178 86616 87053 21490 21911 32097 32524 44656 45089 108974 109385 
6 192 185328 185738 34847 35272 28864 29281 8396 8816 145235 145673 25598 26058 8789 9196 2823 3256 85966 86396 10772 11231 7899 8320 9190 9594 87066 87630 21924 22344 32538 32958 45101 45527 109397 109866 
7 224 185750 186171 35287 35711 29293 29724 8831 9366 145687 146202 26073 26518 9208 9613 3271 3705 86408 86845 11243 11664 8332 8768 9606 10010 87642 88062 22356 22820 32970 33379 45539 45954 109878 110324 
8 256 186214 186629 35761 36173 29773 30206 9418 9838 146249 146662 26569 26979 9666 10070 3772 4189 86902 87490 11709 12120 8813 9268 10053 10447 88110 88521 22868 23269 33424 33843 46003 46414 110380 110820 
9 288 186641 187067 36186 36627 30219 30649 9851 10281 146674 147100 26992 27422 10085 10498 4205 4634 87504 87939 12132 12620 9280 9751 10459 10863 88534 88965 23281 23759 33855 34372 46428 46859 110833 111263 
10 320 187079 187497 36640 37173 30662 31098 10298 10738 147113 147546 27434 27847 10513 10920 4647 5068 87951 88373 12632 13053 9763 10185 10875 11299 88977 89400 23771 24181 34384 34807 46872 47298 111279 111724 
11 352 187509 187927 37186 37649 31110 31569 10758 11175 147559 147988 27860 28272 10934 11354 5081 5509 88385 88831 13067 13527 10197 10617 11311 11711 89412 89831 24193 24610 34819 35231 47313 47737 111737 112164 
12 384 187970 188388 37699 38113 31616 32081 11220 11629 148041 148458 28319 28841 11400 11968 5553 5963 88877 89273 13586 13993 10662 11105 11754 12233 89876 90459 24653 25060 35281 35672 47787 48409 112215 112637 
13 416 188400 188825 38125 38548 32094 32528 11641 12088 148471 149026 28853 29274 11980 12386 5975 6428 89285 89684 14006 14492 11118 11571 12246 12651 90471 90887 25072 25568 35684 36091 48421 48837 112652 113101 
14 448 188837 189258 38560 38977 32545 32976 12100 12516 149038 149453 29286 29702 12401 12842 6440 6851 89696 90313 14504 14938 11583 12097 12663 13067 90899 91301 25581 26010 36103 36505 48849 49256 113117 113530 
15 480 189270 189684 38992 39411 32995 33415 12528 12936 149466 149879 29714 30143 12859 13290 6865 7287 90326 90730 14951 15430 12109 12535 13079 13488 91313 91710 26022 26442 36517 36912 49269 49692 113543 113951 
16 512 189727 190134 39454 39972 33464 33876 12984 13391 149927 150333 30190 30618 13340 13752 7330 7747 90778 91185 15490 15907 12582 13025 13531 13959 91757 92175 26485 26903 36955 37352 49737 50147 113994 114403 
17 544 190146 190566 39984 40442 33888 34388 13405 13829 150345 150769 30636 31070 13765 14211 7760 8199 91197 91626 15921 16358 13037 13476 13971 14386 92187 92606 26915 27333 37364 37767 50160 50584 114415 114836 
18 576 190578 191023 40454 40861 34400 34822 13842 14263 150782 151200 31083 31574 14230 14774 8211 8655 91638 92043 16373 16806 13488 13961 14398 14943 92619 93127 27345 27759 37779 38180 50596 51098 114848 115396 
19 608 191037 191452 40873 41297 34836 35249 14275 14847 151214 151773 31586 32079 14786 15194 8667 9197 92056 92466 16826 17273 13973 14405 14955 15379 93139 93558 27771 28188 38192 38594 51121 51539 115408 115811 
20 640 191504 191913 41345 41800 35293 35713 14898 15302 151837 152257 32129 32571 15240 15657 9240 9661 92509 93118 17339 17763 14453 14919 15424 15850 93605 94030 28231 28777 38638 39033 51584 51995 115854 116255 
21 672 191925 192343 41813 42242 35725 36148 15317 15751 152272 152725 32584 33025 15672 16117 9673 10095 93131 93542 17778 18221 14931 15375 15862 16271 94042 94460 28789 29212 39045 39456 52008 52438 116267 116672 
22 704 192355 192768 42255 42780 36160 36574 15763 16189 152738 153152 33038 33476 16132 16562 10107 10525 93554 93962 18234 18680 15387 15820 16283 16702 94472 94928 29224 29638 39468 40091 52450 52870 116684 117106 
23 736 192780 193204 42792 43216 36586 37153 16202 16620 153165 153574 33489 33919 16577 17016 10538 10942 93974 94377 18692 19139 15833 16281 16714 17116 94941 95361 29650 30053 40103 40510 52883 53312 117118 117548 
24 768 193250 193841 43265 43714 37198 37650 16663 17067 153620 154025 33968 34401 17071 17583 10991 11399 94424 94832 19185 19590 16329 16762 17159 17655 95407 95916 30098 30510 40553 40948 53360 53867 117592 118201 
25 800 193854 194284 43727 44164 37662 38099 17079 17617 154041 154622 34415 34843 17595 18015 11411 11974 94844 95253 19604 20025 16775 17227 17667 18071 95928 96353 30523 30942 40960 41368 53879 54316 118213 118640 
26 832 194296 194724 44176 44614 38111 38534 17629 18042 154635 155064 34855 35277 18030 18436 11986 12402 95265 95867 20039 20459 17239 17672 18083 18521 96365 96782 30954 31559 41380 41805 54329 54753 118652 119071 
27 864 194736 195177 44627 45038 38546 38971 18054 18488 155076 155508 35290 35716 18448 18879 12414 12828 95880 96283 20473 20890 17684 18117 18533 18950 96795 97206 31575 32076 41817 42243 54771 55199 119083 119497 
28 896 195238 195660 45089 45633 39017 39435 18532 18947 155565 155983 35771 36176 18926 19364 12871 13282 96328 96724 20935 21342 18164 18651 19001 19402 97249 97678 32121 32568 42291 42786 55247 55664 119543 119951 
29 928 195672 196099 45646 46116 39447 39979 18963 19383 156005 156445 36189 36624 19380 19806 13294 13711 96736 97150 21354 21776 18663 19108 19415 19839 97690 98116 32581 33021 42800 43223 55676 56098 119964 120387 
30 960 196111 196557 46128 46542 39991 40439 19396 19818 156457 156888 36636 37175 19825 20393 13723 14133 97162 97580 21788 22255 19120 19556 19851 20462 98128 98672 33033 33473 43235 43641 56111 56682 120399 120991 
31 992 196569 197013 46554 46976 40458 40887 19830 20439 156901 157399 37189 37652 20405 20806 14145 14813 97592 98015 22267 22683 19568 19981 20475 21018 98684 99080 33486 33916 43653 44102 56701 57131 121003 121433 
32 1024 197056 197496 47023 47434 40931 41350 20485 21022 157451 157866 37703 38124 20849 21298 14860 15281 98061 98474 22726 23182 20025 20450 21068 21464 99125 99602 33960 34387 44153 44600 57178 57601 121486 121909 
33 1056 197508 197949 47446 47875 41363 41814 21038 21499 157881 158297 38136 38556 21310 21720 15293 15727 98486 98916 23194 23621 20462 20877 21477 21942 99614 100032 34399 34827 44612 45040 57613 58037 121921 122355 
34 1088 197961 198382 47887 48517 41826 42254 21512 21940 158309 158716 38568 38987 21732 22127 15739 16168 98931 99380 23634 24046 20889 21329 21955 22353 100044 100488 34839 35268 45052 45628 58049 58503 122367 122786 
35 1120 198394 198814 48532 48938 42266 42787 21958 22370 158729 159131 38999 39415 22139 22542 16180 16595 99393 99814 24058 24475 21341 21755 22367 22780 100500 100892 35280 35706 45641 46067 58515 58939 122798 123212 
36 1152 198857 199432 48983 49378 42839 43260 22413 22860 159174 159571 39462 40089 22591 23176 16642 17048 99870 100275 24518 24926 21804 22257 22826 23224 100938 101487 35753 36170 46116 46537 58982 59640 123258 123831 
37 1184 199444 199866 49390 49795 43272 43720 22872 23294 159583 160201 40101 40512 23188 23607 17060 17521 100289 100716 24938 25356 22269 22691 23236 23661 101499 101923 36183 36611 46549 46977 59652 60082 123843 124260 
38 1216 199878 200302 49807 50213 43732 44157 23306 23755 160213 160620 40524 40935 23619 24047 17533 17949 100728 101146 25368 25981 22703 23179 23673 24071 101935 102335 36623 37160 46991 47417 60094 60519 124272 124686 
39 1248 200314 200741 50225 50634 44177 44613 23767 24179 160633 161038 40947 41358 24059 24451 17961 18363 101163 101609 25993 26407 23191 23628 24084 24483 102348 102759 37174 37646 47430 47858 60531 60956 124698 125111 
40 1280 200785 201204 50682 51095 44663 45086 24226 24698 161081 161484 41402 41809 24495 24894 18408 18806 101702 102109 26455 26858 23677 24100 24527 24941 102804 103247 37691 38110 47912 48519 61000 61472 125154 125566 
41 1312 201216 201641 51108 51549 45098 45640 24712 25137 161496 161915 41821 42254 24906 25311 18818 19222 102123 102558 26870 27285 24112 24550 24953 25384 103259 103667 38122 38540 48533 48972 61484 61909 125578 125999 
42 1344 201653 202207 51562 51978 45652 46079 25150 25593 161927 162336 42266 42784 25324 25736 19234 19637 102570 103002 27297 27705 24562 24997 25396 26011 103679 104333 38552 38973 48986 49407 61921 62370 126011 126641 
43 1376 202219 202644 51995 52404 46091 46521 25606 26031 162350 162766 42797 43220 25748 26154 19649 20054 103014 103443 27717 28124 25009 25439 26023 26421 104345 104798 38985 39396 49419 49844 62382 62812 126653 127083 
44 1408 202687 203105 52453 52861 46567 46992 26078 26483 162821 163233 43269 43717 26200 26615 20098 20502 103494 103918 28167 28742 25492 25991 26465 26889 104844 105236 39442 39969 49891 50310 62855 63278 127128 127551 
45 1440 203117 203543 52874 53304 47006 47436 26495 26958 163248 163656 43730 44168 26628 27046 20514 21034 103931 104381 28754 29170 26004 26512 26901 27306 105248 105679 39981 40392 50323 50751 63290 63716 127563 128004 
46 1472 203555 203978 53317 53915 47448 47870 26970 27377 163674 164081 44182 44617 27058 27452 21046 21454 104396 104865 29182 29593 26524 26968 27318 27718 105691 106091 40404 40858 50763 51218 63728 64159 128016 128448 
47 1504 203990 204410 53928 54331 47882 48511 27390 27838 164093 164501 44636 45059 27464 27864 21467 21888 104880 105325 29605 30019 26980 27388 27730 28133 106105 106509 40870 41294 51230 51655 64171 64600 128460 128895 
48 1536 204453 205025 54378 54779 48559 48979 27881 28318 164544 164950 45115 45641 27912 28323 21932 22348 105380 105814 30066 30482 27431 27841 28177 28757 106555 107066 41337 41796 51700 52115 64643 65210 128945 129431 
49 1568 205037 205460 54792 55210 48991 49427 28332 28823 164962 165377 45653 46132 28337 28861 22360 22781 105827 106258 30494 30918 27853 28284 28769 29176 107079 107485 41808 42238 52128 52561 65222 65654 129446 129892 
50 1600 205472 205893 55222 55633 49439 49864 28836 29254 165389 165809 46144 46560 28880 29292 22795 23215 106271 106702 30930 31546 28296 28837 29189 29622 107497 107902 42250 42777 52573 52994 65666 66085 129904 130336 
51 1632 205905 206327 55645 56068 49876 50302 29267 29702 165821 166240 46573 46991 29309 29730 23227 23652 106715 107132 31558 31983 28850 29268 29636 30061 107914 108311 42789 43213 53006 53429 66097 66517 130348 130774 
52 1664 206370 206784 56118 56760 50354 50769 29749 30166 166292 166698 47044 47456 29781 30213 23699 24118 107179 107600 32026 32438 29317 29727 30115 30514 108354 108741 43257 43711 53472 53970 66560 66978 130824 131254 
53 1696 206796 207222 56772 57186 50781 51234 30178 30597 166710 167119 47468 47891 30228 30681 24131 24555 107613 108027 32450 32869 29740 30207 30526 30959 108754 109157 43724 44152 53982 54408 66990 67415 131267 131716 
54 1728 207234 207796 57198 57600 51246 51671 30609 31028 167131 167540 47904 48523 30696 31102 24567 24987 108040 108459 32881 33298 30220 30647 30971 31577 109169 109569 44166 44601 54420 54854 67427 67939 131728 132245 
