0 0 91828 92235 7700 8092 8054 8465 1183 1601 74770 75173 8521 8931 5663 6065 0 458 48775 49171 5468 5934 4579 4999 4065 4458 41232 41630 
1 32 92247 92662 8104 8507 8477 8894 1613 2030 75186 75591 8943 9361 6077 6488 470 912 49183 49629 5950 6402 5011 5432 4470 4918 41642 42050 
2 64 92674 93087 8519 8934 8906 9324 2043 2458 75605 76018 9374 9872 6500 7099 924 1535 49681 50119 6430 7083 5445 5865 4930 5334 42063 42476 
3 96 93099 93671 8946 9359 9336 9855 2473 2913 76036 76458 9884 10301 7111 7518 1547 1973 50142 50591 7095 7516 5877 6291 5346 5762 42490 42902 
4 128 93714 94117 9405 9875 9900 10308 2976 3386 76501 77045 10347 10759 7566 7976 2016 2454 50648 51062 7559 7974 6337 6754 5805 6203 42954 43500 
5 160 94129 94546 9887 10310 10320 10734 3398 3805 77057 77464 10772 11200 7988 8396 2466 2914 51081 51491 7986 8415 6766 7193 6215 6648 43512 43940 
6 192 94558 94966 10322 10732 10746 11172 3817 4312 77477 77887 11212 11628 8408 8813 2932 3374 51506 51911 8427 8844 7207 7634 6660 7101 43952 44361 
7 224 94978 95396 10744 11174 11184 11608 4324 4735 77899 78317 11640 12049 8825 9234 3403 3814 51930 52382 8856 9272 7646 8075 7113 7525 44373 44808 
8 256 95439 95864 11224 11631 11652 12069 4779 5195 78360 78762 12093 12647 9277 9676 3857 4315 52452 52904 9315 9853 8118 8533 7572 7979 44854 45265 
9 288 95876 96496 11643 12058 12081 12640 5208 5625 78774 79180 12659 13080 9688 10098 4327 4747 52916 53388 9865 10286 8545 9020 7992 8430 45278 45699 
10 320 96510 96934 12070 12634 12652 13074 5637 6051 79192 79755 13092 13515 10110 10513 4759 5170 53443 53880 10298 10717 9032 9454 8442 8855 45711 46294 
11 352 96946 97363 12646 13046 13086 13510 6063 6481 79767 80165 13527 13938 10525 10927 5182 5590 53893 54349 10729 11170 9466 9892 8867 9284 46306 46731 
12 384 97406 97824 13097 13512 13556 13978 6525 7086 80209 80604 13981 14392 10970 11371 5636 6040 54400 54816 11216 11635 9938 10355 9329 9923 46779 47186 
13 416 97836 98260 13524 13927 13990 14419 7098 7526 80616 81017 14404 14818 11383 11789 6052 6468 54828 55309 11648 12078 10367 10793 9935 10345 47199 47623 
14 448 98272 98694 13939 14344 14432 14858 7540 7959 81029 81429 14830 15417 11801 12206 6480 7073 55326 55745 12090 12650 10805 11227 10357 10757 47635 48054 
15 480 98706 99263 14356 14756 14870 15419 7971 8379 81441 81840 15429 15846 12218 12725 7085 7510 55764 56169 12666 13091 11239 11655 10770 11178 48067 48514 
16 512 99306 99712 14799 15194 15462 15873 8423 8831 81883 82277 15889 16343 12768 13169 7556 7976 56215 56634 13138 13552 11698 12111 11221 11619 48561 49048 
17 544 99724 100140 15206 15607 15885 16301 8843 9258 82289 82694 16355 16775 13181 13597 7989 8416 56651 57079 13565 13994 12123 12681 11631 12041 49061 49491 
18 576 100152 100561 15619 16018 16313 16726 9270 9845 82707 83109 16789 17209 13609 14019 8428 8852 57094 57525 14006 14418 12693 13114 12053 12645 49503 49925 
19 608 100573 100982 16030 16429 16738 17152 9857 10265 83123 83544 17221 17640 14031 14436 8864 9281 57537 58059 14431 14844 13126 13539 12657 13069 49937 50350 
20 640 101025 101433 16473 16867 17195 17608 10309 10724 83604 84002 17685 18299 14482 14886 9325 9848 58120 58546 14887 15461 13582 13995 13115 13514 50393 50805 
21 672 101445 101857 16879 17281 17620 18198 10736 11163 84014 84439 18311 18738 14898 15531 9860 10287 58563 58970 15473 15895 14007 14431 13526 13942 50817 51225 
22 704 101869 102279 17293 17686 18210 18625 11175 11584 84451 84868 18750 19162 15543 15948 10299 10721 58982 59434 15907 16346 14443 14861 13955 14361 51237 51893 
23 736 102291 102709 17700 18331 18637 19060 11596 12012 84881 85451 19174 19583 15962 16378 10733 11144 59446 59860 16358 16774 14873 15458 14376 14828 51905 52320 
