0 0 323701 324116 295449 295845 257511 257958 50873 51281 243676 244077 204921 205621 129793 130199 0 709 128884 129277 124714 125157 129573 129994 2637 3060 125617 126151 135674 136088 145222 145850 36044 36460 118123 118549 158838 159315 191995 192414 90731 91178 171401 171819 215287 215733 250397 250823 142532 142956 239239 239889 270326 270735 289359 289756 
1 32 324128 324548 295857 296260 257974 258393 51296 51989 244092 244506 205643 206141 130212 130660 721 1173 129289 129703 125169 125622 130006 130441 3072 3644 126163 126589 136100 136544 145862 146378 36472 36910 118561 119005 159327 159792 192430 192871 91190 91864 171831 172273 215745 216190 250836 251295 142968 143398 239902 240350 270749 271216 289768 290192 
2 64 324560 324978 296272 296938 258406 258838 52001 52423 244519 244937 206166 206757 130672 131087 1185 1623 129715 130127 125635 126096 130454 130871 3657 4128 126601 127073 136556 137216 146390 146817 36922 37353 119018 119444 159805 160252 192884 193317 91878 92310 172285 172728 216202 216633 251307 251738 143410 143829 240362 240806 271228 271636 290204 290597 
3 96 324990 325611 296950 297344 258856 259275 52435 52846 244950 245567 206780 207233 131101 131675 1636 2075 130141 130621 126109 126563 130883 131314 4143 4554 127085 127512 137228 137651 146832 147240 37365 37874 119456 119881 160267 160712 193329 193790 92324 92755 172742 173169 216645 217065 251750 252170 143841 144268 240818 241252 271648 272078 290609 291189 
4 128 325654 326064 297387 297783 259338 259795 52918 53360 245635 246037 207296 207750 131758 132172 2127 2553 130668 131068 126632 127112 131364 131803 4604 5020 127562 127990 137698 138124 147321 147727 37926 38359 119932 120370 160796 161296 193859 194303 92804 93219 173216 173710 217132 217551 252216 252633 144316 144736 241296 241738 272129 272548 291232 291625 
5 160 326076 326498 297795 298203 259812 260244 53373 53800 246049 246485 207774 208359 132184 132602 2566 3010 131080 131683 127125 127655 131815 132250 5032 5468 128002 128481 138137 138574 147739 148178 38371 38819 120384 120930 161308 161814 194316 194843 93231 93673 173724 174343 217564 218079 252645 253076 144748 145241 241750 242190 272560 272979 291637 292039 
6 192 326510 326924 298215 298675 260256 260683 53819 54283 246501 246933 208378 208825 132614 133030 3022 3624 131695 132158 127667 128086 132262 132738 5483 6011 128494 128964 138586 139038 148190 148832 38833 39267 120945 121350 161828 162268 194855 195333 93686 94106 174357 174857 218091 218532 253088 253509 145253 145840 242202 242655 272991 273398 292051 292446 
7 224 326936 327361 298687 299110 260699 261127 54296 54858 246947 247362 208837 209282 133043 133457 3636 4124 132173 132600 128101 128749 132750 133225 6024 6560 128982 129454 139050 139466 148845 149308 39281 39698 121368 121836 162280 162892 195348 195831 94123 94668 174873 175308 218544 218965 253521 254072 145852 146325 242667 243102 273410 273983 292458 292859 
8 256 327404 327825 299161 299732 261172 261592 54907 55392 247415 247829 209374 209918 133521 133928 4169 4569 132649 133054 128799 129240 133268 133718 6615 7089 129500 129962 139521 140087 149364 149826 39757 40184 121919 122338 162952 163428 195893 196387 94748 95206 175352 175792 219018 219424 254123 254529 146373 146861 243155 243592 274028 274444 292902 293304 
9 288 327842 328408 299747 300199 261604 262033 55404 55843 247844 248432 209930 210357 133941 134508 4581 5004 133067 133584 129252 129688 133730 134164 7101 7530 129974 130427 140100 140549 149838 150298 40196 40803 122353 123016 163440 163938 196399 196952 95218 95686 175805 176258 219436 219929 254541 254981 146873 147287 243606 244041 274456 274884 293316 293724 
10 320 328420 328858 300211 300651 262045 262700 55855 56315 248445 248869 210371 210855 134520 135015 5016 5448 133597 134033 129700 130115 134176 134627 7543 7949 130439 130926 140561 140979 150310 150749 40819 41260 123028 123445 163950 164406 196964 197420 95698 96185 176270 176697 219942 220403 254993 255432 147304 147804 244053 244480 274896 275315 293736 294141 
11 352 328871 329311 300663 301087 262712 263138 56337 56772 248881 249282 210872 211357 135028 135449 5460 5998 134045 134482 130127 130564 134639 135062 7961 8384 130938 131643 140992 141400 150761 151177 41272 41701 123457 123877 164419 164839 197441 197875 96197 96664 176711 177275 220415 220865 255444 255884 147816 148233 244492 244927 275327 275756 294153 294557 
