0 0 272453 272867 272729 273139 34194 34839 44243 44643 212615 213037 208839 209233 0 465 6156 6582 116134 116572 119901 120321 10028 10438 14887 15420 104570 105036 107814 108242 39651 40059 40044 40536 111185 111622 109166 109654 92712 93119 92207 92615 159430 159850 161566 161998 
1 32 272879 273303 273151 273570 34851 35278 44659 45069 213049 213486 209245 209646 478 942 6595 7188 116584 117024 120333 120758 10450 10880 15433 15899 105048 105491 108254 108700 40071 40571 40549 40977 111635 112079 109667 110096 93131 93717 92627 93046 159862 160318 162011 162443 
2 64 273315 273733 273582 273997 35290 35712 45082 45510 213515 213947 209658 210060 954 1525 7200 7661 117036 117465 120770 121197 10892 11307 15913 16426 105507 105977 108716 109174 40583 41056 40993 41447 112091 112494 110109 110536 93730 94211 93058 93649 160330 160782 162455 162873 
3 96 273745 274162 274009 274424 35724 36146 45524 46133 213968 214417 210072 210475 1537 1997 7673 8126 117478 117905 121209 121631 11320 11753 16439 16864 105996 106496 109189 109657 41075 41537 41462 41864 112506 113189 110551 111080 94224 94649 93661 94075 160800 161266 162887 163368 
4 128 274205 274620 274467 274879 36194 36623 46188 46638 214474 214917 210518 211058 2048 2495 8193 8622 117949 118387 121712 122144 11806 12265 16913 17349 106566 107041 109703 110124 41598 42010 41911 42322 113235 113634 111141 111555 94711 95127 94121 94533 161322 161740 163429 163835 
5 160 274632 275055 274891 275340 36637 37087 46654 47130 214929 215347 211071 211499 2512 2984 8634 9073 118399 118872 122158 122684 12281 12727 17362 17795 107053 107625 110136 110596 42023 42453 42335 42745 113647 114073 111567 112009 95140 95563 94545 94965 161752 162191 163847 164272 
6 192 275067 275487 275353 275766 37109 37741 47142 47545 215359 215771 211512 211931 2996 3508 9086 9771 118884 119325 122696 123134 12739 13177 17808 18246 107637 108067 110608 111076 42465 42881 42758 43456 114085 114494 112021 112510 95576 96013 94977 95399 162203 162634 164286 164743 
7 224 275499 275915 275778 276177 37754 38187 47557 47954 215783 216204 211954 212369 3521 4198 9783 10352 119338 119777 123146 123563 13191 13635 18258 18726 108080 108508 111091 111530 42893 43425 43468 43881 114513 114938 112522 113177 96026 96431 95414 95827 162646 163069 164763 165193 
8 256 275958 276373 276221 276625 38242 38674 48003 48404 216252 216675 212420 212825 4252 4691 10412 10828 119834 120255 123610 124013 13682 14118 18771 19200 108571 109000 111586 112014 43495 43908 43925 44417 114993 115393 113220 113641 96475 96868 95870 96392 163115 163564 165254 165675 
9 288 276385 276812 276639 277052 38702 39169 48417 48947 216687 217125 212837 213243 4704 5153 10840 11256 120268 120708 124025 124511 14134 14580 19213 19648 109013 109454 112026 112560 43920 44362 44429 44846 115405 116078 113654 114087 96881 97355 96405 96815 163578 164027 165688 166115 
