0 0 0 82 
1 32 129 205 
2 64 251 327 
3 96 372 448 
4 128 508 590 
5 160 637 713 
6 192 759 835 
7 224 880 956 
8 256 1016 1098 
9 288 1145 1221 
10 320 1267 1343 
11 352 1388 1464 
12 384 1524 1606 
13 416 1653 1729 
14 448 1775 1851 
15 480 1896 1972 
16 512 2032 2114 
17 544 2161 2237 
18 576 2283 2359 
19 608 2404 2480 
20 640 2540 2622 
21 672 2669 2745 
22 704 2791 2867 
23 736 2912 2988 
24 768 3048 3130 
25 800 3177 3253 
26 832 3299 3375 
27 864 3420 3496 
28 896 3556 3638 
29 928 3685 3761 
30 960 3807 3883 
31 992 3928 4004 
32 1024 4064 4146 
33 1056 4193 4269 
34 1088 4315 4391 
35 1120 4436 4512 
36 1152 4572 4654 
37 1184 4701 4777 
38 1216 4823 4899 
39 1248 4944 5020 
40 1280 5080 5162 
41 1312 5209 5285 
42 1344 5331 5407 
43 1376 5452 5528 
44 1408 5588 5670 
45 1440 5717 5793 
46 1472 5839 5915 
47 1504 5960 6036 
48 1536 6096 6178 
49 1568 6225 6301 
50 1600 6347 6423 
51 1632 6468 6544 
52 1664 6604 6686 
53 1696 6733 6809 
54 1728 6855 6931 
55 1760 6976 7052 
56 1792 7112 7194 
57 1824 7241 7317 
58 1856 7363 7439 
59 1888 7484 7560 
60 1920 7620 7702 
61 1952 7749 7825 
62 1984 7871 7947 
63 2016 7992 8068 
64 2048 8128 8210 
65 2080 8257 8333 
66 2112 8379 8455 
67 2144 8500 8576 
68 2176 8636 8718 
69 2208 8765 8841 
70 2240 8887 8963 
71 2272 9008 9084 
72 2304 9144 9226 
73 2336 9273 9349 
74 2368 9395 9471 
75 2400 9516 9592 
76 2432 9652 9734 
77 2464 9781 9857 
78 2496 9903 9979 
79 2528 10024 10100 
80 2560 10160 10242 
81 2592 10289 10365 
82 2624 10411 10487 
83 2656 10532 10608 
84 2688 10668 10750 
85 2720 10797 10873 
86 2752 10919 10995 
87 2784 11040 11116 
88 2816 11176 11258 
89 2848 11305 11381 
90 2880 11427 11503 
91 2912 11548 11624 
92 2944 11684 11766 
93 2976 11813 11889 
94 3008 11935 12011 
95 3040 12056 12132 
96 3072 12192 12274 
97 3104 12321 12397 
98 3136 12443 12519 
99 3168 12564 12640 
100 3200 12700 12782 
101 3232 12829 12905 
102 3264 12951 13027 
103 3296 13072 13148 
104 3328 13208 13290 
105 3360 13337 13413 
106 3392 13459 13535 
107 3424 13580 13656 
108 3456 13716 13798 
109 3488 13845 13921 
110 3520 13967 14043 
111 3552 14088 14164 
112 3584 14224 14306 
113 3616 14353 14429 
114 3648 14475 14551 
115 3680 14596 14672 
116 3712 14732 14814 
117 3744 14861 14937 
118 3776 14983 15059 
119 3808 15104 15180 
120 3840 15240 15322 
121 3872 15369 15445 
122 3904 15491 15567 
123 3936 15612 15688 
124 3968 15748 15830 
125 4000 15877 15953 
126 4032 15999 16075 
127 4064 16120 16196 
128 4096 16256 16338 
129 4128 16385 16461 
130 4160 16507 16583 
131 4192 16628 16704 
132 4224 16764 16846 
133 4256 16893 16969 
134 4288 17015 17091 
135 4320 17136 17212 
136 4352 17272 17354 
137 4384 17401 17477 
138 4416 17523 17599 
139 4448 17644 17720 
140 4480 17780 17862 
141 4512 17909 17985 
142 4544 18031 18107 
143 4576 18152 18228 
144 4608 18288 18370 
145 4640 18417 18493 
146 4672 18539 18615 
147 4704 18660 18736 
148 4736 18796 18878 
149 4768 18925 19001 
150 4800 19047 19123 
151 4832 19168 19244 
152 4864 19304 19386 
153 4896 19433 19509 
154 4928 19555 19631 
155 4960 19676 19752 
156 4992 19812 19894 
157 5024 19941 20017 
158 5056 20063 20139 
159 5088 20184 20260 
160 5120 20320 20402 
161 5152 20449 20525 
162 5184 20571 20647 
163 5216 20692 20768 
164 5248 20828 20910 
165 5280 20957 21033 
166 5312 21079 21155 
167 5344 21200 21276 
168 5376 21336 21418 
169 5408 21465 21541 
170 5440 21587 21663 
171 5472 21708 21784 
172 5504 21844 21926 
173 5536 21973 22049 
174 5568 22095 22171 
175 5600 22216 22292 
176 5632 22352 22434 
177 5664 22481 22557 
178 5696 22603 22679 
179 5728 22724 22800 
180 5760 22860 22942 
181 5792 22989 23065 
182 5824 23111 23187 
183 5856 23232 23308 
184 5888 23368 23450 
185 5920 23497 23573 
186 5952 23619 23695 
187 5984 23740 23816 
188 6016 23876 23958 
189 6048 24005 24081 
190 6080 24127 24203 
191 6112 24248 24324 
