0 0 44945 45363 45705 46122 0 415 9118 9506 44116 44639 46475 46870 4 420 5176 5673 41486 41934 35667 36295 
1 32 45375 45804 46134 46557 427 855 9518 9918 44651 45066 46882 47416 432 868 5687 6137 41946 42397 36307 36729 
2 64 45816 46238 46569 46988 867 1290 9930 10329 45078 45488 47428 47857 880 1301 6149 6568 42409 42862 36742 37158 
3 96 46250 46673 47000 47431 1302 1726 10341 10739 45500 45909 47870 48286 1313 1733 6580 7000 42878 43314 37170 37590 
4 128 46716 47136 47483 47899 1770 2193 10782 11217 45952 46354 48329 48739 1778 2200 7053 7507 43373 43793 37635 38047 
5 160 47148 47597 47911 48334 2205 2759 11229 11628 46366 46781 48751 49166 2212 2904 7519 7960 43805 44254 38060 38482 
6 192 47609 48032 48346 48765 2771 3249 11640 12093 46793 47203 49178 49591 2916 3340 7973 8414 44266 44755 38495 39083 
7 224 48044 48463 48778 49184 3261 3676 12105 12502 47215 47637 49603 50014 3352 3844 8426 8839 44767 45189 39095 39502 
8 256 48506 48925 49227 49630 3720 4131 12546 12970 47680 48099 50058 50468 3887 4350 8882 9291 45232 45648 39545 39954 
9 288 48937 49363 49642 50298 4143 4561 12982 13401 48111 48542 50480 50894 4362 4856 9303 9722 45660 46086 39967 40375 
10 320 49375 49799 50310 50712 4573 4990 13413 13963 48554 48977 50906 51317 4868 5297 9734 10147 46098 46518 40388 40813 
11 352 49811 50398 50724 51126 5002 5601 13975 14366 48989 49414 51329 51745 5309 5760 10159 10574 46530 46947 40825 41230 
12 384 50443 50860 51170 51571 5644 6078 14409 14827 49457 49875 51790 52183 5803 6225 10617 11142 46990 47554 41274 41859 
13 416 50872 51303 51583 51988 6090 6509 14839 15238 49887 50411 52195 52600 6237 6710 11154 11567 47566 47988 41871 42281 
14 448 51315 51744 52000 52405 6521 6942 15250 15657 50423 50846 52612 53072 6722 7147 11579 11991 48000 48417 42294 42700 
15 480 51756 52181 52417 52829 6954 7376 15669 16072 50858 51269 53084 53486 7159 7638 12003 12421 48429 48853 42712 43137 
16 512 52226 52648 52872 53286 7419 7839 16120 16729 51318 51730 53530 53927 7681 8096 12464 12873 48896 49313 43180 43600 
17 544 52660 53139 53298 53719 7851 8375 16741 17149 51742 52155 53939 54348 8108 8564 12885 13306 49325 49754 43612 44037 
18 576 53151 53575 53731 54148 8387 8855 17161 17560 52167 52582 54360 54761 8576 9000 13318 13877 49766 50395 44051 44632 
19 608 53587 54012 54160 54575 8867 9292 17574 17982 52594 53010 54773 55183 9012 9481 13889 14311 50407 50833 44644 45062 
20 640 54056 54475 54618 55029 9336 9754 18027 18430 53053 53456 55226 55633 9524 9940 14354 14772 50877 51295 45105 45522 
21 672 54487 54916 55041 55462 9766 10194 18442 18860 53468 53881 55645 56060 9952 10380 14784 15207 51307 51732 45534 45955 
22 704 54928 55351 55474 55903 10206 10628 18873 19483 53893 54295 56072 56484 10392 10813 15219 15638 51745 52174 45967 46385 
23 736 55363 55956 55915 56318 10640 11268 19495 19893 54307 54731 56496 56908 10825 11271 15650 16069 52188 52605 46397 46800 
24 768 56002 56416 56361 56761 11312 11742 19936 20337 54774 55188 56951 57357 11316 11783 16112 16688 52649 53130 46844 47402 
25 800 56428 56854 56773 57177 11754 12177 20349 20764 55200 55629 57369 57784 11795 12228 16700 17122 53142 53560 47414 47828 
26 832 56866 57283 57189 57594 12189 12602 20777 21185 55641 56060 57796 58209 12240 12679 17134 17551 53572 53995 47840 48249 
27 864 57297 57716 57606 58010 12614 13032 21197 21609 56072 56495 58221 58633 12691 13117 17563 17979 54007 54429 48261 48668 
28 896 57760 58173 58053 58604 13075 13487 21654 22059 56538 56959 58677 59082 13160 13583 18023 18427 54472 54888 48711 49113 
29 928 58185 58728 58616 59030 13499 13918 22072 22490 56971 57396 59094 59508 13595 14116 18439 18856 54900 55329 49125 49537 
30 960 58741 59162 59042 59452 13930 14362 22503 22913 57408 57833 59520 59930 14128 14568 18868 19449 55341 55953 49549 49954 
31 992 59174 59571 59464 59887 14374 14798 22925 23336 57845 58249 59942 60354 14580 14993 19461 19877 55965 56387 49966 50391 
32 1024 59614 60010 59931 60349 14842 15278 23380 23778 58292 58726 60399 60803 15036 15448 19920 20334 56432 56841 50434 50856 
33 1056 60022 60417 60361 60788 15290 15777 23790 24197 58738 59144 60815 61231 15460 15877 20346 20760 56853 57282 50868 51296 
34 1088 60429 60828 60800 61222 15789 16218 24209 24613 59156 59562 61243 61655 15889 16356 20772 21182 57294 57710 51308 51741 
35 1120 60840 61423 61234 61651 16230 16883 24626 25164 59574 59979 61667 62083 16368 16886 21194 21606 57723 58141 51753 52179 
36 1152 61466 61859 61695 62113 16926 17347 25207 25606 60029 60428 62129 62537 16934 17350 21650 22055 58188 58663 52225 52644 
37 1184 61871 62272 62125 62550 17359 17793 25618 26069 60440 60849 62549 62971 17362 17818 22067 22486 58675 59095 52656 53089 
38 1216 62284 62678 62562 62984 17805 18231 26081 26483 60861 61501 62983 63401 17830 18244 22498 22910 59107 59522 53101 53529 
39 1248 62690 63089 62996 63410 18243 18676 26495 26898 61513 61929 63413 63829 18256 18680 22922 23323 59534 59941 53541 53957 
40 1280 63132 63521 63453 63866 18719 19143 26941 27337 61974 62383 63872 64286 18727 19146 23367 23761 59984 60395 54001 54410 
41 1312 63533 63938 63879 64298 19155 19723 27349 27946 62395 62814 64299 64720 19158 19727 23773 24183 60407 60829 54422 54840 
42 1344 63950 64346 64310 64726 19735 20165 27958 28360 62826 63237 64733 65151 19740 20168 24195 24602 60842 61498 54852 55264 
43 1376 64358 64755 64738 65158 20177 20605 28372 28768 63249 63664 65163 65577 20180 20629 24614 25061 61510 61919 55276 55888 
44 1408 64798 65193 65201 65614 20651 21065 28811 29204 63711 64204 65620 66026 20672 21086 25104 25503 61962 62367 55932 56339 
45 1440 65205 65606 65627 66046 21077 21513 29216 29620 64216 64637 66038 66455 21098 21540 25515 25921 62379 62799 56351 56762 
46 1472 65618 66017 66058 66474 21525 21952 29632 30035 64650 65065 66467 67027 21552 21978 25933 26337 62811 63226 56774 57190 
