0 0 311132 311545 311246 311642 0 420 16610 17481 234121 234547 230502 230948 10875 11290 17329 17803 143907 144535 164195 164957 24526 24945 24144 24571 142025 142434 145730 146188 58777 59234 57287 57718 152686 153108 159282 159715 111556 112004 116689 117132 208740 209174 208186 208604 154537 154988 164007 164429 275734 276158 273135 273551 
1 32 311557 312142 311654 312260 432 989 17507 18309 234561 235136 230962 231432 11305 11733 17815 18254 144577 145434 164975 165436 24957 25433 24583 25082 142446 142950 146200 146850 59246 59757 57730 58185 153120 153546 159728 160187 112016 112625 117144 117633 209186 209650 208617 209066 155000 155422 164441 164867 276170 276603 273564 274008 
2 64 312154 312572 312272 312697 1001 1614 18350 18887 235148 235554 231444 231907 11745 12158 18266 18796 145472 146250 165475 166157 25445 25889 25095 25512 142962 143381 146862 147349 59769 60220 58197 58771 153560 154001 160199 160644 112637 113050 117647 118328 209663 210137 209079 209592 155434 155859 164879 165299 276615 277041 274020 274430 
3 96 312584 313004 312709 313106 1627 2070 18905 19410 235566 236002 231920 232441 12170 12615 18808 19264 146265 147221 166199 166830 25901 26321 25525 25942 143393 143991 147361 147787 60232 60718 58785 59258 154013 154444 160656 161141 113062 113481 118342 118794 210153 210628 209604 210099 155872 156293 165311 165739 277053 277475 274442 274910 
4 128 313050 313460 313154 313570 2125 2554 19508 19965 236051 236489 232486 232951 12677 13174 19311 19744 147907 148863 166904 167457 26370 26788 25992 26401 144039 144439 147834 148256 60762 61457 59330 59767 154496 154917 161272 161713 113525 113936 118854 119298 210681 211105 210171 210611 156337 156747 165782 166204 277519 277942 274956 275378 
5 160 313472 313892 313582 313992 2566 3004 19981 20457 236501 237018 232963 233410 13186 13712 19757 20193 148908 149664 167480 168014 26800 27390 26413 26830 144451 144886 148268 148692 61469 61891 59779 60244 154929 155429 161725 162161 113949 114361 119310 119826 211117 211590 210623 211106 156759 157187 166216 166773 277955 278382 275390 275808 
6 192 313904 314318 314004 314407 3018 3506 20474 20990 237030 237494 233422 233861 13724 14164 20205 20664 149704 150374 168026 168823 27402 27973 26842 27425 144899 145316 148705 149194 61903 62310 60256 60720 155442 155877 162173 162612 114373 114797 119838 120322 211602 212025 211118 211568 157199 157617 166785 167203 278394 278818 275820 276230 
7 224 314331 314927 314419 314824 3522 3957 21032 21781 237508 238046 233874 234295 14177 14610 20677 21092 150400 151190 168853 169891 27986 28519 27437 27913 145331 145746 149209 149707 62322 62729 60732 61406 155891 156376 162625 163062 114809 115494 120334 120774 212038 212465 211581 212008 157629 158248 167215 167624 278830 279260 276242 276660 
8 256 314974 315392 314867 315267 4009 4494 21872 22421 238120 238552 234342 234786 14659 15074 21138 21708 151255 152617 170113 170955 28575 29015 27962 28370 145799 146217 149754 150179 62773 63178 61449 61862 156424 156846 163110 163535 115543 115979 120834 121279 212586 213015 212059 212522 158294 158696 167667 168074 279305 279745 276703 277120 
9 288 315404 315835 315279 315687 4507 4958 22435 22927 238565 239013 234799 235315 15086 15522 21721 22161 152631 153098 170991 171720 29027 29470 28384 28831 146229 146916 150191 150636 63190 63611 61874 62310 156858 157303 163549 164100 115991 116434 121291 121737 213027 213530 212535 213027 158708 159136 168086 168505 279757 280189 277132 277555 
10 320 315847 316271 315699 316102 4971 5412 22940 23486 239025 239436 235327 235798 15535 16094 22173 22590 153115 153569 171746 172545 29483 30111 28843 29260 146929 147402 150648 151065 63623 64258 62323 62739 157315 157747 164112 164572 116446 116875 121749 122188 213542 213989 213039 213462 159148 159557 168517 168928 280201 280738 277567 277987 
11 352 316283 316709 316114 316516 5426 5873 23521 24023 239458 239970 235814 236245 16118 16575 22610 23056 153603 154066 172560 173014 30125 30557 29273 29738 147415 147836 151077 151487 64270 64674 62751 63169 157760 158357 164584 165006 116894 117349 122200 122622 214001 214457 213474 213892 159572 159981 168940 169364 280751 281211 277999 278418 
12 384 316753 317176 316559 316958 5929 6367 24149 24658 240110 240536 236289 236764 16619 17095 23122 23601 154175 154791 173163 173828 30603 31026 29806 30284 147888 148299 151534 151936 64717 65115 63227 63651 158417 158889 165054 165491 117397 117828 122670 123090 214503 214936 213945 214361 160025 160436 169407 169862 281273 281695 278462 278880 
13 416 317188 317830 316970 317378 6380 6856 24670 25151 240554 241020 236776 237214 17108 17549 23613 24057 154812 155415 173844 174541 31039 31486 30298 30848 148311 148781 151949 152505 65127 65648 63663 64192 158901 159348 165503 165929 117845 118361 123103 123543 214948 215416 214374 214827 160448 161062 169874 170290 281707 282138 278893 279324 
14 448 317842 318267 317390 317988 6868 7433 25169 25656 241045 241515 237226 237650 17561 17988 24069 24554 155427 155925 174555 175412 31498 31951 30860 31379 148793 149201 152517 152933 65660 66108 64205 64634 159362 159849 165941 166362 118374 118875 123555 124117 215428 215855 214839 215316 161074 161500 170302 170744 282151 282581 279337 279763 
15 480 318279 318695 318000 318422 7445 7867 25678 26100 241530 242008 237662 238100 18000 18417 24568 25068 155937 156401 175424 175911 31963 32384 31391 31808 149213 149677 152947 153437 66120 66535 64646 65068 159861 160310 166375 166833 118887 119317 124129 124541 215869 216354 215329 215752 161512 161938 170756 171179 282593 283028 279775 280184 
