0 0 340150 340563 315912 316307 279762 280200 27812 28470 277180 277637 235726 236234 138387 138801 0 437 143720 144128 148205 148692 145228 145655 286 694 146793 147243 149285 149764 155671 156080 23412 23853 147016 147465 171265 171681 180945 181424 78390 78844 166724 167219 210832 211251 232295 232716 137211 137628 223023 223447 261875 262304 293844 294244 173618 174029 285283 285719 311305 311724 327037 327548 
1 32 340575 340994 316319 316744 280214 280741 28482 28906 277652 278142 236254 236762 138814 139430 449 876 144141 144575 148705 149143 145668 146284 707 1188 147255 147670 149777 150207 156093 156580 23867 24328 147477 148002 171694 172136 181436 182159 78856 79274 167231 167917 211265 211755 232728 233344 137641 138077 223459 223895 262317 262747 294256 294682 174041 174478 285731 286160 311736 312145 327561 328007 
2 64 341006 341421 316756 317200 280794 281266 28921 29382 278156 278587 236778 237285 139442 139884 891 1333 144587 145114 149155 149585 146296 146783 1200 1614 147683 148114 150220 150814 156592 157155 24340 24775 148014 148509 172148 172584 182172 182603 79287 79734 167931 168377 211767 212282 233356 233773 138090 138517 223907 224370 262759 263168 294694 295146 174491 174919 286172 286594 312157 312564 328019 328468 
3 96 341433 341854 317212 317695 281281 281777 29406 29868 278603 279072 237297 237753 139896 140385 1345 1803 145129 145641 149598 150020 146795 147279 1626 2045 148126 148590 150832 151342 157170 157674 24787 25213 148523 149030 172596 173039 182619 183092 79759 80234 168389 168818 212296 212739 233786 234211 138529 138956 224382 224873 263180 263599 295158 295562 174931 175350 286606 287023 312577 312981 328480 328930 
4 128 341899 342307 317742 318189 281839 282287 29950 30606 279174 279647 237831 238277 140430 140917 1860 2283 145717 146150 150084 150763 147332 147941 2090 2488 148756 149157 151386 151806 157742 158164 25263 25772 149075 149507 173088 173618 183140 183557 80287 80702 168867 169304 212784 213459 234257 234708 138999 139466 224933 225404 263642 264042 295612 296149 175394 175814 287068 287500 313026 313429 328981 329400 
5 160 342319 342736 318201 318599 282306 282777 30618 31286 279659 280122 238299 239059 140930 141427 2296 2871 146162 146600 150775 151205 147953 148399 2500 2953 149170 149631 151818 152268 158177 158603 25786 26433 149522 149962 173630 174082 183569 184013 80719 81167 169316 169760 213471 213914 234720 235147 139478 139907 225416 225917 264054 264552 296161 296612 175826 176483 287512 287942 313441 313853 329414 329842 
6 192 342748 343160 318611 319027 282812 283236 31298 31742 280136 280609 239074 239564 141440 141880 2884 3452 146612 147051 151217 151639 148411 148905 2967 3516 149643 150063 152280 152761 158615 159242 26445 26928 149974 150386 174095 174525 184025 184448 81179 81610 169774 170218 213926 214369 235159 235609 139919 140340 225930 226388 264564 264976 296624 297072 176495 176907 287955 288384 313865 314278 329854 330439 
7 224 343174 343595 319039 319449 283293 283725 31755 32221 280630 281043 239582 240027 141893 142329 3465 3900 147064 147521 151651 152122 148917 149428 3533 3969 150079 150502 152773 153179 159255 159664 26941 27400 150399 150857 174537 174962 184460 184980 81623 82058 170230 170787 214381 214797 235622 236211 140353 140766 226404 226918 264988 265412 297084 297513 176919 177338 288396 288811 314290 314739 330451 330870 
8 256 343642 344058 319492 319892 283770 284198 32270 32722 281150 281756 240083 240539 142404 142872 3956 4438 147566 148064 152170 152594 149478 149980 4063 4599 150550 150969 153254 153786 159710 160119 27454 27904 150946 151373 175066 175507 185063 185507 82101 82616 170835 171261 214847 215272 236272 236681 140809 141224 226991 227725 265458 265880 297574 297978 177381 177795 288862 289291 314784 315193 330914 331329 
9 288 344070 344500 319904 320311 284211 284662 32734 33172 281771 282180 240564 241003 142885 143389 4450 4898 148076 148569 152607 153043 149992 150479 4612 5055 150981 151418 153799 154284 160131 160551 27916 28519 151385 151837 175522 175973 185519 185949 82638 83118 171274 171716 215285 215705 236694 237250 141237 141668 227737 228198 265892 266329 297990 298419 177807 178227 289304 289739 315206 315688 331341 331771 
10 320 344512 344933 320323 320726 284674 285147 33185 33629 282192 282589 241019 241467 143401 143852 4910 5352 148582 149080 153055 153729 150491 150960 5069 5758 151430 151888 154296 154708 160563 161033 28531 29012 151852 152286 175985 176531 185961 186393 83132 83619 171728 172198 215718 216389 237262 237714 141680 142293 228210 228694 266341 266779 298431 298922 178239 178658 289752 290309 315700 316102 331783 332199 
11 352 344947 345367 320738 321142 285165 285708 33655 34217 282601 283011 241488 241954 143864 144278 5364 5877 149099 149515 153741 154252 150974 151472 5776 6227 151900 152332 154724 155127 161047 161518 29024 29442 152298 152742 176543 177075 186406 186845 83634 84080 172210 172651 216404 216885 237727 238169 142310 142736 228706 229151 266793 267471 298935 299360 178670 179237 290321 290744 316114 316514 332211 332631 
12 384 345413 345834 321185 321584 285770 286254 34278 34717 283064 283466 242092 242695 144417 145016 5923 6399 149574 149987 154304 154723 151535 151989 6333 6742 152381 152809 155234 155671 161606 162192 29488 29902 152786 153208 177125 177552 186895 187342 84136 84582 172696 173135 216949 217373 238217 238674 142780 143194 229201 229647 267523 267959 299416 299820 179280 179702 290790 291226 316559 316964 332674 333084 
