0 0 34644 35061 28761 29173 26356 26775 30664 31073 27813 28226 20071 20487 5386 5821 8892 9316 0 420 10 425 4454 4913 6959 7382 3946 4374 10311 10735 21927 22344 25657 26056 
1 32 35073 35644 29185 29606 26787 27292 31085 31493 28238 28660 20499 20933 5848 6314 9328 9749 433 984 437 862 4925 5350 7394 7847 4386 5004 10747 11179 22357 22786 26068 26471 
2 64 35656 36075 29618 30106 27304 27720 31505 31903 28676 29096 20945 21349 6329 6758 9761 10183 996 1509 875 1379 5362 5776 7863 8330 5016 5458 11191 11623 22798 23217 26483 26888 
3 96 36089 36508 30128 30549 27733 28212 31918 32328 29108 29520 21373 21803 6778 7203 10195 10646 1521 1967 1391 1814 5789 6205 8342 8778 5470 5901 11635 12064 23229 23649 26900 27305 
4 128 36552 36968 30600 31016 28258 28673 32375 32931 29563 30096 21850 22250 7265 7900 10697 11156 2012 2433 1860 2346 6249 6657 8822 9244 5944 6369 12108 12528 23692 24108 27349 27749 
5 160 36980 37412 31029 31450 28685 29112 32943 33351 30109 30530 22265 22704 7912 8338 11171 11668 2445 2880 2358 2788 6669 7100 9256 9681 6381 6824 12540 12974 24121 24590 27762 28174 
6 192 37424 37850 31462 31883 29124 29542 33364 33777 30542 30956 22716 23137 8350 8793 11686 12140 2892 3351 2800 3284 7112 7770 9693 10115 6836 7281 12986 13466 24602 25019 28186 28593 
7 224 37862 38398 31895 32315 29554 30097 33789 34214 30968 31387 23149 23574 8808 9244 12158 12577 3364 3800 3296 3719 7782 8189 10127 10564 7293 7822 13478 13913 25031 25432 28605 29019 
8 256 38444 38862 32370 32873 30144 30555 34262 34657 31432 31854 23632 24034 9305 9752 12681 13334 3847 4280 3762 4194 8232 8638 10614 11037 7867 8337 13958 14380 25476 25879 29062 29472 
9 288 38874 39299 32886 33320 30567 30985 34669 35072 31866 32295 24046 24592 9764 10205 13346 13766 4292 4728 4206 4629 8650 9063 11049 11481 8350 8811 14393 14828 25893 26303 29484 30082 
10 320 39313 39736 33333 33752 30997 31412 35085 35693 32308 32806 24607 25026 10217 10660 13778 14221 4740 5163 4641 5102 9075 9492 11495 11926 8823 9274 14841 15271 26315 26721 30094 30508 
11 352 39748 40163 33764 34169 31427 31842 35705 36129 32818 33246 25038 25457 10672 11112 14236 14740 5175 5629 5114 5513 9504 9916 11938 12388 9286 9724 15283 15739 26733 27280 30520 30932 
12 384 40208 40621 34217 34634 31887 32298 36174 36602 33295 33723 25505 25916 11171 11627 14791 15268 5677 6089 5560 6030 9964 10529 12445 12901 9770 10191 15786 16291 27325 27726 30976 31389 
13 416 40633 41059 34647 35074 32310 32851 36615 37034 33735 34177 25929 26349 11645 12169 15280 15734 6101 6553 6042 6464 10541 10944 12913 13446 10203 10665 16303 16758 27739 28225 31401 31822 
14 448 41071 41490 35086 35664 32864 33284 37046 37450 34189 34619 26364 26783 12181 12611 15750 16192 6565 6985 6477 6932 10956 11362 13458 13977 10677 11119 16771 17198 28237 28644 31834 32250 
15 480 41502 41922 35676 36099 33298 33727 37465 37883 34631 35051 26796 27289 12623 13051 16210 16792 6997 7481 6944 7368 11374 11777 13989 14446 11132 11613 17210 17632 28656 29078 32262 32799 
16 512 41965 42384 36145 36557 33773 34189 37931 38466 35095 35694 27340 27743 13094 13540 16851 17269 7524 8013 7417 7908 11834 12247 14489 14905 11664 12106 17677 18101 29127 29533 32845 33248 
17 544 42396 42823 36569 36996 34201 34628 38479 38905 35706 36132 27760 28228 13553 14085 17281 17715 8025 8461 7920 8350 12259 12700 14917 15344 12118 12566 18113 18542 29545 30098 33260 33672 
18 576 42835 43256 37008 37426 34640 35063 38918 39393 36144 36596 28241 28678 14099 14539 17730 18150 8473 8909 8362 8795 12712 13382 15356 15776 12579 13022 18554 19020 30112 30531 33684 34096 
19 608 43268 43689 37438 37854 35075 35639 39407 39847 36609 37022 28690 29110 14551 14975 18170 18592 8921 9361 8808 9246 13395 13821 15789 16219 13034 13499 19033 19500 30543 30957 34109 34511 
20 640 43732 44149 37897 38416 35682 36097 39901 40311 37066 37474 29158 29557 15018 15436 18656 19087 9415 9840 9295 9726 13871 14282 16266 16683 13558 14050 19546 19964 31000 31408 34554 34949 
21 672 44161 44589 38428 38853 36109 36540 40324 40761 37486 37895 29569 30108 15448 15875 19123 19656 9853 10424 9738 10171 14294 14719 16696 17118 14064 14563 19976 20423 31420 31841 34962 35369 
22 704 44601 45024 38865 39281 36552 36972 40773 41300 37907 38462 30120 30537 15887 16313 19676 20099 10436 10916 10184 10617 14732 15157 17130 17552 14576 15037 20435 20863 31853 32265 35381 35787 
23 736 45036 45458 39293 39713 36984 37398 41320 41757 38475 38895 30552 30972 16331 16874 20111 20527 10928 11397 10629 11038 15169 15580 17564 17997 15051 15564 20875 21309 32277 32807 35799 36213 
24 768 45508 45922 39756 40159 37442 37856 41809 42226 38941 39392 31017 31420 16927 17450 20572 20986 11443 11861 11081 11483 15626 16218 18041 18461 15614 16149 21352 21788 32850 33256 36258 36667 
25 800 45934 46362 40171 40579 37868 38407 42239 42673 39404 39827 31432 31852 17462 17891 20998 21423 11873 12385 11495 11913 16230 16643 18473 18996 16161 16627 21800 22246 33268 33685 36679 37099 
26 832 46374 46986 40591 41008 38419 38829 42685 43099 39839 40263 31864 32271 17903 18336 21435 21859 12397 12875 11926 12360 16655 17072 19008 19440 16642 17084 22258 22691 33697 34106 37111 37530 
27 864 46998 47417 41020 41426 38841 39256 43121 43540 40275 40698 32286 32844 18348 18997 21873 22297 12887 13419 12372 12797 17084 17485 19454 19881 17097 17535 22703 23127 34118 34522 37542 37957 
28 896 47461 47879 41469 41871 39299 39711 43592 44063 40741 41242 32892 33321 19050 19510 22361 22812 13469 14024 12845 13400 17528 17934 19926 20354 17588 18003 23170 23592 34565 34968 38000 38469 
29 928 47891 48309 41883 42291 39723 40142 44076 44514 41254 41680 33336 33769 19524 19990 22828 23263 14036 14535 13413 13858 17946 18367 20366 20802 18015 18444 23604 24043 34980 35392 38482 38909 
30 960 48321 48745 42303 42708 40154 40570 44529 44952 41692 42115 33781 34195 20008 20482 23278 23702 14547 14981 13872 14290 18380 19007 20814 21241 18456 18987 24055 24582 35404 35810 38921 39389 
31 992 48757 49165 42720 43144 40582 41006 44967 45402 42127 42529 34207 34626 20495 20936 23716 24145 14993 15423 14302 14748 19021 19502 21253 21730 18999 19443 24595 24996 35822 36242 39401 39844 
32 1024 49209 49704 43187 43603 41050 41476 45459 45875 42572 42969 34671 35081 20999 21642 24195 24636 15466 16081 14798 15226 19554 19996 21775 22168 19495 19912 25042 25434 36285 36695 39898 40308 
33 1056 49716 50145 43615 44063 41488 41918 45887 46314 42981 43387 35093 35692 21654 22075 24654 25119 16093 16523 15238 15741 20009 20443 22180 22599 19924 20372 25447 25858 36707 37127 40321 40749 
34 1088 50157 50551 44075 44495 41930 42356 46329 46926 43399 43799 35707 36134 22087 22506 25135 25586 16535 16958 15754 16229 20455 20871 22611 23025 20384 20810 25870 26295 37139 37561 40762 41297 
