0 0 185610 186028 194719 195110 20191 20605 22446 22943 159029 159428 159528 159943 1242 1659 0 541 93403 93882 81373 81789 5897 6339 9454 9899 88241 88646 77710 78150 41179 41574 39813 40228 87179 87605 91929 92342 
1 32 186041 186482 195122 195523 20619 21042 22956 23381 159440 159898 159956 160375 1673 2097 553 989 93894 94345 81802 82355 6351 6778 9911 10323 88658 89132 78164 78838 41586 41996 40240 40669 87617 88025 92354 92879 
2 64 186494 186915 195535 195931 21056 21484 23396 23802 159910 160313 160388 160808 2109 2529 1001 1470 94358 94768 82367 82793 6790 7206 10335 10741 89144 89572 78850 79283 42008 42525 40681 41102 88038 88451 92891 93348 
3 96 186927 187359 195945 196341 21497 21927 23816 24241 160325 160730 160820 161236 2541 2972 1482 1930 94781 95197 82807 83250 7218 7634 10754 11163 89584 90029 79298 79726 42537 42941 41115 41536 88463 88866 93361 93793 
4 128 187403 187815 196387 196785 21971 22440 24297 24718 160777 161201 161289 161697 3017 3421 1983 2408 95248 95708 83310 83738 7678 8094 11212 11710 90073 90483 79771 80195 42985 43400 41579 41999 88909 89314 93836 94261 
5 160 187827 188247 196797 197219 22452 22936 24733 25155 161213 161628 161714 162147 3434 3853 2420 2894 95720 96178 83750 84447 8106 8528 11722 12146 90495 90928 80208 80648 43413 43893 42011 42522 89328 89958 94273 94701 
6 192 188259 188671 197232 197645 22948 23365 25173 25663 161641 162077 162165 162689 3866 4273 2906 3425 96191 96628 84459 84896 8540 8964 12158 12614 90940 91382 80660 81089 43905 44308 42534 42957 89970 90373 94713 95135 
7 224 188683 189105 197657 198072 23378 23841 25677 26165 162090 162733 162701 163106 4285 4696 3438 3873 96642 97072 84910 85331 8976 9399 12626 13037 91394 91812 81101 81671 44320 44746 42970 43384 90385 90804 95147 95635 
8 256 189148 189563 198120 198527 23889 24314 26212 26644 162784 163186 163159 163561 4745 5211 3918 4319 97124 97606 85385 85800 9444 9863 13080 13490 91856 92264 81715 82126 44789 45321 43428 43836 90847 91262 95681 96102 
9 288 189575 190003 198539 199025 24328 24768 26657 27081 163198 163605 163573 163989 5223 5641 4331 4778 97624 98135 85812 86232 9875 10303 13502 13910 92276 92825 82138 82590 45333 45758 43848 44268 91274 91695 96114 96538 
10 320 190015 190624 199037 199439 24780 25219 27095 27523 163617 164013 164003 164437 5653 6168 4790 5212 98156 98633 86244 86666 10315 10751 13922 14466 92837 93252 82602 83014 45771 46187 44280 44699 91707 92121 96550 96961 
11 352 190636 191053 199451 199850 25234 25672 27538 27986 164026 164423 164453 164863 6181 6606 5224 5647 98698 99182 86680 87290 10763 11183 14478 14918 93264 93670 83026 83437 46199 46616 44711 45267 92133 92728 96973 97392 
12 384 191096 191511 199895 200290 25740 26163 28048 28603 164467 164862 164911 165441 6650 7063 5691 6135 99240 99687 87406 87818 11227 11696 14961 15388 93713 94132 83497 83904 46665 47132 45314 45728 92785 93193 97436 97854 
13 416 191523 191940 200302 200704 26178 26609 28616 29062 164874 165437 165454 165867 7076 7486 6147 6573 99706 100141 87830 88299 11708 12185 15400 15810 94144 94559 83916 84490 47144 47572 45740 46162 93206 93625 97866 98486 
