0 0 453 703 3645 3890 3927 4180 0 327 
1 32 715 974 3902 4159 4192 4454 339 601 
2 64 986 1241 4171 4423 4466 4723 613 870 
3 96 1253 1508 4435 4687 4735 4989 882 1140 
4 128 1551 1802 4731 4976 5032 5285 1197 1451 
5 160 1814 2073 4988 5245 5297 5557 1463 1724 
6 192 2085 2340 5257 5509 5569 5826 1736 1994 
7 224 2352 2617 5521 5778 5838 6105 2006 2274 
8 256 2660 2922 5821 6073 6148 6411 2318 2582 
9 288 2934 3203 6085 6347 6423 6694 2594 2867 
10 320 3215 3480 6359 6616 6706 6973 2879 3147 
11 352 3492 3758 6628 6885 6985 7253 3159 3427 
12 384 3801 4062 6928 7181 7296 7559 3470 3734 
13 416 4074 4343 7193 7454 7571 7843 3746 4019 
14 448 4355 4620 7466 7723 7855 8123 4031 4300 
15 480 4632 4886 7735 7986 8135 8392 4312 4570 
16 512 4929 5180 8029 8276 8435 8688 4613 4867 
17 544 5192 5451 8288 8543 8700 8962 4879 5142 
18 576 5463 5718 8555 8806 8974 9232 5154 5412 
19 608 5730 5982 8818 9068 9244 9501 5424 5682 
20 640 6025 6276 9111 9357 9544 9798 5726 5977 
21 672 6288 6546 9369 9625 9810 10073 5989 6252 
22 704 6558 6811 9637 9888 10085 10343 6264 6522 
23 736 6823 7089 9900 10156 10355 10623 6534 6802 
24 768 7132 7390 10199 10451 10666 10930 6845 7109 
25 800 7402 7672 10463 10724 10942 11215 7121 7390 
26 832 7684 7947 10736 10992 11227 11496 7402 7663 
27 864 7959 8225 11004 11260 11508 11777 7675 7941 
28 896 8268 8527 11303 11555 11820 12084 7984 8247 
29 928 8539 8808 11567 11827 12096 12368 8259 8526 
30 960 8820 9084 11839 12094 12380 12648 8538 8799 
31 992 9096 9354 12106 12365 12660 12921 8811 9066 
32 1024 9397 9651 12408 12658 12964 13221 9109 9358 
33 1056 9663 9926 12670 12927 13233 13498 9370 9630 
34 1088 9938 10198 12939 13196 13510 13768 9642 9898 
35 1120 10210 10466 13208 13465 13780 14039 9910 10166 
36 1152 10509 10764 13508 13756 14082 14339 10209 10455 
37 1184 10776 11039 13768 14031 14351 14617 10467 10727 
38 1216 11051 11310 14043 14300 14629 14888 10739 10995 
39 1248 11322 11585 14312 14574 14900 15165 11007 11268 
40 1280 11628 11889 14617 14875 15208 15470 11311 11568 
41 1312 11901 12170 14887 15154 15482 15754 11580 11845 
42 1344 12182 12447 15166 15428 15766 16033 11857 12119 
43 1376 12459 12726 15440 15704 16045 16314 12131 12393 
44 1408 12769 13030 15747 16007 16357 16621 12436 12694 
45 1440 13042 13312 16019 16287 16633 16905 12706 12973 
46 1472 13324 13589 16299 16562 16917 17184 12985 13247 
47 1504 13601 13860 16574 16832 17196 17457 13259 13515 
48 1536 13903 14158 16875 17129 17500 17757 13558 13810 
49 1568 14170 14434 17141 17404 17769 18035 13822 14083 
50 1600 14446 14705 17416 17674 18047 18307 14095 14352 
51 1632 14717 14976 17686 17943 18319 18581 14364 14620 
52 1664 15019 15274 17986 18240 18624 18880 14663 14916 
53 1696 15286 15551 18252 18515 18892 19157 14928 15189 
54 1728 15563 15823 18527 18785 19169 19429 15201 15458 
55 1760 15835 16102 18797 19058 19441 19707 15470 15734 
56 1792 16145 16408 19101 19357 19750 20013 15777 16036 
57 1824 16420 16692 19369 19634 20025 20296 16048 16316 
58 1856 16704 16971 19646 19907 20308 20574 16328 16591 
59 1888 16983 17249 19919 20180 20586 20853 16603 16866 
60 1920 17292 17554 20223 20480 20896 21159 16909 17168 
61 1952 17566 17837 20492 20758 21171 21443 17180 17447 
62 1984 17849 18115 20770 21031 21455 21722 17459 17722 
63 2016 18127 18388 21043 21302 21734 21990 17734 17983 
64 2048 18431 18688 21345 21601 22033 22286 18026 18272 
65 2080 18700 18964 21613 21877 22298 22560 18284 18538 
66 2112 18976 19236 21889 22148 22572 22828 18550 18798 
67 2144 19248 19508 22160 22419 22840 23096 18810 19057 
68 2176 19551 19808 22462 22718 23139 23391 19100 19344 
69 2208 19820 20086 22730 22993 23403 23665 19356 19609 
70 2240 20098 20358 23005 23264 23677 23933 19621 19869 
71 2272 20370 20635 23276 23545 23945 24217 19881 20134 
72 2304 20678 20939 23588 23854 24260 24528 20177 20427 
73 2336 20951 21221 23866 24141 24540 24817 20439 20697 
74 2368 21233 21499 24153 24423 24829 25101 20709 20962 
75 2400 21511 21777 24435 24705 25113 25385 20974 21227 
76 2432 21820 22079 24748 25014 25428 25699 21270 21519 
77 2464 22091 22359 25026 25301 25711 25990 21531 21788 
78 2496 22371 22634 25313 25585 26002 26275 21800 22055 
79 2528 22646 22907 25597 25858 26287 26545 22067 22317 
80 2560 22950 23206 25901 26159 26588 26841 22360 22605 
81 2592 23218 23483 26171 26436 26853 27116 22617 22870 
82 2624 23495 23755 26448 26709 27128 27386 22882 23131 
83 2656 23767 24027 26721 26981 27398 27655 23143 23391 
84 2688 24070 24326 27024 27281 27698 27952 23434 23679 
85 2720 24338 24602 27293 27559 27964 28227 23691 23945 
86 2752 24614 24874 27571 27832 28239 28496 23957 24206 
87 2784 24886 25151 27844 28113 28508 28781 24218 24471 
88 2816 25194 25455 28156 28423 28824 29091 24514 24765 
89 2848 25467 25738 28435 28710 29103 29379 24777 25035 
90 2880 25750 26017 28722 28992 29391 29663 25047 25301 
91 2912 26029 26296 29004 29273 29675 29946 25313 25568 
92 2944 26339 26602 29316 29581 29989 30256 25611 25861 
93 2976 26614 26885 29593 29867 30268 30544 25873 26133 
94 3008 26897 27164 29879 30149 30556 30828 26145 26400 
95 3040 27176 27427 30161 30419 30840 31099 26412 26666 
96 3072 27470 27717 30462 30716 31142 31397 26709 26960 
97 3104 27729 27984 30728 30988 31409 31675 26972 27232 
98 3136 27996 28246 31000 31257 31687 31947 27244 27499 
99 3168 28258 28509 31269 31527 31959 32219 27511 27766 
100 3200 28552 28798 31570 31824 32262 32519 27809 28059 
101 3232 28810 29065 31836 32099 32531 32797 28071 28330 
102 3264 29077 29325 32111 32368 32809 33070 28342 28596 
103 3296 29337 29588 32380 32642 33082 33358 28608 28868 
104 3328 29631 29880 32685 32943 33401 33673 28911 29165 
105 3360 29892 30149 32955 33222 33685 33966 29177 29440 
106 3392 30161 30413 33234 33497 33978 34257 29452 29710 
107 3424 30425 30677 33509 33772 34269 34548 29722 29980 
108 3456 30720 30969 33815 34074 34591 34866 30023 30277 
109 3488 30981 31239 34086 34355 34878 35162 30289 30551 
110 3520 31251 31503 34367 34631 35174 35452 30563 30821 
111 3552 31515 31763 34643 34902 35464 35727 30833 31086 
112 3584 31806 32050 34945 35200 35770 36025 31129 31379 
113 3616 32062 32316 35212 35475 36037 36305 31391 31649 
114 3648 32328 32577 35487 35745 36317 36574 31661 31914 
115 3680 32589 32837 35757 36014 36586 36844 31926 32179 
116 3712 32880 33125 36057 36310 36887 37143 32222 32473 
117 3744 33137 33390 36322 36581 37155 37419 32485 32744 
118 3776 33402 33649 36593 36848 37431 37687 32756 33010 
119 3808 33661 33913 36860 37125 37699 37977 33022 33280 
120 3840 33956 34206 37168 37424 38021 38292 33323 33578 
121 3872 34218 34477 37436 37700 38304 38582 33590 33853 
122 3904 34489 34743 37712 37979 38594 38870 33865 34125 
123 3936 34755 35009 37991 38253 38882 39157 34137 34399 
124 3968 35052 35302 38296 38555 39200 39471 34442 34700 
125 4000 35314 35572 38567 38835 39483 39763 34712 34978 
126 4032 35584 35838 38847 39110 39775 40051 34990 35251 
127 4064 35850 36108 39122 39379 40063 40318 35263 35513 
128 4096 36151 36404 39422 39675 40361 40612 35556 35802 
129 4128 36416 36677 39687 39949 40624 40884 35814 36069 
130 4160 36689 36947 39961 40218 40896 41151 36081 36331 
131 4192 36959 37216 40230 40488 41163 41419 36343 36593 
132 4224 37259 37512 40531 40785 41462 41713 36636 36882 
133 4256 37524 37787 40797 41059 41725 41985 36894 37148 
134 4288 37799 38056 41071 41328 41997 42252 37160 37409 
135 4320 38068 38334 41340 41612 42264 42526 37421 37675 
136 4352 38377 38639 41655 41923 42569 42827 37718 37967 
137 4384 38651 38921 41935 42213 42839 43107 37979 38238 
138 4416 38933 39200 42225 42500 43119 43385 38250 38503 
139 4448 39212 39478 42512 42787 43397 43653 38515 38767 
140 4480 39521 39784 42830 43101 43696 43951 38810 39058 
141 4512 39796 40066 43113 43387 43963 44230 39070 39327 
142 4544 40078 40346 43399 43673 44242 44496 39339 39591 
143 4576 40358 40614 43685 43939 44508 44762 39603 39851 
144 4608 40657 40910 43982 44233 44805 45056 39894 40138 
145 4640 40922 41184 44245 44505 45068 45328 40150 40402 
146 4672 41196 41454 44517 44772 45340 45594 40414 40662 
147 4704 41466 41724 44784 45042 45606 45863 40674 40923 
148 4736 41767 42018 45085 45336 45906 46162 40966 41210 
149 4768 42030 42289 45348 45607 46174 46437 41222 41474 
150 4800 42301 42560 45619 45874 46449 46706 41486 41734 
151 4832 42572 42837 45886 46160 46718 46980 41746 41999 
152 4864 42880 43145 46204 46473 47023 47279 42042 42287 
153 4896 43157 43430 46485 46761 47291 47557 42299 42552 
154 4928 43442 43711 46773 47044 47569 47830 42564 42816 
155 4960 43723 43991 47056 47327 47842 48103 42828 43082 
156 4992 44034 44298 47370 47638 48146 48403 43125 43375 
157 5024 44310 44582 47650 47925 48415 48681 43387 43647 
158 5056 44594 44862 47937 48208 48693 48953 43659 43914 
159 5088 44874 45141 48220 48487 48965 49215 43926 44187 
160 5120 45184 45447 48530 48794 49258 49503 44230 44488 
161 5152 45459 45731 48806 49079 49515 49770 44500 44768 
162 5184 45743 46010 49091 49358 49782 50033 44780 45042 
163 5216 46022 46288 49370 49638 50045 50295 45054 45316 
164 5248 46331 46594 49681 49945 50338 50584 45359 45615 
165 5280 46606 46877 49957 50231 50596 50851 45627 45891 
166 5312 46889 47154 50243 50512 50863 51125 45903 46162 
167 5344 47166 47440 50524 50804 51137 51411 46174 46440 
168 5376 47483 47754 50847 51123 51454 51709 46483 46744 
169 5408 47766 48046 51135 51414 51721 51999 46756 47025 
170 5440 48058 48333 51426 51707 52011 52269 47037 47301 
171 5472 48345 48620 51719 51993 52281 52538 47313 47576 
172 5504 48663 48935 52036 52310 52581 52835 47619 47879 
173 5536 48947 49227 52322 52606 52847 53110 47891 48159 
174 5568 49239 49514 52618 52896 53122 53379 48171 48435 
175 5600 49526 49792 52908 53177 53391 53635 48447 48721 
176 5632 49835 50098 53220 53485 53678 53926 48764 49019 
177 5664 50110 50380 53497 53771 53938 54194 49031 49294 
178 5696 50392 50658 53783 54052 54206 54457 49306 49565 
179 5728 50670 50939 54064 54333 54469 54720 49577 49836 
180 5760 50982 51247 54376 54641 54763 55009 49879 50135 
181 5792 51259 51533 54653 54927 55021 55276 50147 50411 
182 5824 51545 51814 54939 55208 55288 55538 50423 50684 
183 5856 51826 52104 55220 55498 55550 55816 50696 50962 
184 5888 52147 52414 55541 55814 55859 56108 51005 51267 
185 5920 52426 52702 55826 56108 56120 56397 51279 51550 
186 5952 52714 52984 56120 56391 56409 56678 51562 51827 
187 5984 52996 53267 56403 56676 56690 56946 51839 52106 
188 6016 53310 53583 56719 56992 56989 57242 52149 52416 
189 6048 53595 53876 57004 57286 57254 57514 52428 52703 
190 6080 53888 54165 57298 57576 57526 57782 52715 52986 
191 6112 54177 54433 57588 57844 57794 58056 52998 53269 
