0 0 258705 259113 234458 234848 194665 195196 17952 18369 192639 193071 151036 151462 113429 113832 0 428 112031 112438 113280 113710 112354 112780 4833 5251 114925 115345 129180 129599 141184 141575 40486 40911 124665 125397 163461 163886 185286 185703 96975 97537 174032 174449 212184 212601 238723 239131 
1 32 259125 259592 234860 235262 195208 195627 18381 18804 193085 193549 151477 151915 113844 114363 440 874 112450 112884 113723 114342 112792 113303 5264 5681 115357 115821 129612 130044 141587 142241 40923 41475 125409 125818 163898 164512 185716 186191 97549 97998 174461 174894 212615 213042 239143 239555 
2 64 259604 260020 235274 235670 195639 196055 18817 19285 193565 193992 151931 152376 114375 114885 887 1319 112897 113314 114355 114782 113315 113769 5693 6098 115834 116259 130056 130484 142253 142674 41487 41916 125830 126249 164524 164946 186203 186640 98010 98425 174907 175329 213054 213475 239567 240049 
3 96 260032 260443 235682 236077 196067 196487 19301 19775 194016 194430 152392 152844 114898 115361 1333 1759 113326 113740 114795 115225 113782 114339 6110 6571 116271 116678 130498 131069 142687 143094 41928 42349 126261 126666 164958 165381 186652 187078 98437 98921 175343 175847 213487 213917 240061 240473 
4 128 260487 260895 236120 236512 196547 196953 19828 20269 194484 194917 152908 153511 115409 115809 1808 2423 113784 114279 115288 115704 114394 114882 6620 7014 116735 117150 131131 131574 143146 143548 42393 42815 126722 127122 165425 165843 187123 187531 98973 99425 175895 176312 213965 214374 240516 240921 
5 160 260907 261326 236524 236919 196965 197381 20281 20738 194940 195377 153526 154055 115821 116241 2435 2903 114291 114750 115716 116144 114894 115325 7026 7472 117162 117717 131586 132024 143560 143967 42827 43250 127134 127562 165855 166288 187543 187973 99437 99900 176325 176765 214387 214974 240933 241356 
6 192 261338 261758 236931 237331 197394 197810 20751 21167 195389 195794 154069 154507 116253 116673 2915 3360 114762 115191 116156 116593 115337 115766 7484 8016 117729 118149 132036 132466 143979 144399 43262 43707 127574 128254 166301 166726 187985 188417 99912 100346 176777 177224 214986 215437 241368 241782 
7 224 261770 262297 237346 237754 197822 198248 21179 21611 195809 196240 154521 154983 116686 117177 3372 3811 115204 115606 116608 117078 115778 116209 8028 8459 118163 118579 132479 132903 144412 145083 43719 44266 128267 128690 166739 167337 188430 188854 100360 100836 177237 177670 215451 215892 241794 242202 
8 256 262346 262762 237803 238207 198302 198729 21662 22112 196292 196708 155030 155465 117223 117624 3858 4270 115654 116046 117150 117576 116255 116737 8503 8902 118626 119028 133003 133413 145172 145590 44310 44715 128740 129171 167384 167801 188899 189319 100881 101300 177714 178145 215972 216413 242245 242795 
9 288 262774 263209 238219 238640 198741 199180 22129 22624 196726 197155 155477 155902 117636 118072 4282 4712 116058 116480 117588 118183 116749 117212 8914 9324 119040 119475 133426 133988 145604 146033 44727 45143 129183 129649 167813 168235 189331 189763 101312 101738 178158 178597 216425 216891 242807 243222 
10 320 263223 263659 238652 239065 199195 199621 22636 23092 197169 197590 155916 156380 118085 118527 4724 5176 116492 117029 118196 118751 117226 117702 9336 9753 119487 119916 134001 134498 146045 146463 45155 45570 129661 130078 168247 168660 189775 190210 101750 102187 178609 179066 216905 217342 243234 243651 
11 352 263671 264128 239080 239495 199642 200078 23104 23554 197603 198211 156469 156960 118539 118946 5188 5627 117041 117463 118763 119186 117714 118145 9765 10168 119928 120386 134511 135000 146475 146903 45582 45997 130091 130509 168672 169099 190222 190649 102199 102639 179078 179518 217360 217810 243663 244084 
12 384 264171 264605 239540 240046 200128 200545 23645 24143 198293 198724 157071 157531 118995 119397 5675 6082 117509 117930 119247 119889 118189 118729 10224 10778 120455 120884 135055 135536 146950 147360 46044 46504 130556 131073 169144 169562 190694 191126 102682 103194 179571 179992 217873 218286 244130 244536 
13 416 264617 265142 240063 240479 200558 200993 24171 24823 198737 199175 157561 157983 119410 119941 6095 6572 117942 118365 119901 120345 118742 119186 10792 11235 120897 121368 135548 135971 147373 147828 46516 46990 131086 131527 169578 170135 191138 191571 103206 103640 180004 180442 218298 218730 244548 244962 
14 448 265154 265580 240491 240898 201008 201447 24835 25293 199187 199645 158003 158433 119953 120487 6585 7008 118377 118796 120357 120781 119198 119886 11247 11697 121380 121860 135983 136626 147840 148291 47002 47410 131539 131982 170147 170567 191583 192005 103652 104073 180454 180880 218742 219220 244974 245565 
15 480 265592 266008 240910 241310 201461 201885 25306 25718 199662 200107 158458 159075 120500 121037 7021 7464 118809 119284 120796 121244 119898 120323 11709 12137 121873 122314 136639 137072 148303 148831 47422 47842 131995 132419 170579 171020 192020 192643 104085 104562 180892 181408 219232 219650 245578 245991 
16 512 266058 266469 241353 241749 201934 202343 25767 26200 200161 200578 159161 159860 121083 121508 7509 8032 119344 119904 121288 121718 120367 120779 12187 12588 122364 122779 137121 137539 148891 149314 47885 48304 132462 132868 171067 171486 192695 193154 104606 105016 181504 181927 219698 220120 246034 246438 
17 544 266481 266901 241761 242162 202357 202785 26212 26657 200590 201011 159879 160346 121522 121940 8045 8508 119917 120383 121730 122166 120791 121217 12600 13020 122791 123211 137552 137983 149327 149792 48316 48743 132881 133313 171498 171927 193166 193607 105028 105458 181939 182389 220132 220589 246450 246870 
18 576 266913 267324 242174 242756 202799 203238 26677 27111 201023 201451 160364 160828 121952 122358 8520 8973 120395 120814 122178 122612 121229 121651 13032 13647 123223 123674 137995 138408 149804 150238 48755 49178 133326 133872 171939 172369 193619 194044 105470 105979 182401 182836 220603 221043 246882 247297 
19 608 267336 267905 242768 243161 203262 203749 27126 27635 201464 201877 160861 161318 122372 122784 8987 9412 120827 121242 122624 123056 121663 122095 13659 14095 123687 124105 138420 138846 150250 150649 49190 49860 133884 134290 172383 172934 194056 194472 105998 106470 182849 183280 221055 221539 247309 247731 
20 640 267948 268355 243207 243600 203873 204305 27702 28134 201928 202361 161374 161865 122832 123237 9460 9956 121287 121690 123112 123524 122151 122584 14148 14580 124152 124554 138898 139494 150717 151136 49903 50333 134340 134756 172983 173404 194523 194931 106517 106928 183330 183758 221595 222016 247774 248186 
21 672 268367 268783 243612 244042 204317 204800 28146 28630 202374 202809 161877 162311 123249 123710 9968 10422 121703 122114 123536 123981 122596 123049 14592 15085 124566 124976 139506 139949 151150 151566 50345 50779 134768 135175 173416 173848 194943 195368 106940 107472 183770 184205 222028 222483 248198 248614 
22 704 268795 269210 244054 244458 204813 205266 28643 29088 202821 203237 162330 162758 123722 124149 10434 10862 122126 122611 123993 124414 123061 123505 15097 15515 124988 125495 139961 140395 151578 152004 50791 51212 135188 135609 173861 174287 195380 195792 107484 107907 184220 184674 222495 222925 248626 249044 
23 736 269222 269640 244470 244895 205295 205780 29124 29655 203252 203722 162787 163191 124168 124603 10876 11324 122624 123055 124428 124842 123517 123950 15528 15936 125510 125961 140407 140818 152017 152459 51224 51651 135624 136046 174299 174745 195804 196267 107919 108610 184691 185176 222940 223386 249056 249465 
24 768 269683 270109 244941 245337 205938 206463 29705 30390 203787 204216 163243 163662 124665 125065 11368 11830 123107 123508 124889 125405 123995 124425 15985 16514 126021 126443 140866 141282 152511 152929 51700 52115 136096 136719 174792 175213 196321 196742 108653 109070 185233 185666 223441 223861 249509 249912 
25 800 270121 270716 245350 245772 206478 206995 30403 30844 204231 204670 163674 164105 125079 125551 11843 12271 123520 123943 125418 125866 124438 124875 16527 16991 126456 126898 141295 141743 152941 153511 52127 52655 136732 137163 175225 175827 196754 197185 109082 109511 185678 186117 223873 224322 249924 250346 
26 832 270728 271146 245784 246184 207007 207493 30859 31288 204683 205119 164118 164625 125564 125983 12283 12708 123955 124371 125880 126305 124887 125402 17003 17431 126911 127330 141756 142272 153523 153924 52667 53080 137175 137677 175839 176272 197197 197623 109523 109940 186129 186568 224334 224771 250358 250767 
27 864 271158 271579 246196 246624 207505 207972 31303 31721 205139 205653 164653 165157 125995 126413 12722 13160 124383 124807 126319 126729 125415 125857 17445 17883 127342 127767 142294 142829 153947 154400 53092 53506 137691 138126 176284 176704 197638 198192 109952 110381 186580 187002 224783 225187 250779 251190 
28 896 271623 272044 246669 247067 208016 208481 31776 32198 205725 206174 165274 165717 126467 126886 13210 13662 124866 125491 126773 127172 125906 126361 17926 18336 127815 128268 142956 143370 154461 154900 53552 53978 138180 138623 176749 177171 198238 198663 110428 110853 187056 187496 225230 225635 251233 251639 
29 928 272056 272480 247079 247484 208493 208968 32210 32631 206186 206610 165733 166217 126898 127325 13674 14109 125505 125958 127184 127616 126373 126814 18348 18761 128284 128745 143383 143809 154912 155338 53990 54405 138635 139067 177184 177623 198675 199100 110865 111389 187508 187976 225647 226181 251651 252067 
30 960 272493 272916 247496 247899 208980 209464 32645 33180 206626 207041 166269 166693 127338 127751 14122 14542 125970 126401 127628 128193 126827 127256 18773 19234 128757 129174 143821 144282 155350 155762 54417 54832 139079 139548 177636 178060 199112 199539 111401 111828 187988 188428 226194 226615 252079 252487 
31 992 272928 273503 247911 248442 209477 209971 33196 33672 207053 207486 166713 167350 127763 128247 14555 14974 126413 126863 128207 128645 127269 127677 19246 19657 129186 129641 144294 144725 155774 156224 54844 55397 139561 140014 178072 178505 199551 199953 111840 112276 188443 188868 226627 227059 252499 252916 
32 1024 273547 273963 248485 248882 210035 210528 33717 34161 207556 207971 167396 167806 128315 128713 15022 15437 126917 127334 128696 129117 127723 128235 19708 20104 129687 130086 144773 145195 156282 156730 55443 55865 140062 140496 178548 178962 200002 200408 112320 112741 188913 189335 227105 227549 252959 253373 
