0 0 342580 343086 165521 165937 118709 119193 50580 51077 287190 287591 64127 64788 0 435 4336 4818 267451 267882 4468 4960 6405 7169 7622 8033 157967 158375 11463 11876 23542 24227 39370 39813 159004 159406 48826 49253 78487 78911 95296 95718 172503 172930 103240 103818 136655 137078 148044 148468 219358 219786 155659 156111 172240 172638 180577 180982 278722 279140 
1 32 343098 343516 165949 166451 119208 119685 51094 51628 287604 288019 64803 65375 447 873 4830 5317 267894 268435 4973 5427 7181 7622 8045 8473 158387 158858 11888 12388 24239 24775 39825 40254 159418 159853 49265 49875 78923 79393 95730 96145 172942 173408 103831 104404 137090 137513 148480 148907 219798 220242 156124 156547 172651 173088 180994 181411 279153 279580 
2 64 343528 343945 166463 166877 119732 120184 51645 52097 288031 288468 65389 65873 885 1459 5329 5757 268449 269069 5439 5869 7634 8060 8486 8901 158870 159282 12400 12832 24789 25234 40268 40723 159865 160271 49887 50381 79405 79864 96158 96622 173420 173853 104417 104891 137526 137986 148919 149384 220254 220805 156559 156967 173100 173514 181423 181831 279592 280013 
3 96 343957 344372 166889 167290 120203 120791 52110 52704 288487 289088 65889 66358 1477 1889 5769 6225 269088 269583 5881 6316 8072 8505 8913 9441 159294 159731 12844 13275 25247 25736 40737 41267 160284 160779 50393 50861 79877 80336 96634 97061 173866 174298 104903 105381 137998 138505 149396 149840 220817 221241 156979 157392 173526 173937 181843 182255 280025 280502 
4 128 344415 344825 167333 167730 120837 121272 52761 53183 289147 289547 66404 66964 1942 2373 6283 6718 269652 270094 6362 6778 8550 8995 9523 10119 159781 160196 13355 13794 25790 26218 41327 41782 160862 161300 50909 51347 80385 81042 97108 97527 174343 174761 105430 105841 138548 138991 149898 150327 221289 221719 157438 157952 173985 174390 182301 182708 280547 280977 
5 160 344837 345257 167742 168146 121298 121744 53213 53717 289559 289984 66976 67522 2385 2816 6730 7191 270117 270837 6790 7281 9008 9440 10131 10616 160208 160735 13807 14277 26231 26653 41794 42240 161313 161735 51359 51883 81055 81498 97539 98070 174773 175214 105853 106274 139003 139442 150339 150798 221731 222187 157964 158417 174404 175061 182720 183132 280989 281429 
6 192 345269 345681 168158 168559 121758 122226 53738 54174 289996 290418 67537 67996 2828 3305 7203 7669 270853 271449 7293 7754 9452 9957 10628 11049 160747 161175 14290 14709 26665 27268 42252 42703 161748 162233 51897 52506 81511 81929 98087 98589 175228 175796 106286 106718 139456 139879 150812 151280 222199 222645 158430 158868 175079 175509 183146 183627 281441 281879 
7 224 345693 346118 168571 168973 122242 122705 54192 54632 290433 290841 68011 68501 3317 3752 7681 8101 271469 272015 7766 8257 9977 10499 11061 11478 161188 161602 14721 15135 27280 27802 42717 43157 162245 162668 52519 52943 81942 82405 98605 99091 175808 176231 106732 107190 139891 140362 151292 151731 222657 223084 158886 159342 175523 175966 183640 184061 281891 282322 
8 256 346161 346577 169016 169416 122753 123214 54697 55475 290890 291297 68573 69176 3798 4361 8144 8603 272067 272508 8304 8756 10569 11015 11527 11999 161649 162065 15183 15655 27864 28274 43205 43656 162713 163130 53003 53423 82455 82890 99176 99621 176292 176767 107265 107699 140410 140850 151792 152262 223131 223657 159398 159820 176012 176431 184109 184522 282365 282797 
9 288 346589 347025 169433 169875 123243 123834 55487 55959 291309 291871 69199 69767 4375 4811 8615 9050 272524 272953 8768 9222 11031 11518 12012 12717 162078 162502 15667 16142 28286 28755 43668 44184 163142 163613 53436 53892 82904 83356 99633 100094 176781 177215 107711 108215 140862 141391 152274 152729 223669 224108 159832 160327 176443 176849 184536 184961 282809 283340 
10 320 347037 347460 169887 170316 123849 124332 55976 56459 291884 292291 69828 70371 4824 5291 9065 9496 272969 273472 9234 9893 11530 11960 12730 13256 162514 162941 16154 16566 28769 29199 44197 44626 163626 164104 53905 54342 83368 83910 100106 100608 177227 177804 108227 108685 141403 141832 152741 153159 224120 224560 160339 160775 176861 177265 184973 185395 283352 283780 
11 352 347472 347896 170328 170743 124350 124832 56472 56960 292303 292711 70391 70849 5303 5743 9518 10142 273498 273921 9906 10321 11975 12424 13269 13707 162955 163364 16578 17014 29212 29883 44647 45101 164117 164553 54363 54901 83925 84453 100626 101128 177816 178274 108698 109440 141847 142374 153172 153588 224573 225002 160787 161230 177277 177889 185407 185826 283792 284223 
12 384 347941 348360 170791 171218 124878 125301 57015 57515 292754 293162 70896 71304 5788 6214 10263 10679 274001 274400 10377 10814 12493 12936 13754 14190 163410 163842 17070 17494 29948 30404 45152 45597 164596 165008 54970 55474 84506 85035 101183 101621 178332 178786 109514 109986 142424 142854 153642 154054 225051 225507 161288 161747 177933 178350 185873 186552 284266 284700 
13 416 348372 348908 171230 171639 125313 125741 57543 58252 293174 293582 71316 71761 6226 6648 10691 11156 274421 274856 10826 11277 12948 13389 14202 14636 163855 164280 17507 18059 30417 30912 45610 46082 165020 165444 55486 55983 85048 85520 101633 102149 178798 179265 109998 110474 142868 143295 154066 154490 225520 225970 161759 162256 178362 178777 186565 187004 284712 285149 
14 448 348920 349351 171651 172179 125753 126184 58264 58689 293594 294025 71777 72388 6661 7196 11169 11601 274872 275294 11289 11711 13401 13836 14648 15063 164292 164704 18071 18709 30924 31343 46094 46511 165457 165876 55995 56433 85537 85987 102164 102636 179277 179714 110486 110939 143307 143743 154502 154985 225982 226526 162268 162694 178789 179194 187017 187450 285161 285578 
15 480 349363 349784 172191 172587 126196 126659 58701 59119 294037 294473 72400 72823 7212 7702 11614 12071 275310 275770 11726 12150 13849 14287 15075 15766 164717 165178 18721 19155 31355 31802 46524 47039 165889 166408 56446 56934 86003 86660 102648 103095 179726 180177 110957 111431 143762 144194 154997 155423 226538 226985 162710 163192 179208 179616 187462 187878 285590 286165 
16 512 349833 350247 172634 173029 126702 127149 59167 59614 294519 294919 72868 73307 7750 8166 12127 12750 275823 276258 12193 12709 14333 14760 15816 16274 165240 165654 19207 19624 31845 32253 47093 47509 166456 166861 56990 57461 86711 87158 103180 103815 180226 180856 111486 112002 144247 144731 155468 155914 227032 227461 163238 163728 179662 180058 187943 188378 286217 286649 
17 544 350259 350688 173041 173445 127161 127582 59637 60081 294942 295367 73329 73788 8178 8609 12763 13285 276272 276751 12722 13171 14774 15268 16286 16715 165667 166123 19637 20087 32266 32879 47521 47970 166873 167312 57473 57917 87171 87659 103827 104332 180870 181329 112014 112490 144743 145171 155926 156360 227473 227902 163740 164202 180070 180468 188397 188842 286666 287105 
18 576 350700 351117 173457 173867 127594 128032 60100 60551 295390 295819 73801 74295 8621 9061 13297 13838 276767 277210 13183 13612 15281 15747 16727 17140 166135 166556 20099 20547 32891 33432 47983 48419 167325 167736 57930 58489 87671 88106 104345 104823 181341 181769 112503 112966 145184 145606 156372 156830 227915 228341 164214 164662 180480 180902 188854 189396 287118 287545 
19 608 351129 351647 173879 174304 128046 128524 60569 61121 295857 296283 74307 74760 9073 9506 13850 14322 277235 277717 13624 14064 15767 16208 17153 17626 166568 166973 20560 20996 33445 33846 48434 48875 167749 168197 58502 59004 88118 88556 104835 105261 181781 182218 112979 113433 145618 146054 156842 157283 228353 228786 164674 165141 180914 181315 189408 189826 287557 287986 
20 640 351690 352102 174352 174769 128573 128998 61172 61634 296359 296793 74834 75311 9551 10085 14370 14861 277763 278168 14109 14531 16256 16681 17673 18083 167028 167454 21047 21719 33904 34304 48921 49342 168269 168697 59057 59478 88599 89009 105307 105749 182261 182678 113476 113903 146098 146549 157330 157957 228830 229348 165217 165682 181358 181774 189872 190273 288034 288467 
21 672 352114 352533 174781 175211 129012 129476 61663 62114 296806 297246 75325 75770 10099 10533 14874 15313 278190 278613 14543 14984 16693 17133 18096 18581 167467 167945 21732 22171 34318 34774 49354 49865 168710 169369 59490 59952 89021 89712 105761 106225 182690 183121 113915 114344 146562 146990 157969 158398 229360 229821 165695 166147 181786 182203 190285 190705 288480 289054 
22 704 352545 352960 175224 175651 129489 129941 62126 62563 297262 297712 75784 76279 10545 11028 15325 15809 278631 279042 14996 15576 17149 17615 18594 19116 167957 168412 22183 22733 34788 35433 49879 50483 169381 169901 59964 60396 89726 90159 106238 106671 183134 183696 114356 114798 147002 147430 158411 158840 229833 230262 166162 166570 182215 182628 190717 191129 289066 289530 
23 736 352972 353393 175663 176093 129964 130411 62579 63012 297726 298133 76291 76777 11040 11523 15825 16325 279055 279474 15588 16033 17627 18089 19129 19593 168424 168844 22745 23167 35446 35888 50495 51034 169920 170358 60410 61205 90171 90617 106686 107135 183709 184193 114811 115278 147442 147849 158854 159274 230279 230715 166582 167011 182640 183037 191141 191565 289542 289969 
24 768 353436 353856 176141 176558 130478 130903 63073 63499 298184 298608 76881 77315 11592 12008 16368 16790 279527 279923 16082 16527 18141 18720 19636 20094 168904 169405 23215 23719 35946 36405 51082 51529 170411 170838 61267 61732 90664 91106 107194 107617 184237 184668 115329 115763 147897 148379 159326 159745 230764 231196 167058 167473 183080 183577 191611 192230 290016 290437 
25 800 353868 354294 176570 177003 130937 131428 63511 64010 298620 299026 77342 77789 12020 12455 16802 17234 279935 280480 16541 16987 18733 19209 20106 20600 169419 169996 23731 24288 36421 36986 51541 51970 170850 171333 61746 62204 91118 91605 107630 108095 184680 185160 115775 116225 148392 148840 159759 160198 231209 231660 167485 167914 183589 183996 192242 192663 290449 290871 
26 832 354306 354730 177016 177442 131440 131882 64025 64500 299038 299442 77819 78355 12467 12914 17246 17778 280493 280911 16999 17432 19222 19656 20612 21263 170008 170443 24301 24805 36998 37425 51982 52549 171346 171876 62216 62722 91617 92058 108109 108541 185173 185673 116237 116666 148852 149353 160210 160726 231673 232210 167926 168348 184008 184409 192675 193149 290883 291294 
27 864 354742 355165 177454 177928 131897 132371 64518 64969 299454 299859 78393 78892 12928 13366 17790 18362 280923 281326 17445 17956 19668 20103 21275 21703 170461 170877 24826 25349 37439 37886 52563 52977 171889 172305 62735 63195 92070 92586 108554 109053 185685 186122 116678 117100 149368 149800 160738 161166 232228 232684 168360 168777 184421 184825 193161 193585 291306 291862 
28 896 355208 355624 177976 178389 132428 132901 65039 65468 299908 300547 78965 79470 13437 13902 18407 18837 281370 281761 18019 18518 20157 20612 21747 22148 170967 172777 25399 25834 38023 38551 53025 53461 172356 172785 63243 63972 92683 93136 109113 109540 186170 186608 117144 117547 149844 150259 161209 161616 232750 233214 168820 169397 184868 185267 193628 194042 291910 292319 
29 928 355636 356065 178401 178826 132913 133369 65485 65922 300562 300984 79538 80140 13915 14370 18849 19323 281773 282185 18531 19036 20624 21364 22160 22638 172810 174023 25847 26310 38564 39064 53473 53910 172798 173225 63984 64427 93149 93664 109553 110028 186621 187163 117559 118130 150271 150710 161628 162052 233227 233731 169409 169838 185279 185686 194054 194481 292332 292763 
