0 0 1192 1599 5473 5881 1255 1674 1665 2064 2032 2431 5468 5878 2062 2486 0 426 830 1228 4074 4513 4534 4938 1584 1982 
1 32 1611 2031 5893 6313 1686 2109 2076 2489 2443 2853 5890 6309 2498 2907 439 1065 1240 1645 4527 4990 4950 5371 1994 2416 
2 64 2043 2458 6327 6768 2121 2543 2501 2903 2865 3266 6321 6765 2919 3326 1077 1506 1657 2053 5002 5424 5383 5798 2428 2848 
3 96 2470 2886 6780 7197 2555 2974 2915 3318 3278 3680 6779 7194 3338 3988 1518 1943 2065 2465 5436 5857 5816 6236 2861 3264 
4 128 2930 3337 7245 7651 3027 3438 3362 3940 3723 4117 7237 7652 4036 4434 1986 2408 2510 2905 5902 6324 6280 6724 3311 3885 
5 160 3349 3945 7663 8079 3451 4005 3952 4358 4129 4536 7664 8092 4446 4872 2420 2849 2917 3324 6336 6777 6736 7164 3897 4310 
6 192 3957 4366 8091 8503 4017 4447 4370 4779 4548 4946 8104 8520 4884 5292 2862 3292 3336 3936 6789 7213 7176 7594 4322 4726 
7 224 4378 4794 8515 8935 4459 4889 4791 5204 4958 5359 8534 8945 5304 5710 3304 3882 3948 4339 7226 7638 7608 8031 4738 5141 
8 256 4840 5255 8979 9556 4932 5352 5249 5662 5402 5796 8992 9559 5753 6151 3928 4337 4385 4797 7684 8093 8074 8497 5184 5583 
9 288 5267 5692 9569 9989 5364 5801 5674 6090 5808 6215 9574 9993 6163 6721 4349 4768 4809 5211 8108 8532 8509 8937 5595 6003 
10 320 5704 6125 10001 10411 5813 6233 6102 6665 6227 6711 10006 10416 6735 7136 4780 5191 5223 5618 8544 8952 8949 9549 6015 6416 
11 352 6137 6669 10423 10826 6245 6720 6677 7091 6723 7134 10430 10841 7148 7554 5203 5616 5630 6026 8965 9553 9561 9981 6428 6830 
12 384 6712 7131 10869 11272 6766 7190 7135 7544 7180 7579 10885 11285 7597 8000 5661 6072 6069 6460 9601 10010 10025 10435 6873 7275 
13 416 7143 7564 11284 11692 7203 7634 7556 7979 7591 8005 11297 11707 8012 8425 6084 6667 6472 6873 10022 10441 10447 10869 7287 7690 
14 448 7576 7997 11704 12112 7646 8073 7991 8407 8017 8426 11719 12125 8437 8840 6680 7094 6885 7281 10456 10870 10881 11314 7702 8106 
15 480 8009 8423 12124 12523 8088 8501 8419 8827 8438 8857 12137 12553 8852 9258 7106 7534 7293 7690 10884 11301 11326 11742 8118 8523 
16 512 8466 8872 12569 12965 8546 8950 8874 9283 8903 9505 12596 13007 9301 9700 7577 7990 7733 8129 11351 11764 11785 12376 8566 8963 
17 544 8884 9507 12977 13382 8962 9558 9295 9706 9517 9924 13019 13441 9712 10124 8002 8426 8141 8544 11776 12379 12388 12804 8975 9545 
18 576 9520 9940 13394 13794 9570 9984 9718 10126 9936 10336 13453 13868 10136 10539 8438 8855 8556 8950 12391 12801 12818 13234 9557 9961 
19 608 9952 10361 13806 14203 9996 10409 10138 10546 10348 10749 13880 14296 10551 10957 8867 9280 8962 9538 12813 13226 13246 13660 9973 10376 
20 640 10406 10818 14246 14641 10452 10868 10589 10995 10792 11190 14339 14752 11000 11403 9326 9743 9584 9976 13269 13683 13704 14112 10421 10821 
21 672 10830 11241 14653 15147 10880 11295 11007 11420 11202 11603 14764 15189 11415 11823 9755 10179 9988 10389 13695 14107 14125 14542 10833 11242 
22 704 11253 11668 15159 15556 11307 11729 11432 11840 11615 12013 15201 15620 11835 12379 10191 10614 10401 10795 14119 14531 14554 15140 11254 11653 
23 736 11680 12269 15568 15983 11741 12278 11852 12379 12025 12423 15632 16046 12391 12803 10626 11034 10807 11203 14543 15135 15152 15583 11665 12064 
24 768 12312 12730 16029 16440 12321 12739 12423 12834 12466 12863 16089 16497 12849 13249 11077 11483 11248 11638 15179 15585 15628 16044 12107 12507 
25 800 12742 13165 16452 16862 12751 13173 12846 13260 12875 13280 16509 16923 13261 13669 11495 11907 11650 12056 15597 16008 16056 16482 12519 12925 
26 832 13177 13597 16874 17272 13185 13606 13272 13689 13292 13696 16935 17351 13681 14086 11919 12382 12068 12463 16020 16437 16494 16916 12937 13341 
27 864 13609 14030 17284 17683 13618 14039 13701 14112 13708 14114 17363 17965 14098 14504 12394 12807 12477 12874 16449 16854 16928 17349 13353 13756 
