0 0 86043 86449 79657 80294 32711 33121 0 418 43943 44345 61862 62298 
1 32 86461 86940 80306 80706 33133 33545 430 843 44357 44766 62310 62733 
2 64 86952 87368 80718 81115 33557 33966 855 1262 44779 45185 62747 63211 
3 96 87380 87796 81127 81547 33978 34392 1274 1913 45197 45618 63223 63650 
4 128 87839 88243 81590 81984 34435 34836 1968 2370 45664 46062 63698 64122 
5 160 88255 88678 81996 82399 34848 35434 2382 2785 46074 46479 64134 64560 
6 192 88690 89101 82411 82810 35446 35861 2797 3206 46491 46887 64572 65043 
7 224 89113 89533 82822 83224 35873 36300 3218 3634 46899 47312 65056 65465 
8 256 89576 89994 83267 83663 36343 36757 3677 4084 47365 47793 65518 65935 
9 288 90006 90434 83675 84079 36769 37201 4096 4714 47806 48228 65947 66366 
10 320 90446 90867 84091 84492 37213 37634 4726 5143 48242 48652 66378 66804 
11 352 90879 91420 84504 84905 37646 38223 5155 5575 48665 49073 66817 67263 
12 384 91463 91883 84948 85346 38266 38679 5618 6022 49128 49539 67323 67730 
13 416 91895 92322 85358 85900 38691 39120 6034 6457 49551 49957 67742 68155 
14 448 92334 92756 85912 86319 39132 39556 6469 6885 49969 50372 68167 68579 
15 480 92768 93183 86331 86731 39568 39984 6897 7492 50384 50798 68591 69110 
16 512 93226 93633 86774 87172 40027 40436 7535 7944 50842 51264 69153 69627 
17 544 93645 94217 87184 87586 40448 41006 7956 8402 51276 51682 69639 70064 
18 576 94229 94640 87598 87994 41018 41434 8414 8829 51694 52281 70076 70493 
19 608 94652 95068 88006 88404 41446 41859 8841 9250 52293 52700 70505 70926 
20 640 95111 95519 88447 88859 41902 42314 9293 9702 52743 53138 70969 71393 
21 672 95531 95952 88871 89275 42326 42745 9714 10306 53150 53551 71406 71872 
22 704 95964 96374 89287 89685 42757 43175 10318 10726 53563 53963 71884 72337 
23 736 96386 96953 89697 90104 43187 43807 10738 11157 53975 54373 72349 72761 
24 768 96996 97414 90147 90638 43850 44265 11200 11607 54419 54825 72814 73236 
25 800 97426 97853 90650 91061 44277 44703 11619 12042 54839 55257 73248 73672 
26 832 97865 98285 91073 91488 44715 45140 12054 12470 55271 55700 73684 74103 
27 864 98297 98720 91500 91977 45152 45575 12482 13140 55715 56143 74115 74657 
28 896 98763 99182 92023 92420 45618 46030 13183 13590 56188 56584 74713 75118 
29 928 99194 99736 92432 92951 46042 46600 13602 14021 56596 57000 75130 75549 
30 960 99748 100166 92963 93364 46612 47035 14033 14449 57012 57410 75562 75980 
31 992 100178 100599 93376 93797 47047 47473 14461 14872 57422 57967 75993 76410 
32 1024 100642 101057 93843 94247 47516 47927 14915 15313 58010 58416 76460 76886 
33 1056 101069 101508 94259 94669 47939 48370 15325 15908 58428 58844 76898 77530 
34 1088 101520 101939 94681 95086 48382 48838 15920 16327 58856 59260 77542 77967 
35 1120 101951 102411 95098 95502 48850 49273 16339 16740 59272 59690 77980 78438 
36 1152 102454 102902 95550 95950 49316 49731 16784 17183 59744 60147 78491 78901 
37 1184 102914 103351 95964 96371 49743 50171 17195 17604 60159 60712 78916 79342 
38 1216 103363 103786 96383 96789 50183 50610 17616 18027 60724 61139 79354 79766 
39 1248 103798 104283 96801 97205 50622 51050 18039 18443 61151 61571 79778 80342 
