0 0 5 285 0 281 1 282 4 283 
1 32 334 607 328 604 330 605 332 606 
2 64 656 929 650 926 652 927 654 928 
3 96 977 1250 971 1247 973 1248 975 1249 
4 128 1313 1592 1307 1588 1309 1589 1311 1591 
5 160 1641 1913 1635 1910 1637 1911 1639 1912 
6 192 1962 2233 1956 2230 1958 2231 1960 2232 
7 224 2281 2554 2275 2551 2277 2552 2279 2553 
8 256 2617 2888 2611 2885 2613 2886 2615 2887 
9 288 2938 3203 2932 3200 2934 3201 2936 3202 
10 320 3252 3518 3246 3515 3248 3516 3250 3517 
11 352 3566 3832 3560 3828 3562 3829 3564 3830 
12 384 3894 4164 3888 4161 3890 4162 3892 4163 
13 416 4214 4479 4208 4475 4210 4477 4212 4478 
14 448 4527 4792 4521 4789 4523 4790 4525 4791 
15 480 4840 5104 4834 5101 4836 5102 4838 5103 
16 512 5167 5445 5161 5442 5163 5443 5165 5444 
17 544 5495 5767 5489 5764 5491 5765 5493 5766 
18 576 5816 6088 5810 6085 5812 6086 5814 6087 
19 608 6136 6408 6130 6405 6132 6406 6134 6407 
20 640 6471 6749 6465 6746 6467 6747 6469 6748 
21 672 6799 7072 6793 7069 6795 7070 6797 7071 
22 704 7121 7393 7115 7390 7117 7391 7119 7392 
23 736 7441 7714 7435 7711 7437 7712 7439 7713 
24 768 7777 8048 7771 8045 7773 8046 7775 8047 
25 800 8098 8364 8092 8360 8094 8361 8096 8363 
26 832 8412 8677 8406 8674 8408 8675 8410 8676 
27 864 8725 8990 8719 8987 8721 8988 8723 8989 
28 896 9053 9324 9047 9321 9049 9322 9051 9323 
29 928 9374 9640 9368 9637 9370 9638 9372 9639 
30 960 9689 9954 9683 9951 9685 9952 9687 9953 
31 992 10002 10267 9996 10264 9998 10265 10000 10266 
32 1024 10330 10599 10324 10596 10326 10597 10328 10598 
33 1056 10649 10912 10643 10909 10645 10910 10647 10911 
34 1088 10961 11225 10955 11222 10957 11223 10959 11224 
35 1120 11273 11537 11267 11533 11269 11535 11271 11536 
36 1152 11599 11869 11593 11866 11595 11867 11597 11868 
37 1184 11919 12182 11913 12179 11915 12180 11917 12181 
38 1216 12231 12494 12225 12491 12227 12492 12229 12493 
39 1248 12542 12805 12536 12802 12538 12803 12540 12804 
40 1280 12868 13152 12862 13149 12864 13150 12866 13151 
41 1312 13202 13480 13196 13477 13198 13478 13200 13479 
42 1344 13529 13805 13523 13802 13525 13803 13527 13804 
43 1376 13853 14129 13847 14126 13849 14127 13851 14128 
44 1408 14192 14476 14186 14472 14188 14474 14190 14475 
45 1440 14525 14802 14519 14799 14521 14800 14523 14801 
46 1472 14851 15128 14845 15125 14847 15126 14849 15127 
47 1504 15176 15453 15170 15450 15172 15451 15174 15452 
48 1536 15516 15785 15510 15782 15512 15783 15514 15784 
49 1568 15835 16098 15829 16095 15831 16096 15833 16097 
50 1600 16147 16410 16141 16407 16143 16408 16145 16409 
51 1632 16458 16720 16452 16717 16454 16718 16456 16719 
52 1664 16783 17053 16777 17050 16779 17051 16781 17052 
53 1696 17103 17367 17097 17363 17099 17365 17101 17366 
54 1728 17415 17678 17409 17675 17411 17676 17413 17677 
55 1760 17726 17990 17720 17987 17722 17988 17724 17989 
56 1792 18053 18337 18047 18333 18049 18334 18051 18335 
57 1824 18386 18663 18380 18660 18382 18661 18384 18662 
58 1856 18712 18990 18706 18987 18708 18988 18710 18989 
59 1888 19038 19317 19032 19313 19034 19314 19036 19315 
60 1920 19379 19663 19373 19660 19375 19661 19377 19662 
61 1952 19713 19991 19707 19988 19709 19989 19711 19990 
62 1984 20040 20318 20034 20315 20036 20316 20038 20317 
63 2016 20366 20644 20360 20641 20362 20642 20364 20643 
64 2048 20707 20987 20701 20984 20703 20985 20705 20986 
65 2080 21037 21311 21031 21308 21033 21309 21035 21310 
66 2112 21360 21634 21354 21631 21356 21632 21358 21633 
67 2144 21682 21955 21676 21952 21678 21953 21680 21954 
68 2176 22018 22298 22012 22295 22014 22296 22016 22297 
69 2208 22348 22622 22342 22619 22344 22620 22346 22621 
70 2240 22671 22943 22665 22940 22667 22941 22669 22942 
71 2272 22991 23265 22985 23262 22987 23263 22989 23264 
72 2304 23328 23601 23322 23598 23324 23599 23326 23600 
73 2336 23651 23918 23645 23915 23647 23916 23649 23917 
74 2368 23967 24234 23961 24231 23963 24232 23965 24233 
75 2400 24282 24546 24276 24543 24278 24544 24280 24545 
76 2432 24609 24881 24603 24878 24605 24879 24607 24880 
77 2464 24931 25198 24925 25194 24927 25195 24929 25197 
78 2496 25246 25513 25240 25509 25242 25511 25244 25512 
79 2528 25560 25827 25554 25823 25556 25825 25558 25826 
80 2560 25889 26167 25883 26164 25885 26165 25887 26166 
81 2592 26217 26491 26211 26488 26213 26489 26215 26490 
82 2624 26540 26814 26534 26811 26536 26812 26538 26813 
83 2656 26862 27135 26856 27132 26858 27133 26860 27134 
84 2688 27198 27477 27192 27474 27194 27475 27196 27476 
85 2720 27527 27800 27521 27797 27523 27798 27525 27799 
86 2752 27849 28122 27843 28119 27845 28120 27847 28121 
87 2784 28170 28444 28164 28440 28166 28442 28168 28443 
88 2816 28506 28778 28500 28775 28502 28776 28504 28777 
89 2848 28828 29093 28822 29090 28824 29091 28826 29092 
90 2880 29142 29407 29136 29404 29138 29405 29140 29406 
91 2912 29455 29721 29449 29717 29451 29719 29453 29720 
92 2944 29783 30057 29777 30053 29779 30054 29781 30055 
93 2976 30106 30373 30100 30370 30102 30371 30104 30372 
94 3008 30422 30689 30416 30686 30418 30687 30420 30688 
95 3040 30737 31003 30731 31000 30733 31001 30735 31002 
96 3072 31066 31336 31060 31333 31062 31334 31064 31335 
97 3104 31386 31651 31380 31647 31382 31648 31384 31650 
98 3136 31699 31964 31693 31961 31695 31962 31697 31963 
99 3168 32012 32276 32006 32273 32008 32274 32010 32275 
100 3200 32339 32610 32333 32607 32335 32608 32337 32609 
101 3232 32660 32924 32654 32921 32656 32922 32658 32923 
102 3264 32973 33237 32967 33234 32969 33235 32971 33236 
103 3296 33285 33550 33279 33546 33281 33547 33283 33548 
104 3328 33612 33897 33606 33894 33608 33895 33610 33896 
105 3360 33947 34226 33941 34223 33943 34224 33945 34225 
106 3392 34275 34554 34269 34551 34271 34552 34273 34553 
107 3424 34602 34882 34596 34879 34598 34880 34600 34881 
108 3456 34945 35230 34939 35227 34941 35228 34943 35229 
109 3488 35280 35559 35274 35556 35276 35557 35278 35558 
110 3520 35608 35887 35602 35884 35604 35885 35606 35886 
111 3552 35935 36211 35929 36208 35931 36209 35933 36210 
112 3584 36274 36544 36268 36540 36270 36542 36272 36543 
113 3616 36593 36857 36587 36853 36589 36854 36591 36856 
114 3648 36905 37168 36899 37165 36901 37166 36903 37167 
115 3680 37216 37480 37210 37477 37212 37478 37214 37479 
116 3712 37543 37812 37537 37809 37539 37810 37541 37811 
117 3744 37862 38125 37856 38122 37858 38123 37860 38124 
118 3776 38174 38438 38168 38435 38170 38436 38172 38437 
119 3808 38486 38750 38480 38747 38482 38748 38484 38749 
120 3840 38813 39098 38807 39095 38809 39096 38811 39097 
121 3872 39148 39427 39142 39424 39144 39425 39146 39426 
122 3904 39476 39755 39470 39752 39472 39753 39474 39754 
123 3936 39803 40082 39797 40078 39799 40080 39801 40081 
124 3968 40144 40429 40138 40425 40140 40426 40142 40427 
125 4000 40478 40757 40472 40754 40474 40755 40476 40756 
126 4032 40806 41085 40800 41082 40802 41083 40804 41084 
127 4064 41133 41412 41127 41409 41129 41410 41131 41411 
128 4096 41475 41752 41469 41748 41471 41749 41473 41750 
129 4128 41801 42070 41795 42067 41797 42068 41799 42069 
130 4160 42119 42389 42113 42385 42115 42386 42117 42387 
131 4192 42436 42706 42430 42703 42432 42704 42434 42705 
132 4224 42769 43046 42763 43042 42765 43043 42767 43045 
133 4256 43095 43365 43089 43362 43091 43363 43093 43364 
134 4288 43414 43683 43408 43680 43410 43681 43412 43682 
135 4320 43731 44001 43725 43998 43727 43999 43729 44000 
136 4352 44064 44331 44058 44328 44060 44329 44062 44330 
137 4384 44381 44642 44375 44639 44377 44640 44379 44641 
138 4416 44691 44951 44685 44948 44687 44949 44689 44950 
139 4448 44999 45260 44993 45256 44995 45258 44997 45259 
