0 0 20 319 19 317 11 307 10 297 15 309 14 310 6 298 5 305 10 300 9 299 1 282 0 281 5 291 4 290 
1 32 366 641 366 642 354 634 345 620 357 637 359 638 347 621 352 632 350 628 351 629 331 606 329 605 341 616 338 615 
2 64 688 967 690 969 682 958 666 942 683 963 685 965 668 943 680 957 676 955 676 956 653 928 651 927 663 938 661 936 
3 96 1014 1290 1016 1292 1006 1283 987 1261 1008 1285 1010 1287 989 1262 1004 1282 1001 1280 1003 1281 974 1249 972 1248 985 1260 982 1259 
4 128 1357 1652 1357 1650 1346 1629 1324 1607 1359 1648 1359 1654 1326 1608 1344 1627 1348 1630 1348 1631 1313 1595 1311 1594 1322 1603 1320 1601 
5 160 1703 1981 1701 1981 1676 1950 1655 1932 1695 1977 1705 1985 1657 1943 1674 1949 1678 1951 1680 1952 1645 1920 1643 1919 1654 1945 1648 1931 
6 192 2029 2307 2032 2311 1997 2273 1979 2254 2023 2303 2036 2315 1990 2269 1995 2270 2000 2279 2002 2281 1967 2242 1965 2240 1993 2272 1977 2253 
7 224 2352 2631 2356 2638 2320 2598 2300 2575 2348 2627 2361 2640 2314 2593 2316 2594 2328 2606 2328 2605 2287 2565 2285 2563 2321 2600 2298 2574 
8 256 2696 2979 2711 2996 2661 2937 2636 2916 2690 2974 2704 2985 2663 2943 2655 2935 2668 2953 2668 2944 2626 2899 2623 2898 2661 2935 2634 2924 
9 288 3028 3300 3045 3320 2988 3260 2963 3230 3021 3295 3036 3311 2992 3264 2982 3258 3001 3275 2992 3265 2949 3229 2947 3223 2986 3259 2971 3246 
10 320 3348 3619 3368 3641 3308 3584 3277 3554 3341 3615 3359 3635 3312 3588 3304 3575 3321 3587 3313 3585 3276 3545 3270 3544 3307 3576 3292 3565 
11 352 3667 3944 3686 3959 3629 3898 3599 3870 3663 3937 3682 3955 3637 3915 3620 3895 3633 3904 3631 3903 3592 3875 3590 3866 3624 3897 3610 3884 
12 384 4004 4283 4030 4310 3962 4239 3933 4213 3998 4281 4032 4317 3975 4249 3956 4231 3970 4258 3966 4248 3937 4211 3926 4209 3963 4241 3944 4230 
13 416 4332 4605 4357 4631 4288 4559 4260 4537 4337 4609 4364 4635 4300 4566 4279 4546 4306 4579 4295 4565 4258 4529 4256 4528 4288 4560 4277 4545 
14 448 4653 4926 4677 4949 4606 4879 4584 4858 4657 4930 4681 4953 4613 4891 4593 4862 4632 4907 4611 4880 4578 4846 4574 4845 4611 4898 4591 4860 
15 480 4971 5243 4994 5266 4924 5194 4903 5173 4975 5251 4998 5270 4939 5212 4907 5181 4956 5230 4926 5195 4893 5172 4890 5165 4943 5211 4905 5182 
16 512 5305 5596 5339 5626 5255 5535 5242 5528 5311 5598 5337 5622 5277 5557 5244 5534 5291 5577 5256 5548 5232 5513 5228 5512 5271 5556 5243 5527 
17 544 5653 5934 5674 5954 5583 5859 5576 5858 5648 5930 5669 5950 5607 5884 5581 5867 5625 5906 5595 5877 5561 5848 5559 5843 5603 5886 5574 5849 
18 576 5984 6264 6000 6280 5908 6186 5904 6179 5980 6259 5996 6276 5930 6206 5913 6187 5956 6238 5923 6204 5896 6178 5890 6170 5936 6228 5896 6171 
19 608 6309 6588 6325 6605 6231 6508 6226 6502 6304 6584 6321 6603 6251 6528 6233 6509 6283 6564 6249 6525 6224 6501 6216 6492 6274 6555 6217 6493 
