0 0 12 302 15 307 16 317 6 297 2 283 10 303 11 304 0 282 7 298 5 284 6 285 
1 32 350 627 355 636 364 645 344 622 331 606 351 628 355 633 329 605 346 623 333 607 335 608 
2 64 674 951 682 958 693 976 668 945 653 929 675 952 679 957 651 928 670 946 655 934 659 936 
3 96 996 1274 1004 1280 1024 1306 990 1268 975 1251 998 1276 1002 1278 973 1250 992 1269 980 1259 982 1260 
4 128 1338 1624 1345 1629 1368 1656 1328 1617 1312 1594 1347 1638 1339 1622 1310 1593 1340 1630 1319 1600 1321 1601 
5 160 1671 1946 1676 1954 1703 1984 1664 1944 1645 1921 1687 1967 1671 1948 1641 1920 1678 1955 1647 1922 1649 1923 
6 192 1993 2267 2000 2275 2030 2312 1990 2266 1969 2247 2016 2298 1996 2274 1967 2246 2002 2284 1971 2253 1973 2252 
7 224 2313 2595 2321 2597 2360 2645 2311 2585 2293 2569 2346 2628 2319 2602 2291 2568 2329 2603 2300 2584 2297 2579 
8 256 2658 2936 2657 2935 2710 2990 2646 2921 2633 2906 2688 2967 2663 2938 2628 2905 2664 2940 2646 2920 2640 2919 
9 288 2984 3253 2984 3256 3041 3315 2970 3241 2955 3224 3017 3291 2986 3254 2952 3223 2988 3266 2969 3252 2966 3240 
10 320 3300 3568 3305 3578 3361 3635 3288 3554 3271 3552 3339 3614 3302 3570 3269 3544 3316 3592 3298 3574 3286 3553 
11 352 3614 3884 3623 3900 3680 3955 3602 3869 3597 3879 3665 3940 3616 3885 3589 3864 3639 3917 3619 3896 3599 3868 
12 384 3946 4226 3966 4249 4020 4300 3930 4213 3940 4214 4007 4289 3946 4225 3924 4204 3977 4252 3960 4243 3928 4205 
13 416 4277 4544 4296 4579 4347 4618 4260 4534 4265 4535 4340 4614 4272 4543 4251 4526 4300 4572 4291 4569 4253 4528 
14 448 4591 4866 4626 4906 4664 4932 4580 4856 4584 4862 4662 4930 4589 4857 4573 4847 4618 4894 4619 4895 4574 4848 
15 480 4911 5188 4952 5226 4977 5246 4901 5175 4907 5184 4975 5244 4903 5176 4894 5169 4941 5215 4945 5216 4896 5170 
16 512 5256 5544 5287 5576 5312 5593 5235 5524 5253 5540 5305 5592 5237 5525 5229 5520 5276 5563 5282 5572 5231 5521 
17 544 5591 5872 5625 5905 5642 5917 5571 5851 5587 5868 5640 5915 5573 5852 5567 5847 5610 5891 5621 5901 5569 5848 
