0 0 248 
1 4 105 
2 8 100 
3 12 105 
4 16 100 
5 20 105 
6 24 100 
7 28 105 
8 32 248 
9 36 105 
10 40 100 
11 44 105 
12 48 100 
13 52 105 
14 56 100 
15 60 107 
16 64 248 
17 68 105 
18 72 100 
19 76 105 
20 80 100 
21 84 105 
22 88 100 
23 92 105 
24 96 248 
25 100 105 
26 104 100 
27 108 105 
28 112 100 
29 116 105 
30 120 100 
31 124 107 
32 128 248 
33 132 105 
34 136 100 
35 140 105 
36 144 100 
37 148 105 
38 152 100 
39 156 105 
40 160 248 
41 164 105 
42 168 100 
43 172 105 
44 176 100 
45 180 105 
46 184 100 
47 188 107 
48 192 248 
49 196 105 
50 200 100 
51 204 105 
52 208 100 
53 212 105 
54 216 100 
55 220 105 
56 224 248 
57 228 105 
58 232 100 
59 236 105 
60 240 100 
61 244 105 
62 248 100 
63 252 107 
64 256 259 
65 260 105 
66 264 100 
67 268 105 
68 272 100 
69 276 105 
70 280 100 
71 284 105 
72 288 258 
73 292 105 
74 296 100 
75 300 105 
76 304 100 
77 308 105 
78 312 100 
79 316 107 
80 320 258 
81 324 105 
82 328 100 
83 332 105 
84 336 100 
85 340 105 
86 344 100 
87 348 105 
88 352 258 
89 356 105 
90 360 100 
91 364 105 
92 368 100 
93 372 105 
94 376 100 
95 380 107 
96 384 258 
97 388 105 
98 392 100 
99 396 105 
100 400 100 
101 404 105 
102 408 100 
103 412 105 
104 416 258 
105 420 105 
106 424 100 
107 428 105 
108 432 100 
109 436 105 
110 440 100 
111 444 107 
112 448 259 
113 452 105 
114 456 100 
115 460 105 
116 464 100 
117 468 105 
118 472 100 
119 476 105 
120 480 258 
121 484 105 
122 488 100 
123 492 105 
124 496 100 
125 500 105 
126 504 100 
127 508 107 
128 512 248 
129 516 105 
130 520 100 
131 524 105 
132 528 100 
133 532 105 
134 536 100 
135 540 105 
136 544 248 
137 548 105 
138 552 100 
139 556 105 
140 560 100 
141 564 105 
142 568 100 
143 572 107 
144 576 248 
145 580 105 
146 584 100 
147 588 105 
148 592 100 
149 596 105 
150 600 100 
151 604 105 
152 608 248 
153 612 105 
154 616 100 
155 620 105 
156 624 100 
157 628 105 
158 632 100 
159 636 107 
160 640 248 
161 644 105 
162 648 100 
163 652 105 
164 656 100 
165 660 105 
166 664 100 
167 668 105 
168 672 248 
169 676 105 
170 680 100 
171 684 105 
172 688 100 
173 692 105 
174 696 100 
175 700 107 
176 704 248 
177 708 105 
178 712 100 
179 716 105 
180 720 100 
181 724 105 
182 728 100 
183 732 105 
184 736 248 
185 740 105 
186 744 100 
187 748 105 
188 752 100 
189 756 105 
190 760 100 
191 764 107 
192 768 259 
193 772 104 
194 776 100 
195 780 105 
196 784 100 
197 788 105 
198 792 100 
199 796 105 
200 800 258 
201 804 105 
202 808 100 
203 812 105 
204 816 100 
205 820 105 
206 824 100 
207 828 107 
208 832 258 
209 836 105 
210 840 100 
211 844 105 
212 848 100 
213 852 105 
214 856 100 
215 860 105 
216 864 259 
217 868 105 
218 872 100 
219 876 105 
220 880 100 
221 884 105 
222 888 100 
223 892 107 
224 896 258 
225 900 105 
226 904 100 
227 908 105 
228 912 100 
229 916 105 
230 920 100 
231 924 105 
232 928 259 
233 932 105 
234 936 100 
235 940 105 
236 944 100 
237 948 105 
238 952 100 
239 956 107 
240 960 258 
241 964 105 
242 968 100 
243 972 105 
244 976 100 
245 980 105 
246 984 100 
247 988 105 
248 992 259 
249 996 105 
250 1000 100 
251 1004 105 
252 1008 100 
253 1012 105 
254 1016 100 
255 1020 107 
256 1024 252 
257 1028 105 
258 1032 100 
259 1036 105 
260 1040 100 
261 1044 105 
262 1048 100 
263 1052 105 
264 1056 252 
265 1060 105 
266 1064 100 
267 1068 105 
268 1072 100 
269 1076 105 
270 1080 100 
271 1084 107 
272 1088 252 
273 1092 105 
274 1096 100 
275 1100 105 
276 1104 100 
277 1108 105 
278 1112 100 
279 1116 105 
280 1120 252 
281 1124 105 
282 1128 100 
283 1132 105 
284 1136 100 
285 1140 105 
286 1144 100 
287 1148 107 
288 1152 252 
289 1156 105 
290 1160 100 
291 1164 105 
292 1168 100 
293 1172 105 
294 1176 100 
295 1180 105 
296 1184 252 
297 1188 105 
298 1192 100 
299 1196 105 
300 1200 100 
301 1204 105 
302 1208 100 
303 1212 107 
304 1216 252 
305 1220 105 
306 1224 100 
