0 0 1769 2462 0 624 4118 4894 2978 3461 46136 46845 55506 56182 53423 54135 52168 52763 90061 90719 91580 92457 95001 95612 100696 101595 155192 155894 144140 144935 147775 148395 159953 160637 229408 229944 228454 229106 229007 229666 233421 234110 380160 380841 370114 370705 370623 371353 366254 366700 658212 658885 653966 654284 664336 664988 656853 657429 
1 32 2514 3237 680 1391 4942 5675 3520 4193 46892 47552 56229 56948 54181 54953 52815 53498 90769 91483 92503 93207 95659 96363 101652 102510 155954 156726 145002 145819 148444 149268 160683 161332 230000 230790 229164 229698 229711 230439 234157 234711 380886 381511 370751 371415 371398 372129 366748 367447 658930 659604 654328 655023 665035 665706 657473 658157 
2 64 3283 4082 1449 2209 5732 6496 4246 4941 47599 48469 56995 57821 55005 55908 53579 54345 91537 92453 93253 93922 96412 97119 102568 103378 156776 157456 145876 146601 149312 150003 161389 162117 230841 231655 229750 230444 230483 230962 234755 235606 381555 382123 371459 372137 372181 372850 367502 368316 659649 660302 655067 655723 665753 666261 658201 658884 
3 96 4136 4845 2263 2986 6552 7282 4994 5695 48524 49214 57877 58588 55958 56590 54401 55056 92497 93199 93974 94704 97172 97998 103438 104148 157504 158197 146649 147360 150055 150758 162161 162834 231712 232451 230489 231018 231012 231962 235650 236382 382171 382851 372196 372854 372900 373598 368375 369237 660347 661185 655767 656616 666306 666828 658928 659603 
4 128 4931 5676 3076 3781 7376 8107 5792 6597 49293 50029 58697 59381 56687 57108 55163 56053 93311 94014 94797 95455 98112 98902 104235 104930 158273 158918 147447 148154 150851 151547 162910 163708 232548 233357 231116 231974 232101 232717 236458 237151 382943 383702 372954 373607 373689 374350 369317 369983 661260 662057 656689 657367 666901 667383 659676 660356 
5 160 5733 6585 3841 4537 8153 8907 6650 7389 50096 50879 59432 60091 57156 57889 56118 56919 94067 94797 95510 96173 98949 99791 104975 105674 158966 159643 148213 148960 151593 152346 163758 164426 233409 234132 232030 232723 232776 233529 237197 237736 383746 384287 373659 374348 374399 375113 370027 370693 662103 662782 657411 658086 667428 667949 660400 661189 
6 192 6635 7367 4595 5291 8962 9680 7435 8134 50929 51597 60153 60616 57935 58629 56968 57655 94853 95565 96221 97040 99842 100553 105732 106668 159700 160372 149009 149727 152400 153114 164470 165001 234177 234717 232777 233529 233580 234204 237782 238425 384335 384993 374402 375096 375157 375793 370751 371411 662828 663405 658130 658806 667993 668608 661233 662056 
7 224 7422 8124 5343 6274 9726 10441 8184 8980 51656 52361 60676 61442 58676 59342 57699 58347 95617 96335 97095 97963 100625 101575 106712 107413 160421 161166 149774 150484 153161 153967 165049 165922 234762 235648 233588 234205 234257 235017 238494 239183 385048 385707 375141 375791 375848 376513 371457 372148 663449 663949 658850 659538 668654 669181 662101 662781 
8 256 8236 9012 6374 7100 10523 11238 9087 9809 52456 53118 61550 62212 59431 60107 58439 59070 96423 97144 98071 98900 101654 102505 107496 108223 161271 162108 150573 151261 154056 154902 165999 166739 235738 236548 234295 235014 235124 235778 239286 240096 385784 386410 375881 376522 376596 377396 372227 372893 664022 664289 659611 660301 669254 669503 662856 663536 
9 288 9063 9805 7159 7866 11289 12193 9858 10565 53181 53849 62263 62980 60160 60699 59120 59824 97215 98044 98951 99794 102549 103377 108267 108945 162155 162847 151307 152020 154955 155660 166790 167690 236618 237360 235073 235771 235837 236574 240144 240819 386455 387179 376568 377391 377444 378093 372940 373603 664333 664987 660345 661184 669547 670199 663581 664260 
