0 0 28527 29177 22250 22995 0 690 1138 1720 59996 60588 64622 65263 50679 51442 41851 42566 122569 123402 119093 119825 89832 90538 86703 87362 184789 185687 178305 178979 147298 148083 154341 154921 258598 259473 263664 264346 222956 223659 221085 221865 449151 449813 461197 461853 354892 355578 367681 368366 833838 834086 833991 834713 622457 622851 634247 634908 1107337 1108013 1106662 1107290 
1 32 29227 30204 23053 23747 741 1464 1774 2674 60641 61367 65321 66020 51495 52188 42622 43324 123457 124103 119873 120566 90583 91251 87406 88215 185739 186683 179028 179706 148127 148848 154975 155836 259526 260215 264390 265085 223710 224403 221910 222563 449869 450684 461897 462659 355622 356275 368418 369101 834143 834715 834759 835369 622895 623547 634952 635612 1108058 1108721 1107334 1108012 
2 64 30256 31076 23800 24517 1509 2271 2732 3415 61422 62120 66066 66766 52239 53006 43380 44098 124159 124865 120621 121477 91299 91887 88274 88977 186755 187446 179753 180586 148900 149587 155880 156369 260260 260938 265130 265546 224450 225107 222607 223265 450733 451633 462705 463402 356321 356976 369145 369821 834768 835370 835415 835988 623591 624238 635656 636321 1108765 1109444 1108056 1108447 
3 96 31128 31837 24568 25324 2323 3304 3465 4172 62173 62940 66816 67560 53055 53927 44154 44850 124921 125605 121543 122390 91944 92660 89027 89766 187502 188228 180639 181309 149646 150477 156433 157160 260990 261729 265591 266301 225156 225780 223310 223951 451678 452390 463447 464166 357020 357676 369865 370538 835418 835989 836034 836644 624282 624934 636365 637036 1109488 1110151 1108491 1109148 
4 128 31920 32957 25422 26322 3388 4150 4277 4946 63022 63514 67638 68138 54013 54720 44954 45705 125700 126404 122489 123234 92758 93613 89867 90583 188332 189004 181388 182053 150569 151375 157254 158009 261819 262381 266398 267085 225881 226584 224045 224972 452500 453198 464261 464884 357764 358433 370611 371286 836070 836644 836726 837432 625007 625661 637111 637790 1110224 1110889 1109221 1109878 
5 160 33002 33723 26377 27152 4211 4934 5016 5945 63573 64307 68206 69174 54764 55466 45754 46466 126470 127223 123290 124093 93658 94368 90642 91473 189053 190008 182098 182982 151425 152122 158054 158738 262440 263153 267133 267809 226629 227457 225017 225678 453254 453960 464940 465647 358477 359138 371330 372010 836690 837432 837488 838086 625705 626431 637834 638500 1110933 1111598 1109922 1110580 
6 192 33774 34500 27221 27945 4998 5943 5999 6737 64354 65085 69218 69733 55510 56181 46518 47232 127277 128025 124157 124872 94436 95322 91519 92350 190053 190730 183038 183686 152168 153105 158782 159431 263213 263961 267871 268353 227501 228177 225726 226377 454019 454812 465696 466397 359182 359838 372055 372730 837478 838086 838138 838706 626475 627133 638544 639209 1111642 1112318 1110624 1111283 
7 224 34559 35280 28004 28685 5997 6726 6789 7508 65138 65860 69795 70608 56231 57113 47286 47992 128073 128777 124923 125651 95381 96029 92408 93101 190777 191471 183737 184404 153156 153872 159475 160148 264013 264745 268410 269089 228225 228864 226424 227088 454859 455549 466448 467018 359882 360603 372781 373655 838133 838705 838761 839360 627177 627843 639253 639923 1112362 1113034 1111327 1111979 
8 256 35377 36220 28787 29495 6850 7567 7620 8334 65945 66549 70706 71496 57222 58018 48076 49013 128873 129609 125744 126406 96107 96699 93197 93914 191564 192285 184489 185165 153945 154630 160225 160902 264861 265535 269197 269860 228949 229481 227191 227872 455638 456360 467109 467639 360676 361397 373728 374394 838784 839360 839442 840147 627916 628577 640001 640808 1113107 1113780 1112052 1112709 
9 288 36288 37059 29547 30327 7620 8327 8386 9083 66614 67339 71545 72274 58078 58804 49058 49863 129668 130365 126458 127237 96744 97366 93966 94684 192338 193032 185229 185943 154674 155355 160948 161718 265595 266302 269912 270572 229527 230208 227919 228646 456414 457217 467694 468350 361441 362093 374438 375099 839406 840147 840203 840799 628621 629289 640857 641536 1113824 1114498 1112753 1113415 
10 320 37114 37816 30394 31165 8373 9104 9136 9877 67408 68134 72324 72680 58874 59572 49916 50616 130423 131094 127295 128022 97433 98104 94742 95455 193083 193893 185992 186768 155400 156154 161764 162477 266353 266966 270633 271314 230259 230797 228694 229402 457275 457968 468401 469098 362141 362801 375143 375805 840193 840799 840851 841419 629333 630023 641581 642255 1114542 1115214 1113459 1114111 
11 352 37874 38586 31221 31898 9153 9890 9931 10798 68193 69110 72743 73645 59638 60520 50660 51438 131141 131821 128079 128778 98159 98913 95514 96350 193966 194641 186830 187521 156199 156968 162529 163221 267021 267707 271369 272309 230849 231681 229456 230161 458014 458688 469143 469847 362845 363495 375849 376539 840846 841419 841471 842073 630072 630726 642306 642996 1115258 1115930 1114155 1115078 
12 384 38688 39418 31994 32973 10007 10829 10889 11716 69194 69709 73746 74450 60615 61363 51560 52249 131926 132596 128887 129770 99014 99680 96460 97238 194736 195454 187625 188409 157054 157758 163305 164013 267829 268576 272415 273114 231754 232473 230253 230953 458761 459439 469957 470695 363568 364349 376640 377339 841501 842073 842155 842855 630806 631610 643077 643760 1116003 1116769 1115151 1115807 
13 416 39476 40211 33019 33734 10881 11695 11763 12474 69761 70585 74506 75265 61414 62111 52299 53017 132647 133363 129830 130539 99732 100482 97285 98030 195504 196144 188465 189153 157804 158558 164058 164744 268620 269315 273162 273934 232518 233179 231008 231701 459484 460273 470741 471444 364393 365046 377388 378063 842119 842855 842911 843536 631679 632550 643804 644564 1116813 1117486 1115851 1116502 
14 448 40267 41035 33806 34502 11742 12468 12520 13266 70641 71335 75319 76045 62164 62896 53069 53931 133414 134098 130592 131538 100532 101194 98074 98898 196205 196946 189210 190044 158602 159398 164792 165482 269367 270031 273985 274667 233224 234029 231753 232477 460331 461022 471491 472454 365090 365738 378107 378774 842901 843534 843581 844110 632602 633287 644611 645290 1117530 1118208 1116546 1117198 
15 480 41091 41810 34566 35293 12519 13272 13311 13993 71389 72073 76099 76923 62952 63489 53981 54699 134146 134783 131583 132291 101243 101822 98943 99654 196997 197683 190089 190751 159442 160142 165528 166053 270093 270648 274713 275450 234088 234857 232523 233176 461067 461763 472519 473388 365783 366475 378819 379498 843580 844109 844160 844780 633334 633998 645344 646029 1118252 1118915 1117242 1117900 
16 512 41916 42646 35413 36222 13381 14075 14087 15002 72160 72610 77031 77707 63599 64316 54811 55514 134877 135649 132388 133089 101953 102753 99746 100491 197770 198433 190845 191518 160244 160940 166136 166742 270757 271381 275530 276220 235000 235645 233259 234043 461838 462654 473488 474233 366566 367242 379607 380300 844190 844780 844862 845576 634085 634753 646106 646962 1118988 1119652 1117973 1118631 
17 544 42724 43433 36277 37053 14138 15018 15052 15764 72674 73630 77762 78474 64382 65082 55566 56278 135693 136634 133142 133844 102804 103498 100543 101228 198477 199262 191575 192285 160985 161725 166797 167401 271429 272322 276266 276947 235698 236372 234098 234778 462698 463401 474291 475009 367286 367979 380360 381057 844826 845576 845632 846234 634800 635474 647006 647671 1119696 1120360 1118675 1119331 
18 576 43490 44189 37111 37998 15062 15762 15816 16780 73685 74418 78541 79409 65132 65846 56328 57159 136689 137592 133896 134621 103546 104500 101280 101982 199310 199940 192333 193054 161777 162530 167451 168094 272373 273095 277001 277514 236424 237119 234823 235499 463446 464083 475060 475764 368023 368712 381104 381981 845622 846234 846286 846837 635518 636171 647715 648378 1120404 1121068 1119375 1120033 
19 608 44251 44973 38050 38806 15818 16779 16825 17546 74469 75246 79464 80348 65903 66537 57214 58013 137644 138355 134674 135367 104545 105401 102043 102757 199988 200617 193104 193902 162583 163293 168141 168858 273155 273929 277558 278252 237163 237915 235547 236251 464129 464849 475820 476615 368757 369414 382041 382780 846281 846837 846889 847498 636215 637027 648422 649100 1121112 1121779 1120077 1120735 
20 640 45066 45803 38897 39595 16892 17619 17656 18346 75346 76044 80460 81093 66649 67337 58120 58814 138467 139313 135479 136156 105531 106251 102879 103603 200694 201393 194020 194920 163404 164086 168954 169618 274054 274744 278334 279020 238003 238661 236333 236978 464940 465642 476735 477164 369487 370155 382887 383562 846919 847498 847580 848292 637100 637755 649173 649994 1121852 1122515 1120808 1121467 
21 672 45858 46559 39655 40359 17667 18383 18390 19093 76101 76896 81140 81854 67389 68121 58866 59602 139367 140151 136217 136975 106305 107240 103660 104542 201438 202121 194964 195654 164137 164854 169675 170559 274803 275515 279088 279670 238706 239309 237031 237740 465686 466396 477226 477891 370199 370860 383606 384522 847544 848292 848348 848948 637799 638450 650039 650701 1122559 1123223 1121511 1122168 
22 704 46608 47310 40414 41109 18431 19155 19139 19909 76947 77665 81901 82722 68178 68869 59648 60525 140201 140904 137030 137817 107299 108102 104597 105414 202167 202816 195698 196339 164923 165615 170611 171388 275566 276290 279725 280391 239362 239977 237784 238402 466446 467151 477936 478629 370906 371584 384566 385330 848338 848948 849000 849549 638494 639146 650746 651407 1123267 1123930 1122212 1122869 
23 736 47378 48200 41154 41864 19213 19944 19962 20741 77719 78431 82780 83504 68916 69574 60571 61348 140958 141923 137888 138584 108160 108840 105462 106199 202872 203538 196391 197055 165668 166371 171437 172087 276336 276989 280440 280975 240022 240643 238447 239148 467202 468095 478674 479347 371628 372491 385374 386061 848995 849549 849601 850209 639190 639848 651451 652121 1123974 1124912 1122913 1123569 
24 768 48312 49237 41967 42894 20062 20800 20840 21648 78522 79406 83596 84329 69672 70389 61437 62116 142040 142745 138676 139532 108949 109742 106312 107240 203629 204291 197140 197828 166455 167220 172169 172816 277084 277744 281067 281704 240734 241418 239263 239968 468182 468891 479468 480086 372564 373213 386142 386836 849631 850209 850291 851007 639921 640572 652195 652922 1124985 1125658 1123642 1124295 
