0 0 124199 124609 151013 151420 0 259 2 262 124426 124823 151227 151622 
1 32 124653 125063 151464 151870 303 563 306 674 124867 125265 151666 151910 
2 64 125107 125515 151914 152322 607 877 718 977 125309 125706 151954 152326 
3 96 125559 125969 152366 152771 921 1187 1021 1279 125750 126149 152370 152775 
4 128 126042 126450 152844 153250 1260 1563 1352 1607 126226 126620 152852 153254 
5 160 126494 126904 153294 153702 1607 1871 1651 2043 126664 127057 153298 153706 
6 192 126948 127352 153746 154153 1915 2181 2087 2341 127101 127492 153750 154157 
7 224 127396 127805 154197 154605 2225 2501 2385 2642 127536 127920 154201 154609 
8 256 127878 128289 154678 155085 2574 2837 2715 2976 127994 128379 154686 155089 
9 288 128333 128741 155129 155534 2881 3141 3020 3405 128423 128807 155133 155538 
10 320 128785 129195 155578 155987 3185 3448 3449 3826 128851 129236 155582 155991 
11 352 129240 129652 156031 156438 3492 3827 3870 4123 129280 129665 156035 156442 
12 384 129725 130133 156511 156917 3901 4158 4196 4559 129739 130137 156519 156921 
13 416 130177 130581 156961 157369 4202 4561 4603 4852 130183 130585 156965 157373 
14 448 130625 131026 157413 157813 4605 5003 4896 5152 130631 131031 157419 157817 
15 480 131070 131474 157857 158257 5047 5308 5196 5455 131076 131478 157863 158261 
16 512 131548 131953 158330 158735 5381 5790 5528 5907 131556 131957 158338 158739 
17 544 131997 132403 158779 159186 5834 6164 5951 6212 132003 132407 158783 159190 
18 576 132447 132850 159230 159634 6208 6472 6256 6516 132453 132854 159234 159638 
19 608 132894 133299 159678 160084 6516 6780 6560 6823 132900 133303 159682 160088 
20 640 133373 133773 160160 160568 6853 7155 6896 7223 133381 133777 160165 160572 
21 672 133817 134221 160612 161015 7199 7462 7267 7529 133823 134225 160616 161019 
22 704 134265 134667 161059 161458 7506 7772 7573 7833 134271 134672 161065 161462 
23 736 134711 135114 161502 161905 7816 8076 7877 8136 134717 135118 161511 161909 
