0 0 23683 24286 0 840 12771 13457 10033 10601 65520 66452 29608 30296 60242 60936 42206 42470 138661 139081 98934 99841 88811 89429 90967 91611 184609 185364 
1 32 24345 25274 884 1555 13504 14200 10647 11295 66515 67230 30340 31007 60985 61505 42515 43205 139127 139788 99886 100550 89473 90283 91655 92299 185409 186270 
2 64 25319 25997 1599 2276 14247 14952 11339 11974 67289 67924 31051 31750 61549 62018 43262 43897 139835 140495 100595 101208 90327 90959 92343 92994 186316 186988 
3 96 26045 26743 2320 3338 15005 15699 12022 12727 67987 68807 31794 32469 62062 62677 43956 44651 140540 141239 101252 101990 91003 91649 93038 93692 187033 187703 
4 128 26850 27760 3442 4117 15788 16510 12826 13473 68923 69487 32560 33469 62750 63360 44729 45464 141323 141977 102063 102710 91723 92381 93765 94416 187779 188446 
5 160 27804 28482 4174 4940 16554 17353 13527 14202 69533 70205 33524 34208 63404 64095 45520 46216 142022 142678 102757 103431 92426 93077 94460 95198 188491 189163 
6 192 28530 29246 4997 6030 17397 18087 14255 14957 70258 70950 34252 34653 64140 64787 46265 46964 142726 143607 103475 104126 93122 93803 95244 95917 189208 189981 
7 224 29292 29968 6074 6753 18131 18811 15007 15699 70994 71800 34698 35412 64832 65473 47008 47699 143651 144589 104170 104864 93848 94516 95963 96628 190027 190770 
8 256 30049 30781 6826 7492 18884 19595 15777 16413 71879 72599 35489 36157 65565 66458 47777 48581 144662 145377 104943 105588 94590 95199 96702 97354 190845 191513 
9 288 30837 31550 7536 8206 19639 20364 16464 17113 72644 73301 36201 36880 66502 67126 48628 49166 145426 146328 105637 106307 95244 95916 97398 98052 191557 192330 
10 320 31604 32300 8250 8924 20411 21100 17157 17816 73348 73993 36925 37435 67178 67805 49211 49838 146387 147307 106351 106897 95961 96627 98096 98749 192375 193058 
11 352 32357 33116 8968 9646 21154 21835 17860 18500 74039 74837 37485 38156 67849 68363 49891 50577 147352 148005 106941 107558 96671 97231 98793 99583 193103 193696 
