0 0 30348 31010 25539 26120 0 748 1210 1868 74898 75551 71603 72431 40003 40708 59043 59547 125018 125714 117324 118091 89820 90497 89573 90342 182057 182817 186960 187734 153292 154069 144573 145268 271323 271996 263582 264319 220218 220899 206535 207216 410491 411188 427290 427928 307120 307389 306471 307156 655711 656224 659351 659874 
1 32 31069 32026 26167 26874 792 1512 1918 2577 75611 76326 72475 73171 40760 41465 59601 60222 125772 126481 118144 118819 90553 91280 90386 91089 182863 183534 187780 188589 154117 154855 145313 145925 272041 272732 264389 265110 220943 221629 207260 207930 411259 411925 427972 428646 307434 308095 307201 307830 656268 656954 659919 660600 
2 64 32075 32814 26923 27689 1564 2340 2629 3289 76383 77072 73215 74042 41512 42182 60271 60827 126531 127368 118870 119733 91334 91964 91133 91620 183580 184302 188635 189311 154899 155610 145971 146640 272783 273522 265168 266000 221682 222374 207975 208551 411970 412653 428690 429361 308139 308757 307875 308575 656998 657674 660644 661289 
3 96 32858 33542 27738 28431 2390 3092 3339 4004 77124 77874 74093 74785 42231 43102 60886 61611 127427 128129 119786 120482 92014 92699 91664 92354 184354 185042 189356 190294 155656 156265 146689 147340 273566 274228 266044 266952 222419 223102 208596 209359 412704 413497 429411 430083 308803 309709 308620 309225 657719 658397 661333 661994 
4 128 33643 34441 28526 29438 3213 3920 4101 4775 77954 78614 74897 75605 43212 43907 61717 62357 128220 128947 120591 121300 92799 93479 92429 93191 185135 185815 190401 191303 156356 157046 147445 148092 274316 274973 267047 267711 223175 223856 209442 210137 413593 414267 430166 430845 309784 310467 309298 309961 658470 659150 662067 662716 
5 160 34498 35201 29482 30198 3979 4688 4824 5497 78676 79358 75652 76355 43953 44618 62411 62965 129004 129684 121346 122059 93538 94210 93237 93989 185861 186603 191354 192083 157092 157889 148137 148824 275017 275671 267762 268504 223900 224589 210185 210881 414314 415194 430889 431584 310511 311177 310008 310534 659194 659869 662760 663405 
6 192 35251 36151 30249 30967 4739 5463 5546 6218 79409 80105 76413 77103 44695 45520 63014 63681 129737 130519 122131 122932 94260 94902 94050 94758 186654 187320 192133 192871 157934 158586 148871 149515 275715 276562 268548 269248 224633 225320 210925 211698 415238 415901 431637 432433 311223 311754 310578 311244 659913 660598 663449 664093 
7 224 36208 36941 31026 31948 5510 6211 6280 7275 80165 80959 77152 77875 45585 46246 63730 64378 130579 131334 122989 123755 94946 95677 94810 95532 187366 188247 192926 193653 158631 159379 149566 150314 276618 277298 269292 269992 225371 226205 211747 212400 415958 416639 432479 433151 311799 312479 311288 311961 660642 661318 664137 664765 
8 256 37035 37745 32027 32720 6296 6994 7363 8058 81094 81860 77967 78649 46354 47110 64495 65186 131408 132311 123845 124676 95761 96472 95605 96304 188351 189247 193751 194529 159457 160161 150391 151029 277387 278124 270104 270767 226278 226970 212475 213035 416712 417373 433233 433920 312555 313203 312036 312733 661391 662070 664839 665480 
9 288 37801 38513 32781 33496 7040 7757 8106 8807 81926 82622 78712 79468 47169 48157 65239 65905 132363 133073 124730 125458 96527 97274 96350 97068 189294 189989 194580 195260 160205 160807 151075 151709 278176 278949 270816 271498 227014 227695 213081 213927 417417 418088 433964 434675 313247 313913 312778 313298 662114 662794 665524 666154 
10 320 38565 39294 33546 34415 7802 8497 8873 9626 82679 83396 79521 80229 48207 48884 65954 66555 133123 133834 125513 126369 97321 98080 97112 97429 190040 190838 195304 195993 160852 161521 151754 152485 278995 279872 271560 272258 227748 228433 213972 214751 418142 418826 434724 435410 313960 314481 313342 314009 662838 663735 666198 666827 
11 352 39343 40174 34473 35192 8547 9243 9671 10407 83452 84237 80278 80988 48929 49594 66609 67259 133888 134605 126425 127165 98124 98850 97480 98199 190895 191708 196051 196785 161578 162345 152531 153187 279916 280602 272303 272953 228477 229158 214805 215476 418870 419529 435459 436209 314525 315219 314053 314732 663779 664458 666871 667500 
12 384 40276 41021 35299 36186 9322 10022 10508 11191 84367 84996 81105 81849 49689 50348 67353 68029 134706 135510 127257 127966 98966 99691 98281 98957 191809 192681 196862 197546 162445 163126 153260 154067 280692 281373 273036 273706 229231 229913 215571 216216 419605 420272 436286 436962 315296 315922 314806 315489 664531 665206 667574 668202 
13 416 41086 41816 36241 37207 10066 10770 11238 11882 85050 85741 81898 82619 50395 51258 68090 68911 135555 136238 128016 128733 99749 100462 99027 99917 192725 193384 197590 198273 163176 163898 154121 154858 281418 282077 273758 274415 229957 230645 216263 216941 420333 421010 437006 437678 315969 316637 315534 316170 665250 665926 668246 668876 
14 448 41879 42595 37262 37986 10818 11522 11934 12762 85793 86394 82675 83389 51303 51981 68957 69706 136287 136984 128793 129497 100506 101092 99966 100649 193428 194088 198319 199007 163943 164809 154906 155600 282129 282812 274469 275171 230695 231379 216985 217452 421069 421784 437723 438400 316681 317186 316215 316717 665970 666641 668920 669592 
15 480 42661 43408 38045 38862 11572 12260 12818 13470 86445 87280 83434 84139 52031 52692 69770 70468 137046 137741 129557 130257 101138 101828 100695 101443 194132 194791 199057 199735 164853 165527 155646 156269 282869 283529 275220 275944 231429 232105 217496 218132 421835 422735 438447 439124 317231 317895 316763 317290 666685 667363 669636 670312 
16 512 43497 44216 38949 39847 12347 13180 13599 14268 87413 87934 84230 84658 52782 53637 70568 71219 137826 138496 130380 131092 101934 102674 101558 102247 194865 195651 199810 200488 165601 166336 156354 157036 283620 284391 276041 276868 232179 232866 218217 218849 422816 423718 439198 439868 317973 318652 317363 318017 667436 668118 670388 671038 
17 544 44271 44965 39891 40586 13237 13977 14336 14978 87998 88693 84712 85446 53698 54402 71263 71925 138549 139377 131149 131864 102724 103428 102298 103074 195703 196480 200532 201308 166384 167060 157086 157888 284435 285113 276912 277650 232910 233589 218900 219702 423771 424521 439914 440599 318697 319360 318062 318659 668162 668844 671084 671729 
18 576 45021 45746 40635 41322 14030 14895 15028 15925 88741 89410 85499 86372 54449 55094 71989 72644 139423 140094 131922 132600 103479 104209 103118 103730 196529 197207 201354 202169 167105 167739 157932 158583 285176 285892 277695 278405 233633 234569 219759 220480 424584 425274 440645 441330 319404 319809 318711 319376 668888 669590 671773 672640 
19 608 45800 46532 41379 42065 14946 15894 15974 16653 89465 90173 86417 87136 55161 55856 72710 73398 140139 140818 132662 133357 104263 105060 103774 104477 197262 198120 202222 203009 167784 168595 158627 159376 285941 286637 278456 279271 234613 235294 220527 221190 425339 426056 441374 442058 319853 320497 319422 320089 669634 670311 672685 673338 
20 640 46631 47335 42156 42859 15992 16734 16744 17432 90260 90810 87221 87877 55946 56763 73497 74187 140903 141577 133438 134127 105150 105954 104565 105370 198195 198975 203110 203906 168698 169519 159449 160157 286733 287351 279346 280007 235369 236053 221273 222012 426142 426821 442139 442855 320570 321222 320165 320868 670390 671071 673413 674065 
21 672 47386 48318 42906 43667 16780 17506 17478 18204 90860 91613 87924 88645 56807 57470 74257 75205 141635 142388 134171 134852 106004 106703 105423 106163 199020 199735 203960 204882 169589 170252 160201 160809 287399 288079 280058 280864 236097 236777 222064 222762 426883 427598 442902 443623 321266 321910 320914 321568 671115 671881 674109 674880 
22 704 48381 49260 43727 44437 17553 18264 18254 18925 91666 92361 88690 89403 57514 58184 75254 75931 142437 143175 134900 135763 106748 107072 106207 106952 199794 200479 204928 205586 170297 170968 160853 161515 288124 288811 280919 281594 236821 237716 222807 223504 427666 428372 443667 444347 321954 322600 321614 322300 671936 672643 674924 675573 
23 736 49309 49995 44488 45277 18310 19009 18973 19713 92416 93204 89455 90350 58231 59002 75976 76653 143244 144076 135809 136556 107127 108142 106999 107847 200535 201309 205631 206288 171013 171614 161562 162339 288877 289827 281641 282329 237762 238439 223555 224287 428417 429088 444391 445070 322644 323320 322347 322892 672690 673364 675617 676260 
24 768 50089 51024 45356 46092 19104 19817 19843 20769 93324 94024 90436 91095 59105 59776 76737 77425 144188 144861 136684 137380 108239 108963 107950 108648 201407 202182 206377 207108 171689 172350 162422 163123 289900 290590 282406 283077 238513 239197 224404 225308 429161 429825 445144 445819 323397 324070 322965 323604 673444 674132 676333 676969 
25 800 51072 51783 46136 46845 19867 20770 20817 21471 94073 94817 91156 91835 59831 60541 77473 78176 144906 145757 137436 138129 109011 109697 108715 109441 202231 203010 207163 207812 172394 173034 163177 163890 290637 291320 283127 283802 239241 240003 225352 226043 429869 430537 445864 446548 324114 324910 323649 324269 674176 674881 677013 677651 
26 832 51839 52576 46896 47600 20829 21533 21524 22179 94869 95548 91879 92376 60589 61293 78222 79191 145829 146496 138177 138870 109741 110245 109491 110198 203068 203893 207857 208549 173081 173723 163936 164805 291364 291794 283848 284640 240050 240736 226087 226710 430584 431493 446592 447272 324954 325680 324314 324920 674929 675610 677695 678330 
27 864 52631 53457 47648 48359 21580 22273 22225 22897 95597 96306 92422 93197 61345 62127 79235 79943 146578 147257 138916 139612 110308 111256 110246 111097 203941 204632 208596 209360 173767 174423 164850 165523 291843 292627 284689 285365 240780 241461 226754 227546 431537 432203 447318 447993 325724 326469 324964 325682 675658 676351 678376 679010 
28 896 53555 54276 48471 49267 22376 23066 22982 23665 96389 97197 93303 94010 62211 62913 80043 80876 147349 148041 139737 140503 111358 112119 111195 112049 204733 205426 209436 210315 174517 175178 165610 166336 292715 293400 285471 286098 241536 242258 227623 228278 432277 432942 448077 448765 326546 327210 325758 326480 676428 677310 679083 679717 
29 928 54325 55068 49319 50008 23126 24031 23715 24393 97241 98050 94064 94787 62959 63617 80925 81686 148106 148776 140565 141466 112185 112922 112106 112856 205489 206269 210363 211019 175230 175771 166386 167072 293447 294139 286143 286810 242302 242979 228327 229029 432988 433656 448809 449489 327256 327936 326524 327170 677354 678035 679761 680395 
30 960 55118 55813 50063 50781 24082 24777 24458 25320 98108 98835 94842 95533 63675 64360 81742 82267 148823 149503 141523 142349 112974 113697 112930 113617 206320 207013 211069 211779 175821 176783 167118 167794 294187 294898 286860 287547 243023 243703 229076 229772 433700 434383 449533 450206 327980 328630 327215 327565 678079 678755 680439 681075 
31 992 55876 56570 50833 51543 24825 25490 25376 26089 98888 99650 95587 96337 64415 65101 82320 83029 149553 150311 142394 143064 113745 114513 113672 114398 207058 207771 211828 212549 176827 177475 167841 168608 294946 295685 287605 288293 243747 244443 229833 230541 434427 435091 450250 450883 328674 329362 327609 328287 678799 679450 681119 681784 
32 1024 56672 57357 51636 52336 25573 26585 26200 26906 99750 100466 96426 97198 65185 65896 83121 83698 150399 151101 143167 144040 114601 115320 114479 115175 207851 208548 212632 213333 177548 178235 168699 169513 295791 296484 288383 289169 244519 245297 230614 231288 435164 435825 450966 451761 329436 330130 328360 329185 679523 680179 681857 682529 
33 1056 57412 58093 52395 53114 26637 27307 26956 27687 100523 101256 97243 98052 65940 66645 83750 84588 151147 151832 144090 144814 115368 116210 115224 115948 208595 209362 213385 214096 178279 178973 169558 170233 296528 297245 289218 289990 245345 246013 231334 232030 435869 436531 451808 452469 330176 330873 329229 329909 680223 680868 682573 683237 
