0 0 0 577 1599 2364 3750 4206 5788 6542 42513 43325 37574 38231 42162 43000 44459 45122 97832 98342 98210 98859 87219 87663 96158 96759 
1 32 631 1545 2412 3276 4250 5170 6588 7425 43369 44025 38278 39149 43045 43670 45167 45944 98387 99061 98908 99540 87707 88460 96803 97462 
2 64 1594 2366 3320 4168 5225 5949 7477 8156 44069 44735 39196 39875 43714 44367 45988 46634 99105 99779 99584 100262 88504 88959 97506 98165 
3 96 2414 3277 4214 5102 6002 6703 8200 8881 44780 45440 39919 40593 44413 45120 46688 47360 99823 100497 100308 100988 89003 89869 98210 98858 
4 128 3365 4168 5201 5891 6786 7480 8955 9616 45528 46213 40671 41596 45203 45950 47443 48362 100570 101355 101066 101929 89943 90598 98935 99580 
5 160 4212 5101 5940 6625 7527 8221 9661 10325 46257 46906 41640 42326 45996 46699 48408 49057 101399 102065 101975 102653 90643 91327 99627 100270 
6 192 5157 5845 6670 7427 8265 8953 10370 11032 46950 47600 42370 43043 46745 47412 49114 49936 102109 102791 102697 103362 91373 92044 100317 100990 
7 224 5892 6593 7473 8151 8997 9676 11077 11714 47644 48372 43090 43761 47460 48365 49981 50656 102836 103502 103408 104078 92089 92586 101041 101924 
8 256 6669 7427 8225 8899 9749 10588 11787 12423 48464 49296 43843 44507 48459 49124 50743 51695 103575 104342 104155 104826 92659 93049 101999 102657 
9 288 7471 8150 8943 9615 10635 11333 12467 13110 49340 49983 44551 45212 49171 49939 51741 52484 104386 105051 104870 105649 93095 93696 102704 103460 
10 320 8194 8880 9659 10324 11383 12073 13154 13789 50027 50694 45257 45954 49988 50660 52528 53200 105095 105764 105693 106360 93746 94606 103504 104079 
11 352 8924 9601 10368 11031 12118 12827 13833 14467 50740 51700 45999 46697 50710 51261 53246 53766 105808 106472 106404 107070 94653 95302 104126 104780 
12 384 9674 10430 11104 11775 12915 13620 14558 15465 51778 52491 46784 47455 51348 51837 53853 54344 106546 107214 107148 107813 95383 96002 104856 105520 
13 416 10474 11150 11819 12489 13668 14376 15509 16152 52539 53226 47499 48366 51881 52504 54390 54907 107258 107929 107857 108522 96052 96648 105565 106217 
14 448 11194 11874 12533 13204 14427 15118 16196 16832 53272 53959 48411 49080 52551 53228 54964 55471 107973 108633 108566 109234 96694 97360 106262 106912 
15 480 11918 12595 13248 13942 15168 16028 16876 17546 54004 54736 49127 49939 53274 53960 55523 56283 108677 109503 109278 110080 97405 98072 106957 107624 
16 512 12668 13522 14015 14688 16110 16814 17621 18286 54813 55472 50017 50686 54035 54742 56370 57199 109578 110251 110160 110818 98147 98812 107698 108354 
17 544 13566 14376 14732 15546 16858 17545 18330 19065 55523 56286 50730 51665 54790 55471 57244 57890 110295 110968 110862 111523 98857 99357 108399 109146 
18 576 14428 15131 15590 16264 17589 18278 19109 19730 56335 57006 51710 52485 55526 56289 57935 58580 111012 111687 111571 112226 99401 99946 109191 110075 
19 608 15187 16027 16308 16984 18323 19068 19774 20443 57051 57744 52532 53221 56340 57008 58625 59278 111731 112405 112274 112932 99992 100642 110122 110781 
20 640 16101 16778 17057 17739 19150 19881 20523 21189 57820 58471 53294 53975 57083 57747 59352 60003 112478 113154 113010 113672 100717 101367 110855 111322 
