0 0 8815 9393 14431 15079 19888 20495 0 562 32349 33010 42090 42826 48319 48982 6 566 90853 91638 83025 83796 85489 86123 
1 32 9444 10154 15130 15962 20546 21391 606 1236 33054 33718 42871 43541 49027 49544 610 1240 91689 92432 83845 84534 86168 87046 
2 64 10199 10935 16006 16675 21440 22153 1280 1907 33763 34411 43585 44263 49588 50036 1284 1911 92478 93119 84585 85340 87090 87749 
3 96 10979 11648 16719 17387 22199 22949 1951 2606 34455 35131 44308 45015 50084 50773 1955 2611 93166 93890 85384 86068 87793 88455 
4 128 11721 12433 17475 18161 23045 23749 2680 3307 35204 35853 45089 45999 50854 51505 2688 3311 93966 94645 86148 86941 88535 89196 
5 160 12477 13158 18205 19011 23802 24590 3351 3980 35897 36547 46043 46723 51566 52435 3355 3984 94692 95368 86986 87614 89242 89922 
6 192 13203 13878 19055 19739 24645 25329 4024 5017 36592 37246 46768 47463 52481 53141 4028 5021 95413 96088 87658 88296 89971 90773 
7 224 13923 14602 19783 20468 25373 26055 5061 5713 37290 38102 47519 48275 53187 53967 5065 5718 96132 96811 88341 89010 90819 91634 
8 256 14683 15361 20553 21388 26142 26833 5789 6424 38175 38853 48352 49021 54045 54687 5794 6465 96889 97608 89086 89917 91710 92434 
9 288 15405 16277 21432 22152 26879 27738 6469 7103 38897 39540 49065 49738 54732 55377 6509 7116 97654 98437 89965 90771 92480 93140 
10 320 16321 17229 22198 22946 27783 28456 7147 7975 39584 40226 49782 50453 55424 56071 7160 7980 98484 99325 90815 91633 93184 93891 
11 352 17274 17962 22996 23685 28500 29194 8020 8648 40270 40908 50497 51341 56116 56932 8024 8677 99371 100040 91679 92342 93938 94600 
12 384 18042 18991 23766 24493 29281 30009 8721 9362 40981 41669 51434 52132 57023 57668 8750 9376 100116 100781 92419 93113 94674 95327 
13 416 19038 19747 24542 25219 30055 30755 9406 10149 41718 42403 52181 52872 57718 58378 9420 10153 100829 101648 93157 93832 95371 96028 
14 448 19792 20485 25271 25942 30799 31476 10193 10927 42454 43278 52923 53607 58426 59082 10197 10931 101698 102361 93877 94515 96072 96733 
15 480 20535 21320 25987 26823 31520 32264 10971 11610 43323 44000 53651 54360 59134 59786 10975 11650 102411 103086 94559 95191 96778 97443 
16 512 21393 22148 26896 27739 32374 33094 11684 12305 44081 44771 54444 55138 59860 60482 11724 12434 103163 103827 95264 95895 97516 98371 
17 544 22194 22947 27787 28473 33154 33840 12349 13157 44821 45477 55184 55860 60526 61154 12479 13161 103872 104744 95939 96576 98415 99080 
18 576 22998 23689 28523 29224 33884 34569 13201 13833 45521 46173 55904 56776 61200 61865 13205 13881 104790 105456 96620 97254 99124 99792 
19 608 23745 24496 29270 29950 34613 35441 13877 14513 46224 47009 56820 57495 61911 62462 13926 14602 105501 106209 97298 97927 99837 100510 
20 640 24591 25290 30043 30727 35542 36248 14586 15215 47082 47788 57572 58306 62535 63189 14677 15219 106286 107001 98000 98629 100584 101249 
21 672 25335 26019 30771 31445 36302 36986 15259 15965 47832 48540 58350 59044 63234 63898 15263 15969 107048 107723 98673 99331 101294 102015 
