0 0 112674 112927 118508 118766 112033 112305 0 390 112680 113015 118514 118775 112237 112692 
1 32 112971 113512 118812 119499 112349 112776 434 824 113059 113520 118821 119503 112736 113502 
2 64 113556 113975 119546 119805 112820 113506 868 1254 113565 113979 119552 119971 113546 113951 
3 96 114020 114442 119851 120448 113550 113974 1298 1690 114024 114446 120016 120452 113996 114401 
4 128 114516 114921 120525 120928 114047 114445 1763 2146 114524 115019 120533 120932 114478 114747 
5 160 114965 115386 120972 121659 114489 114913 2190 2576 115063 115472 120976 121663 114791 115192 
6 192 115430 115699 121705 122048 114957 115222 2620 3003 115516 115783 121709 122052 115236 115649 
7 224 115743 116304 122093 122700 115266 115690 3047 3440 115827 116308 122097 122704 115694 116302 
8 256 116377 116777 122774 123175 115763 116306 3513 3897 116385 116781 122786 123179 116376 116779 
9 288 116821 117239 123221 123638 116351 116775 3941 4333 116825 117433 123227 123900 116823 117432 
10 320 117283 117552 123682 123939 116819 117085 4377 4764 117478 117776 123948 124209 117476 117729 
11 352 117597 118017 123983 124404 117129 117551 4808 5200 117820 118386 124254 124866 117773 118385 
12 384 118091 118485 124477 124870 117624 118018 5273 5658 118461 118722 124943 125345 118459 118710 
13 416 118530 118950 124920 125341 118063 118484 5702 6145 118766 119497 125391 125993 118754 119496 
14 448 118994 119502 125385 125635 118528 118784 6189 6579 119542 119803 126039 126336 119541 119792 
15 480 119551 119970 125679 126095 118828 119501 6623 7012 119847 120446 126380 126943 119836 120445 
16 512 120043 120451 126168 126469 119578 119972 7086 7526 120523 120924 127020 127412 120521 120921 
17 544 120499 120920 126515 126947 120018 120450 7570 7960 120970 121660 127459 128158 120966 121657 
18 576 120964 121225 126997 127408 120497 120755 8004 8393 121707 122049 128205 128465 121703 122047 
19 608 121270 121691 127453 127864 120799 121224 8437 8900 122095 122701 128510 128917 122091 122699 
20 640 121764 122168 127937 128196 121297 121692 8973 9363 122777 123177 128992 129358 122773 123175 
21 672 122212 122705 128240 128658 121737 122164 9407 9790 123225 123899 129404 129815 123224 123898 
22 704 122755 123173 128702 129030 122208 122703 9834 10292 123944 124208 129860 130172 123942 124195 
23 736 123219 123632 129076 129496 122749 123171 10336 10726 124252 124865 130217 130632 124239 124864 
24 768 123705 123964 129569 129824 123244 123902 10799 11182 124941 125343 130709 131110 124939 125342 
25 800 124008 124428 129869 130287 123948 124374 11226 11691 125389 125992 131156 131572 125387 125991 
26 832 124472 124869 130331 130636 124418 124868 11735 12122 126037 126297 131616 132036 126035 126285 
27 864 124918 125332 130684 131106 124914 125330 12166 12558 126341 126942 132081 132494 126329 126941 
28 896 125408 125996 131181 131576 125403 125995 12632 13087 127018 127411 132567 132968 127016 127409 
29 928 126043 126467 131620 132045 126041 126463 13131 13524 127457 128157 133013 133425 127455 128156 
30 960 126511 126946 132090 132498 126507 126945 13568 13959 128202 128464 133469 133886 128200 128451 
31 992 126995 127407 132543 132964 126991 127395 14003 14463 128508 128916 133931 134324 128495 128911 
32 1024 127482 128161 133037 133429 127469 128160 14536 14947 128991 129357 134397 134798 128984 129356 
33 1056 128211 128632 133473 133901 128206 128612 14991 15394 129402 129814 134843 135237 129400 129812 
34 1088 128676 129029 133945 134328 128656 129028 15438 15877 129858 130171 135281 135579 129856 130109 
35 1120 129074 129490 134373 134794 129072 129473 15921 16331 130215 130622 135625 136018 130153 130573 
36 1152 129563 129819 134867 135241 129546 129816 16405 16808 130695 131107 136091 136493 130646 130906 
37 1184 129864 130280 135285 135714 129862 130263 16852 17254 131152 131560 136538 136930 130950 131369 
38 1216 130324 130635 135758 136022 130307 130633 17298 17730 131604 131939 136974 137275 131413 131674 
39 1248 130682 131098 136067 136489 130678 131079 17774 18181 131983 132400 137320 137724 131718 132142 
40 1280 131171 131573 136562 136934 131152 131407 18254 18662 132473 132874 137797 138198 132216 132614 
41 1312 131618 132035 136978 137401 131451 131856 18706 19113 132919 133332 138243 138647 132659 133081 
42 1344 132079 132404 137445 137728 131900 132160 19157 19571 133376 133719 138691 139108 133125 133427 
43 1376 132449 132870 137773 138194 132204 132610 19615 20020 133763 134174 139153 139557 133471 133885 
44 1408 132943 133336 138267 138651 132683 133085 20093 20505 134247 134645 139630 140144 133959 134359 
45 1440 133380 133805 138695 139122 133129 133537 20549 20961 134690 135103 140188 140584 134404 134824 
46 1472 133849 134178 139166 139561 133581 133902 21005 21413 135147 135399 140628 140944 134868 135239 
47 1504 134223 134641 139606 140026 133947 134355 21457 21941 135443 135859 140992 141620 135283 135699 
48 1536 134714 135107 140099 140474 134429 134828 22019 22429 135933 136342 141695 142084 135772 136173 
49 1568 135151 135577 140519 140939 134872 135287 22473 22883 136387 136802 142128 142518 136218 136638 
50 1600 135621 135880 140983 141244 135331 135715 22927 23389 136846 137099 142562 143105 136682 136942 
51 1632 135924 136338 141288 141713 135760 136169 23433 23844 137145 137560 143150 143538 136986 137403 
52 1664 136411 136806 141786 142178 136242 136642 23918 24330 137633 138047 143611 143870 137476 137863 
53 1696 136850 137274 142224 142767 136686 137097 24374 24819 138092 138506 143916 144477 137908 138326 
54 1728 137318 137576 142814 143225 137141 137407 24863 25272 138550 138798 144524 145151 138370 138649 
55 1760 137620 138043 143271 143797 137452 137859 25316 25722 138842 139256 145197 145607 138693 139107 
56 1792 138117 138510 143872 144473 137932 138330 25795 26270 139330 139584 145681 146112 139180 139572 
57 1824 138554 138980 144520 144936 138374 138784 26314 26727 139628 140039 146158 146777 139617 140038 
58 1856 139024 139288 144980 145428 138828 139123 26771 27179 140084 140473 146822 147214 140082 140335 
59 1888 139334 139761 145474 145895 139168 139568 27223 27681 140517 140924 147258 147650 140379 140799 
60 1920 139834 140147 145968 146229 139642 140145 27754 28159 140998 141623 147723 148115 140872 141133 
61 1952 140194 140614 146273 146781 140190 140589 28203 28610 141669 142082 148159 148742 141177 141622 
62 1984 140658 140943 146828 147436 140633 140941 28654 29065 142126 142437 148789 149183 141667 141921 
63 2016 140989 141619 147482 148085 140985 141395 29109 29493 142481 143104 149229 149838 141965 142383 
64 2048 141694 142086 148161 148746 141469 141721 29567 29956 143177 143799 149913 150525 142456 142769 
65 2080 142130 142764 148793 149198 141765 142176 30000 30448 143844 144468 150570 151192 142816 143234 
66 2112 142808 143108 149242 149842 142220 142765 30492 30875 144512 144755 151237 151639 143278 143801 
67 2144 143153 143795 149888 150287 142810 143223 30919 31312 144799 145426 151683 152089 143845 144470 
68 2176 143869 144472 150361 150763 143298 143805 31385 31810 145501 146112 152162 152570 144547 145154 
69 2208 144518 145149 150807 151211 143849 144474 31854 32246 146157 146776 152614 153018 145199 145618 
70 2240 145193 145437 151255 151850 144522 145150 32290 32681 146820 147210 153062 153469 145662 146113 
71 2272 145481 146108 151897 152296 145195 145606 32725 33164 147254 147647 153513 153918 146160 146778 
72 2304 146181 146780 152371 152767 145681 146117 33237 33631 147720 148112 153991 154397 146854 147439 
73 2336 146826 147434 152811 153212 146164 146782 33675 34065 148156 148741 154441 154846 147486 148088 
74 2368 147478 148083 153256 153654 146830 147435 34109 34557 148787 149182 154890 155296 148135 148739 
75 2400 148127 148737 153698 154099 147480 148084 34601 34992 149227 149837 155340 155746 148785 149181 
76 2432 148813 149422 154172 154572 148160 148743 35065 35460 149912 150524 155819 156226 149256 149843 
77 2464 149466 150102 154616 155016 148791 149193 35504 35929 150568 151191 156270 156858 149889 150297 
78 2496 150146 150747 155060 155460 149237 149839 35973 36358 151237 151847 156905 157512 150341 150749 
79 2528 150791 151195 155505 156078 149885 150286 36402 36793 151891 152281 157559 158165 150796 151198 
80 2560 151271 151851 156153 156854 150360 150758 36866 37281 152355 152751 158244 159028 151272 151853 
81 2592 151900 152297 156899 157508 150802 151203 37325 37710 152796 153190 159077 159479 151901 152308 
82 2624 152343 152740 157553 158161 151248 151849 37754 38145 153236 153630 159523 159929 152352 152748 
83 2656 152784 153181 158207 159023 151895 152295 38189 38632 153674 154069 159973 160381 152792 153188 
84 2688 153255 153645 159099 159706 152371 152778 38706 39095 154142 154537 160457 161191 153264 153665 
85 2720 153689 154086 159751 160358 152822 153228 39139 39529 154581 154976 161241 161642 153709 154113 
86 2752 154130 154526 160403 161187 153275 153680 39573 40120 155020 155415 161688 162096 154157 154560 
87 2784 154570 154963 161232 161634 153724 154128 40164 40553 155459 156076 162140 162547 154606 155010 
88 2816 155039 155435 161711 162113 154201 154604 40626 41019 156150 156853 162620 163025 155085 155488 
89 2848 155479 156081 162158 162559 154648 155045 41063 41489 156897 157507 163069 163472 155532 156079 
90 2880 156128 156526 162604 163005 155090 155497 41533 41915 157551 158160 163516 163923 156126 156525 
91 2912 156571 156965 163050 163451 155543 156083 41959 42349 158204 159022 163968 164374 156569 156964 
92 2944 157039 157513 163528 163927 156161 156855 42423 42839 159096 159705 164450 164856 157038 157513 
93 2976 157563 158165 163972 164378 156901 157509 42883 43277 159749 160357 164900 165307 157561 158166 
94 3008 158213 159026 164424 164822 157555 158162 43321 43711 160401 161186 165352 165758 158217 159028 
