0 0 4719 5450 0 790 7330 8046 4269 4664 35812 36449 40058 40750 45111 45780 49311 50305 94584 95268 99330 99978 116013 116702 108718 109401 170322 170909 174087 174800 170825 171560 168128 168970 233824 234605 236702 237447 231856 232528 225937 226442 
1 32 5497 6219 844 1563 8101 8853 4716 5446 36493 37149 40801 41490 45824 46693 50359 51269 95312 96007 100031 100846 116750 117338 109452 110135 170954 171621 174849 175577 171604 172297 169015 169680 234655 235561 237492 238034 232572 233224 226486 226986 
2 64 6265 7272 1611 2163 8899 9573 5496 6038 37194 37910 41540 42241 46749 47618 51317 52013 96054 96873 100890 101568 117390 118079 110187 110672 171666 172344 175627 176297 172349 173031 169725 170393 235612 236480 238085 238893 233268 233922 227030 227615 
3 96 7319 8059 2222 2923 9625 10362 6082 6734 37966 38646 42291 43003 47673 48328 52066 52773 96919 97602 101618 102256 118127 118884 110721 111369 172388 173074 176347 176996 173075 173769 170437 171040 236525 237041 238947 239671 233966 234612 227661 228349 
4 128 8162 8872 3021 3633 10440 10824 6828 7511 38734 39398 43100 43785 48409 49241 52877 53562 97675 98396 102338 103171 118996 119685 111454 112228 173147 173865 177091 177746 173842 174527 171127 171741 237114 237562 239753 240459 234710 235568 228470 229190 
5 160 8927 9743 3689 4540 10876 11609 7568 8262 39455 40479 43839 44604 49291 50299 53606 54419 98440 99119 103215 103844 119737 120378 112280 112978 173924 174797 177794 178518 174574 175260 171788 172444 237606 238251 240511 241175 235629 236493 229244 229981 
6 192 9788 10678 4589 5264 11653 12472 8316 8963 40526 41213 44663 45359 50354 51049 54464 55131 99163 99841 103889 104720 120428 121134 113030 113709 174842 175574 178562 179233 175309 176111 172490 173134 238296 238947 241219 241868 236549 237328 230030 230764 
7 224 10735 11455 5321 6034 12530 13261 9010 9952 41257 41893 45410 46344 51099 51772 55176 55925 99885 100565 104766 105468 121188 121872 113769 114462 175620 176291 179278 179943 176157 176989 173183 173872 238991 239675 241913 242550 237377 238029 230818 231520 
8 256 11561 12459 6133 6734 13348 14013 10044 10748 41966 42604 46421 47087 51845 52515 56005 56684 100639 101333 105562 106291 121960 122735 114546 115202 176366 177109 180019 180767 177064 177744 173987 174803 239763 240463 242625 243256 238109 238894 231606 232288 
9 288 12503 13224 6784 7510 14069 14786 10794 11476 42648 43284 47142 47837 52559 53234 56730 57413 101381 102080 106345 107149 122781 123450 115259 115974 177155 177901 180813 181603 177788 178460 174851 175579 240517 241183 243300 244166 238950 239667 232333 232979 
10 320 13280 13859 7570 8174 14843 15596 11525 12205 43328 43972 47891 48636 53288 54070 57459 58240 102128 102834 107193 107925 123495 124279 116019 116688 177946 178766 181657 182328 178504 179177 175629 176296 241227 241870 244210 244602 239713 240455 233030 233774 
11 352 13915 14776 8220 8934 15644 16335 12277 12946 44016 44660 48680 49386 54116 54839 58298 59095 102887 103734 107969 108650 124323 125057 116735 117335 178814 179478 182374 183007 179221 179930 176346 176996 241916 242557 244648 245312 240507 241179 233823 234596 
12 384 14901 15613 9040 9954 16426 17104 13045 13846 44733 45382 49477 50362 54939 55761 59197 59893 103808 104502 108725 109400 125181 125854 117423 118071 179551 180216 183081 183703 180004 180767 177076 177746 242644 243267 245390 246042 241255 242055 234674 235567 
13 416 15677 16375 10018 10728 17158 18016 13894 14769 45426 46345 50406 51285 55805 56485 59950 60640 104546 105322 109445 110136 125919 126692 118126 118882 180260 180925 183748 184399 180821 181604 177795 178515 243316 244174 246087 246858 242099 242749 235620 236486 
14 448 16430 17115 10774 11471 18060 18741 14823 15522 46390 47018 51342 52025 56531 57217 60692 61623 105367 106181 110192 110922 126754 127500 118932 119641 180969 181634 184444 185078 181652 182326 178560 179232 244221 244739 246903 247385 242793 243531 236538 237320 
15 480 17167 18018 11529 12445 18787 19488 15577 16257 47070 47717 52076 52772 57262 57926 61680 62358 106225 106902 110968 111875 127552 128323 119690 120373 181682 182368 185124 185820 182372 183080 179276 179940 244784 245313 247429 248093 243580 244227 237365 238014 
16 512 18093 18771 12545 13263 19561 20254 16374 17025 47792 48632 52867 53538 57999 58915 62448 63148 106975 107903 111949 112671 128400 129049 120458 121133 182452 183121 185897 186386 183154 183975 180015 180766 245391 246041 248171 248830 244306 244959 238090 238892 
17 544 18815 19496 13314 14010 20298 21004 17074 17724 48677 49369 53583 54418 58961 59630 63202 63891 107949 108661 112719 113397 129094 129775 121179 121853 183167 183979 186432 187021 184020 184719 180813 181606 246085 246857 248874 249573 245003 245775 238944 239671 
18 576 19540 20238 14061 14794 21049 21745 17774 18419 49427 50356 54462 55125 59676 60381 63942 64823 108706 109398 113441 114174 129820 130495 121897 122649 184027 184724 187074 187746 184763 185441 181656 182327 246901 247382 249618 250263 245820 246472 239722 240450 
19 608 20283 21008 14845 15593 21791 22495 18466 19126 50403 51273 55171 55922 60425 61113 64868 65558 109449 110135 114218 114864 130539 131205 122698 123374 184772 185463 187802 188502 185489 186189 182372 183006 247427 248090 250307 250971 246520 247195 240497 241148 
20 640 21095 21793 15685 16376 22581 23426 19249 19912 51370 52059 55998 56684 61197 61970 65649 66327 110216 110886 114937 115580 131281 132108 123459 124273 185546 186250 188586 189227 186264 186932 183080 183702 248164 248827 251049 251713 247275 247945 241226 241879 
21 672 21857 22606 16431 17121 23470 24171 19960 20622 52108 52968 56728 57412 62014 62678 66371 67107 110932 111872 115624 116256 132162 132990 124320 125053 186296 187015 189284 190183 186977 187686 183746 184398 248872 249572 251764 252438 247989 248661 241939 242681 
22 704 22655 23433 17168 18024 24215 24922 20667 21318 53015 54005 57457 58239 62722 63383 67151 67860 111918 112667 116300 117076 133034 133683 125099 125786 187062 187694 190231 190974 187731 187989 184442 185076 249616 250260 252482 253303 248706 249380 242731 243532 
23 736 23477 24173 18069 18739 24966 25680 21380 22144 54049 54697 58285 59097 63427 64096 67909 68578 112711 113419 117121 117795 133729 134642 125831 126624 187743 188438 191019 191808 188033 188773 185122 185818 250305 250968 253354 254033 249425 250203 243589 244337 
24 768 24269 24984 18822 19569 25760 26447 22222 22873 54789 55450 59202 59877 64170 64842 68664 69361 113504 114428 117871 118772 134739 135483 126704 127368 188526 189222 191892 192563 188860 189239 185893 186385 251043 251708 254123 254784 250278 250929 244410 244961 
25 800 25035 25979 19626 20321 26494 27185 22930 23576 55500 56156 59926 60603 64886 65699 69408 70104 114473 115162 118817 119610 135534 136212 127416 128113 189279 190179 192609 193424 189289 190181 186430 187020 251753 252323 254832 255516 250973 251616 245005 245777 
26 832 26025 26937 20373 21047 27238 27957 23627 24271 56202 56862 60650 61373 65743 66438 70148 70824 115212 115961 119660 120341 136261 136924 128157 128831 190224 190979 193469 193720 190226 190973 187071 187747 252371 253125 255560 256236 251660 252317 245824 246376 
27 864 26984 27707 21100 21865 28007 28846 24319 25006 56916 57572 61418 62153 66503 67317 70868 71536 116005 116681 120392 121082 136968 137642 128892 129624 191029 191810 193771 194534 191017 191819 187800 188501 253174 253760 256280 256954 252363 253119 246422 247194 
28 896 27811 28694 21946 22624 28930 29667 25103 26006 57680 58344 62242 62930 67400 68087 71617 72482 116763 117453 121174 121866 137720 138566 129703 130457 191902 192566 194659 195266 191915 192566 188590 189228 253836 254478 257031 257702 253194 253841 247276 247950 
29 928 28742 29645 22675 23431 29717 30401 26060 26947 58394 59116 62976 63681 68141 68807 72540 73226 117503 118198 121912 122647 138612 139353 130503 131084 192618 193531 195324 196147 192616 193528 189288 190184 254522 255184 257746 258419 253887 254542 247997 248663 
30 960 29697 30402 23475 24164 30445 31409 27005 27720 59167 59847 63726 64538 68851 69516 73279 73956 118242 118928 122693 123370 139401 140101 131128 131797 193581 194525 196209 197007 193572 194108 190232 190976 255228 255892 258465 259169 254586 255239 248708 249381 
31 992 30466 31406 24208 24899 31469 32190 27774 28595 59900 60593 64585 65219 69560 70237 74007 74667 118974 119688 123418 124152 140151 140832 131841 132514 194569 195251 197063 197927 194154 194838 191025 191809 255937 256459 259215 259847 255283 255941 249427 250204 
32 1024 31491 32192 24985 25744 32293 32964 28677 29476 60684 61385 65297 65918 70310 71137 74765 75421 119777 120460 124225 125037 140916 141741 132590 133237 195327 196142 198022 198806 194919 195416 191895 192564 256532 257084 259924 260590 256015 256690 250279 250930 
