0 0 83537 84023 80131 80808 5466 6157 0 611 121226 121595 121225 121597 35924 36175 35921 36172 157721 158229 156784 157032 63332 63894 66210 66718 221246 221921 224807 225332 
1 32 84075 84787 80862 81577 6211 6973 655 1317 121643 122353 121649 122418 36219 36756 36217 36726 158285 159060 157079 157921 63938 64480 66763 67577 221967 222369 225377 226059 
2 64 84840 85411 81624 82176 7017 7578 1372 1644 122414 122911 122466 123187 36800 37339 36774 37186 159105 159682 157973 158710 64525 64778 67621 68026 222413 223105 226103 226756 
3 96 85457 86203 82227 82942 7627 8414 1709 2512 122966 123670 123245 123971 37395 37913 37240 37770 159727 160431 158755 159270 64822 65467 68072 68772 223152 223572 226801 227507 
4 128 86293 86772 83046 83881 8509 9186 2604 3134 123762 124143 124064 124741 37995 38574 37858 38554 160507 161023 159343 159892 65542 66169 68846 69365 223647 224202 227583 228241 
5 160 86821 87538 83937 84673 9231 9943 3179 3853 124192 125026 124787 125494 38618 39162 38599 39112 161069 161765 159936 160646 66216 66914 69409 70295 224251 224932 228290 228975 
6 192 87582 88053 84729 85351 9988 10630 3897 4323 125076 125493 125544 126253 39206 39997 39156 39996 161809 162287 160708 161503 66958 67603 70339 70925 224978 225335 229019 229473 
7 224 88106 88830 85416 86125 10682 11593 4374 5156 125547 126259 126308 127002 40042 40572 40040 40541 162332 163020 161549 162234 67647 68430 70969 71674 225384 226062 229518 230206 
8 256 88916 89435 86206 86633 11700 12138 5253 5737 126334 127010 127080 127745 40645 41144 40614 41122 163108 163729 162310 162853 68503 68931 71748 72234 226140 226811 230282 230943 
9 288 89481 90216 86687 87438 12185 12921 5784 6450 127061 127749 127797 128494 41188 41703 41169 41691 163774 164597 162901 163629 68975 69842 72278 73009 226866 227513 230988 231670 
10 320 90260 90892 87482 88059 12971 13432 6494 6997 127811 128491 128551 129358 41747 42198 41735 42194 164646 165296 163674 164061 69886 70554 73053 73458 227565 228240 231714 232388 
11 352 90950 91680 88112 88878 13477 14176 7047 7863 128550 129355 129406 130110 42246 42979 42239 42978 165341 166028 164112 164827 70598 71263 73505 74273 228287 228809 232433 233131 
12 384 91770 92412 88981 89437 14296 14711 7960 8462 129442 130111 130198 130919 43080 43715 43061 43713 166101 166640 164918 165601 71340 72009 74348 75004 228883 229474 233206 233968 
13 416 92459 93189 89491 90241 14758 15469 8513 9185 130157 130916 130966 131912 43759 44278 43757 44262 166696 167543 165653 166342 72053 72712 75050 75743 229522 230209 234015 234698 
14 448 93240 93904 90285 90892 15517 16020 9229 9564 130966 131911 131958 132228 44322 44891 44306 44887 167588 168234 166394 167064 72756 73449 75788 76130 230256 230933 234742 235320 
15 480 93969 94699 90967 91681 16065 16827 9629 10571 131958 132635 132275 132975 44935 45647 44931 45427 168279 168984 167115 167793 73494 74262 76174 76877 230980 231383 235374 236065 
16 512 94780 95475 91774 92419 16901 17378 10690 11011 132710 133413 133073 133787 45720 46506 45501 45822 169074 169740 167886 168628 74338 75006 76950 77236 231456 231925 236140 236821 
17 544 95530 96313 92470 93191 17424 18150 11057 11724 133465 134173 133838 134579 46554 47127 45877 46518 169800 170490 168676 169357 75055 75744 77280 77976 231971 232652 236867 237614 
18 576 96357 96738 93240 93991 18195 18886 11777 12142 134224 134939 134623 134953 47171 47514 46563 47128 170551 171245 169403 170093 75790 76131 78020 78855 232696 233157 237659 238540 
19 608 96785 97504 94036 94834 18930 19652 12199 12926 134995 135681 135008 135724 47558 48076 47174 47979 171302 172007 170138 170882 76176 76880 78900 79843 233208 233969 238586 239269 
20 640 97600 98362 94907 95586 19733 20419 13000 13438 135771 136380 135819 136384 48156 48729 48063 48723 172087 172973 170955 171246 76954 77240 79918 80583 234047 234711 239342 240006 
21 672 98414 99145 95635 96381 20470 21192 13484 14177 136431 137107 136434 137421 48773 49288 48767 49451 173019 173716 171301 171978 77284 77977 80628 81352 234758 235441 240052 240746 
22 704 99189 99613 96426 96957 21245 21924 14225 14659 137151 137696 137473 138138 49332 49936 49495 49942 173760 174069 172034 172715 78022 78856 81396 81720 235486 236072 240790 241045 
23 736 99663 100582 97012 97726 21974 22681 14718 15387 137747 138443 138183 138856 49981 50824 49986 50825 174115 174803 172761 173288 78903 79844 81764 82470 236122 236815 241092 241775 
24 768 100692 101147 97830 98380 22756 23419 15482 16012 138532 139204 138945 139602 50915 51690 50914 51693 174902 175686 173363 174060 79919 80582 82543 82956 236892 237621 241851 242579 
25 800 101192 102145 98433 99170 23464 24168 16056 16712 139248 139920 139654 140353 51735 52247 51739 52250 175730 176423 174123 174804 80626 81141 83000 83869 237669 238543 242625 243572 
26 832 102214 102982 99214 99614 24215 24631 16763 17327 139964 140361 140399 140969 52291 52729 52294 52729 176467 177179 174852 175673 81185 81698 83913 84439 238590 239271 243621 244177 
27 864 103027 103725 99665 100468 24691 25389 17379 18040 140407 141090 141014 141693 52776 53416 52787 53416 177225 177919 175718 176311 81742 82284 84483 85175 239317 240005 244228 245030 
28 896 103828 104482 100542 101140 25471 26198 18113 18379 141178 141966 141766 142408 53502 54162 53498 54165 177993 178862 176384 177180 82357 82947 85249 85634 240080 240748 245105 245773 
29 928 104533 105246 101192 102144 26247 26965 18428 19120 142020 142777 142462 143152 54213 54878 54216 54879 178912 179609 177228 177740 82991 83637 85678 86605 240794 241479 245817 246497 
30 960 105296 105988 102207 102900 27009 27382 19171 19666 142836 143518 143203 143910 54935 55648 54936 55649 179653 179896 177784 178053 83681 84021 86649 87041 241524 241786 246541 247217 
31 992 106064 106942 102944 103665 27436 28117 19713 20418 143565 144252 143969 144650 55694 56516 55699 56518 179957 180640 178097 178863 84065 84716 87085 87748 241831 242577 247263 247941 
32 1024 107032 107672 103754 104387 28191 28856 20511 21272 144352 144971 144747 145502 56603 57266 56603 57267 180733 181406 178961 179615 84789 85354 87825 88577 242654 243572 248018 248677 
33 1056 107734 108715 104446 105167 28900 29570 21333 22039 145026 145728 145564 146236 57313 57976 57315 57979 181456 182129 179661 180352 85400 86093 88625 89406 243618 244175 248723 249400 
34 1088 108766 109129 105211 105568 29618 30061 22083 22682 145772 146245 146288 147112 58021 58279 58024 58280 182180 182911 180397 180918 86138 86624 89450 90158 244223 244909 249446 249942 
35 1120 109191 109886 105620 106393 30106 30797 22727 23418 146289 146994 147157 147917 58323 58842 58325 58877 182959 183648 180963 181462 86668 87378 90205 90883 244954 245364 249989 250666 
36 1152 109995 110640 106497 107172 30878 31609 23491 24165 147081 147374 147993 148670 58926 59533 58959 59543 183742 184470 181548 182238 87453 87774 90956 91439 245437 246290 250739 251405 
37 1184 110685 111447 107216 107922 31660 32338 24213 24918 147419 148296 148722 149699 59577 60102 59587 60316 184518 185193 182285 182913 87818 88572 91483 92214 246335 246750 251450 252127 
38 1216 111491 112180 107974 108716 32382 32734 24963 25427 148344 148667 149751 150476 60146 60784 60360 60886 185237 185736 182964 183646 88616 89408 92258 92621 246794 247389 252171 252461 
39 1248 112226 113215 108770 109477 32778 33452 25489 26197 148721 149693 150527 151185 60828 61774 60930 61782 185785 186462 183693 184209 89453 90153 92667 93340 247435 248001 252510 253188 
40 1280 113308 113977 109572 110215 33535 33969 26294 26976 149766 150479 151264 151916 61872 62548 61892 62551 186536 187224 184286 184938 90227 90884 93415 93994 248090 249004 253261 253927 
41 1312 114024 114709 110272 111132 34013 34816 27025 27746 150536 151248 151963 152627 62593 63102 62595 63127 187269 187947 184985 185744 90929 91435 94045 94724 249053 249941 253972 254652 
42 1344 114775 115294 111176 111905 34861 35173 27790 28326 151292 151916 152671 152927 63146 63463 63171 63882 187991 188958 185792 186489 91479 91875 94768 95470 249987 250667 254696 255280 
43 1376 115348 116107 111959 112662 35221 35900 28370 29073 151968 152687 152977 153662 63508 64197 63932 64479 189006 189675 186533 187223 91919 92610 95517 96193 250712 251129 255333 256011 
44 1408 116214 116837 112753 113490 35984 36268 29157 29661 152763 153482 153749 154253 64273 64706 64569 65233 189757 190446 187298 188044 92683 93341 96266 96727 251202 251714 256089 256757 
45 1440 116884 117605 113549 114262 36316 36970 29711 30445 153530 154239 154298 155204 64750 65459 65277 65818 190497 191383 188089 188963 93386 93991 96772 97457 251759 252199 256805 257502 
46 1472 117659 118451 114317 114938 37014 37359 30489 30833 154284 154698 155249 155989 65505 66163 65862 66461 191427 191940 189015 189719 94037 94694 97502 98296 252246 252926 257547 258210 
47 1504 118496 119309 114988 115710 37405 38095 30878 31615 154758 155462 156035 156732 66207 66717 66505 67274 191985 192630 189765 190447 94738 95242 98340 99030 252973 253595 258255 258940 
48 1536 119420 120055 115792 116486 38174 38708 31700 32346 155544 156233 156807 157487 66790 67587 67347 68017 192705 193196 190547 191387 95316 95706 99103 99603 253675 254327 259014 259886 
