0 0 102222 102906 101211 101818 99433 99949 0 447 120190 120778 117183 118107 123925 124622 472 835 162089 162686 160017 160502 159072 159763 
1 32 102956 103704 101863 102719 99993 101040 491 1134 120824 121517 118153 118904 124667 125350 879 1824 162734 163424 160547 161216 159811 160499 
2 64 103749 104143 102764 103032 101084 101352 1178 1838 121561 121894 118948 119268 125396 125703 1868 2335 163470 164151 161261 161779 160544 161217 
3 96 104187 104899 103089 103810 101418 102141 1882 2528 121945 122708 119317 120026 125754 126505 2379 3068 164197 164692 161827 162680 161263 161949 
4 128 104980 105323 103898 104400 102233 102912 2601 3072 122802 123744 120113 120777 126599 127268 3142 3892 164765 165263 162755 163428 162025 162689 
5 160 105375 106109 104451 105165 102957 103703 3117 3888 123790 124619 120822 121518 127313 128006 3936 4653 165308 165942 163479 164160 162740 163426 
6 192 106154 106841 105210 105619 103752 104167 3932 4193 124664 124942 121563 121895 128051 128926 4697 5063 165987 166499 164205 165008 163472 164153 
7 224 106889 107598 105663 106364 104219 104930 4237 4893 124994 125655 121946 122705 128971 129557 5107 5783 166545 167208 165053 165718 164201 165007 
8 256 107707 108151 106460 106867 105009 105356 4969 5227 125739 126498 122794 123742 129633 130395 5856 6322 167283 168035 165794 166479 165082 165750 
9 288 108200 108927 106911 107607 105406 106115 5271 5923 126542 127243 123789 124528 130442 131126 6368 7248 168080 168740 166525 167192 165795 166477 
10 320 108975 109624 107655 108152 106159 106842 5967 6348 127288 127829 124572 124943 131171 131657 7294 7632 168785 169195 167236 167728 166521 166778 
11 352 109674 110400 108200 108901 106887 107582 6392 7252 127874 128523 124994 125697 131703 132223 7676 8357 169242 169741 167773 168458 166823 167723 
12 384 110473 110970 108979 109625 107665 108153 7328 7636 128596 128944 125780 126504 132296 132783 8431 8821 169814 170449 168536 169195 167796 168459 
13 416 111020 111749 109673 110401 108201 108913 7680 8361 128991 129946 126562 127242 132831 133415 8865 9605 170497 171180 169245 169913 168509 169189 
14 448 111808 112233 110446 110707 108959 109622 8406 8705 129990 130392 127286 127830 133463 134362 9650 10092 171226 171477 169957 170451 169234 169493 
15 480 112282 113033 110760 111480 109666 110603 8749 9576 130439 131105 127876 128564 134406 134915 10136 10826 171521 172188 170499 171182 169539 170445 
16 512 113122 113672 111586 112179 110693 111411 9652 10096 131178 131865 128637 129557 135001 135654 10899 11516 172264 173162 171260 171925 170520 171183 
17 544 113720 114420 112225 112941 111456 112177 10140 10830 131909 132677 129602 130387 135698 136309 11560 12263 173207 173472 171971 172616 171230 171913 
18 576 114468 115346 112985 113670 112221 112921 10875 11153 132721 133414 130431 130699 136355 137000 12307 12942 173517 174183 172660 173168 171957 172216 
19 608 115405 116134 113714 114412 112966 113670 11197 11920 133461 134359 130746 131642 137044 137676 12986 13683 174229 174732 173215 173897 172261 173161 
20 640 116235 117056 114493 115355 113745 114420 11994 12319 134433 134917 131718 132410 137754 138415 13756 14646 174805 175365 173974 174638 173238 173898 
21 672 117102 118104 115400 116133 114478 115347 12363 13008 134969 135652 132456 133175 138467 139158 14691 15476 175413 176177 174683 175330 173945 174630 
22 704 118149 118402 116183 117055 115393 116034 13052 13687 135696 136308 133219 133481 139221 140034 15520 15891 176222 176886 175374 175919 174674 175190 
23 736 118451 119168 117100 118103 116079 116775 13732 14642 136352 136998 133531 134413 140087 140596 15935 16607 176932 177395 175964 176647 175235 175914 
24 768 119282 119903 118179 118908 116848 117228 14715 15480 137071 137684 134486 135160 140678 141153 16684 17367 177471 178122 176725 177395 175987 176648 
25 800 119947 120643 118954 119649 117276 118365 15524 16185 137728 138414 135218 135907 141198 141894 17412 18106 178173 178896 177441 178112 176694 177384 
26 832 120687 121119 119694 120149 118418 118908 16229 16635 138466 139154 135954 136324 141941 142973 18150 18398 178947 179608 178156 178588 177428 177692 
27 864 121164 121862 120205 121089 118957 119648 16679 17363 139217 140038 136371 137285 143018 143718 18442 19127 179654 180059 178633 179323 177736 178583 
28 896 121941 122704 121178 121864 119727 120161 17437 18110 140112 140791 137360 138054 143794 144472 19201 19570 180139 180785 179403 180058 178656 179322 
29 928 122751 123740 121910 122603 120206 121088 18154 18838 140835 141496 138099 138779 144517 145038 19614 20295 180833 181618 180105 180771 179368 180044 
30 960 123784 124192 122648 122910 121141 121515 18882 19189 141546 142007 138823 139155 145082 145517 20339 20591 181664 182322 180815 181321 180088 180355 
31 992 124236 124919 122955 123874 121563 122250 19233 19922 142054 142979 139205 139883 145570 146271 20635 21286 182368 182891 181368 182066 180401 181316 
32 1024 124997 125395 123963 124632 122335 122732 19995 20309 143070 143742 139962 140410 146357 147031 21361 21944 182965 183562 182142 182823 181391 182067 
33 1056 125442 126363 124677 125381 122780 123741 20353 21037 143786 144471 140456 141137 147079 147873 21988 22790 183610 184298 182870 183555 182112 182817 
34 1088 126407 126673 125425 125703 123786 124195 21081 21507 144515 144773 141181 141871 147919 148527 22834 23099 184344 184866 183599 184032 182861 183124 
35 1120 126726 127425 125756 126500 124241 124931 21551 22243 144819 145512 141918 142565 148575 149268 23143 23917 184911 185529 184077 184770 183168 184031 
36 1152 127508 128020 126579 127258 125014 125699 22318 22997 145604 146273 142638 143062 149362 150016 23990 24356 185609 186272 184846 185530 184104 184771 
37 1184 128066 128927 127302 128005 125747 126498 23041 23766 146322 147018 143113 143843 150063 150870 24400 25058 186320 187005 185577 186265 184816 185524 
38 1216 128973 129558 128050 128568 126549 126822 23810 24083 147064 147764 143887 144543 150917 151567 25103 25374 187051 187565 186309 186738 185568 185832 
