0 0 87513 87785 0 258 1010 1329 1008 1328 87519 87789 
1 32 87829 88251 302 946 1374 1981 1372 1980 87835 88255 
2 64 88295 88678 990 1290 2027 2291 2025 2280 88299 88682 
3 96 88725 89374 1334 1979 2335 2599 2324 2577 88729 89378 
4 128 89447 89704 2052 2310 2672 3003 2650 3002 89455 89723 
5 160 89748 90443 2354 3001 3049 3311 3047 3302 89767 90447 
6 192 90487 90748 3045 3298 3355 3995 3346 3993 90491 90763 
7 224 90792 91439 3342 3991 4039 4421 4037 4420 90807 91443 
8 256 91512 91770 4064 4422 4496 5116 4495 5115 91520 91787 
9 288 91814 92610 4468 5114 5162 5424 5160 5413 91831 92614 
10 320 92654 92905 5158 5410 5468 6093 5457 6092 92660 92926 
11 352 92949 93592 5454 6091 6139 6397 6137 6385 92970 93596 
12 384 93666 93923 6164 6458 6470 6774 6458 6773 93674 93940 
13 416 93967 94776 6504 7156 6819 7158 6817 7157 93984 94780 
14 448 94820 95074 7200 7453 7204 7466 7202 7454 94829 95095 
15 480 95118 95763 7497 8136 7510 8139 7499 8138 95139 95767 
16 512 95837 96090 8213 8463 8215 8478 8214 8469 95845 96108 
17 544 96134 96947 8507 9151 8522 9153 8513 9152 96152 96951 
18 576 96991 97351 9195 9447 9199 9464 9197 9451 97000 97355 
19 608 97395 98039 9491 10135 9508 10141 9495 10137 97404 98043 
20 640 98113 98365 10209 10458 10214 10476 10210 10467 98121 98389 
21 672 98409 99111 10502 11147 10520 11149 10511 11148 98433 99115 
22 704 99155 99407 11191 11444 11195 11566 11193 11565 99164 99431 
23 736 99451 100095 11488 12238 11611 12247 11609 12246 99475 100099 
24 768 100169 100421 12311 12570 12322 12632 12320 12573 100177 100445 
25 800 100465 101285 12614 13253 12676 13255 12617 13254 100489 101289 
26 832 101329 101580 13297 13550 13301 13701 13299 13667 101338 101603 
27 864 101624 102271 13594 14403 13745 14412 13711 14411 101647 102275 
28 896 102345 102600 14476 14732 14487 14749 14485 14734 102353 102620 
29 928 102644 103447 14776 15416 14793 15418 14778 15417 102664 103451 
30 960 103491 103742 15460 15710 15464 15764 15462 15763 103500 103767 
31 992 103787 104423 15754 16576 15809 16578 15807 16577 103811 104427 
32 1024 104497 104755 16650 16908 16654 16946 16652 16911 104505 104761 
33 1056 104799 105602 16952 17602 16990 17604 16955 17603 104808 105606 
34 1088 105646 105907 17646 17905 17650 17912 17648 17909 105655 105911 
35 1120 105951 106583 17949 18741 17956 18745 17953 18743 105960 106587 
