0 0 13589 14171 17265 17987 18355 19026 0 714 108849 109677 98447 98957 111311 111979 69294 69856 204458 204913 201908 202609 211047 211736 174599 175117 381637 382521 377647 378209 373197 373861 316626 317153 625865 626164 627994 628256 629666 630221 556831 557207 912185 912447 901418 901917 901401 901916 777067 777558 1096042 1096536 1097210 1097810 1098599 1099109 
1 32 14234 15092 18043 18767 19079 19807 774 1458 109731 110318 99022 99893 112046 112859 69913 70657 204975 205877 202670 203531 211786 212484 175173 175861 382566 383277 378260 378944 373907 374714 317202 317891 626208 626927 628307 629002 630265 630949 557251 558022 912492 913224 901964 902653 901961 902652 777602 778117 1096581 1097092 1097857 1098546 1099155 1099692 
2 64 15159 15842 18824 19605 19863 20689 1513 1831 110375 111048 99941 100652 112911 113579 70703 71328 205932 206660 203582 204416 212535 213247 175913 176618 383323 383957 378995 379694 374766 375458 317940 318663 626999 627464 629050 629617 631003 631682 558066 558594 913268 913550 902698 903225 902696 902952 778161 778765 1097136 1097809 1098592 1099106 1099736 1100318 
3 96 15896 16625 19657 20422 20750 21476 1894 2595 111108 111890 100729 101453 113644 114207 71384 72122 206709 207427 204470 205154 213302 214001 176679 177612 384001 384736 379752 380465 375515 376326 318710 319375 627510 628206 629673 630419 631740 632448 558644 559164 913594 914274 903270 903830 903005 903828 778811 779325 1097855 1098543 1099151 1099587 1100367 1101049 
4 128 16726 17417 20528 21128 21584 22241 2682 3381 111982 112852 101564 102261 114310 114990 72211 72916 207515 208190 205244 205931 214098 214770 177727 178106 384834 385502 380562 381382 376441 377212 319473 320214 628296 628839 630498 630952 632521 633166 559237 559735 914363 914635 903919 904396 903918 904395 779399 780238 1098617 1099108 1099664 1100318 1101125 1101677 
5 160 17474 18217 21186 21958 22301 23110 3436 4115 112904 113580 102317 103230 115044 115754 72976 73757 208240 208953 205984 206689 214823 215528 178162 178862 385552 386291 381428 382049 377264 378150 320259 320776 628887 629592 631008 631685 633214 634063 559785 560382 914682 915323 904441 904963 904439 905182 780284 780798 1099153 1099657 1100364 1101051 1101723 1102259 
6 192 18275 18976 22013 22519 23161 23748 4172 4868 113637 114195 103286 103806 115805 116498 73812 74537 209000 209591 206742 207462 215577 216313 178914 179617 386345 387053 382108 382883 378200 378953 320830 321657 629641 630190 631729 632441 634109 634366 560426 560867 915368 915756 905007 905280 905226 905826 780844 781543 1099702 1100316 1101097 1101674 1102303 1102839 
7 224 19033 19760 22568 23349 23812 24529 4918 5593 114248 114975 103857 104601 116549 117236 74586 75323 209642 210364 207525 208194 216365 217087 179671 180248 387097 387817 382947 383633 379000 379663 321706 322409 630235 630938 632486 633152 634423 635112 560913 561427 915809 916502 905324 905852 905871 906568 781588 782115 1100362 1101048 1101719 1102133 1102888 1103573 
8 256 19880 20685 23457 24041 24618 25252 5725 6354 115074 115756 104681 105369 117331 117978 75407 76091 210454 211136 208289 209135 217177 217721 180343 181003 387926 388703 383735 384473 379751 380464 322491 323195 631032 631686 633239 634065 635198 635624 561500 562195 916592 916866 905937 906569 906655 907140 782188 782962 1101123 1101675 1102206 1102839 1103649 1104390 
9 288 20748 21485 24106 24815 25309 26126 6415 7109 115812 116503 105425 106157 118037 118732 76148 76877 211188 211905 209184 209896 217783 218539 181051 181693 388757 389473 384533 385339 380525 381373 323246 323914 631731 632440 634116 634807 635674 636411 562240 562770 916916 917580 906614 907139 907185 907887 783006 783572 1101721 1102218 1102885 1103575 1104436 1104971 
10 320 21532 22161 24882 25550 26185 26934 7163 7768 116556 117234 106217 106914 118790 119517 76927 77668 211950 212490 209941 210500 218590 219180 181739 182266 389518 390252 385383 385697 381419 381884 323963 324512 632486 633154 634851 635169 636490 636923 562814 563274 917625 917885 907183 907712 907932 908281 783616 784159 1102262 1102837 1103621 1104387 1105015 1105381 
11 352 22215 22942 25610 26361 26979 27708 7820 8502 117294 117978 106959 107653 119583 120349 77712 78550 212546 213270 210556 211232 219240 220147 182318 182995 390299 391010 385741 386331 381940 382864 324556 325177 633219 634060 635216 635905 636971 637676 563320 563824 917933 918666 907757 908279 908325 909251 784203 784726 1102883 1103572 1104432 1104843 1105429 1106115 
12 384 23057 23739 26476 26985 27799 28427 8614 9069 118077 118750 107749 108456 120453 121179 78628 79314 213379 214004 211317 212107 220245 220966 183098 183656 391116 391765 386439 387098 382970 383631 325265 325944 634155 634808 635999 636715 637764 638422 563905 564539 918755 919030 908352 909252 909341 909825 784799 785674 1103647 1104388 1104916 1105380 1106191 1106681 
13 416 23802 24540 27037 27772 28488 29385 9132 9973 118810 119519 108513 109250 121241 121938 79365 80105 214061 214764 212164 212888 221014 221671 183718 184229 391813 392534 387144 387816 383683 384471 325993 326619 634853 635576 636767 637454 638483 639183 564591 565135 919080 919715 909297 909809 909870 910561 785718 786243 1104434 1104934 1105427 1106117 1106727 1107251 
14 448 24593 25259 27821 28561 29457 30177 10024 10626 119581 120338 109311 110009 122010 122875 80173 80868 214810 215387 212945 213651 221725 222556 184273 185011 392588 393175 387871 388689 384520 385345 326675 327216 635633 636167 637501 637840 639244 639933 565183 565719 919763 920031 909853 910113 910605 910868 786287 786747 1104978 1105379 1106163 1106678 1107295 1107905 
15 480 25316 26126 28622 29387 30235 30974 10672 11369 120389 121167 110061 110957 122939 123719 80927 81668 215452 216165 213706 214468 222604 223311 185057 185686 393221 393936 388746 389444 385407 386286 327260 327822 636214 636933 637890 638589 639980 640687 565764 566284 920080 920767 910163 910845 910919 911624 786791 787332 1105425 1106114 1106723 1107165 1107954 1108713 
