0 0 43261 43891 46365 46931 38870 39313 0 474 114647 115250 108518 109213 112554 113185 63741 64249 216771 217332 218827 219537 230163 230762 159214 159868 383622 384187 381679 382630 369042 369557 284404 285152 583767 584134 589121 589426 581578 581819 444815 445062 807770 808027 808683 809143 808820 809143 
1 32 43945 44659 46979 47749 39362 40103 520 1454 115302 116024 109271 109969 113230 114047 64306 65122 217384 218081 219588 220318 230813 231528 159913 160629 384231 384936 382677 383419 369602 370316 285199 285911 584178 584860 589472 590182 581871 582401 445106 445959 808071 808766 809187 809886 809202 809887 
2 64 44747 45212 47806 48451 40148 40705 1508 2013 116101 116821 110014 110502 114091 114745 65169 65760 218130 218809 220369 220849 231590 232280 160682 161292 384987 385671 383464 383715 370360 370841 285956 286631 584905 585326 590228 590484 582448 582699 446004 446354 808810 809141 809930 810293 809935 810293 
3 96 45286 46019 48510 49252 40761 41506 2068 2730 116866 117572 110565 111306 114800 115552 65809 66565 218862 219605 220900 221601 232341 233071 161344 162049 385727 386423 383769 384457 370902 371631 286675 287338 585370 585929 590528 591475 582744 583460 446398 447079 809185 809884 810338 811029 810339 811277 
4 128 46146 46756 49356 50088 41627 42117 2857 3505 117661 118292 111402 112095 115672 116391 66659 67149 219710 220378 221690 222389 233174 233845 162131 162619 386526 386844 384558 385268 371751 372388 287423 288081 586007 586260 591550 592216 583548 583813 447153 447515 809958 810294 811102 811363 811364 812057 
5 160 46809 47740 50142 50885 42193 42938 3560 4229 118345 119276 112159 112854 116454 117135 67202 67903 220429 221348 222437 223152 233893 234620 162666 163406 386906 387572 385314 386030 372432 373122 288128 288793 586317 586959 592261 593057 583858 584369 447559 448231 810341 811276 811407 812374 812107 812639 
6 192 47791 48454 50939 51343 43014 43680 4282 4853 119333 120023 112901 113506 117190 117892 67950 68470 221393 221941 223203 223764 234667 235397 163455 163963 387619 388131 386077 386798 373178 373706 288837 289112 587004 587338 593101 593431 584413 584882 448275 448520 811320 811842 812418 812678 812683 813010 
7 224 48508 49236 51394 52098 43734 44472 4908 5671 120080 120843 113564 114465 117945 118665 68539 69258 221993 222706 223821 224537 235462 236200 164009 164706 388180 388864 386846 387559 373752 374492 289166 289839 587392 588143 593482 594206 584926 585451 448564 449246 811887 812582 812722 813426 813056 813993 
8 256 49327 49994 52190 52710 44560 45099 5784 6463 120926 121562 114571 115243 118754 119323 69367 70004 222810 223373 224618 225270 236291 236934 164786 165549 388950 389639 387636 388122 374589 375252 289933 290430 588237 588498 594279 594935 585538 586185 449319 449563 812656 813009 813499 813998 814067 814746 
9 288 50056 50792 52776 53553 45147 45924 6512 7254 121609 122323 115291 115996 119380 120306 70050 70762 223427 224173 225322 226041 236979 237682 165595 166282 389685 390376 388175 388846 375298 375987 290477 291139 588548 589083 594982 595680 586231 586954 449607 450294 813054 813992 814044 814745 814791 815312 
