0 0 74226 74898 13551 13818 462 1041 0 543 121284 121715 47675 48346 21771 22059 12425 12857 160720 161208 70730 71187 62908 63320 62910 63321 250639 251302 
1 32 74942 75646 13870 14575 1087 1823 595 1369 121771 122449 48391 49019 22111 22817 12903 13608 161262 162086 71231 71934 63365 64049 63366 64052 251346 251861 
2 64 75690 76597 14619 14966 1868 2456 1416 1859 122493 123228 49064 49628 22866 23165 13652 13914 162131 162824 71981 72348 64094 64514 64097 64515 251905 252558 
3 96 76648 77360 15020 15774 2500 3439 1915 2869 123281 123960 49673 50179 23218 23918 13971 14815 162869 163573 72394 73126 64558 65212 64560 65215 252603 253275 
4 128 77449 78118 15868 16238 3512 4157 2983 3461 124044 124760 50258 50746 23999 24813 14901 15382 163646 164320 73203 73887 65287 65797 65293 65795 253353 254007 
5 160 78172 78885 16292 17009 4201 4907 3505 4150 124807 125509 50790 51301 24861 25555 15427 16174 164365 165137 73936 74619 65842 66397 65839 66398 254051 254671 
6 192 78933 79515 17065 17798 4964 5633 4194 4683 125556 126243 51350 51872 25601 25880 16221 16629 165183 165441 74668 75342 66442 66743 66443 66742 254716 255384 
7 224 79566 80284 17851 18543 5680 6398 4736 5590 126314 126998 51916 52419 25926 26624 16673 17389 165490 166192 75387 75931 66788 67448 66786 67450 255431 256134 
8 256 80382 81072 18633 19206 6485 7103 5698 6399 127084 127719 52492 52986 26697 27091 17467 18025 166274 167136 76004 76681 67531 67902 67527 67839 256217 256854 
9 288 81117 82040 19252 19987 7149 7862 6445 7102 127767 128460 53030 53625 27140 27896 18070 18894 167181 167871 76725 77366 67946 68550 67883 68548 256900 257586 
10 320 82092 82788 20031 20727 7913 8619 7152 7867 128509 129014 53672 53938 27941 28296 18950 19434 167916 168204 77412 78085 68594 68999 68593 68916 257630 258287 
11 352 82839 83544 20772 21609 8664 9378 7912 8617 129070 129835 53988 54675 28347 29049 19478 20185 168255 168965 78130 78769 69043 69632 68962 69629 258333 258846 
12 384 83625 84266 21683 22056 9486 10094 8693 9379 129914 130550 54752 55319 29124 29800 20274 20741 169044 169481 78843 79510 69710 70196 69703 70193 258920 259584 
13 416 84315 85060 22110 22820 10138 10841 9426 10088 130596 131522 55365 56054 29846 30535 20785 21606 169527 170215 79555 80081 70240 71168 70238 71165 259629 260201 
14 448 85108 85538 22872 23587 10886 11320 10132 10446 131566 131884 56098 56569 30580 30848 21651 22053 170260 170911 80126 80483 71214 71888 71212 71887 260252 260935 
15 480 85588 86384 23640 24407 11375 12101 10501 11179 131940 132604 56618 57548 30899 31460 22099 22815 170967 171902 80527 81273 71936 72335 71932 72336 260985 261669 
16 512 86468 87059 24481 24867 12184 12846 11275 11806 132703 133378 57644 57918 31535 32474 22906 23588 171978 172664 81350 82049 72410 73127 72411 73126 261748 262411 
17 544 87117 87852 24915 25646 12900 13611 11850 12499 133430 134244 57967 58953 32520 33108 23637 24354 172710 173398 82101 82764 73174 73882 73170 73880 262457 263147 
18 576 87903 88269 25690 26030 13671 14075 12543 12886 134289 134989 59000 59283 33152 33766 24398 24841 173442 173805 82813 83230 73928 74616 73928 74614 263196 263883 
19 608 88334 89055 26080 27038 14119 14851 12932 13733 135033 135706 59339 60033 33810 34316 24885 25595 173861 174562 83275 83987 74661 75080 74659 75077 263928 264186 
20 640 89177 89780 27117 27528 14926 15385 13817 14158 135802 136566 60109 60443 34400 35065 25671 26030 174650 175317 84064 84748 75154 75916 75150 75913 264261 264687 
21 672 89830 90578 27583 28283 15437 16180 14202 14936 136617 137287 60495 61197 35109 35630 26080 27037 175375 176217 84794 85502 75962 76595 75959 76596 264733 265432 
22 704 90625 90973 28347 29052 16236 16631 14987 15386 137335 138038 61241 61669 35677 36357 27083 27419 176262 176511 85547 85875 76640 77326 76642 77325 265479 266168 
23 736 91024 91757 29098 29798 16681 17391 15432 16178 138084 138772 61713 62407 36406 37094 27463 28173 176562 177262 85919 86445 77372 78007 77372 78008 266215 266985 
