0 0 16331 16958 1877 2557 814 1749 0 729 103941 104643 74350 75110 92122 92851 85545 86138 218253 219085 192768 193452 191967 192628 193090 193705 389952 390613 362222 362886 355612 356004 362300 362891 683123 683580 626606 627259 626742 627259 628776 629290 994313 994875 912181 912586 913589 913856 917560 918326 1213787 1214396 1109365 1109701 1107335 1107736 1111224 1111912 1346737 1346988 
1 32 17030 17808 2613 3324 1800 2560 781 1739 104704 105436 75170 75900 92907 93605 86197 86766 219143 219921 193508 194367 192675 193298 193758 194396 390664 391611 362943 363847 356059 356911 362956 363832 683629 684282 627305 627961 627303 627954 629344 630039 994933 995607 912636 913299 913906 914581 918370 919107 1214447 1215089 1109747 1110452 1107780 1108412 1111958 1112579 1347032 1347706 
2 64 17861 18607 3386 4096 2619 3326 1790 2378 105488 106203 75953 76709 93656 94359 86812 87620 219972 220515 194430 195294 193366 194065 194443 195299 391667 392031 363924 364469 356977 357619 363884 364462 684327 684865 628013 628730 628008 628689 630085 630760 995655 996384 913350 913798 914632 914893 919152 919428 1215138 1215424 1110501 1111172 1108457 1108978 1112624 1112939 1347750 1348001 
3 96 18656 19385 4153 4884 3376 4096 2435 3112 106248 107031 76770 77514 94409 94970 87670 88345 220578 221299 195354 196065 194121 194895 195344 195880 392087 392844 364524 365239 357666 358409 364513 365245 684922 685635 628774 629318 628737 629287 630818 631542 996430 996960 913845 914509 914937 915592 919476 920159 1215480 1216176 1111217 1111910 1109024 1109691 1112983 1113451 1348046 1348718 
4 128 19482 20166 4986 5845 4205 4890 3213 3925 107138 107778 77612 78420 95056 95524 88440 89164 221390 221937 196148 196719 194989 195528 196001 196707 392950 393665 365374 366018 358497 358896 365364 366012 685748 686234 629459 630054 629397 630052 631636 632156 997048 997701 914582 914858 915670 916003 920232 920502 1216266 1216962 1111983 1112581 1109766 1110452 1113525 1113985 1348791 1349042 
5 160 20215 21172 5903 6728 4946 5841 3982 4709 107832 108523 78473 79405 95575 96302 89226 89965 221988 222742 196789 197551 195585 196168 196753 197446 393726 394439 366091 366822 358961 359805 366065 366798 686287 686832 630100 630619 630107 630763 632203 632905 997747 998276 914902 915571 916047 916699 920547 921224 1217013 1217690 1112628 1113384 1110496 1111007 1114034 1114696 1349087 1349760 
6 192 21223 21922 6785 7367 5893 6733 4760 5399 108569 109064 79465 80166 96366 97043 90020 90703 222803 223522 197603 198322 196217 196764 197497 198203 394486 395205 366876 367468 359849 360155 366854 367452 686889 687576 630667 631188 630810 631541 632951 633518 998322 999057 915615 916002 916743 917008 921275 921681 1217734 1217997 1113428 1113679 1111051 1111302 1114741 1115063 1349804 1350055 
7 224 21975 22729 7415 8233 6801 7699 5448 6324 109119 109840 80219 80917 97107 97836 90758 91381 223607 224352 198372 199325 196832 197608 198270 198817 395260 396170 367529 368396 360215 360889 367500 368389 687640 688166 631239 631902 631605 632154 633562 634257 999108 999649 916054 916734 917055 917739 921733 922478 1218049 1218844 1113723 1114408 1111346 1112081 1115107 1115704 1350099 1350781 
8 256 22833 23456 8399 9101 7819 8549 6408 7190 109953 110559 81016 81606 97953 98625 91478 92188 224434 224975 199423 200000 197699 198329 198913 199620 396286 397051 368526 369211 360977 361473 368493 369181 688269 688748 632007 632597 632266 632916 634338 634866 999724 1000468 916830 917238 917812 918338 922570 922818 1218934 1219581 1114481 1114973 1112155 1112638 1115777 1116254 1350854 1351514 
9 288 23516 24310 9155 9950 8614 9348 7249 7920 110635 111531 81663 82444 98672 99493 92239 92867 225033 226001 200066 200765 198392 199327 199674 200247 397106 397814 369270 370111 361517 362254 369233 370077 688799 689501 632642 633231 633037 633635 634917 635668 1000517 1001217 917284 917957 918388 919108 922874 923511 1219632 1220410 1115018 1115700 1112683 1113390 1116299 1116733 1351558 1352239 
10 320 24370 24998 10016 10771 9403 10130 7974 8683 111584 112159 82492 83163 99562 100116 92942 93642 226068 226635 200811 201478 199380 199789 200293 200880 397869 398374 370162 370916 362304 362903 370191 370874 689556 690135 633275 633793 633686 634263 635713 636523 1001263 1001778 918003 918351 919154 919434 923556 923797 1220455 1220712 1115744 1115991 1113436 1113940 1116778 1117280 1352283 1352559 
11 352 25048 25858 10823 11548 10182 10950 8734 9398 112215 112912 83211 83911 100178 100840 93700 94386 226695 227467 201542 202212 199847 200391 200933 201473 398473 399204 370990 371887 362956 363837 370929 371769 690196 690741 633838 634365 634327 634866 636579 637295 1001834 1002520 918400 919109 919478 920156 923854 924544 1220757 1221563 1116035 1116717 1113985 1114495 1117325 1117576 1352604 1353286 
12 384 25953 26653 11648 12336 11065 11565 9492 10152 113021 114029 84002 84850 100937 101645 94490 95203 227577 228085 202306 202982 200471 201055 201592 202260 399310 400050 371978 372636 363914 364469 371857 372545 690825 691304 634465 635095 634944 635673 637384 637931 1002645 1003259 919199 919473 920229 920500 924624 925013 1221655 1222281 1116790 1117281 1114568 1115049 1117650 1118285 1353359 1354028 
13 416 26717 27656 12383 13197 11625 12410 10206 10945 114085 114770 84909 85661 101703 102432 95273 95963 228145 228860 203034 203814 201104 201736 202323 202992 400130 400877 372699 373458 364519 365267 372595 373344 691366 691913 635140 635680 635723 636525 637977 638700 1003311 1003985 919519 920197 920545 921221 925058 925710 1222332 1223028 1117327 1118009 1115094 1115705 1118329 1118667 1354072 1354753 
14 448 27715 28417 13242 13747 12468 13206 11004 11553 114825 115422 85714 86564 102482 103132 96037 96849 228911 229455 203859 204420 201792 202378 203042 203820 400923 401592 373503 373904 365311 366004 373390 373906 691966 692554 635748 636531 636569 637196 638745 639113 1004032 1004480 920241 920504 921271 921679 925755 926069 1223077 1223338 1118053 1118309 1115752 1116255 1118711 1119382 1354797 1355071 
15 480 28467 29250 13818 14541 13270 14004 11611 12282 115474 116254 86617 87580 103187 103952 96912 97669 229508 230259 204478 205183 202440 203042 203883 204449 401651 402421 373955 374840 366058 366754 373959 374905 692609 693139 636592 637204 637242 637776 639159 639908 1004532 1005203 920549 921225 921731 922387 926120 926631 1223393 1224279 1118353 1119260 1116301 1116812 1119427 1119855 1355116 1355788 
16 512 29358 29999 14641 15288 14097 14593 12370 13199 116372 116937 87698 88345 104041 104752 97765 98522 230343 230983 205272 205998 203134 203851 204558 205228 402528 403146 374942 375859 366856 367443 375011 375870 693247 693696 637295 637807 637853 638236 639986 640429 1005299 1005956 921307 921683 922460 922731 926704 927005 1224370 1224990 1119334 1119856 1116885 1117283 1119930 1120590 1355861 1356664 
17 544 30055 30926 15350 16080 14645 15398 13253 13926 116998 117688 88405 89150 104821 105751 98570 99255 231034 231762 206052 206864 203895 204456 205282 205998 403220 403970 375903 376634 367501 368391 375928 376661 693749 694282 637859 638405 638288 638830 640487 641236 1006007 1006555 921735 922477 922777 923463 927049 927562 1225041 1225727 1119905 1120585 1117329 1118010 1120635 1121146 1356708 1357429 
18 576 30980 31900 16131 16797 15465 16165 13975 14564 117755 118468 89204 89757 105802 106437 99306 100031 231814 232361 206916 207590 204518 205224 206062 206865 404063 404760 376681 377184 368452 369177 376726 377440 694331 695073 638454 639018 638874 639125 641286 641960 1006606 1007203 922521 922788 923507 923773 927610 928262 1225776 1226039 1120629 1120877 1118055 1118310 1121190 1121664 1357473 1357724 
19 608 31950 32831 16866 17614 16225 16941 14617 15292 118525 119300 89809 90682 106486 107220 100082 100796 232426 233171 207647 208463 205298 205998 206917 207595 404815 405526 377240 377958 369226 370080 377523 378310 695129 695674 639078 639650 639176 639708 642012 642740 1007251 1007926 922843 923510 923823 924481 928307 928814 1226092 1226989 1120921 1121648 1118355 1119261 1121709 1121968 1357770 1358447 
20 640 32932 33658 17725 18546 17031 17816 15391 16156 119421 120381 90770 91477 107322 107995 100898 101635 233268 233962 208545 209074 206108 207008 207687 208473 405620 406362 378064 378696 370171 370833 378420 378969 695757 696404 639736 640426 639783 640420 642843 643328 1008035 1008677 923583 923932 924571 925012 928887 929336 1227081 1227705 1121722 1121969 1119336 1119855 1122045 1122712 1358520 1358771 
