0 0 36062 36742 1076 1749 0 505 5221 5861 125399 125875 69735 70092 83440 84130 81234 81671 214058 214719 150605 151284 156462 157188 155950 156437 365969 366660 272781 273332 264162 264590 250826 251207 557039 557551 434058 434623 427907 428377 428419 428678 753427 753690 
1 32 36803 37513 1799 2510 564 1297 5911 6766 125925 126622 70148 70922 84180 84895 81725 82249 214770 215467 151343 152058 157232 157887 156482 157204 366721 367437 273381 274121 264636 265322 251257 251783 557596 558244 434668 435192 428421 428934 428722 429411 753734 754412 
2 64 37562 38149 2557 3124 1351 1769 6821 7566 126672 127340 70975 71559 84949 85636 82300 82898 215511 216233 152103 152569 157932 158629 157248 157888 367482 367978 274172 274764 265368 265985 251829 252463 558288 558526 435236 435878 428978 429435 429457 429759 754457 754720 
3 96 38199 38930 3179 4145 1823 2553 7625 8472 127385 128112 71607 72292 85680 86188 82944 83667 216296 217009 152619 153376 158680 159570 157934 158633 368023 368781 274858 275597 266029 266737 252508 253020 558573 559102 435922 436606 429479 429990 429804 430448 754764 755179 
4 128 39058 39746 4233 4595 2668 3359 8569 9056 128214 128787 72387 73072 86281 86946 83755 84448 217109 217964 153463 154148 159666 160471 158715 159575 368893 369369 275737 276527 266833 267505 253108 253774 559190 559664 436681 437342 430063 430467 430522 431193 755252 755514 
5 160 39797 40561 4647 5482 3413 4172 9103 9783 128835 129584 73119 73841 87006 87552 84501 85048 218024 218784 154192 154895 160517 161176 159620 160462 369419 370120 276617 277206 267549 268194 253820 254331 559710 560429 437387 437913 430511 431191 431239 431922 755558 755972 
6 192 40623 41338 5536 6088 4228 4599 9842 10519 129631 130261 73890 74457 87597 88301 85095 85679 218834 219457 154946 155502 161220 161789 160510 161017 370169 370590 277259 277998 268238 268641 254375 254845 560477 561052 437957 438366 431237 431919 431968 432476 756016 756515 
7 224 41386 42182 6143 6869 4649 5479 10585 11290 130306 131247 74510 75225 88354 89024 85741 86376 219510 220368 155547 156250 161848 162545 161070 161672 370638 371346 278047 278592 268694 269402 254902 255579 561099 561632 438411 438953 431964 432474 432520 433162 756560 756981 
8 256 42294 42941 6980 7575 5571 6090 11397 11974 131365 131845 75314 75691 89126 89782 86479 87286 220489 221222 156326 156839 162633 163296 161786 162161 371426 371838 278681 279404 269488 270196 255663 256419 561707 561967 439026 439450 432548 433167 433235 434008 757054 757717 
9 288 42996 43791 7635 8470 6149 6869 12035 12745 131898 132700 75752 76466 89831 90428 87334 88009 221273 222017 156885 157601 163340 164012 162213 162933 371896 372623 279484 280262 270240 270899 256464 257084 562013 562721 439494 440022 433211 433891 434053 434624 757761 758186 
