0 0 114826 115548 27567 28126 2470 2728 0 262 116537 116807 27259 27906 2502 2998 206 638 140015 140320 
1 32 115592 116334 28170 28925 2772 3480 306 1207 116855 117558 27951 28633 3042 3743 682 1353 140369 141258 
2 64 116378 116775 28970 29398 3524 3785 1251 1512 117602 118221 28677 28958 3789 4053 1397 1651 141306 141973 
3 96 116827 117526 29444 30139 3829 4532 1556 2203 118269 119008 29002 29744 4097 4882 1695 2218 142018 142667 
4 128 117609 118225 30212 30822 4605 4892 2276 2538 119098 119437 29817 30460 4955 5640 2291 2542 142742 143354 
5 160 118274 119012 30866 31586 4936 5636 2582 3282 119482 120181 30505 31191 5684 6374 2586 3286 143403 144147 
6 192 119060 119424 31631 31897 5680 6003 3326 3751 120226 120633 31235 31656 6418 6894 3330 3755 144193 144439 
7 224 119468 120177 31941 32630 6048 6870 3795 4448 120677 121324 31700 32456 6938 7623 3799 4452 144483 145214 
8 256 120254 120754 32703 33186 6943 7627 4521 4890 121397 122073 32529 33178 7696 8369 4529 4894 145291 145961 
9 288 120800 121504 33230 33952 7672 8365 4934 5582 122122 122815 33224 33902 8413 9108 4938 5637 146008 146866 
10 320 121549 122077 33997 34383 8409 8664 5626 6002 122865 123387 33946 34379 9152 9602 5682 6006 146913 147544 
11 352 122127 122833 34427 35186 8708 9585 6046 6798 123432 124347 34423 35182 9646 10332 6050 6873 147589 148270 
12 384 122922 123582 35263 35906 9658 10336 6871 7132 124422 125103 35255 35902 10406 11083 6947 7624 148343 149266 
13 416 123631 124353 35951 36664 10381 11079 7176 7830 125154 125845 35947 36660 11127 11820 7669 7920 149311 149989 
14 448 124402 125097 36709 37635 11123 11393 7874 8367 125891 126678 36705 37631 11864 12450 7964 8382 150033 150290 
15 480 125144 125834 37682 38420 11437 12427 8411 9057 126726 127669 37676 38357 12494 13177 8426 9109 150336 150995 
16 512 125914 126682 38494 39235 12504 13181 9130 9600 127761 128413 38432 39231 13251 13939 9184 9604 151069 151696 
17 544 126731 127673 39282 39985 13226 13935 9644 10293 128460 129157 39276 39957 13984 14674 9648 10333 151742 152433 
18 576 127722 128409 40029 40703 13980 14242 10337 10647 129204 129475 40001 40251 14718 15047 10378 10651 152483 153128 
19 608 128454 129143 40748 41444 14286 15030 10691 11341 129523 130395 40295 40982 15091 15769 10695 11381 153175 153589 
20 640 129224 129483 41519 42358 15103 15773 11414 11835 130486 131142 41055 41449 15843 16524 11456 12428 153662 154174 
21 672 129529 130391 42403 43093 15818 16520 11879 12525 131189 131882 41497 42178 16568 17260 12473 12987 154222 155142 
22 704 130442 131138 43137 43780 16564 17044 12569 13179 131929 132207 42222 42562 17304 17793 13031 13285 155189 155841 
23 736 131183 131878 43824 44591 17088 17785 13223 13872 132254 133105 42606 43319 17838 18523 13329 13938 155886 156299 
24 768 131967 132245 44664 45336 17858 18542 13948 14207 133196 133849 43392 43854 18598 19288 14012 14675 156372 156996 
25 800 132289 133109 45381 46074 18586 19284 14251 14959 133897 134603 43898 44595 19332 20142 14720 15048 157041 157849 
26 832 133158 133845 46118 46489 19328 19586 15003 15435 134650 134946 44640 45332 20187 20485 15093 15771 157897 158481 
27 864 133892 134599 46533 47306 19630 20463 15479 16150 134992 135820 45377 46055 20529 21246 15815 16165 158528 158933 
28 896 134687 134963 47379 48001 20539 21250 16223 16541 135912 136500 46130 46493 21321 21996 16238 16545 159006 159493 
29 928 135010 135824 48046 48747 21296 21992 16585 17295 136548 137237 46537 47310 22040 22855 16589 17299 159538 160060 
